id,pop,lat,lon,score
59150569004,0,49.236,-123.1554,0.6748958627661429
59150570001,309,49.2337,-123.1592,0.645057838851027
59150570002,191,49.2341,-123.157,0.672535670692572
59150570003,0,49.2332,-123.1571,0.6640609978537131
59150571001,91,49.2396,-123.1533,0.603787514829936
59150571002,89,49.2387,-123.1534,0.6232688405308051
59150571003,88,49.2387,-123.1504,0.592734441604208
59150571004,66,49.2396,-123.1503,0.583145759936703
59150571006,0,49.2364,-123.1551,0.669789909819797
59150571007,0,49.2366,-123.153,0.629025597385998
59150571008,42,49.2355,-123.1513,0.6591673560898821
59150571009,52,49.2354,-123.1499,0.6546283593887591
59150571010,35,49.2373,-123.1498,0.622861722614083
59150571013,103,49.2403,-123.151,0.5745899651446751
59150572002,23,49.2417,-123.1482,0.541308970251484
59150572003,27,49.2416,-123.1501,0.548330194023557
59150572004,50,49.24100000000001,-123.1497,0.5412237056124329
59150572006,60,49.2416,-123.1523,0.550289228164571
59150572007,36,49.2397,-123.1566,0.594026045904905
59150572008,61,49.2388,-123.1569,0.6071263006409681
59150572011,84,49.2407,-123.1518,0.577232031246605
59150573001,"1,430",49.2432,-123.152,0.5484179109986971
59150575003,211,49.2443,-123.1542,0.5661326110154399
59150575004,118,49.246,-123.152,0.5874293700785269
59150575005,27,49.2462,-123.151,0.5838218389902889
59150575006,80,49.2443,-123.1494,0.573934064971589
59150575007,259,49.2465,-123.154,0.6007927009598051
59150577009,0,49.2493,-123.1522,0.626069056378511
59150577013,0,49.2503,-123.1572,0.629790972370756
59150577014,819,49.2489,-123.1558,0.6147405963654561
59150578001,0,49.2507,-123.1631,0.567916164597846
59150578004,55,49.2479,-123.1597,0.5941836383315671
59150578005,29,49.2471,-123.1617,0.59768654728174
59150578012,74,49.2487,-123.1641,0.605297996118897
59150578013,196,49.2492,-123.1609,0.614842357481923
59150578014,109,49.2477,-123.1636,0.5987278872855171
59150579001,60,49.254,-123.1569,0.611983156130418
59150579002,51,49.2531,-123.1569,0.611710748228284
59150579003,72,49.2522,-123.1569,0.614028946441761
59150579004,75,49.2522,-123.1596,0.582085732929977
59150579005,37,49.2514,-123.1594,0.5998321619219079
59150579006,118,49.25100000000001,-123.1579,0.615928106651253
59150580001,65,49.2541,-123.1638,0.578576061922549
59150580002,89,49.2532,-123.1635,0.576433036834954
59150580003,122,49.2523,-123.1632,0.585405722449937
59150580004,31,49.2532,-123.1611,0.590271474160718
59150580005,43,49.2541,-123.1614,0.5809427651963871
59150580006,65,49.254,-123.1592,0.592160910697857
59150580007,58,49.2531,-123.1593,0.5858034283575511
59150581001,41,49.257,-123.1637,0.5793008045844821
59150581002,10,49.2567,-123.1647,0.590019511394158
59150581003,38,49.2559,-123.1644,0.581058142428974
59150581004,41,49.255,-123.1641,0.5755338920365061
59150581005,77,49.255,-123.1617,0.5817724051486209
59150581006,89,49.2559,-123.1621,0.571357668401066
59150581007,70,49.2569,-123.1615,0.5797081361213311
59150582001,68,49.2568,-123.1591,0.589473653847306
59150582002,78,49.2558,-123.1592,0.5793756322153171
59150582003,76,49.2549,-123.1592,0.585999831730307
59150582004,63,49.2549,-123.1568,0.6158752348176529
59150582005,73,49.2558,-123.1568,0.60103408064367
59150582006,78,49.2568,-123.1567,0.6180608737728779
59150582007,79,49.2568,-123.1542,0.651550754806604
59150582008,65,49.2558,-123.1543,0.6368609123119301
59150583001,100,49.2596,-123.1543,0.681916721819574
59150583002,89,49.2587,-123.1543,0.67431330891692
59150583003,128,49.2578,-123.1543,0.654339045693889
59150583005,94,49.2588,-123.1567,0.6509690675723979
59150583009,70,49.2578,-123.1591,0.5969069690720951
59150583010,86,49.2578,-123.1567,0.6325728016814761
59150584001,98,49.2607,-123.159,0.658912248082149
59150584002,63,49.2597,-123.159,0.628478511792656
59150584003,69,49.2588,-123.159,0.6136918901148549
59150584004,107,49.2597,-123.1566,0.6579086890526911
59150584005,278,49.2606,-123.1566,0.6833065278608579
59150585001,63,49.2607,-123.1614,0.636217499407598
59150585002,73,49.2597,-123.1614,0.613661944803452
59150585003,61,49.2588,-123.1614,0.601771967948761
59150585004,77,49.2579,-123.1615,0.5872229519139449
59150585005,72,49.2579,-123.1638,0.603990170523231
59150585006,65,49.2589,-123.1637,0.6098196936965931
59150585007,69,49.2598,-123.1637,0.6301668328338671
59150586001,62,49.2635,-123.1636,0.6893204162843461
59150586002,0,49.2621,-123.1636,0.652194098391547
59150586003,72,49.2607,-123.1637,0.647780746811572
59150586004,0,49.2621,-123.1601,0.666212008377412
59150586005,187,49.2635,-123.1612,0.676933484774612
59150586006,220,49.2634,-123.1588,0.698332335217449
59150587001,132,49.2636,-123.1655,0.7122018187285529
59150587002,99,49.2627,-123.1655,0.7005313354664681
59150587003,62,49.2618,-123.1655,0.6891202446929879
59150587004,60,49.2609,-123.1656,0.674650636921985
59150587005,60,49.26,-123.1656,0.653404663430626
59150587006,78,49.26,-123.1673,0.656857116378555
59150587007,86,49.2609,-123.1673,0.675071159302255
59150588001,69,49.2637,-123.1692,0.7042641869717041
59150588002,5,49.2629,-123.1686,0.7052330842698579
59150588005,92,49.2609,-123.1693,0.6735684445033281
59150588007,27,49.2619,-123.167,0.695957317533238
59150588008,118,49.2627,-123.1673,0.708743329705241
59150588009,88,49.2636,-123.1673,0.717605147886498
59150588010,102,49.2618,-123.1692,0.690585153283323
59150588012,61,49.2627,-123.1694,0.695935549495609
59150588013,23,49.2617,-123.1678,0.694231601852048
59150589001,81,49.26,-123.1693,0.656467731893583
59150589002,76,49.2591,-123.1694,0.641410216826644
59150589003,80,49.2582,-123.1694,0.633006730528489
59150589004,66,49.2582,-123.1674,0.643162977741995
59150589005,83,49.2591,-123.1674,0.649830367428369
59150589006,56,49.2591,-123.1657,0.6365792488168671
59150589007,26,49.2582,-123.1657,0.625623163699225
59150590001,74,49.261,-123.1712,0.6476150880908729
59150590002,76,49.2601,-123.1713,0.6422976906129039
59150590003,79,49.2592,-123.1713,0.6174352694391539
59150590004,72,49.2583,-123.1713,0.6108692187279929
59150590005,74,49.2583,-123.1732,0.5839704397132329
59150590006,82,49.2592,-123.1732,0.5962037072064029
59150590007,88,49.2601,-123.1732,0.616183219427723
59150591001,73,49.2619,-123.175,0.624627113727953
59150591002,64,49.261,-123.1751,0.606145307824999
59150591003,78,49.2601,-123.1751,0.598729909440191
59150591004,79,49.2592,-123.1751,0.570093181765884
59150591005,84,49.2583,-123.1752,0.573487398586916
59150591006,83,49.2583,-123.1771,0.567756552943762
59150591007,90,49.2593,-123.1771,0.56281102334375
59150591008,74,49.2602,-123.177,0.576655952449314
59150592001,163,49.2637,-123.173,0.6701113021962839
59150592002,61,49.2628,-123.1731,0.655770164844349
59150592003,67,49.2619,-123.1731,0.646867319418566
59150592004,81,49.261,-123.1731,0.626544212656255
59150592005,83,49.2619,-123.1712,0.6688850979769809
59150592006,84,49.2628,-123.1711,0.685911481158311
59150592007,78,49.2637,-123.1711,0.6753056983099841
59150593001,167,49.2638,-123.1769,0.6372457392400159
59150593002,73,49.2629,-123.1769,0.616998307178029
59150593003,71,49.262,-123.1769,0.6007113073972751
59150593004,83,49.2611,-123.177,0.587000695561567
59150593005,96,49.2628,-123.175,0.63428041224312
59150593006,57,49.2638,-123.175,0.642565669491576
59150594001,95,49.2655,-123.1768,0.636625834267621
59150594002,50,49.2647,-123.1768,0.635421906276027
59150594003,103,49.2647,-123.1788,0.628837084211046
59150594004,100,49.2646,-123.1749,0.6532789587129201
59150594005,104,49.2655,-123.1749,0.652316286021005
59150595001,197,49.2638,-123.1809,0.649389119356385
59150595002,92,49.2629,-123.1809,0.626281939296567
59150595003,84,49.262,-123.1809,0.614123271783388
59150595004,84,49.262,-123.1789,0.598808130272795
59150595005,64,49.2629,-123.1789,0.6198854981241071
59150595006,145,49.2638,-123.1788,0.6292148344770301
59150596001,100,49.2664,-123.1808,0.6341759944633489
59150596002,82,49.2656,-123.1808,0.6332173367838361
59150596003,114,49.2647,-123.1808,0.639843690109805
59150596004,97,49.2655,-123.1788,0.624462398832727
59150596005,83,49.2664,-123.1788,0.6212527277277541
59150597001,155,49.2665,-123.1847,0.6435512474003481
59150597002,129,49.2656,-123.1848,0.6489311700224809
59150597003,156,49.2648,-123.1848,0.666059419363933
59150597004,193,49.2648,-123.1828,0.6661690830547621
59150597005,98,49.2656,-123.1828,0.6486325148847429
59150597006,0,49.2664,-123.1827,0.639936941250327
59150598001,124,49.2682,-123.1847,0.625983749498343
59150598002,159,49.2673,-123.1847,0.636781021411963
59150598003,108,49.2673,-123.1827,0.633234978592934
59150598004,125,49.2681,-123.1827,0.6353377726512789
59150598005,0,49.2681,-123.1807,0.613683962718635
59150598006,78,49.2673,-123.1808,0.627654515991505
59150599001,261,49.2674,-123.1867,0.631014125152639
59150599002,220,49.2665,-123.1867,0.63771721631841
59150599003,143,49.2657,-123.1868,0.641306720034746
59150600001,17,49.2717,-123.1883,0.5462375922249001
59150600002,54,49.2709,-123.1885,0.5731191733764339
59150600003,38,49.2709,-123.1866,0.5997929373609661
59150600004,56,49.2718,-123.1865,0.588199437739581
59150600005,55,49.27,-123.1866,0.611223520997334
59150600006,68,49.27,-123.1889,0.595202363114039
59150600007,134,49.2691,-123.1866,0.6292375095337621
59150600008,82,49.2682,-123.1867,0.6302963527979499
59150601001,104,49.2699,-123.1846,0.6136042037275229
59150601002,145,49.2691,-123.1847,0.629137854011991
59150601003,181,49.269,-123.1827,0.6352048928225921
59150601004,183,49.269,-123.1807,0.627789745709739
59150601005,117,49.2699,-123.1826,0.6168403481843701
59150602001,88,49.2718,-123.1846,0.5856187646031961
59150602002,104,49.2708,-123.1846,0.5985869035532541
59150602003,125,49.2708,-123.1826,0.6058567757863179
59150602004,98,49.2717,-123.1826,0.5925278677520429
59150603001,76,49.2716,-123.1806,0.56463447417471
59150603002,92,49.2708,-123.1806,0.5825793040619489
59150603003,126,49.2699,-123.1807,0.6143229824841839
59150603004,105,49.2708,-123.1786,0.597433775951098
59150603005,25,49.2714,-123.1787,0.5893389841138311
59150604001,110,49.2699,-123.1787,0.612010853161018
59150604002,225,49.269,-123.1787,0.6158697650364351
59150604003,202,49.2689,-123.1767,0.643887267571655
59150604004,93,49.2698,-123.1767,0.6192198226542409
59150605001,0,49.2681,-123.1787,0.6264303503812529
59150605002,91,49.2672,-123.1787,0.6304158126378161
59150605003,94,49.2672,-123.1768,0.634522131010403
59150605004,126,49.2663,-123.1768,0.630283694317923
59150605005,159,49.2681,-123.1767,0.638508778683407
59150606001,174,49.268,-123.1748,0.66042733745314
59150606002,109,49.2672,-123.1749,0.645797207742719
59150606003,138,49.2663,-123.1749,0.649382047388807
59150606004,138,49.2671,-123.1725,0.6739134791662871
59150606005,155,49.268,-123.1725,0.6811606541744301
59150607001,132,49.2707,-123.1724,0.6539769471474761
59150607002,145,49.2698,-123.1724,0.663504134951835
59150607003,264,49.2689,-123.1724,0.682528811214257
59150607004,178,49.2689,-123.1748,0.650162250137646
59150607005,100,49.2698,-123.1747,0.6457837634592111
59150608001,201,49.2702,-123.1696,0.6911366148717759
59150608002,246,49.2688,-123.1697,0.704333849683741
59150608003,63,49.2688,-123.1673,0.71087500915151
59150608004,110,49.2697,-123.1673,0.6986362689417621
59150609001,211,49.2679,-123.1697,0.7091176679218779
59150609002,130,49.2671,-123.1697,0.7040821479862529
59150609003,173,49.2658,-123.1698,0.702898233503411
59150610001,175,49.2679,-123.1673,0.7184110463524741
59150610002,154,49.267,-123.1674,0.705902493288068
59150610003,105,49.267,-123.1655,0.711228009836725
59150610004,241,49.2679,-123.1655,0.720312478963106
59150611001,155,49.2662,-123.1674,0.705274366579448
59150611002,112,49.2654,-123.1674,0.7094039428071078
59150611003,0,49.2645,-123.1674,0.726253373500706
59150611004,193,49.2645,-123.1656,0.7134308588030659
59150611005,102,49.2653,-123.1655,0.6962922628369139
59150611006,120,49.2662,-123.1655,0.6976890208064179
59150612001,146,49.2663,-123.1725,0.6723522747746821
59150612002,194,49.2654,-123.1726,0.669870906727771
59150612003,97,49.2646,-123.1726,0.677657473568044
59150612004,125,49.2645,-123.1698,0.7068472624959521
59150613001,115,49.2662,-123.1635,0.700945043407707
59150613002,112,49.2653,-123.1635,0.693039753176375
59150613003,226,49.2645,-123.1635,0.6962324904807191
59150613004,200,49.2644,-123.1612,0.6831492622282571
59150614001,181,49.2679,-123.1634,0.719077542712522
59150614002,127,49.267,-123.1634,0.693944700178854
59150614003,127,49.267,-123.1611,0.7067785044276049
59150614004,204,49.2678,-123.1611,0.714207613686522
59150615001,84,49.2661,-123.1611,0.686055795151283
59150615002,131,49.2653,-123.1612,0.690117278826466
59150615003,148,49.2652,-123.1588,0.699645733141809
59150615004,126,49.2661,-123.1588,0.7031671336391979
59150616001,149,49.2678,-123.1587,0.724513951769591
59150616002,171,49.2669,-123.1587,0.7151785165924759
59150616003,279,49.2669,-123.1564,0.7201162893534679
59150617001,256,49.2661,-123.1564,0.7291425364731791
59150617002,265,49.2652,-123.1564,0.714302109732482
59150618001,283,49.2668,-123.154,0.7452520480976959
59150618002,243,49.26600000000001,-123.154,0.730971579157144
59150618003,131,49.2652,-123.1541,0.7307788617135771
59150619001,242,49.2644,-123.1588,0.701921582253703
59150619002,230,49.2643,-123.1565,0.7158606322882991
59150619003,119,49.2643,-123.1541,0.7169229341009309
59150620001,105,49.2668,-123.1516,0.7403759331214771
59150620002,204,49.26600000000001,-123.1517,0.7412136237039479
59150620003,104,49.2651,-123.1517,0.7398258709479
59150620004,128,49.2643,-123.1517,0.730268991978672
59150621001,163,49.2677,-123.1563,0.730378429806384
59150621002,160,49.2677,-123.154,0.760274628861688
59150621003,145,49.2677,-123.1516,0.7653788851779559
59150622001,313,49.2695,-123.1539,0.7492714300499459
59150622002,159,49.2686,-123.1539,0.7581500591329141
59150623001,313,49.2694,-123.1515,0.750179932692493
59150623002,175,49.2686,-123.1516,0.757540053427272
59150624001,261,49.2704,-123.1539,0.725432963189431
59150624002,290,49.2703,-123.1515,0.731776374989594
59150625001,284,49.2712,-123.1538,0.7166321588190341
59150625002,310,49.2712,-123.1515,0.7229434533367901
59150626001,287,49.2712,-123.1491,0.7265752510506449
59150626002,277,49.2703,-123.1491,0.7298449282256891
59150627001,191,49.2735,-123.1496,0.6994929729033771
59150627002,193,49.2735,-123.1484,0.718093572554978
59150627003,5,49.272,-123.149,0.698694239970343
59150627005,132,49.2711,-123.1471,0.7439690694673471
59150627007,0,49.2717,-123.1465,0.7404625105084599
59150627008,0,49.2726,-123.1457,0.730449006437505
59150628001,193,49.2702,-123.1467,0.759509975667338
59150628002,203,49.2694,-123.1468,0.7687399156636658
59150628003,197,49.2685,-123.1468,0.779046289111815
59150628004,87,49.2676,-123.1468,0.779732198047409
59150629001,243,49.2694,-123.1491,0.749937159282831
59150629002,155,49.2685,-123.1492,0.7615464766546659
59150629003,133,49.2676,-123.1492,0.767888627530756
59150630001,0,49.2702,-123.1443,0.761789611898858
59150630002,16,49.2693,-123.1444,0.768839845859482
59150630003,30,49.2684,-123.1444,0.7860814561345358
59150630004,5,49.2676,-123.1445,0.793348282587554
59150630005,0,49.2667,-123.1445,0.783382984751994
59150630006,161,49.2667,-123.1468,0.7749325143895559
59150630007,107,49.2668,-123.1492,0.761014982547838
59150630008,297,49.2659,-123.1493,0.7496413334804979
59150630009,0,49.2667,-123.1421,0.8107299822437809
59150630010,193,49.2675,-123.1421,0.8055238454804761
59150630015,88,49.2693,-123.142,0.7809727592714409
59150630016,62,49.2702,-123.142,0.778114277969367
59150630032,21,49.2684,-123.142,0.802623476849595
59150630033,33,49.2692,-123.1397,0.8009791847575269
59150630034,10,49.2684,-123.1396,0.7918239509483149
59150630035,193,49.2671,-123.1397,0.8139413976475859
59150631001,321,49.2659,-123.1469,0.7573030579167142
59150631002,593,49.2659,-123.1445,0.7783744537828159
59150631003,226,49.2658,-123.1422,0.8035829728316121
59150632001,248,49.2651,-123.1469,0.7587795173362439
59150632002,119,49.2642,-123.1469,0.7509553191673471
59150632003,119,49.2641,-123.1446,0.7714886624514659
59150632004,0,49.265,-123.1445,0.777226699802351
59150632012,236,49.2641,-123.1398,0.8313106507289151
59150632013,68,49.2649,-123.1397,0.847118753233217
59150632016,93,49.2641,-123.1422,0.798330266483426
59150632017,372,49.265,-123.1422,0.8130856026980491
59150632018,15,49.2658,-123.1397,0.8455063046346909
59150632019,0,49.2647,-123.141,0.8150866774702591
59150633001,250,49.2632,-123.1446,0.769130086240148
59150633002,151,49.2632,-123.1422,0.801435506029388
59150633003,304,49.2623,-123.1446,0.7496424855855641
59150634001,258,49.2622,-123.1423,0.779839755731104
59150634002,260,49.2613,-123.1423,0.756135259270338
59150635001,308,49.2614,-123.1447,0.7416331820989169
59150635002,263,49.2604,-123.1447,0.7191136348124341
59150636001,366,49.2604,-123.1423,0.735329386006387
59150636004,357,49.2594,-123.1424,0.7306652349999541
59150637003,44,49.2585,-123.1448,0.690625325324388
59150637004,99,49.2576,-123.1448,0.652985762489792
59150637005,0,49.258,-123.1424,0.689229086527387
59150637006,340,49.2595,-123.1447,0.7049819386687759
59150638001,238,49.2594,-123.14,0.7331707893369721
59150638002,195,49.2585,-123.14,0.712777267883166
59150638003,227,49.2576,-123.14,0.6946761246119761
59150639001,298,49.2584,-123.1375,0.715832726345146
59150639002,212,49.2576,-123.138,0.685234791440016
59150640003,238,49.2593,-123.1375,0.734748139223918
59150640004,211,49.2603,-123.1375,0.7695799904163539
59150641001,360,49.2593,-123.1351,0.714962535645682
59150641002,325,49.2584,-123.1351,0.6901844597898139
59150642001,339,49.2603,-123.135,0.738905101226545
59150642002,306,49.2602,-123.1327,0.734147829846096
59150643003,307,49.2583,-123.1328,0.678304144393027
59150643004,307,49.2593,-123.1327,0.703119636056659
59150644001,305,49.2602,-123.1303,0.7319042159179759
59150644002,323,49.2592,-123.1303,0.708636791765216
59150645001,0,49.2583,-123.1304,0.670572200296811
59150645002,84,49.2575,-123.1316,0.667601205156858
59150645003,110,49.2574,-123.1287,0.667508966166196
59150645004,290,49.2583,-123.128,0.6804164143646011
59150646002,265,49.2592,-123.1279,0.7119754332053561
59150646005,321,49.2601,-123.1279,0.7346377405383431
59150647001,299,49.2592,-123.1255,0.7279628388859759
59150647002,272,49.2582,-123.1256,0.699451365852412
59150648006,429,49.2601,-123.1255,0.742969033009802
59150649001,182,49.2629,-123.1254,0.820562899324487
59150649002,0,49.2615,-123.126,0.775980034058998
59150649003,38,49.2615,-123.1227,0.834852821281663
59150649004,0,49.2601,-123.1231,0.784926325956402
59150649005,395,49.26,-123.121,0.8141553388689491
59150649006,0,49.2628,-123.1209,0.8745747501344209
59150649009,57,49.2629,-123.123,0.8445164724456871
59150650001,191,49.2591,-123.1232,0.7597498370375749
59150650002,277,49.2582,-123.1232,0.729450789896876
59150651001,157,49.2591,-123.121,0.791581566258005
59150651002,235,49.2582,-123.1211,0.763091034554515
59150652001,248,49.2574,-123.1258,0.658523366989537
59150652002,236,49.2574,-123.1232,0.7086308970854129
59150652003,234,49.2574,-123.1211,0.721944141796508
59150653001,200,49.2566,-123.1232,0.6856733655908659
59150653002,154,49.2566,-123.1211,0.70548182793639
59150653003,121,49.2557,-123.1211,0.696828431695422
59150654001,304,49.2567,-123.1258,0.6627133212556939
59150654002,186,49.2558,-123.1259,0.6388762839316711
59150654003,125,49.2557,-123.1233,0.646843055234346
59150655001,127,49.2548,-123.1259,0.633503262383175
59150655002,210,49.2539,-123.1259,0.650962387186568
59150655003,159,49.253,-123.126,0.6559742837954
59150656001,91,49.2566,-123.1285,0.6674327146385489
59150656002,197,49.2557,-123.129,0.64999673790274
59150656003,151,49.2538,-123.1281,0.653071557976391
59150657001,57,49.2572,-123.1351,0.6325078630127651
59150657003,48,49.2561,-123.1377,0.669701717279938
59150657005,25,49.2527,-123.1379,0.636900542583151
59150657006,41,49.2527,-123.1358,0.623876516403406
59150657007,36,49.2527,-123.1335,0.6314349512313461
59150657009,35,49.2529,-123.1313,0.6332160826222359
59150657010,98,49.2528,-123.129,0.650367295989379
59150657012,0,49.2557,-123.1351,0.62210774931643
59150657016,68,49.2556,-123.1314,0.6145092735785451
59150657017,55,49.2543,-123.1369,0.622553136709158
59150657018,33,49.2545,-123.1333,0.6049414296324829
59150658001,241,49.2521,-123.126,0.662311628706117
59150658002,131,49.2512,-123.1261,0.666065647991646
59150658003,50,49.25,-123.1261,0.6976087174230989
59150658004,89,49.2504,-123.1235,0.735409651464548
59150658005,90,49.2512,-123.1234,0.7191943170510531
59150658006,82,49.2496,-123.1235,0.7374703470249749
59150659001,17,49.2513,-123.1308,0.6512004169740899
59150659002,62,49.2513,-123.1287,0.6616801318269471
59150659007,54,49.2478,-123.131,0.633565148012275
59150659008,65,49.2477,-123.1287,0.645075394788517
59150659009,55,49.2468,-123.1288,0.641653103097292
59150659010,44,49.2468,-123.131,0.6331729246525
59150659011,0,49.2501,-123.1298,0.651740398716299
59150659016,130,49.25,-123.1286,0.660494952512599
59150659017,59,49.2488,-123.1309,0.643387121134413
59150659018,62,49.2488,-123.1287,0.6605476937637729
59150659019,43,49.25,-123.1309,0.6498401540704929
59150660001,15,49.2514,-123.1378,0.6429876065492621
59150660002,44,49.2502,-123.1379,0.664566929224577
59150660003,32,49.2501,-123.1355,0.661607451626314
59150660004,45,49.2489,-123.1356,0.658782894165032
59150660005,43,49.2489,-123.1379,0.6749391571810861
59150660006,48,49.2479,-123.138,0.638715559449964
59150660007,61,49.2477,-123.1355,0.652618816058255
59150660008,61,49.2478,-123.1333,0.646554838040585
59150660009,50,49.2488,-123.1332,0.654258106078468
59150660010,21,49.2501,-123.1332,0.657985551372116
59150660011,27,49.2513,-123.1332,0.645074269169209
59150660012,29,49.2514,-123.1356,0.6455474969220121
59150661001,20,49.2469,-123.138,0.624843441746195
59150661002,27,49.246,-123.138,0.626775803137269
59150661003,40,49.2457,-123.1359,0.614014085070835
59150661004,45,49.2466,-123.1357,0.631219216012794
59150661006,44,49.2469,-123.1333,0.63801017750816
59150661008,55,49.2441,-123.1343,0.5930824301983111
59150661009,81,49.2426,-123.1339,0.580178506602875
59150661010,51,49.2434,-123.1373,0.580198678827072
59150661011,79,49.2423,-123.1369,0.574343642769365
59150661012,55,49.2447,-123.1375,0.601827871552572
59150661013,0,49.245,-123.1336,0.597907552813914
59150661014,41,49.2459,-123.1332,0.629109287613434
59150662003,56,49.2486,-123.1454,0.641907293653886
59150662004,57,49.2465,-123.1451,0.622041289766745
59150662005,37,49.247,-123.1431,0.625966287433309
59150662006,50,49.246,-123.1429,0.609235300128213
59150662007,49,49.246,-123.1404,0.613031119521103
59150662008,43,49.247,-123.1404,0.6337769671501949
59150662009,39,49.2479,-123.1404,0.6512097672827328
59150662016,43,49.2502,-123.143,0.6471686160390799
59150662017,55,49.2502,-123.1403,0.6348734076507371
59150662018,0,49.2485,-123.1431,0.650393181396433
59150662019,0,49.2489,-123.1403,0.669758943994668
59150663001,43,49.2444,-123.1446,0.584862106079643
59150663002,38,49.2449,-123.1431,0.595437580033479
59150663003,42,49.244,-123.1423,0.5745037660204511
59150663004,10,49.2451,-123.1406,0.612242688952801
59150663005,50,49.2439,-123.1404,0.593578260326943
59150663006,40,49.2425,-123.1406,0.57936089259203
59150663007,36,49.2426,-123.1431,0.567257578357584
59150663008,40,49.2428,-123.1447,0.562311063438458
59150663009,27,49.2414,-123.1409,0.593768359479034
59150663010,44,49.2404,-123.1409,0.599993730491406
59150663011,42,49.2395,-123.1409,0.610973434935162
59150663012,34,49.2386,-123.1409,0.6110244690661341
59150664003,0,49.2485,-123.1508,0.608644527625492
59150664004,19,49.2483,-123.1494,0.6322367966661321
59150664009,43,49.2465,-123.1465,0.5981196126800761
59150664010,40,49.2465,-123.148,0.607774478077079
59150664011,10,49.2471,-123.1492,0.6204441634870601
59150664012,0,49.2452,-123.1483,0.590129718845187
59150664013,20,49.2452,-123.1475,0.58579674854862
59150664014,0,49.2444,-123.1473,0.569646383794512
59150664015,42,49.2446,-123.1463,0.572810399078171
59150664016,44,49.2428,-123.1462,0.557678362945657
59150664023,45,49.2508,-123.1499,0.6359086917674119
59150664024,18,49.2504,-123.148,0.626136898809885
59150664025,29,49.2505,-123.1466,0.631994236686489
59150664026,52,49.2486,-123.1482,0.6231513715783481
59150664027,47,49.2486,-123.1468,0.622908937016888
59150664028,84,49.2496,-123.1504,0.63691703669216
59150665001,0,49.2412,-123.1472,0.548086349961832
59150665002,70,49.2409,-123.1462,0.531725495255035
59150665003,86,49.24100000000001,-123.1448,0.53711208947385
59150665004,40,49.2411,-123.1434,0.5891789545582329
59150665005,62,49.2393,-123.1433,0.604515104292296
59150665006,33,49.2395,-123.1449,0.593334408782605
59150665007,35,49.2385,-123.1451,0.601866712042739
59150665008,15,49.2387,-123.1464,0.5873011289144251
59150665009,26,49.2395,-123.1462,0.53562016390444
59150665010,46,49.2395,-123.1479,0.539635736653169
59150665011,62,49.2386,-123.1479,0.572244119009082
59150666003,39,49.2363,-123.1461,0.631304339731783
59150666004,32,49.2364,-123.1436,0.653570929774822
59150666005,53,49.235,-123.1431,0.676213144416861
59150666006,18,49.2365,-123.1416,0.662194717414171
59150666007,19,49.2359,-123.1404,0.6899761273124829
59150666008,25,49.2349,-123.1405,0.6886159838682809
59150666009,24,49.2374,-123.1404,0.6558390180671221
59150666010,31,49.2376,-123.1429,0.631058679640355
59150666011,30,49.2351,-123.1462,0.649577107397477
59150666012,51,49.2354,-123.1484,0.6286477102611129
59150666013,53,49.2375,-123.1459,0.6179104745973101
59150666014,48,49.2373,-123.1483,0.594882648240095
59150667001,44,49.2375,-123.1383,0.663395055005576
59150667002,34,49.2366,-123.1383,0.6825030764647111
59150667003,58,49.2358,-123.1384,0.6995106464595
59150667004,45,49.2348,-123.1384,0.7123855589228101
59150667005,25,49.2356,-123.136,0.667853482731565
59150667006,31,49.2375,-123.1359,0.649175941919536
59150667007,35,49.2365,-123.1336,0.6515827621147979
59150667008,42,49.2355,-123.1336,0.67631919083977
59150667009,56,49.2346,-123.1337,0.69064593204882
59150667010,43,49.2355,-123.1314,0.690465682311968
59150667011,49,49.2364,-123.1314,0.679084301699795
59150668001,413,49.2398,-123.1336,0.5989022002735029
59150668002,34,49.2374,-123.1336,0.6405422468774781
59150668003,44,49.2373,-123.1314,0.665819648725367
59150669007,35,49.2345,-123.1314,0.709354039747271
59150669008,537,49.2358,-123.1292,0.6942388889630079
59150670001,46,49.2459,-123.131,0.6289004407093989
59150670002,37,49.2451,-123.1308,0.6193748965232511
59150670003,66,49.2443,-123.1313,0.605002950070919
59150670004,52,49.2433,-123.1315,0.58896401178674
59150670005,52,49.2422,-123.1315,0.577626315578031
59150670006,45,49.242,-123.129,0.5972649123466589
59150670007,70,49.243,-123.1289,0.607141608858064
59150670008,47,49.2441,-123.1288,0.623072308305777
59150670009,47,49.245,-123.1288,0.631095537995864
59150670010,61,49.2459,-123.1288,0.638112208850565
59150671001,0,49.2487,-123.1261,0.688809997066892
59150671004,0,49.2476,-123.1236,0.7098086800797491
59150671005,94,49.2486,-123.1235,0.7281099439005708
59150671010,100,49.2419,-123.1264,0.601663443305699
59150671011,29,49.2418,-123.1243,0.6161133354224521
59150671013,115,49.2471,-123.1254,0.6803302683732221
59150671015,15,49.2444,-123.124,0.633085193398787
59150671016,219,49.2428,-123.1235,0.62929472978124
59150671017,0,49.243,-123.124,0.619560513573075
59150671018,0,49.2457,-123.1242,0.643117092698261
59150672001,43,49.2457,-123.1195,0.765887974188916
59150672002,48,49.2448,-123.1195,0.7431309413705429
59150672003,52,49.2438,-123.1191,0.7417054279247
59150672006,186,49.2446,-123.1171,0.7697270255972261
59150672010,80,49.2457,-123.1172,0.7999306577024871
