"","museum.fromId","museum.nearest3","museum.sd3"
"191","59150039002",0.201694406957565,0.339142157111511
"192","59150039003",0.178109161793372,0.272930671941399
"193","59150039004",0.155185185185185,0.280734032427359
"194","59150039005",0.164002099265257,0.276676637095916
"195","59150039006",0.184207527365422,0.281551800418009
"196","59150039007",0.187146498725446,0.282151527906638
"197","59150040003",0.165177687809267,0.370711411175881
"198","59150040004",0.120652271704903,0.290249847455228
"199","59150040005",0.140931174089069,0.284186645519218
"200","59150040006",0.146074373969111,0.282469803634878
"201","59150040009",0.158050682261209,0.284272223145778
"202","59150041004",0.161797870745239,0.344131762938673
"203","59150041006",0.223597739013252,0.442459839748292
"204","59150042001",0.143723196881092,0.282515010970739
"205","59150042002",0.120652271704903,0.285515133719058
"206","59150042006",0.128587494376968,0.28604474127508
"207","59150042007",0.13990253411306,0.286286212930812
"208","59150042008",0.117419403208877,0.285528824894925
"209","59150042011",0.140416854101065,0.284780877229068
"210","59150043004",0.108675963412805,0.287595115448648
"211","59150044001",0.106251312040786,0.286246095607554
"212","59150044002",0.127411905832959,0.285528824894925
"213","59150044003",0.119109311740891,0.28094046746279
"214","59150045001",0.131085620032989,0.284314925185829
"215","59150045002",0.130130454340981,0.317093140625531
"216","59150045003",0.119403208876893,0.339521233434916
"217","59150045004",0.131159094316989,0.300621661905548
"218","59150046001",0.151805368121158,0.302028569132019
"219","59150046002",0.149527665317139,0.288915764277603
"220","59150047001",0.141518968361074,0.258029667877934
"221","59150047002",0.158638476533213,0.35973519733975
"222","59150047003",0.178623481781377,0.369792932803566
"223","59150048002",0.155038236617184,0.361242980195752
"224","59150048003",0.152319688109162,0.359362777568292
"225","59150048004",0.142033288349078,0.259905039942636
"226","59150048005",0.133069425701005,0.286058204896772
"227","59150048006",0.163487779277253,0.361731947318974
"228","59150048007",0.168263607737292,0.362676688639162
"229","59150048010",0.140857699805068,0.285364137878271
"230","59150049001",0.185823961613435,0.381390517153799
"231","59150049002",0.18516269305743,0.39086471906183
"232","59150049003",0.174288499025341,0.355662558633675
"233","59150049004",0.187219973009447,0.357696761841668
"234","59150049008",0.16796971060129,0.364179345580272
"235","59150049010",0.209409206777628,0.40687327277902
"236","59150049011",0.21087869245764,0.408705511081725
"237","59150049012",0.177007047533363,0.341396595144145
"238","59150049013",0.191187584345479,0.370718044792667
"239","59150050002",0.265102714050082,0.536303896524616
"240","59150050003",0.244985026577824,0.483998983274999
"241","59150050004",0.188101664417454,0.363257313459098
"242","59150050005",0.261207897648341,0.650570890946844
"243","59150050006",0.270425993860897,0.648799494973847
"244","59150050007",0.290001455749378,0.650570890946844
"245","59150050008",0.290168575777994,0.650570890946844
"246","59150050010",0.269364222522117,0.541775994026122
"247","59150051001",0.188469035837457,0.363831388391687
"248","59150051002",0.183178887389414,0.364296646776881
"249","59150051003",0.199416704153547,0.467786570412829
"250","59150051004",0.212715549557655,0.477745894723472
"251","59150051005",0.211025641025641,0.497108210636157
"252","59150051006",0.205735492577598,0.485332242853545
"253","59150051009",0.271379800853485,0.6503657580186
"254","59150051010",0.221385515069726,0.475505213592949
"255","59150052001",0.31510206882783,0.644101648254244
"256","59150052002",0.30412106011829,0.530889728187724
"257","59150052003",0.303501489473684,0.574686090573733
"258","59150052004",0.355011149122807,0.554305488850173
"259","59150052009",0.510330861988304,0.534986641558125
"260","59150052010",0.366905197076023,0.618679811465955
"261","59150052011",0.431831314619883,0.559448530808631
"262","59150053001",0.31587043625731,0.637871283555523
"263","59150053003",0.326295028654971,0.631312255819237
"264","59150053004",0.267159994736842,0.485606578017522
"265","59150053005",0.328748868421053,0.471582816612829
"266","59150053006",0.35499280994152,0.291527407712814
"267","59150054001",0.191848857309942,0.447189761240331
"268","59150054002",0.203531259649123,0.432968277190658
"269","59150054003",0.213009435672515,0.43107427407184
"270","59150054005",0.177007043859649,0.437292475647694
"271","59150054009",0.156581178947368,0.394388697750453
"272","59150054010",0.23725595380117,0.40555428767484
"273","59150055001",0.171716877777778,0.438133535525271
"274","59150055002",0.159593647368421,0.425352829375691
"275","59150055006",0.1499685,0.431921653066186
"276","59150055009",0.183178866081871,0.442678627128076
"277","59150055010",0.147764273684211,0.429168230607221
"278","59150055011",0.148499015789474,0.43414849762479
"279","59150055013",0.142106779532164,0.42228739926014
"280","59150055014",0.17156996374269,0.436955072960376
"281","59150056001",0.108969856140351,0.285101629544927
"282","59150056002",0.0975078678362573,0.290461321452143
"283","59150056003",0.108896384795322,0.286379626022918
"284","59150056004",0.125060739766082,0.282948718501958
"285","59150056006",0.127558851461988,0.281536280250584
"286","59150056007",0.123150398830409,0.285281488070411
"287","59150056009",0.135420600584795,0.302681432708366
"288","59150056011",0.134832801169591,0.422522737106824
"289","59150056012",0.139167811111111,0.413842724448784
"290","59150056015",0.147984687719298,0.429297277698235
"291","59150056016",0.129689606432749,0.296208076464666
"292","59150056017",0.13490627251462,0.303559273706403
"293","59150056019",0.139167811111111,0.413842724448784
"294","59150056020",0.124179026315789,0.316182676105162
"295","59150056022",0.127779265497076,0.282151513429833
"296","59150056024",0.143135407017544,0.409450753104221
"297","59150056025",0.144164034502924,0.427801530450107
"298","59150056027",0.192069271345029,0.422301493067659
"299","59150059001",0.23732945380117,0.411533016753298
"300","59150059002",0.227336949707602,0.404950361248055
"301","59150059009",0.198167650877193,0.401594392775833
"302","59150059010",0.243354333333333,0.39164116301224
"303","59150059013",0.227998220467836,0.403689663745983
"304","59150059014",0.187219961988304,0.392588339040013
"305","59150062003",0.266498723976608,0.361170560252591
"306","59150064001",0.232259701754386,0.348307520625171
"307","59150064002",0.273258345614035,0.426651639424314
"308","59150064003",0.263339312865497,0.377478753533066
"309","59150064004",0.252759038011696,0.445748848060241
"310","59150064005",0.312567119883041,0.494809124064516
"311","59150064006",0.24475034619883,0.458783518884711
"312","59150064007",0.223516267836257,0.466906077823047
"313","59150064008",0.214993276608187,0.469065688046503
"314","59150064009",0.228145163157895,0.365816077896155
"315","59150067007",0.275536071929825,0.511044974544488
"316","59150067008",0.229100290643275,0.477287762642515
"317","59150067009",0.249599655555556,0.506462423172379
"318","59150068004",0.251289525146199,0.527419323786998
"319","59150068005",0.245044231578947,0.518437658390575
"320","59150069003",0.25760831871345,0.493053184387454
"321","59150069004",0.287585830994152,0.508853518827887
"322","59150069005",0.260841201169591,0.507035080547591
"323","59150070001",0.30610135497076,0.509065676224332
"324","59150070002",0.30610135497076,0.510716535570402
"325","59150070003",0.297725306432749,0.504313951213842
"326","59150070004",0.297064035672515,0.504313951213842
"327","59150070005",0.314036604093567,0.494428904840295
"328","59150070006",0.334315497660819,0.493173431481415
"329","59150070007",0.331303057894737,0.496245189380908
"330","59150070008",0.340634262573099,0.511493110248715
"331","59150070009",0.327849761403509,0.502174369465368
"332","59150071001",0.298313077192982,0.508458644048902
"333","59150071002",0.326380277192983,0.487465297773925
"334","59150071003",0.329686602339181,0.508231835338373
"335","59150071004",0.365101223391813,0.519032951937972
"336","59150071012",0.309187266081871,0.503548336635002
"337","59150071013",0.293390325146199,0.508067658687053
"338","59150071020",0.339679106432749,0.501961202116921
"339","59150071021",0.339679106432749,0.501961202116921
"340","59150071023",0.318959356140351,0.49199501047628
"341","59150071026",0.334903297076023,0.500648070951119
"342","59150071031",0.374726342105263,0.53193065073175
"343","59150071032",0.357312945614035,0.516183506411079
"344","59150071033",0.425203190643275,0.547981498678559
"345","59150071034",0.380898192982456,0.528947303914446
"346","59150072001",0.333874640935672,0.503581822206877
"347","59150072002",0.321016611111111,0.506368703050385
"348","59150072003",0.305513555555556,0.511607221111986
"349","59150072004",0.265764010526316,0.496761792367936
"350","59150072005",0.325792477777778,0.488178976023994
"351","59150072006",0.262678042105263,0.498316209398275
"352","59150072007",0.271862332748538,0.494880901065205
"353","59150072008",0.286557203508772,0.509110090267944
"354","59150072011",0.246146330409357,0.478833959728422
"355","59150072012",0.266939580701754,0.512009494353689
"356","59150073001",0.34276504619883,0.524309762735532
"357","59150073002",0.341369004678363,0.477978674478973
"358","59150073003",0.284793833918129,0.48583066385053
"359","59150073004",0.336446252631579,0.495220002504228
"360","59150073005",0.311758877777778,0.488263634746809
"361","59150073006",0.311097607017544,0.496978931750007
"362","59150073007",0.27494827251462,0.495110420729475
"363","59150074001",0.319841069590643,0.488692031755649
"364","59150074002",0.291994283625731,0.485437302084807
"365","59150075003",0.504188038596491,0.601454691658805
"366","59150075004",0.509037347953216,0.605020788499561
"367","59150075005",0.550273828070175,0.570624835713248
"368","59150075006",0.373624214619883,0.483137161613323
"369","59150075007",0.367305421052632,0.47572893790526
"370","59150075008",0.345189686549708,0.483983151814007
"371","59150075009",0.349524667836257,0.475097169206517
"372","59150075010",0.322780009356725,0.490514069317156
"373","59150075011",0.495591547368421,0.616068073709933
"374","59150076001",0.480382377192982,0.638436697818796
"375","59150076002",0.427186974269006,0.665687271633851
"376","59150076006",0.421970308187134,0.665283225251901
"377","59150076007",0.375828469590643,0.493054023420677
"378","59150077001",0.436224322222222,0.657247725004655
"379","59150077002",0.362382669005848,0.527140002663556
"380","59150077003",0.34489577251462,0.513672415597459
"381","59150077005",0.324543407602339,0.500511324993518
"382","59150077006",0.327482376023392,0.506509664706602
"383","59150077007",0.346806113450292,0.508743737038593
"384","59150077008",0.370538303508772,0.498603237283551
"385","59150078005",0.258710474853801,0.476644755110047
"386","59150078007",0.309260766081871,0.456756472129419
"387","59150078008",0.254595878947368,0.472991918972906
"388","59150078009",0.259298245614035,0.462088224209573
"389","59150079001",0.263412784210526,0.486300419126257
"390","59150079002",0.264000583625731,0.473535711384689
"391","59150079003",0.261429000584795,0.485937536096843
"392","59150079004",0.27274404619883,0.472540219326086
"393","59150080003",0.284352977192982,0.474546777416314
"394","59150080004",0.265910953216374,0.482649901826779
"395","59150080005",0.259518659649123,0.483784777174398
"396","59150081001",0.255036735672515,0.480204785267805
"397","59150081005",0.285087719298246,0.452105776124583
"398","59150081006",0.286557203508772,0.446686835174341
"399","59150081007",0.285161190643275,0.445455145240529
"400","59150081008",0.262237214035088,0.4461557696956
"401","59150081009",0.261943328654971,0.488643012252597
"402","59150081010",0.259959516374269,0.495072628409642
"403","59150081011",0.256212305847953,0.483249415540512
"404","59150082001",0.251142611111111,0.463526902878215
"405","59150082002",0.266057867251462,0.453247223700016
"406","59150083001",0.265029239766082,0.447198673341554
"407","59150083002",0.246072859064328,0.467856132784074
"408","59150084001",0.235566055555556,0.455757438581078
"409","59150084002",0.234978284795322,0.454473491190055
"410","59150085001",0.248497528070175,0.449180225109775
"411","59150085002",0.227116507017544,0.456531840680166
"412","59150086002",0.255330649707602,0.451268741664889
"413","59150086003",0.254889764327485,0.459898821861533
"414","59150086004",0.25988604502924,0.447377147371087
"415","59150087001",0.230569774853801,0.451719427023368
"416","59150088001",0.232847501169591,0.45075217860699
"417","59150089001",0.244382960818713,0.414158788461356
"418","59150089002",0.226969535672515,0.443976374273353
"419","59150089003",0.213229878362573,0.436289781190488
"420","59150090001",0.263486284210526,0.427018778072364
"421","59150090002",0.255771477777778,0.413184851426371
"422","59150090003",0.243060419298246,0.423380501521287
"423","59150090004",0.248130142690059,0.408298525960404
"424","59150091001",0.273405316959064,0.462630004588486
"425","59150091002",0.26422102631579,0.460109335687523
"426","59150092001",0.27818115497076,0.505524440673758
"427","59150092002",0.276785113450292,0.495669189067437
"428","59150093001",0.309113794736842,0.470622907749381
"429","59150093002",0.298827405263158,0.454376379417521
"430","59150094001",0.288247130409357,0.433843376111555
"431","59150094002",0.269143778362573,0.458067244765017
"432","59150094003",0.278475040350877,0.442094469955746
"433","59150095001",0.329980487719298,0.47866783884396
"434","59150095002",0.321898324561403,0.463625553539611
"435","59150095003",0.318812413450292,0.441316402108929
"436","59150095004",0.298166134502924,0.442023967244367
"437","59150095005",0.287145002923977,0.454354779602885
"438","59150096001",0.37075874619883,0.506290581915192
"439","59150096002",0.472814542105263,0.639947654160796
"440","59150096003",0.346512228070175,0.481746253480038
"441","59150096004",0.333360341520468,0.504257756268115
"442","59150096005",0.341442504678363,0.442941537242373
"443","59150096006",0.313007976608187,0.494007874985574
"444","59150096007",0.312273177192982,0.520908818955603
"445","59150097001",0.344454944444444,0.530368385068301
"446","59150097002",0.352096279532164,0.530771108928833
"447","59150097003",0.357019060233918,0.533040694284566
"448","59150097004",0.370317889473684,0.508325180932619
"449","59150097007",0.345336600584795,0.444317080303381
"450","59150097008",0.334903297076023,0.44726331783775
"451","59150097009",0.332772542105263,0.433012235620027
"452","59150097010",0.317563371929825,0.427718537556989
"453","59150098003",0.438502019883041,0.663599468371583
"454","59150098004",0.42461539122807,0.662361810540772
"455","59150099001",0.409773577777778,0.668803637184148
"456","59150099004",0.429464671929825,0.664730379239348
"457","59150100001",0.413079931578947,0.578968695712899
"458","59150100002",0.405732510526316,0.680140124428098
"459","59150100003",0.41065529122807,0.675063911740772
"460","59150100004",0.420647795321637,0.660357964254869
"461","59150100005",0.402720070760234,0.498249232032884
"462","59150100006",0.344161030409357,0.530215598095579
"463","59150100007",0.411977804093567,0.492717975640168
"464","59150101001",0.44085321754386,0.410106903361435
"465","59150101002",0.4440861,0.472180715969877
"466","59150101003",0.418737454385965,0.493480963469858
"467","59150101004",0.413667730994152,0.520962290090019
"468","59150102002",0.425864461403509,0.603327532472786
"469","59150102003",0.421088623391813,0.575366202525901
"470","59150102004",0.416753613450292,0.62243876345095
"471","59150103001",0.435048723391813,0.616970050021863
"472","59150103003",0.409773606432748,0.629262426772926
"473","59150103004",0.407422380116959,0.611225285625436
"474","59150103005",0.401103643859649,0.628742372868134
"475","59150103006",0.397944204093567,0.639873781106412
"476","59150103008",0.449596651461988,0.614375088152977
"477","59150104001",0.415063715204678,0.63983933642368
"478","59150104002",0.415063715204678,0.639278382674308
"479","59150104003",0.415063715204678,0.638757066201028
"480","59150104004",0.417120998830409,0.637002209750289
"481","59150104005",0.409773606432748,0.6290178928781
"482","59150104006",0.409773606432748,0.629759583585916
"483","59150104007",0.406393752631579,0.639989931241747
"484","59150104008",0.401103643859649,0.629242469412686
"485","59150105001",0.442469644444444,0.628849958399639
"486","59150105002",0.431815869590643,0.63525853351584
"487","59150105003",0.415063715204678,0.639621198859205
"488","59150105004",0.408671450292398,0.638955078133504
"489","59150105005",0.397944204093567,0.639873781106412
"490","59150105006",0.392654095321637,0.629079175474159
"491","59150105007",0.401103643859649,0.628950189883944
"492","59150105008",0.401103643859649,0.629242469412686
"493","59150105009",0.401103643859649,0.629242469412686
"494","59150105010",0.409773606432748,0.629759583585916
"495","59150106001",0.45694407251462,0.605681444174381
"496","59150106003",0.426525703508772,0.626810719939418
"497","59150106004",0.357239445614035,0.626197333875402
"498","59150106005",0.409773606432748,0.629318041607567
"499","59150106006",0.409773606432748,0.629318041607567
"500","59150106008",0.461426025146199,0.605251861938018
"501","59150107001",0.441000160233918,0.535540050049792
"502","59150107002",0.44085321754386,0.60561614922465
"503","59150107003",0.422925464327485,0.622455334786877
"504","59150108001",0.427186974269006,0.541412276233542
"505","59150109001",0.422411164912281,0.626651300652192
"506","59150109002",0.353933120467836,0.610443547847381
"507","59150109003",0.416680142105263,0.62420676438364
"508","59150109004",0.383616747368421,0.623245096381122
"509","59150109005",0.383616747368421,0.624136120766456
"510","59150109006",0.375240698830409,0.625045491395612
"511","59150110001",0.369877032748538,0.592456015408239
"512","59150110004",0.36752586374269,0.594045034222874
"513","59150110005",0.379575622807018,0.604250827037712
"514","59150111002",0.383396304678363,0.59438067558832
"515","59150111003",0.422190750877193,0.575400323070821
"516","59150111004",0.434534395321637,0.554330820573626
"517","59150111007",0.343426316959064,0.59824073231117
"518","59150112001",0.375240698830409,0.625045491395612
"519","59150112002",0.375240698830409,0.621626770138359
"520","59150112003",0.375240698830409,0.621626770138359
"521","59150112004",0.380971692982456,0.615060103565766
"522","59150112005",0.380530807602339,0.614755869246789
"523","59150112006",0.3880252,0.613519567652431
"524","59150112007",0.40624680994152,0.619983934043478
"525","59150112008",0.405071211111111,0.619232887480838
"526","59150112009",0.429905528654971,0.613427946492114
"527","59150112010",0.445408584210526,0.579442400363058
"528","59150112012",0.392433652631579,0.625350256088109
"529","59150112014",0.441147102923977,0.55903944333045
"530","59150112017",0.415504571929825,0.595279959954192
"531","59150113002",0.328584503508772,0.487518847738622
"532","59150113005",0.333213341520468,0.495187006170974
"533","59150114001",0.380089950877193,0.532068311832225
"534","59150114002",0.384204518128655,0.535983055629165
"535","59150114003",0.395446092397661,0.527676613219598
"536","59150114004",0.362309197660819,0.498273107741302
"537","59150114005",0.343352845614035,0.479570790363888
"538","59150114006",0.330788729824561,0.471324680301375
"539","59150114007",0.327188461988304,0.500812165306832
"540","59150115001",0.350406352631579,0.483084686352508
"541","59150115003",0.341148590643275,0.506025548269163
"542","59150115004",0.304558399415205,0.505254440307424
"543","59150115005",0.329025360233918,0.5023180843861
"544","59150115007",0.327996704093567,0.496402286373762
"545","59150116001",0.363999095906433,0.499134394674973
"546","59150116002",0.352757521637427,0.490983918149284
"547","59150116003",0.401324029239766,0.645438650826278
"548","59150116004",0.415357629239766,0.651147794511679
"549","59150116005",0.442175730409357,0.652548532983249
"550","59150116006",0.470022487719298,0.633918630022519
"551","59150116007",0.351214566081871,0.493488180344084
"552","59150116008",0.349671639181287,0.492586021712574
"553","59150117001",0.392654095321637,0.628460384287265
"554","59150117002",0.382294205847953,0.614876623755366
"555","59150117003",0.397429904678363,0.622401750597939
"556","59150117004",0.398164675438596,0.622401750597939
"557","59150117005",0.389421212865497,0.614964720490609
"558","59150117006",0.398385089473684,0.623012152187824
"559","59150117007",0.408304093567251,0.610608514778445
"560","59150117008",0.416239314035088,0.612162052481856
"561","59150117009",0.421749894152047,0.520962290090019
"562","59150117010",0.420353852631579,0.594455204742126
"563","59150117011",0.43644473625731,0.575366202525901
"564","59150117012",0.409038807017544,0.605897739551068
"565","59150118001",0.547121523391813,0.564501309910024
"566","59150118002",0.552895528654971,0.624156624249822
"567","59150118003",0.542750121637427,0.612993265175922
"568","59150119001",0.449670122807018,0.64583577471445
"569","59150119003",0.4720798,0.648474491488253
"570","59150119004",0.445629055555556,0.634385034500559
"571","59150119005",0.483247845614035,0.649047823448088
"572","59150120001",0.484129559064327,0.650570910890637
"573","59150120002",0.444894284795322,0.636299319266926
"574","59150120003",0.515503112865497,0.550338900845186
"575","59150121002",0.506612707602339,0.567637305604423
"576","59150121004",0.507714806432749,0.40101831449977
"577","59150121005",0.505216666081871,0.461345287562719
"578","59150121006",0.474430940350877,0.58174701152737
"579","59150122001",0.45481334619883,0.643493804808223
"580","59150122002",0.464511907602339,0.64632567273691
"581","59150122003",0.498383544444444,0.410758232350533
