"fromId","mean_score","lat","lon","pop","amn_density","trafficScore","need","efficiency"
"59152604002",0.16,49.0321,-122.8252,0.72,0.26,0.15,0.27,-0.145833333333333
"59152604005",0.14,49.0323,-122.8321,0.74,0.26,0.15,0.28,-0.177083333333333
"59152605001",0.17,49.0309,-122.8272,0.2,0.26,0.15,0.08,0.0625
"59152605002",0.15,49.0296,-122.8272,0.43,0.26,0.15,0.14,-0.0208333333333334
"59152605003",0.17,49.0301,-122.8254,0.37,0.26,0.15,0.13,0.0104166666666667
"59152605004",0.18,49.0301,-122.824,0.29,0.26,0.15,0.1,0.0520833333333335
"59152605005",0.17,49.0285,-122.824,0.21,0.26,0.15,0.08,0.0625
"59152605006",0.17,49.0285,-122.8254,0.25,0.26,0.15,0.09,0.0520833333333335
"59152605007",0.21,49.0273,-122.8254,0.19,0.26,0.15,0.07,0.114583333333333
"59152605008",0.21,49.0272,-122.824,0.22,0.26,0.15,0.08,0.104166666666667
"59152605009",0.19,49.0276,-122.8282,0.73,0.26,0.15,0.27,-0.114583333333333
"59152605010",0.16,49.0298,-122.8293,0.61,0.26,0.15,0.22,-0.0937500000000001
"59152606001",0.15,49.0303,-122.8367,0.24,0.26,0.15,0.09,0.03125
"59152606002",0.17,49.0307,-122.8352,0.2,0.26,0.15,0.08,0.0625
"59152606003",0.16,49.03,-122.8352,0.18,0.26,0.15,0.07,0.0625
"59152606004",0.18,49.0294,-122.8352,0.18,0.26,0.15,0.07,0.0833333333333335
"59152606005",0.21,49.0289,-122.8352,0.18,0.26,0.15,0.07,0.114583333333333
"59152606006",0.21,49.0284,-122.8352,0.18,0.26,0.15,0.07,0.114583333333333
"59152606007",0.17,49.0279,-122.8404,0.79,0.26,0.15,0.3,-0.166666666666667
"59152606008",0.17,49.029,-122.8367,0.19,0.26,0.15,0.07,0.0729166666666667
"59152606009",0.16,49.0297,-122.8324,0.47,0.26,0.15,0.16,-0.03125
"59152606010",0.16,49.0307,-122.8324,0.36,0.26,0.15,0.12,0.0104166666666667
"59152607001",0.11,49.0328,-122.8428,0.57,0.26,0.15,0.2,-0.125
"59152607002",0.11,49.034,-122.8396,0.38,0.26,0.15,0.13,-0.0520833333333334
"59152607006",0.15,49.0328,-122.8364,0.91,0.26,0.15,0.36,-0.25
"59152607007",0.17,49.0337,-122.8358,0.13,0.26,0.15,0.06,0.0833333333333335
"59152608001",0.17,49.0303,-122.8446,0.31,0.26,0.15,0.11,0.03125
"59152608002",0.17,49.0289,-122.8415,0.77,0.26,0.15,0.29,-0.15625
"59152608003",0.17,49.0298,-122.8406,0.58,0.26,0.15,0.2,-0.0625000000000001
"59152608004",0.15,49.0308,-122.8406,0.65,0.26,0.15,0.24,-0.125
"59152609001",0.18,49.0297,-122.8525,0.33,0.26,0.15,0.11,0.0416666666666665
"59152609002",0.18,49.0302,-122.8501,0.9,0.26,0.15,0.36,-0.21875
"59152609003",0.19,49.0286,-122.8474,0.66,0.26,0.15,0.24,-0.0833333333333334
"59152610002",0.12,49.0357,-122.8475,0.38,0.26,0.15,0.13,-0.0416666666666667
"59152610003",0.11,49.0356,-122.8501,0.16,0.26,0.15,0.07,0.0104166666666667
"59152610006",0.11,49.0375,-122.8481,0.55,0.26,0.15,0.19,-0.114583333333333
"59152610007",0.11,49.0364,-122.8504,0.17,0.26,0.15,0.07,0.0104166666666667
"59152610009",0.15,49.0321,-122.8522,0.13,0.26,0.15,0.06,0.0625
"59152610010",0.14,49.0337,-122.8491,0.13,0.26,0.15,0.06,0.0520833333333335
"59152610011",0.19,49.0321,-122.8548,0.13,0.26,0.15,0.06,0.104166666666667
"59152610012",0.17,49.0327,-122.8498,0.9,0.26,0.15,0.36,-0.229166666666667
"59152611001",0.11,49.0348,-122.8528,0.48,0.26,0.15,0.16,-0.0833333333333334
"59152611004",0.19,49.0335,-122.8565,0.67,0.26,0.15,0.25,-0.0937500000000001
"59152611005",0.11,49.0342,-122.8525,0.13,0.26,0.15,0.06,0.0208333333333333
"59152611006",0.11,49.0338,-122.8518,0.27,0.26,0.15,0.1,-0.0208333333333334
"59152612001",0.08,49.0399,-122.8535,0.71,0.26,0.19,0.28,-0.239583333333333
"59152612003",0.12,49.0374,-122.8532,0.67,0.26,0.15,0.25,-0.166666666666667
"59152612004",0.12,49.0362,-122.8513,0.18,0.26,0.15,0.07,0.0208333333333333
"59152613001",0.11,49.0402,-122.8587,0.52,0.26,0.19,0.19,-0.114583333333333
"59152613006",0.22,49.0352,-122.8583,0.91,0.26,0.15,0.36,-0.177083333333333
"59152613007",0.19,49.0343,-122.8579,0.13,0.26,0.15,0.06,0.104166666666667
"59152614001",0.22,49.037,-122.8659,0.8,0.26,0.15,0.3,-0.114583333333333
"59152614002",0.17,49.0369,-122.8622,0.88,0.26,0.15,0.34,-0.208333333333333
"59152615001",0.34,49.0341,-122.8646,0.91,0.26,0.15,0.36,-0.0520833333333334
"59152615002",0.34,49.0321,-122.8651,0.76,0.26,0.15,0.28,0.03125
"59152615003",0.25,49.0334,-122.861,0.46,0.26,0.15,0.16,0.0625
"59152616001",0.22,49.0367,-122.8682,0.64,0.26,0.15,0.23,-0.0416666666666667
"59152616002",0.2,49.0357,-122.8708,0.56,0.26,0.15,0.2,-0.03125
"59152616003",0.21,49.0342,-122.8721,0.69,0.26,0.15,0.25,-0.0729166666666667
"59152616004",0.32,49.0329,-122.8692,0.84,0.26,0.15,0.32,-0.03125
"59152617001",0.27,49.0322,-122.8717,0.35,0.26,0.15,0.12,0.125
"59152617002",0.25,49.0309,-122.8698,0.39,0.26,0.15,0.13,0.0937499999999998
"59152617003",0.21,49.0302,-122.871,0.25,0.26,0.15,0.09,0.0937499999999998
"59152617004",0.21,49.0295,-122.871,0.24,0.26,0.15,0.09,0.0937499999999998
"59152617007",0.25,49.0295,-122.8687,0.28,0.26,0.15,0.1,0.125
"59152617008",0.25,49.0302,-122.8687,0.31,0.26,0.15,0.11,0.114583333333333
"59152617009",0.22,49.0288,-122.8699,0.36,0.26,0.15,0.12,0.0729166666666667
"59152618001",0.28,49.03,-122.8648,0.76,0.26,0.15,0.28,-0.03125
"59152618002",0.25,49.028,-122.8648,0.27,0.26,0.15,0.1,0.125
"59152618003",0.25,49.028,-122.8659,0.32,0.26,0.15,0.11,0.114583333333333
"59152618004",0.25,49.028,-122.867,0.3,0.26,0.15,0.1,0.125
"59152618005",0.23,49.0299,-122.8606,0.34,0.26,0.15,0.12,0.0833333333333335
"59152618006",0.26,49.0308,-122.8606,0.29,0.26,0.15,0.1,0.135416666666667
"59152619001",0.24,49.028,-122.8637,0.31,0.26,0.15,0.11,0.104166666666667
"59152619002",0.22,49.0279,-122.8626,0.33,0.26,0.15,0.11,0.0833333333333335
"59152619003",0.23,49.0264,-122.8626,0.26,0.26,0.15,0.09,0.114583333333333
"59152619004",0.24,49.0265,-122.8637,0.25,0.26,0.15,0.09,0.125
"59152619005",0.24,49.0265,-122.8648,0.25,0.26,0.15,0.09,0.125
"59152619006",0.25,49.0265,-122.8659,0.24,0.26,0.15,0.09,0.135416666666667
"59152619007",0.24,49.0265,-122.867,0.24,0.26,0.15,0.09,0.125
"59152619008",0.24,49.0263,-122.8607,0.29,0.26,0.15,0.1,0.114583333333333
"59152619009",0.22,49.0272,-122.8606,0.23,0.26,0.15,0.08,0.114583333333333
"59152620001",0.19,49.0308,-122.8555,0.25,0.26,0.15,0.09,0.0729166666666667
"59152620002",0.2,49.0299,-122.8555,0.21,0.26,0.15,0.08,0.09375
"59152620003",0.17,49.029,-122.8555,0.22,0.26,0.15,0.08,0.0625
"59152620004",0.17,49.0281,-122.8555,0.25,0.26,0.15,0.09,0.0520833333333335
"59152620005",0.17,49.0295,-122.8579,0.75,0.26,0.15,0.28,-0.145833333333333
"59152620006",0.21,49.0272,-122.8578,0.24,0.26,0.15,0.09,0.0937499999999998
"59152620007",0.23,49.0281,-122.8606,0.3,0.26,0.15,0.1,0.104166666666667
"59152620008",0.22,49.029,-122.8606,0.25,0.26,0.15,0.09,0.104166666666667
"59152621004",0.19,49.0256,-122.8553,0.9,0.26,0.15,0.36,-0.208333333333333
"59152621005",0.2,49.0276,-122.8515,0.8,0.26,0.15,0.3,-0.135416666666667
"59152621006",0.19,49.0283,-122.85,0.26,0.26,0.15,0.09,0.0729166666666667
"59152622001",0.2,49.0271,-122.8356,0.19,0.26,0.15,0.07,0.104166666666667
"59152622002",0.19,49.0257,-122.8337,0.74,0.26,0.15,0.28,-0.125
"59152622003",0.21,49.0282,-122.8323,0.73,0.26,0.15,0.27,-0.0937500000000001
"59152622007",0.21,49.0268,-122.8221,0.27,0.26,0.05,0.07,0.114583333333333
"59152622009",0.28,49.0254,-122.821,0.27,0.26,0.05,0.07,0.1875
"59152622010",0.21,49.0259,-122.8207,0.18,0.26,0.05,0.05,0.135416666666667
"59152622011",0.22,49.0263,-122.8201,0.17,0.26,0.05,0.05,0.145833333333333
"59152622012",0.21,49.0263,-122.825,0.27,0.26,0.15,0.1,0.0833333333333335
"59152623001",0.56,49.0269,-122.8108,0.38,0.26,0.05,0.1,0.447916666666667
"59152623002",0.59,49.026,-122.8108,0.17,0.26,0.05,0.05,0.53125
"59152623003",0.61,49.0253,-122.8107,0.5,0.26,0.05,0.13,0.46875
"59152623004",0.62,49.0244,-122.8108,0.43,0.26,0.05,0.11,0.5
"59152623007",0.67,49.0233,-122.8101,0.83,0.26,0.05,0.27,0.385416666666667
"59152624003",0.63,49.0253,-122.806,0.57,0.26,0.05,0.16,0.458333333333333
"59152624006",0.73,49.0241,-122.808,0.27,0.26,0.05,0.07,0.65625
"59152624008",0.54,49.026,-122.8074,0.96,0.26,0.05,0.33,0.1875
"59152625001",0.62,49.0253,-122.8046,0.41,0.26,0.05,0.11,0.5
"59152625002",0.68,49.0243,-122.8046,0.32,0.26,0.05,0.08,0.59375
"59152625003",0.7,49.0243,-122.8025,0.71,0.26,0.05,0.22,0.46875
"59152625004",0.63,49.0253,-122.8025,0.68,0.26,0.05,0.2,0.416666666666667
"59152626001",0.69,49.0237,-122.8044,0.24,0.26,0.05,0.06,0.625
"59152626002",0.71,49.023,-122.8044,0.4,0.26,0.05,0.1,0.604166666666667
"59152626004",0.71,49.0221,-122.8023,0.5,0.21,0.05,0.12,0.583333333333333
"59152626007",0.7,49.023,-122.8023,0.51,0.21,0.05,0.12,0.572916666666667
"59152626008",0.73,49.0237,-122.8023,0.23,0.26,0.05,0.06,0.666666666666667
"59152626010",0.73,49.0221,-122.8044,0.31,0.21,0.05,0.07,0.65625
"59152626011",0.69,49.0213,-122.8016,0.34,0.21,0.05,0.07,0.614583333333333
"59152627001",0.62,49.0231,-122.8069,0.74,0.21,0.05,0.21,0.395833333333333
"59152627002",0.62,49.0221,-122.8071,0.44,0.26,0.05,0.12,0.489583333333333
"59152627004",0.64,49.0208,-122.8047,0.13,0.21,0.05,0.03,0.604166666666667
"59152627008",0.67,49.0208,-122.8033,0.52,0.21,0.05,0.13,0.53125
"59152627009",0.7,49.0212,-122.8034,0.45,0.21,0.05,0.1,0.59375
"59152628001",0.77,49.0237,-122.7996,0.66,0.26,0.04,0.19,0.572916666666667
"59152628002",0.73,49.0231,-122.8003,0.4,0.21,0.04,0.09,0.635416666666667
"59152628003",0.73,49.0225,-122.7985,0.28,0.21,0.04,0.06,0.666666666666667
"59152628004",0.83,49.0234,-122.7977,0.13,0.21,0.04,0.03,0.802083333333333
"59152628005",0.69,49.0217,-122.7991,0.26,0.21,0.04,0.06,0.625
"59152628006",0.74,49.0222,-122.8006,0.17,0.21,0.05,0.04,0.697916666666667
"59152628010",0.57,49.0219,-122.7967,0.22,0.21,0.04,0.05,0.510416666666667
"59152629001",0.42,49.0213,-122.7948,0.26,0.21,0.04,0.06,0.34375
"59152629009",0.3,49.0207,-122.793,0.2,0.21,0.04,0.04,0.239583333333333
"59152629013",0.3,49.0199,-122.7936,0.2,0.21,0.04,0.04,0.239583333333333
"59152629014",0.38,49.0197,-122.796,0.37,0.21,0.04,0.08,0.28125
"59152629015",0.27,49.0191,-122.7941,0.37,0.21,0.04,0.08,0.166666666666667
"59152629016",0.58,49.0206,-122.7988,0.64,0.21,0.04,0.16,0.40625
"59152629017",0.57,49.02,-122.7992,0.34,0.21,0.04,0.07,0.489583333333333
"59152629018",0.48,49.0196,-122.7994,0.3,0.21,0.04,0.06,0.40625
"59152629021",0.44,49.0208,-122.7963,0.5,0.21,0.04,0.12,0.302083333333333
"59152629022",0.34,49.0191,-122.7965,0.25,0.21,0.04,0.05,0.270833333333333
"59152629023",0.35,49.0188,-122.7968,0.2,0.21,0.04,0.04,0.291666666666667
"59152629024",0.25,49.0184,-122.7947,0.3,0.21,0.04,0.06,0.166666666666667
"59152630005",0.21,49.018,-122.7908,0.32,0.21,0.04,0.07,0.114583333333333
"59152630006",0.18,49.0179,-122.7895,0.29,0.21,0.04,0.06,0.0937499999999998
"59152630007",0.17,49.017,-122.7895,0.46,0.21,0.04,0.1,0.0416666666666667
"59152630010",0.23,49.0185,-122.7923,0.4,0.21,0.04,0.09,0.114583333333333
"59152630012",0.27,49.0179,-122.7949,0.13,0.21,0.04,0.03,0.21875
"59152630013",0.15,49.017,-122.7911,0.23,0.21,0.04,0.05,0.0729166666666667
"59152630014",0.17,49.0174,-122.791,0.22,0.21,0.04,0.05,0.09375
"59152630015",0.28,49.0197,-122.7915,0.53,0.21,0.04,0.13,0.125
"59152630016",0.23,49.019,-122.7905,0.18,0.21,0.04,0.04,0.166666666666667
"59152630017",0.15,49.0179,-122.7928,0.27,0.21,0.04,0.06,0.0625
"59152630018",0.16,49.0176,-122.793,0.19,0.21,0.04,0.04,0.0937499999999998
"59152631007",0.05,49.0072,-122.7652,0.13,0.13,0.02,0.02,0
"59152632003",0.1,49.0445,-122.8794,0.59,0.17,0.31,0.24,-0.177083333333333
"59152632004",0.15,49.0324,-122.8746,0.66,0.21,0.22,0.25,-0.135416666666667
"59152632005",0.1,49.043,-122.8815,0.89,0.17,0.31,0.39,-0.333333333333333
"59152633001",0.14,49.0377,-122.8727,0.81,0.26,0.15,0.31,-0.208333333333333
"59152633002",0.13,49.0366,-122.8754,0.85,0.26,0.22,0.37,-0.28125
"59152634001",0.11,49.0404,-122.877,0.77,0.17,0.28,0.31,-0.239583333333333
"59152634002",0.13,49.0417,-122.8724,0.85,0.17,0.19,0.3,-0.208333333333333
"59152635001",0.12,49.0405,-122.8744,0.61,0.17,0.28,0.24,-0.15625
"59152635002",0.11,49.0394,-122.8717,0.7,0.21,0.15,0.24,-0.166666666666667
"59152635003",0.11,49.0403,-122.8684,0.69,0.26,0.19,0.27,-0.197916666666667
"59152636001",0.13,49.045,-122.8728,0.83,0.17,0.24,0.32,-0.229166666666667
"59152636002",0.13,49.0434,-122.8729,0.83,0.17,0.24,0.32,-0.229166666666667
"59152637001",0.12,49.047,-122.8774,0.4,0.13,0.31,0.14,-0.0520833333333334
"59152637002",0.13,49.0476,-122.8729,0.68,0.17,0.24,0.25,-0.15625
"59152637003",0.12,49.0466,-122.8714,0.9,0.17,0.24,0.36,-0.28125
"59152638001",0.11,49.0524,-122.8747,0.27,0.1,0.15,0.06,0.0208333333333333
"59152638002",0.11,49.0513,-122.8747,0.35,0.1,0.15,0.07,0.0104166666666667
"59152638005",0.13,49.0499,-122.8771,0.25,0.1,0.31,0.09,0.0104166666666667
"59152638006",0.13,49.0504,-122.8782,0.3,0.1,0.31,0.1,0
"59152638007",0.12,49.0495,-122.8748,0.82,0.13,0.31,0.33,-0.25
"59152640001",0.09,49.0534,-122.8717,0.16,0.1,0.13,0.03,0.03125
"59152640002",0.1,49.0539,-122.8691,0.21,0.17,0.13,0.06,0.0104166666666667
"59152640003",0.09,49.0526,-122.8716,0.32,0.13,0.13,0.07,-0.0104166666666666
"59152640004",0.09,49.0515,-122.8716,0.36,0.13,0.13,0.08,-0.0208333333333334
"59152640005",0.1,49.0502,-122.8716,0.3,0.17,0.24,0.11,-0.0416666666666667
"59152640006",0.11,49.0516,-122.8689,0.71,0.17,0.13,0.21,-0.135416666666667
"59152640007",0.12,49.0504,-122.8681,0.19,0.17,0.24,0.07,0.0208333333333333
"59152641001",0.11,49.0489,-122.8703,0.78,0.17,0.24,0.29,-0.21875
"59152641002",0.12,49.0494,-122.8619,0.91,0.21,0.24,0.38,-0.302083333333333
"59152641005",0.08,49.0477,-122.8537,0.49,0.26,0.24,0.2,-0.15625
"59152641006",0.07,49.0513,-122.8537,0.47,0.26,0.24,0.19,-0.15625
"59152642002",0.07,49.0576,-122.8514,0.59,0.17,0.24,0.21,-0.177083333333333
"59152642003",0.07,49.0574,-122.8489,0.24,0.21,0.24,0.1,-0.0625000000000001
"59152642004",0.07,49.0559,-122.8481,0.31,0.21,0.24,0.12,-0.0833333333333334
"59152642005",0.07,49.054,-122.8509,0.39,0.26,0.24,0.16,-0.125
"59152642006",0.09,49.0545,-122.8595,0.46,0.17,0.13,0.12,-0.0625000000000001
"59152643001",0.06,49.0494,-122.8482,0.76,0.26,0.24,0.33,-0.3125
"59152643002",0.05,49.0482,-122.8437,0.25,0.26,0.24,0.12,-0.104166666666667
"59152643005",0.05,49.0474,-122.8368,0.64,0.26,0.24,0.27,-0.260416666666667
"59152643006",0.06,49.0466,-122.8406,0.29,0.26,0.24,0.13,-0.104166666666667
"59152643007",0.05,49.0509,-122.8395,0.86,0.26,0.24,0.38,-0.375
"59152644001",0.07,49.0631,-122.839,0.71,0.26,0.24,0.3,-0.270833333333333
"59152644002",0.05,49.0613,-122.8399,0.24,0.26,0.24,0.11,-0.0937500000000001
"59152644004",0.05,49.0558,-122.8367,0.22,0.26,0.24,0.11,-0.0937500000000001
"59152644006",0.05,49.0572,-122.8409,0.92,0.26,0.24,0.42,-0.416666666666667
"59152645002",0.05,49.0562,-122.8291,0.78,0.26,0.24,0.34,-0.333333333333333
"59152645003",0.05,49.055,-122.8254,0.47,0.26,0.24,0.19,-0.177083333333333
"59152645004",0.05,49.0548,-122.8327,0.72,0.26,0.24,0.31,-0.302083333333333
"59152645005",0.05,49.0586,-122.8323,0.71,0.26,0.24,0.3,-0.291666666666667
"59152646001",0.07,49.0681,-122.832,0.62,0.26,0.24,0.26,-0.229166666666667
"59152646005",0.05,49.0588,-122.8255,0.5,0.26,0.24,0.21,-0.197916666666667
"59152646007",0.32,49.0677,-122.825,0.13,0.26,0.24,0.08,0.21875
"59152646010",0.28,49.068,-122.8232,0.19,0.26,0.12,0.07,0.1875
"59152646011",0.24,49.0682,-122.8273,0.45,0.26,0.24,0.19,0.0208333333333333
"59152646012",0.07,49.0703,-122.8307,0.8,0.26,0.24,0.35,-0.322916666666667
"59152646013",0.2,49.0642,-122.8288,0.94,0.26,0.24,0.43,-0.270833333333333
"59152646014",0.07,49.0614,-122.8289,0.76,0.26,0.24,0.33,-0.302083333333333
"59152647001",0.05,49.0555,-122.821,0.71,0.26,0.07,0.23,-0.21875
"59152647002",0.05,49.0564,-122.8186,0.9,0.26,0.07,0.31,-0.302083333333333
"59152647003",0.05,49.0493,-122.8177,0.13,0.26,0.07,0.05,-0.03125
"59152648003",0.05,49.0471,-122.8302,0.21,0.26,0.24,0.1,-0.0833333333333334
"59152648004",0.05,49.0489,-122.8274,0.65,0.26,0.24,0.28,-0.270833333333333
"59152648005",0.05,49.0512,-122.8252,0.36,0.26,0.24,0.15,-0.135416666666667
"59152648006",0.05,49.0496,-122.8328,0.69,0.26,0.24,0.29,-0.28125
"59152649007",0.22,49.0508,-122.8092,0.44,0.26,0.07,0.12,0.0729166666666667
"59152649008",0.31,49.0571,-122.8143,0.8,0.26,0.07,0.27,0.0104166666666667
"59152649009",0.24,49.0621,-122.8219,0.25,0.26,0.07,0.07,0.145833333333333
"59152649010",0.36,49.0634,-122.8181,0.32,0.26,0.07,0.09,0.25
"59152649011",0.36,49.0684,-122.8183,0.72,0.26,0.07,0.23,0.104166666666667
"59152649012",0.32,49.065,-122.8129,0.68,0.26,0.07,0.21,0.0833333333333335
"59152649013",0.43,49.0683,-122.8217,0.13,0.26,0.07,0.05,0.364583333333333
"59152649014",0.47,49.0584,-122.8094,0.13,0.26,0.07,0.05,0.40625
"59152649016",0.43,49.0552,-122.809,0.69,0.26,0.07,0.22,0.1875
"59152649017",0.3,49.0546,-122.8122,0.13,0.26,0.07,0.05,0.229166666666667
"59152649018",0.34,49.0647,-122.815,0.93,0.26,0.07,0.33,-0.0208333333333334
"59152649019",0.49,49.0613,-122.8125,0.13,0.26,0.07,0.05,0.427083333333333
"59152649021",0.42,49.063,-122.8151,0.13,0.26,0.07,0.05,0.354166666666667
"59152649024",0.33,49.059,-122.8127,0.89,0.26,0.07,0.31,-0.0104166666666666
"59152649025",0.32,49.0619,-122.8185,0.96,0.26,0.07,0.34,-0.0520833333333334
"59152649026",0.33,49.0653,-122.8207,0.78,0.26,0.07,0.26,0.0416666666666667
"59152650016",0.41,49.0624,-122.8118,0.23,0.26,0.07,0.07,0.322916666666667
"59152650017",0.43,49.0577,-122.8084,0.13,0.26,0.08,0.05,0.364583333333333
"59152650019",0.33,49.0613,-122.8051,0.13,0.26,0.08,0.05,0.260416666666667
"59152650020",0.44,49.0538,-122.8022,0.87,0.26,0.07,0.3,0.114583333333333
"59152650021",0.5,49.0526,-122.8023,0.13,0.26,0.07,0.05,0.4375
"59152650022",0.31,49.0598,-122.8031,0.13,0.26,0.07,0.05,0.239583333333333
"59152650025",0.13,49.064,-122.8088,0.13,0.21,0.07,0.04,0.0625
"59152650026",0.38,49.0577,-122.8048,0.94,0.26,0.08,0.34,0.0104166666666667
"59152650028",0.36,49.0539,-122.7994,0.87,0.26,0.06,0.29,0.0416666666666667
"59152650029",0.29,49.0553,-122.798,0.74,0.26,0.06,0.24,0.0208333333333333
"59152650030",0.36,49.0605,-122.8106,0.13,0.26,0.07,0.05,0.291666666666667
"59152650031",0.34,49.0625,-122.8094,0.94,0.26,0.07,0.33,-0.0208333333333334
"59152650032",0.29,49.055,-122.7985,0.53,0.26,0.06,0.15,0.114583333333333
"59152651004",0.39,49.0483,-122.8044,0.96,0.26,0.08,0.35,0.0104166666666667
"59152651006",0.52,49.0502,-122.8013,0.13,0.26,0.07,0.05,0.458333333333333
"59152651007",0.46,49.0515,-122.8035,0.81,0.26,0.08,0.28,0.15625
"59152652002",0.31,49.0524,-122.7954,0.3,0.26,0.06,0.08,0.208333333333333
"59152652003",0.3,49.0514,-122.7949,0.45,0.26,0.06,0.12,0.15625
"59152652007",0.3,49.0477,-122.7986,0.94,0.26,0.06,0.33,-0.0625000000000001
"59152652008",0.23,49.0513,-122.792,0.13,0.21,0.06,0.03,0.177083333333333
"59152652010",0.4,49.0511,-122.7984,0.97,0.26,0.06,0.34,0.03125
"59152652011",0.23,49.0501,-122.7934,0.15,0.21,0.06,0.04,0.166666666666667
"59152653001",0.27,49.0477,-122.7931,0.9,0.26,0.06,0.31,-0.0729166666666667
"59152653002",0.17,49.0471,-122.7886,0.71,0.26,0.06,0.22,-0.0833333333333334
"59152654001",0.3,49.0447,-122.7913,0.13,0.26,0.06,0.04,0.239583333333333
"59152654003",0.26,49.0415,-122.7938,0.48,0.26,0.05,0.13,0.104166666666667
"59152654004",0.28,49.0425,-122.7935,0.28,0.26,0.06,0.08,0.177083333333333
"59152654007",0.28,49.0416,-122.7931,0.89,0.26,0.05,0.3,-0.0520833333333334
"59152655001",0.4,49.0438,-122.7978,0.48,0.26,0.06,0.13,0.25
"59152655002",0.38,49.0424,-122.7968,0.77,0.26,0.06,0.25,0.104166666666667
"59152655003",0.35,49.0397,-122.7971,0.28,0.26,0.05,0.07,0.260416666666667
"59152656001",0.39,49.0434,-122.7991,0.72,0.26,0.06,0.23,0.135416666666667
"59152656003",0.66,49.0375,-122.8005,0.13,0.26,0.05,0.04,0.614583333333333
"59152656004",0.58,49.0375,-122.7978,0.97,0.26,0.04,0.33,0.229166666666667
"59152656005",0.5,49.0456,-122.7984,0.13,0.26,0.06,0.04,0.447916666666667
"59152656006",0.52,49.041,-122.7997,0.91,0.26,0.05,0.31,0.1875
"59152657001",0.51,49.0375,-122.8038,0.7,0.26,0.05,0.21,0.28125
"59152657002",0.65,49.0357,-122.8025,0.93,0.26,0.05,0.32,0.3125
"59152658001",0.32,49.0412,-122.8083,0.81,0.26,0.07,0.27,0.0208333333333333
"59152658002",0.29,49.0394,-122.8096,0.81,0.26,0.05,0.26,0
"59152658003",0.47,49.0401,-122.8037,0.97,0.26,0.07,0.35,0.0937499999999998
"59152659001",0.39,49.0372,-122.8099,0.87,0.26,0.05,0.29,0.0729166666666667
"59152659002",0.33,49.0344,-122.8108,0.74,0.26,0.05,0.23,0.0729166666666667
"59152660004",0.42,49.0322,-122.8088,0.93,0.26,0.05,0.32,0.0729166666666665
"59152660005",0.55,49.0331,-122.8065,0.13,0.26,0.05,0.04,0.5
"59152661005",0.46,49.035,-122.8065,0.99,0.26,0.05,0.35,0.0833333333333335
"59152661009",0.58,49.0328,-122.803,0.13,0.26,0.05,0.04,0.53125
"59152662001",0.65,49.0334,-122.7984,0.86,0.26,0.04,0.28,0.354166666666667
"59152662002",0.48,49.032,-122.7984,0.96,0.26,0.04,0.33,0.125
"59152663001",0.62,49.0357,-122.7984,0.85,0.26,0.04,0.28,0.322916666666667
"59152663002",0.73,49.0343,-122.7984,0.91,0.26,0.04,0.3,0.416666666666667
"59152663003",0.45,49.0343,-122.793,0.47,0.26,0.04,0.12,0.3125
"59152663004",0.38,49.0353,-122.7926,0.59,0.26,0.04,0.16,0.197916666666667
"59152663005",0.42,49.0361,-122.7935,0.4,0.26,0.04,0.1,0.302083333333333
"59152664001",0.4,49.0334,-122.7929,0.55,0.26,0.04,0.15,0.229166666666667
"59152664005",0.2,49.0329,-122.7894,0.54,0.26,0.04,0.15,0.0208333333333333
"59152664006",0.19,49.0329,-122.7879,0.51,0.26,0.04,0.13,0.03125
"59152664007",0.38,49.032,-122.7929,0.93,0.26,0.04,0.31,0.0416666666666667
"59152665001",0.39,49.0375,-122.7929,0.8,0.26,0.04,0.25,0.114583333333333
"59152665003",0.32,49.0351,-122.7888,0.27,0.26,0.04,0.07,0.229166666666667
"59152665004",0.13,49.0357,-122.7855,0.39,0.26,0.04,0.1,0
"59152665006",0.13,49.0365,-122.7873,0.72,0.26,0.04,0.22,-0.125
"59152665007",0.13,49.0378,-122.7892,0.28,0.26,0.04,0.07,0.03125
"59152666001",0.14,49.0398,-122.7883,0.84,0.26,0.05,0.28,-0.177083333333333
"59152666003",0.12,49.0375,-122.7878,0.45,0.26,0.04,0.12,-0.03125
"59152667004",0.18,49.041,-122.7828,0.23,0.21,0.05,0.05,0.104166666666667
"59152667005",0.18,49.0406,-122.7812,0.24,0.21,0.05,0.05,0.104166666666667
"59152667010",0.17,49.0435,-122.7838,0.49,0.21,0.06,0.12,0.0208333333333333
"59152667011",0.13,49.0417,-122.7854,0.98,0.26,0.05,0.34,-0.25
"59152668001",0.16,49.0376,-122.7806,0.55,0.26,0.04,0.15,-0.0208333333333334
"59152668002",0.18,49.0364,-122.7812,0.72,0.26,0.04,0.22,-0.0729166666666667
"59152668003",0.14,49.0353,-122.782,0.85,0.26,0.04,0.28,-0.177083333333333
"59152669007",0.17,49.0344,-122.7756,0.99,0.21,0.04,0.32,-0.1875
"59152670001",0.22,49.032,-122.778,0.38,0.26,0.04,0.09,0.104166666666667
"59152670004",0.2,49.029,-122.7761,0.94,0.21,0.04,0.29,-0.125
"59152671001",0.22,49.0303,-122.7818,0.5,0.21,0.04,0.12,0.0729166666666667
"59152671002",0.27,49.0301,-122.7799,0.39,0.26,0.04,0.1,0.145833333333333
"59152671003",0.25,49.0283,-122.7799,0.5,0.21,0.04,0.12,0.104166666666667
