id,lat,lon
59150606004,49.2671,-123.1725
59150606005,49.268,-123.1725
59150607001,49.2707,-123.1724
59150607002,49.2698,-123.1724
59150607003,49.2689,-123.1724
59150607004,49.2689,-123.1748
59150607005,49.2698,-123.1747
59150608001,49.2702,-123.1696
59150608002,49.2688,-123.1697
59150608003,49.2688,-123.1673
59150608004,49.2697,-123.1673
59150609001,49.2679,-123.1697
59150609002,49.2671,-123.1697
59150609003,49.2658,-123.1698
59150610001,49.2679,-123.1673
59150610002,49.267,-123.1674
59150610003,49.267,-123.1655
59150610004,49.2679,-123.1655
59150611001,49.2662,-123.1674
59150611002,49.2654,-123.1674
59150611003,49.2645,-123.1674
59150611004,49.2645,-123.1656
59150611005,49.2653,-123.1655
59150611006,49.2662,-123.1655
59150612001,49.2663,-123.1725
59150612002,49.2654,-123.1726
59150612003,49.2646,-123.1726
59150612004,49.2645,-123.1698
59150613001,49.2662,-123.1635
59150613002,49.2653,-123.1635
59150613003,49.2645,-123.1635
59150613004,49.2644,-123.1612
59150614001,49.2679,-123.1634
59150614002,49.267,-123.1634
59150614003,49.267,-123.1611
59150614004,49.2678,-123.1611
59150615001,49.2661,-123.1611
59150615002,49.2653,-123.1612
59150615003,49.2652,-123.1588
59150615004,49.2661,-123.1588
59150616001,49.2678,-123.1587
59150616002,49.2669,-123.1587
59150616003,49.2669,-123.1564
59150617001,49.2661,-123.1564
59150617002,49.2652,-123.1564
59150618001,49.2668,-123.154
59150618002,49.266,-123.154
59150618003,49.2652,-123.1541
59150619001,49.2644,-123.1588
59150619002,49.2643,-123.1565
59150619003,49.2643,-123.1541
59150620001,49.2668,-123.1516
59150620002,49.266,-123.1517
59150620003,49.2651,-123.1517
59150620004,49.2643,-123.1517
59150621001,49.2677,-123.1563
59150621002,49.2677,-123.154
59150621003,49.2677,-123.1516
59150622001,49.2695,-123.1539
59150622002,49.2686,-123.1539
59150623001,49.2694,-123.1515
59150623002,49.2686,-123.1516
59150624001,49.2704,-123.1539
59150624002,49.2703,-123.1515
59150625001,49.2712,-123.1538
59150625002,49.2712,-123.1515
59150626001,49.2712,-123.1491
59150626002,49.2703,-123.1491
59150627001,49.2735,-123.1496
59150627002,49.2735,-123.1484
59150627003,49.272,-123.149
59150627005,49.2711,-123.1471
59150627007,49.2717,-123.1465
59150627008,49.2726,-123.1457
59150628001,49.2702,-123.1467
59150628002,49.2694,-123.1468
59150628003,49.2685,-123.1468
59150628004,49.2676,-123.1468
59150629001,49.2694,-123.1491
59150629002,49.2685,-123.1492
59150629003,49.2676,-123.1492
59150630001,49.2702,-123.1443
59150630002,49.2693,-123.1444
59150630003,49.2684,-123.1444
59150630004,49.2676,-123.1445
59150630005,49.2667,-123.1445
59150630006,49.2667,-123.1468
59150630007,49.2668,-123.1492
59150630008,49.2659,-123.1493
59150630009,49.2667,-123.1421
59150630010,49.2675,-123.1421
59150630015,49.2693,-123.142
59150630016,49.2702,-123.142
59150630032,49.2684,-123.142
59150630033,49.2692,-123.1397
59150630034,49.2684,-123.1396
59150630035,49.2671,-123.1397
59150631001,49.2659,-123.1469
59150631002,49.2659,-123.1445
59150631003,49.2658,-123.1422
59150632001,49.2651,-123.1469
59150632002,49.2642,-123.1469
59150632003,49.2641,-123.1446
59150632004,49.265,-123.1445
59150632012,49.2641,-123.1398
59150632013,49.2649,-123.1397
59150632016,49.2641,-123.1422
59150632017,49.265,-123.1422
59150632018,49.2658,-123.1397
59150632019,49.2647,-123.141
59150633001,49.2632,-123.1446
59150633002,49.2632,-123.1422
59150633003,49.2623,-123.1446
59150634001,49.2622,-123.1423
59150634002,49.2613,-123.1423
59150635001,49.2614,-123.1447
59150635002,49.2604,-123.1447
59150636001,49.2604,-123.1423
59150636004,49.2594,-123.1424
59150637003,49.2585,-123.1448
59150637004,49.2576,-123.1448
59150637005,49.258,-123.1424
59150637006,49.2595,-123.1447
59150638001,49.2594,-123.14
59150638002,49.2585,-123.14
59150638003,49.2576,-123.14
59150639001,49.2584,-123.1375
59150639002,49.2576,-123.138
59150640003,49.2593,-123.1375
59150640004,49.2603,-123.1375
59150641001,49.2593,-123.1351
59150641002,49.2584,-123.1351
59150642001,49.2603,-123.135
59150642002,49.2602,-123.1327
59150643003,49.2583,-123.1328
59150643004,49.2593,-123.1327
59150644001,49.2602,-123.1303
59150644002,49.2592,-123.1303
59150645001,49.2583,-123.1304
59150645002,49.2575,-123.1316
59150645003,49.2574,-123.1287
59150645004,49.2583,-123.128
59150646002,49.2592,-123.1279
59150646005,49.2601,-123.1279
59150647001,49.2592,-123.1255
59150647002,49.2582,-123.1256
59150648006,49.2601,-123.1255
59150649001,49.2629,-123.1254
59150649002,49.2615,-123.126
59150649003,49.2615,-123.1227
59150649004,49.2601,-123.1231
59150649005,49.26,-123.121
59150649006,49.2628,-123.1209
59150649009,49.2629,-123.123
59150650001,49.2591,-123.1232
59150650002,49.2582,-123.1232
59150651001,49.2591,-123.121
59150651002,49.2582,-123.1211
59150652001,49.2574,-123.1258
59150652002,49.2574,-123.1232
59150652003,49.2574,-123.1211
59150653001,49.2566,-123.1232
59150653002,49.2566,-123.1211
59150653003,49.2557,-123.1211
59150654001,49.2567,-123.1258
59150654002,49.2558,-123.1259
59150654003,49.2557,-123.1233
59150655001,49.2548,-123.1259
59150655002,49.2539,-123.1259
59150655003,49.253,-123.126
59150656001,49.2566,-123.1285
59150656002,49.2557,-123.129
59150656003,49.2538,-123.1281
59150657001,49.2572,-123.1351
59150657003,49.2561,-123.1377
59150657005,49.2527,-123.1379
59150657006,49.2527,-123.1358
59150657007,49.2527,-123.1335
59150657009,49.2529,-123.1313
59150657010,49.2528,-123.129
59150657012,49.2557,-123.1351
59150657016,49.2556,-123.1314
59150657017,49.2543,-123.1369
59150657018,49.2545,-123.1333
59150658001,49.2521,-123.126
59150658002,49.2512,-123.1261
59150658003,49.25,-123.1261
59150658004,49.2504,-123.1235
59150658005,49.2512,-123.1234
59150658006,49.2496,-123.1235
59150659001,49.2513,-123.1308
59150659002,49.2513,-123.1287
59150659007,49.2478,-123.131
59150659008,49.2477,-123.1287
59150659009,49.2468,-123.1288
59150659010,49.2468,-123.131
59150659011,49.2501,-123.1298
59150659016,49.25,-123.1286
59150659017,49.2488,-123.1309
59150659018,49.2488,-123.1287
59150659019,49.25,-123.1309
59150660001,49.2514,-123.1378
59150660002,49.2502,-123.1379
59150660003,49.2501,-123.1355
59150660004,49.2489,-123.1356
59150660005,49.2489,-123.1379
59150660006,49.2479,-123.138
59150660007,49.2477,-123.1355
59150660008,49.2478,-123.1333
59150660009,49.2488,-123.1332
59150660010,49.2501,-123.1332
59150660011,49.2513,-123.1332
59150660012,49.2514,-123.1356
59150661001,49.2469,-123.138
59150661002,49.246,-123.138
59150661003,49.2457,-123.1359
59150661004,49.2466,-123.1357
59150661006,49.2469,-123.1333
59150661008,49.2441,-123.1343
59150661009,49.2426,-123.1339
59150661010,49.2434,-123.1373
59150661011,49.2423,-123.1369
59150661012,49.2447,-123.1375
59150661013,49.245,-123.1336
59150661014,49.2459,-123.1332
59150662003,49.2486,-123.1454
59150662004,49.2465,-123.1451
59150662005,49.247,-123.1431
59150662006,49.246,-123.1429
59150662007,49.246,-123.1404
59150662008,49.247,-123.1404
59150662009,49.2479,-123.1404
59150662016,49.2502,-123.143
59150662017,49.2502,-123.1403
59150662018,49.2485,-123.1431
59150662019,49.2489,-123.1403
59150663001,49.2444,-123.1446
59150663002,49.2449,-123.1431
59150663003,49.244,-123.1423
59150663004,49.2451,-123.1406
59150663005,49.2439,-123.1404
59150663006,49.2425,-123.1406
59150663007,49.2426,-123.1431
59150663008,49.2428,-123.1447
59150663009,49.2414,-123.1409
59150663010,49.2404,-123.1409
59150663011,49.2395,-123.1409
59150663012,49.2386,-123.1409
59150664003,49.2485,-123.1508
59150664004,49.2483,-123.1494
59150664009,49.2465,-123.1465
59150664010,49.2465,-123.148
59150664011,49.2471,-123.1492
59150664012,49.2452,-123.1483
59150664013,49.2452,-123.1475
59150664014,49.2444,-123.1473
59150664015,49.2446,-123.1463
59150664016,49.2428,-123.1462
59150664023,49.2508,-123.1499
59150664024,49.2504,-123.148
59150664025,49.2505,-123.1466
59150664026,49.2486,-123.1482
59150664027,49.2486,-123.1468
59150664028,49.2496,-123.1504
59150665001,49.2412,-123.1472
59150665002,49.2409,-123.1462
59150665003,49.241,-123.1448
59150665004,49.2411,-123.1434
59150665005,49.2393,-123.1433
59150665006,49.2395,-123.1449
59150665007,49.2385,-123.1451
59150665008,49.2387,-123.1464
59150665009,49.2395,-123.1462
59150665010,49.2395,-123.1479
59150665011,49.2386,-123.1479
59150666003,49.2363,-123.1461
59150666004,49.2364,-123.1436
59150666005,49.235,-123.1431
59150666006,49.2365,-123.1416
59150666007,49.2359,-123.1404
59150666008,49.2349,-123.1405
59150666009,49.2374,-123.1404
59150666010,49.2376,-123.1429
59150666011,49.2351,-123.1462
59150666012,49.2354,-123.1484
59150666013,49.2375,-123.1459
59150666014,49.2373,-123.1483
59150667001,49.2375,-123.1383
59150667002,49.2366,-123.1383
59150667003,49.2358,-123.1384
59150667004,49.2348,-123.1384
59150667005,49.2356,-123.136
59150667006,49.2375,-123.1359
59150667007,49.2365,-123.1336
59150667008,49.2355,-123.1336
59150667009,49.2346,-123.1337
59150667010,49.2355,-123.1314
59150667011,49.2364,-123.1314
59150668001,49.2398,-123.1336
59150668002,49.2374,-123.1336
59150668003,49.2373,-123.1314
59150669007,49.2345,-123.1314
59150669008,49.2358,-123.1292
59150670001,49.2459,-123.131
59150670002,49.2451,-123.1308
59150670003,49.2443,-123.1313
59150670004,49.2433,-123.1315
59150670005,49.2422,-123.1315
59150670006,49.242,-123.129
59150670007,49.243,-123.1289
59150670008,49.2441,-123.1288
59150670009,49.245,-123.1288
59150670010,49.2459,-123.1288
59150671001,49.2487,-123.1261
59150671004,49.2476,-123.1236
59150671005,49.2486,-123.1235
59150671010,49.2419,-123.1264
59150671011,49.2418,-123.1243
59150671013,49.2471,-123.1254
59150671015,49.2444,-123.124
59150671016,49.2428,-123.1235
59150671017,49.243,-123.124
59150671018,49.2457,-123.1242
59150672001,49.2457,-123.1195
59150672002,49.2448,-123.1195
59150672003,49.2438,-123.1191
59150672006,49.2446,-123.1171
59150672010,49.2457,-123.1172
59150672012,49.2465,-123.1167
59150672013,49.2422,-123.1194
59150673001,49.2503,-123.1173
59150673005,49.2476,-123.1195
59150673006,49.2466,-123.1195
59150673007,49.2467,-123.1214
59150673008,49.2476,-123.1214
59150673011,49.2481,-123.1169
59150673012,49.2496,-123.1169
59150674001,49.2512,-123.1213
59150674002,49.2504,-123.1213
59150674005,49.2504,-123.1193
59150674006,49.2511,-123.1193
59150674011,49.2486,-123.1214
59150674012,49.2496,-123.1194
59150674013,49.2486,-123.1194
59150674014,49.2496,-123.1213
59150675001,49.2538,-123.1171
59150675002,49.2529,-123.1172
59150675003,49.2527,-123.1157
59150675004,49.2536,-123.1156
59150675005,49.2518,-123.1157
59150675006,49.252,-123.1172
59150675007,49.2511,-123.1173
59150675008,49.2507,-123.1158
59150676001,49.2525,-123.114
59150676002,49.2516,-123.114
59150676003,49.2506,-123.1141
59150676004,49.2496,-123.1141
59150677001,49.2524,-123.1113
59150677002,49.2515,-123.1113
59150677003,49.2506,-123.1114
59150677004,49.2495,-123.1114
59150678001,49.2544,-123.1139
59150678002,49.2534,-123.1139
59150678003,49.2534,-123.1113
59150678004,49.2543,-123.1112
59150679001,49.2563,-123.1138
59150679002,49.2553,-123.1138
59150679003,49.2553,-123.1112
59150680001,49.2582,-123.1121
59150680002,49.2573,-123.1121
59150680003,49.2573,-123.1141
59150680004,49.2573,-123.1104
59150680005,49.2582,-123.1104
59150680006,49.2581,-123.1083
59150680007,49.2571,-123.1074
59150681001,49.2563,-123.1111
59150681002,49.2562,-123.1084
59150681003,49.2562,-123.1061
59150682001,49.2552,-123.1085
59150682002,49.2543,-123.1085
59150682003,49.2542,-123.106
59150682004,49.2552,-123.1061
59150682005,49.2552,-123.1045
59150682006,49.2552,-123.1036
59150682007,49.2562,-123.1041
59150683001,49.2533,-123.1086
59150683002,49.2524,-123.1086
59150683003,49.2523,-123.1061
59150683004,49.2533,-123.106
59150683005,49.2523,-123.1038
59150684001,49.2561,-123.1023
59150684004,49.2542,-123.1038
59150684005,49.2533,-123.1038
59150684006,49.2532,-123.1019
59150684007,49.2551,-123.1022
59150684009,49.2542,-123.1018
59150684010,49.2546,-123.1008
59150685001,49.2523,-123.1019
59150685002,49.2514,-123.1019
59150685003,49.2506,-123.1019
59150685004,49.2498,-123.1027
59150685005,49.2492,-123.103
59150685006,49.2504,-123.1039
59150685007,49.2514,-123.1039
59150686001,49.2507,-123.0998
59150686002,49.2498,-123.0999
59150686003,49.249,-123.0999
59150687001,49.2484,-123.1041
59150687002,49.2484,-123.1021
59150687003,49.2476,-123.1022
59150687004,49.2482,-123.1001
59150688001,49.2466,-123.1009
59150688002,49.2466,-123.0998
59150688003,49.2472,-123.0982
59150689001,49.2483,-123.1062
59150689002,49.2473,-123.1063
59150689003,49.2477,-123.1042
59150689004,49.2466,-123.1032
59150690001,49.2453,-123.1045
59150690002,49.2453,-123.1032
59150690003,49.2452,-123.1019
59150690004,49.2451,-123.1006
59150690005,49.2439,-123.1033
59150690006,49.2439,-123.1046
59150691001,49.2439,-123.102
59150691002,49.2439,-123.1007
59150691003,49.2427,-123.102
59150691004,49.2413,-123.1021
59150691005,49.2414,-123.1001
59150692001,49.2438,-123.0981
59150692002,49.2435,-123.0972
59150692003,49.2427,-123.0993
59150692004,49.2413,-123.0978
59150693001,49.2451,-123.0993
59150693002,49.2438,-123.0993
59150693003,49.245,-123.098
59150693004,49.245,-123.0971
59150693005,49.2452,-123.0955
59150693006,49.2445,-123.0955
59150694001,49.2439,-123.0955
59150694002,49.2431,-123.0956
59150694003,49.2415,-123.0936
59150694004,49.2431,-123.0923
59150695001,49.2392,-123.0959
59150695002,49.2384,-123.096
59150695003,49.2387,-123.0933
59150695004,49.235,-123.0938
59150695005,49.2367,-123.0982
59150696001,49.2451,-123.0922
59150696002,49.2441,-123.0922
59150697001,49.2482,-123.0921
59150697002,49.2471,-123.0922
59150697003,49.2461,-123.0921
59150698001,49.248,-123.0961
59150698002,49.248,-123.0948
59150698003,49.2465,-123.0955
59150698004,49.2471,-123.097
59150699001,49.2498,-123.0977
59150699002,49.249,-123.0977
59150699003,49.249,-123.0954
59150699004,49.2496,-123.0941
59150699005,49.2489,-123.0912
59150699006,49.2497,-123.0911
59150699007,49.2506,-123.0911
59150700001,49.2516,-123.0998
59150700004,49.2506,-123.0944
59150700005,49.2515,-123.0953
59150700006,49.2515,-123.093
59150700007,49.2511,-123.0977
59150701001,49.2534,-123.0997
59150701002,49.2525,-123.0998
59150701003,49.2525,-123.0976
59150701004,49.2534,-123.0976
59150701005,49.2524,-123.0953
59150702001,49.2543,-123.0997
59150702002,49.2543,-123.0975
59150703001,49.2552,-123.0952
59150703002,49.2543,-123.0952
59150703003,49.2533,-123.0952
59150704001,49.2561,-123.101
59150704002,49.2553,-123.101
59150704003,49.2552,-123.0996
59150704004,49.2561,-123.0996
59150704005,49.2561,-123.0975
59150704006,49.256,-123.0952
59150704007,49.2552,-123.0975
59150705001,49.2579,-123.1009
59150705002,49.2579,-123.0995
59150705003,49.257,-123.0995
59150705004,49.257,-123.1009
59150705005,49.257,-123.0974
59150706001,49.2589,-123.1008
59150706002,49.2588,-123.0994
59150707001,49.2596,-123.0974
59150707002,49.2588,-123.0974
59150708005,49.2579,-123.0974
59150708006,49.2595,-123.094
59150708007,49.2602,-123.094
59150708008,49.2588,-123.0939
59150708012,49.2573,-123.092
59150708013,49.2581,-123.095
59150708014,49.2595,-123.0956
59150708015,49.2602,-123.0956
59150709001,49.2624,-123.1006
59150709002,49.2624,-123.0997
59150709003,49.2615,-123.0994
59150709004,49.2616,-123.1007
59150709005,49.2607,-123.1007
59150709006,49.2606,-123.0994
59150709007,49.2597,-123.0994
59150709008,49.2597,-123.1008
59150709010,49.2612,-123.0981
59150709011,49.2615,-123.0972
59150709012,49.2624,-123.0976
59150709013,49.2611,-123.0956
59150709017,49.2605,-123.0977
59150709018,49.2606,-123.0967
59150710001,49.262,-123.0955
59150710002,49.262,-123.094
59150710003,49.2611,-123.094
59150710004,49.2611,-123.092
59150710005,49.262,-123.092
59150711002,49.2633,-123.0994
59150711004,49.2632,-123.098
59150711005,49.2641,-123.0979
59150711006,49.2632,-123.0965
59150711007,49.263,-123.0954
59150711010,49.2642,-123.0997
59150711011,49.2634,-123.1004
59150712001,49.2639,-123.092
59150712002,49.263,-123.092
59150712003,49.263,-123.094
59150713001,49.2657,-123.0953
59150713002,49.2657,-123.0939
59150713003,49.2642,-123.0946
59150713004,49.2648,-123.0953
59150714001,49.2657,-123.092
59150715001,49.2648,-123.092
59150715002,49.2648,-123.09
59150716001,49.2639,-123.09
59150716002,49.263,-123.0901
59150717001,49.2639,-123.0881
59150717002,49.2629,-123.0881
59150718001,49.2648,-123.0881
59150718002,49.2648,-123.0862
59150719001,49.2639,-123.0862
59150719002,49.2638,-123.0842
59150720001,49.2653,-123.0852
59150721001,49.2638,-123.0823
59150721002,49.2629,-123.0823
59150722001,49.2629,-123.0862
59150722002,49.2629,-123.0843
59150723001,49.262,-123.0862
59150723002,49.262,-123.0843
59150723003,49.261,-123.0843
59150724001,49.262,-123.0882
59150724002,49.261,-123.0882
59150724003,49.261,-123.0862
59150724004,49.2602,-123.0862
59150725001,49.2602,-123.0882
59150725002,49.2593,-123.0882
59150725003,49.2584,-123.0882
59150725004,49.2593,-123.0863
59150726001,49.262,-123.0901
59150726002,49.2611,-123.0901
59150726003,49.2602,-123.0901
59150726004,49.2602,-123.0921
59150727001,49.2593,-123.0921
59150727002,49.2593,-123.0901
59150727003,49.2584,-123.0902
59150727004,49.2579,-123.0914
59150727005,49.257,-123.0901
59150728003,49.2569,-123.0928
59150728004,49.2568,-123.091
59150728005,49.2569,-123.0951
59150729001,49.256,-123.0928
59150729002,49.2551,-123.0929
59150729003,49.2542,-123.0929
59150729004,49.2542,-123.0909
59150729005,49.2551,-123.0909
59150729006,49.256,-123.0909
59150730001,49.2533,-123.0929
59150730002,49.2524,-123.093
59150730003,49.2524,-123.091
59150730004,49.2515,-123.0911
59150730005,49.2533,-123.091
59150731001,49.2532,-123.0888
59150731002,49.2523,-123.0888
59150731003,49.2523,-123.0867
59150731004,49.2532,-123.0866
59150731005,49.2523,-123.0847
59150732001,49.2514,-123.0889
59150732002,49.2514,-123.0867
59150732003,49.2505,-123.0889
59150732004,49.2496,-123.0889
59150732005,49.2489,-123.0889
59150733001,49.2514,-123.0848
59150733002,49.2505,-123.0848
59150733003,49.2496,-123.0848
59150733004,49.2489,-123.0849
59150733005,49.2489,-123.0868
59150733006,49.2496,-123.0868
59150733007,49.2505,-123.0868
59150734001,49.2481,-123.089
59150734002,49.2471,-123.089
59150734003,49.2461,-123.089
59150734004,49.246,-123.0868
59150734005,49.2471,-123.0868
59150735002,49.2551,-123.0887
59150735003,49.2542,-123.0888
59150735004,49.2541,-123.0866
59150735006,49.2558,-123.0868
59150735008,49.2532,-123.0847
59150735009,49.2559,-123.089
59150735012,49.2549,-123.0868
59150735013,49.254,-123.0849
59150736001,49.2559,-123.0846
59150736002,49.2548,-123.0845
59150736004,49.2559,-123.0827
59150736005,49.2558,-123.0808
59150736006,49.254,-123.0808
59150736008,49.2531,-123.083
59150736009,49.2549,-123.0827
59150736010,49.2549,-123.0808
59150736011,49.2541,-123.0827
59150736012,49.2534,-123.0823
59150737001,49.2574,-123.0843
59150737002,49.2567,-123.0846
59150737003,49.2566,-123.0827
59150737004,49.2574,-123.0824
59150737005,49.2566,-123.0808
59150738001,49.2573,-123.0795
59150738002,49.2565,-123.0788
59150738007,49.2572,-123.0768
59150738008,49.2564,-123.0769
59150739001,49.2558,-123.0788
59150739002,49.2549,-123.0789
59150739003,49.2549,-123.0769
59150739004,49.2558,-123.0769
59150740006,49.2587,-123.0794
59150741001,49.2592,-123.0756
59150741002,49.2583,-123.0755
59150741003,49.2573,-123.0756
59150741004,49.2572,-123.0744
59150742001,49.2619,-123.0756
59150742002,49.261,-123.0756
59150742003,49.2601,-123.0756
59150743007,49.2601,-123.0795
59150743008,49.2615,-123.0794
59150744001,49.2619,-123.0824
59150744002,49.261,-123.0824
59150744003,49.2601,-123.0824
59150745001,49.2601,-123.0843
59150745002,49.2592,-123.0844
59150745003,49.2583,-123.0844
59150745004,49.2583,-123.0824
59150745005,49.2592,-123.0824
59150746001,49.2583,-123.0863
59150746003,49.2567,-123.0865
59150746007,49.2575,-123.0873
59150746008,49.2568,-123.0886
59150747001,49.2647,-123.0804
59150747002,49.2647,-123.0784
59150747003,49.2638,-123.0785
59150747006,49.2632,-123.0797
59150748001,49.2646,-123.0766
59150748002,49.2638,-123.0765
59150748003,49.2629,-123.0766
59150749001,49.2674,-123.0764
59150749002,49.2664,-123.0763
59150749003,49.2661,-123.0745
59150749004,49.2674,-123.0745
59150749005,49.2651,-123.0755
59150749006,49.2637,-123.0746
59150750002,49.2715,-123.0987
59150750004,49.271,-123.0989
59150750005,49.2704,-123.099
59150750008,49.2679,-123.0781
59150750009,49.2692,-123.0781
59150750011,49.2657,-123.09
59150750013,49.2675,-123.0968
59150750016,49.2669,-123.0878
59150750017,49.2665,-123.0926
59150750021,49.2705,-123.0862
59150750024,49.27,-123.0837
59150750025,49.2698,-123.0829
59150750026,49.2696,-123.1007
59150750030,49.2687,-123.0889
59150750031,49.2693,-123.0999
59150750032,49.2685,-123.0985
59150751001,49.2758,-123.0994
59150751004,49.2738,-123.0992
59150751006,49.2717,-123.0902
59150751007,49.2757,-123.0892
59150751009,49.2754,-123.0791
59150751010,49.2754,-123.078
59150751011,49.2745,-123.078
59150751012,49.2736,-123.078
59150751013,49.2723,-123.078
59150751014,49.2706,-123.0781
59150751018,49.2752,-123.0988
59150751020,49.2753,-123.0956
59150751021,49.274,-123.0894
59150751022,49.277,-123.0873
59150751023,49.2727,-123.086
59150751024,49.2708,-123.0844
59150751025,49.27,-123.0829
59150751026,49.2727,-123.094
59150752001,49.2771,-123.0907
59150752002,49.2762,-123.0908
59150752003,49.2762,-123.0926
59150753001,49.278,-123.0926
59150753002,49.2771,-123.0926
59150754001,49.2789,-123.0926
59150754002,49.2789,-123.0906
59150754003,49.278,-123.0907
59150755001,49.2785,-123.0953
59150756001,49.2772,-123.0962
59150756002,49.2771,-123.0946
59150757001,49.2799,-123.0985
59150757002,49.279,-123.0984
59150757005,49.2774,-123.0981
59150757006,49.2781,-123.0984
59150757007,49.2771,-123.0985
59150757008,49.2769,-123.0987
59150758001,49.2799,-123.0954
59150759001,49.2808,-123.0985
59150759002,49.2808,-123.0964
59150759003,49.2808,-123.0944
59150760004,49.2817,-123.0944
59150760005,49.2818,-123.0965
59150761003,49.2827,-123.0965
59150761004,49.2836,-123.0965
59150762002,49.2836,-123.0987
59150762003,49.2843,-123.0963
59150762005,49.2844,-123.0943
59150762006,49.2835,-123.0943
59150762007,49.2848,-123.0973
59150763003,49.2818,-123.0986
59150763004,49.2827,-123.0986
59150777001,49.2763,-123.1168
59150779001,49.2761,-123.123
59150780004,49.2778,-123.1223
59150780005,49.2771,-123.1214
59150780006,49.2791,-123.1243
59150780007,49.2784,-123.1233
59150782001,49.2797,-123.1253
59150784002,49.277,-123.1275
59150785006,49.2746,-123.1271
59150785014,49.2751,-123.1281
59150785015,49.2757,-123.1277
59150785017,49.2759,-123.1292
59150785018,49.2761,-123.1283
59150786001,49.274,-123.1261
59150787001,49.2736,-123.1249
59150788001,49.2745,-123.1238
59150788002,49.2741,-123.1229
59150790002,49.2755,-123.1316
59150790003,49.2748,-123.1327
59150790004,49.2762,-123.1328
59150791003,49.2772,-123.1311
59150791004,49.277,-123.1324
59150792004,49.2771,-123.1329
59150792005,49.278,-123.1329
59150793003,49.2787,-123.1318
59150795003,49.2794,-123.1307
59150795004,49.2807,-123.1328
59150816001,49.2851,-123.1353
59150817003,49.2848,-123.137
59150819003,49.2837,-123.1374
59150820003,49.283,-123.1385
59150821001,49.2822,-123.1372
59150822001,49.2829,-123.1362
59150823003,49.2819,-123.1347
59150824003,49.2812,-123.1358
59150827003,49.2806,-123.1397
59150827004,49.2814,-123.1383
59150828001,49.2831,-123.1407
59150828004,49.2823,-123.1396
59150828005,49.2819,-123.1409
59150831001,49.2838,-123.1428
59150831003,49.2839,-123.1419
59150832001,49.2857,-123.1432
59150832002,49.2864,-123.1415
59150832003,49.2855,-123.1422
59150837003,49.2882,-123.1357
59150840001,49.2896,-123.1336
59150841001,49.2903,-123.1326
59150845001,49.2873,-123.1343
59150845002,49.2865,-123.1332
59150846001,49.2866,-123.1354
59150846002,49.2858,-123.1343
59150850002,49.2885,-123.1246
59150850003,49.2875,-123.1224
59150850004,49.2868,-123.1237
59150850007,49.2857,-123.1203
59150850008,49.2866,-123.1199
59150850009,49.2855,-123.1216
59150850010,49.288,-123.1255
59150859003,49.2905,-123.1414
59150861003,49.2892,-123.1433
59150861004,49.2898,-123.1425
59150863007,49.2873,-123.1422
59150863009,49.2883,-123.1418
59150863010,49.2888,-123.141
59150863011,49.2877,-123.142
59150863012,49.2881,-123.1433
59150864001,49.2895,-123.1399
59150865004,49.2878,-123.1394
59150865008,49.2885,-123.1384
59150866003,49.2892,-123.1373
59150871002,49.274,-123.147
59150871003,49.273,-123.1471
59150871004,49.2759,-123.1434
59150871006,49.2777,-123.1478
59150872001,49.2766,-123.1489
59150872002,49.2758,-123.1489
59150872003,49.2749,-123.1489
59150872004,49.2749,-123.147
59150872005,49.2758,-123.1469
59150872006,49.2765,-123.1469
59150873001,49.2758,-123.1508
59150873002,49.2749,-123.1512
59150873003,49.2735,-123.1508
59150873004,49.2735,-123.152
59150874001,49.275,-123.1533
59150874002,49.2721,-123.1538
59150874003,49.2721,-123.1514
59150875001,49.2722,-123.1562
59150875002,49.2713,-123.1562
59150876001,49.2722,-123.1585
59150876002,49.2713,-123.1586
59150877001,49.2704,-123.1586
59150878001,49.2714,-123.161
59150878002,49.2705,-123.161
59150879001,49.2696,-123.161
59150879002,49.2696,-123.1586
59150879003,49.2687,-123.1587
59150880001,49.2696,-123.1634
59150880002,49.2687,-123.1634
59150880003,49.2687,-123.161
59150881001,49.2723,-123.1633
59150881002,49.2722,-123.1609
59150881003,49.2714,-123.1633
59150881004,49.2705,-123.1633
59150882001,49.2715,-123.1671
59150882002,49.2706,-123.1672
59150882003,49.2706,-123.1654
59150882004,49.2715,-123.1654
59150882005,49.2697,-123.1654
59150882006,49.2688,-123.1654
59150883001,49.2721,-123.1744
59150883002,49.2712,-123.1685
59150883003,49.2722,-123.1652
59150883006,49.2707,-123.1766
59150883007,49.2713,-123.1767
59150883008,49.2707,-123.1747
59150884001,49.2736,-123.1601
59150884002,49.2731,-123.1609
59150884003,49.2731,-123.1632
59150885003,49.2726,-123.1883
59150885004,49.27,-123.2024
59150885005,49.2699,-123.2033
59150885007,49.2729,-123.2039
59150885008,49.2707,-123.1917
59150885009,49.2723,-123.1992
59150886004,49.266,-123.2075
59150886008,49.2663,-123.1895
59150886009,49.2656,-123.1894
59150886010,49.2664,-123.1881
59150886015,49.2662,-123.1922
59150886016,49.2666,-123.1914
59150886017,49.2677,-123.1891
59150886018,49.267,-123.1897
59150886019,49.2673,-123.1917
59150886020,49.2682,-123.1914
59150886024,49.2686,-123.2018
59150886025,49.2691,-123.1891
59150886026,49.2668,-123.1987
59150887002,49.2644,-123.1994
59150887004,49.2632,-123.1954
59150887005,49.2631,-123.1924
59150887006,49.2644,-123.1936
59150887008,49.2641,-123.1956
59150887009,49.265,-123.1977
