"fromId","mean_score","pop_norm","prox_score","scoreCorrection","eff","eff_ravg","pop.y","lat.y","lon.y"
"59150745003",0.121728411057813,0.0318827708703375,0.551202075800449,0.7002048325202,0.924760941241437,NA,88,49.2583,-123.0844
"59150745004",0.111291042344852,0.0408348134991119,0.539941828500343,0.7002048325202,0.923784154060468,NA,124,49.2583,-123.0824
"59150745005",0.111599226453702,0.0438188277087034,0.536899406360897,0.742095925333128,0.923349623823225,NA,136,49.2592,-123.0824
"59150746001",0.137791606969587,0.0318827708703375,0.565335846932792,0.7002048325202,0.925489579996831,NA,88,49.2583,-123.0863
"59150746003",0.129446140206079,0.0291474245115453,0.569899056328514,0.7002048325202,0.925290370598798,NA,77,49.2567,-123.0865
"59150746007",0.143720948241735,0.064955595026643,0.576076141307172,0.7002048325202,0.924058671779307,NA,221,49.2575,-123.0873
"59150746008",0.152455797083272,0.0368561278863233,0.576073020750531,0.7002048325202,0.925888774939865,NA,108,49.2568,-123.0886
"59150747001",0.122798470573161,0.01,0.475710039123185,0.696681682318684,0.92593325425716,NA,0,49.2647,-123.0804
"59150747002",0.121910534433072,0.0144760213143872,0.484511359481582,0.696681682318684,0.925630559696325,NA,18,49.2647,-123.0784
"59150747003",0.133666573298088,0.0552575488454707,0.483112529818923,0.73554844704055,0.923307084004072,NA,182,49.2638,-123.0785
"59150747006",0.141964444188599,0.047797513321492,0.494144512284329,0.73554844704055,0.924171514399134,NA,152,49.2632,-123.0797
"59150748001",0.128306494233746,0.0363587921847247,0.502214301044534,0.711764087928193,0.924517847792017,NA,106,49.2646,-123.0766
"59150748002",0.137624209823618,0.0542628774422735,0.49655667700214,0.73554844704055,0.923620222319394,NA,178,49.2638,-123.0765
"59150748003",0.151661078036611,0.072664298401421,0.502606432462063,0.73554844704055,0.92313580106114,NA,252,49.2629,-123.0766
"59150749001",0.134694137334662,0.01,0.515644740250987,0.64524511028811,0.926952551632521,NA,0,49.2674,-123.0764
"59150749002",0.12491910810696,0.01,0.513314270680894,0.64524511028811,0.926497283272207,NA,0,49.2664,-123.0763
"59150749003",0.137924396225841,0.01,0.527703712383288,0.678373300079492,0.926803480700738,NA,0,49.2661,-123.0745
"59150749004",0.144138206247126,0.064955595026643,0.535231912910758,0.652119312725379,0.924272910302787,NA,221,49.2674,-123.0745
"59150749005",0.130709947072643,0.0221847246891652,0.516898115599714,0.672234720141021,0.925822143777011,NA,49,49.2651,-123.0755
"59150749006",0.146714862483083,0.0714209591474245,0.501910025325565,0.73554844704055,0.92300290457109,NA,247,49.2637,-123.0746
"59150750002",0.187169111790049,0.0433214920071048,0.517662044728923,0.542104641610583,0.92911041129877,NA,134,49.2715,-123.0987
"59150750004",0.195420257869969,0.01,0.508856142385087,0.542104641610583,0.931478438456688,NA,0,49.271,-123.0989
"59150750005",0.209113522449782,0.01,0.51734945270948,0.560324991359374,0.931868012826712,NA,0,49.2704,-123.099
"59150750008",0.123484366057949,0.01,0.491904334396391,0.64524511028811,0.926405512522717,NA,0,49.2679,-123.0781
"59150750009",0.132327377881762,0.01,0.494514910752439,0.638295713211331,0.926884911741405,NA,0,49.2692,-123.0781
"59150750011",0.232283740414608,0.0711722912966252,0.560975525406965,0.672234720141021,0.927828337686636,NA,246,49.2657,-123.09
"59150750013",0.256434055018358,0.0353641207815275,0.585052242544119,0.564830643243278,0.933053720875076,NA,102,49.2675,-123.0968
"59150750016",0.071937648177151,0.0291474245115453,0.498785148324901,0.64524511028811,0.92288001909978,NA,77,49.2669,-123.0878
"59150750017",0.192606981318944,0.0793783303730018,0.56326716893538,0.64524511028811,0.926003064225783,NA,279,49.2665,-123.0926
"59150750021",0.0717005224089357,0.01,0.427661470566217,0.638295713211331,0.923952539624987,NA,0,49.2705,-123.0862
"59150750024",0.0754032106810967,0.01,0.406617356297749,0.638295713211331,0.924089703387127,NA,0,49.27,-123.0837
"59150750025",0.0786988847095892,0.01,0.426942017006189,0.638295713211331,0.924278953239549,NA,0,49.2698,-123.0829
"59150750026",0.236105702521592,0.01,0.533341586433095,0.560324991359374,0.933324643192202,NA,0,49.2696,-123.1007
"59150750030",0.0955235203812398,0.01,0.487076708819876,0.638295713211331,0.925152909120424,NA,0,49.2687,-123.0889
"59150750031",0.256552669665199,0.01,0.533572982473929,0.560324991359374,0.934415186799665,NA,0,49.2693,-123.0999
"59150750032",0.285364010738571,0.01,0.556291796282754,0.560324991359374,0.935974372811949,NA,0,49.2685,-123.0985
"59150751001",0.236542297298077,0.100017761989343,0.6465775146386,0.542104641610583,0.929710241418809,NA,362,49.2758,-123.0994
"59150751004",0.22882641858994,0.01,0.569358442775367,0.542104641610583,0.933382032600608,NA,0,49.2738,-123.0992
"59150751006",0.10749546284876,0.01,0.46666022518247,0.618784500032432,0.925845135320705,NA,0,49.2717,-123.0902
"59150751007",0.138955487572498,0.0348667850799289,0.594819899210457,0.618784500032432,0.926253069181999,NA,100,49.2757,-123.0892
"59150751009",0.167197601250444,0.01,0.490120727312316,0.618784500032432,0.928758538151785,NA,0,49.2754,-123.0791
"59150751010",0.187300596357108,0.01,0.495550527686458,0.618784500032432,0.929735903621004,NA,0,49.2754,-123.078
"59150751011",0.198333781785197,0.01,0.500563075401671,0.618784500032432,0.930274685645992,NA,0,49.2745,-123.078
"59150751012",0.179063888807457,0.01,0.50439901577084,0.618784500032432,0.929348766014171,NA,0,49.2736,-123.078
"59150751013",0.150329373832443,0.01,0.510691250896944,0.618784500032432,0.927968600161929,NA,0,49.2723,-123.078
"59150751014",0.134918118039132,0.01,0.501743583211328,0.638295713211331,0.927014888112356,NA,0,49.2706,-123.0781
"59150751018",0.245875401824239,0.01,0.639357946332669,0.542104641610583,0.934379151193283,NA,0,49.2752,-123.0988
"59150751020",0.201100273861136,0.01,0.643103370183165,0.542104641610583,0.931914066494694,NA,0,49.2753,-123.0956
"59150751021",0.123595097860122,0.01,0.580271978210285,0.618784500032432,0.926747873311753,NA,0,49.274,-123.0894
"59150751022",0.170284254521061,0.0895737122557726,0.559391744142636,0.618784500032432,0.924732853881901,NA,320,49.277,-123.0873
"59150751023",0.101457012381359,0.01,0.488949914948054,0.618784500032432,0.925582752364054,NA,0,49.2727,-123.086
"59150751024",0.0700344503975624,0.01,0.416020194670199,0.627976923719716,0.92390886969099,NA,0,49.2708,-123.0844
"59150751025",0.0824035277588097,0.01,0.424980182181798,0.638295713211331,0.92444913570994,NA,0,49.27,-123.0829
"59150751026",0.118556458730565,0.01,0.53383084968309,0.550828726962949,0.92716602592298,NA,0,49.2727,-123.094
"59150752001",0.199453944561042,0.0353641207815275,0.619444118533587,0.618784500032432,0.929219908581506,NA,102,49.2771,-123.0907
"59150752002",0.186970238478915,0.0351154529307282,0.635711535198298,0.618784500032432,0.928672461517705,NA,101,49.2762,-123.0908
"59150752003",0.206161709816616,0.0341207815275311,0.64824751593906,0.618784500032432,0.929676895660829,NA,97,49.2762,-123.0926
"59150753001",0.23853902334237,0.0368561278863233,0.649896689989052,0.618784500032432,0.93111849053329,NA,108,49.278,-123.0926
"59150753002",0.221864228446929,0.0505328596802842,0.644364306818071,0.618784500032432,0.929664615780629,NA,163,49.2771,-123.0926
"59150754001",0.274273233668245,0.0582415630550622,0.654856925168467,0.618784500032432,0.931881045436867,NA,194,49.2789,-123.0926
"59150754002",0.234189211103904,0.0351154529307282,0.616945168370461,0.618784500032432,0.930902256624567,NA,101,49.2789,-123.0906
"59150754003",0.211408403446572,0.0500355239786856,0.621755599969751,0.618784500032432,0.929098445877026,NA,161,49.278,-123.0907
"59150755001",0.290073887866434,0.203712255772647,0.679565646049745,0.523419847901567,0.928896613122374,NA,779,49.2785,-123.0953
"59150756001",0.26266179772781,0.0276554174067496,0.674119058572767,0.512497551524611,0.935382239307234,NA,71,49.2772,-123.0962
"59150756002",0.238196214113341,0.0428241563055062,0.665744916945309,0.532870766402479,0.932728788595523,NA,132,49.2771,-123.0946
"59150757001",0.423201917903983,0.0783836589698046,0.684106865774975,0.512497551524611,0.942544001176278,NA,275,49.2799,-123.0985
"59150757002",0.387974025325376,0.0865896980461812,0.684802367761325,0.512497551524611,0.940135670860059,NA,308,49.279,-123.0984
"59150757005",0.264048887687328,0.01,0.687282422396335,0.512497551524611,0.936254120973565,NA,0,49.2774,-123.0981
"59150757006",0.337864525751857,0.144280639431616,0.675264694575271,0.512497551524611,0.934608297634192,NA,540,49.2781,-123.0984
"59150757007",0.216288084400497,0.01,0.671588799228244,0.512497551524611,0.933459526466363,NA,0,49.2771,-123.0985
"59150757008",0.260898741176917,0.01,0.674676331557363,0.512497551524611,0.936062345867756,NA,0,49.2769,-123.0987
"59150758001",0.373365286123135,0.134085257548845,0.6786642640141,0.517555726967108,0.936946077539178,NA,499,49.2799,-123.0954
"59150759001",0.430359169380739,0.0331261101243339,0.688365765526676,0.512497551524611,0.944946843036981,NA,93,49.2808,-123.0985
"59150759002",0.375025358130559,0.0652042628774423,0.684683729268248,0.512497551524611,0.940313337159001,NA,222,49.2808,-123.0964
"59150759003",0.387649837212225,0.0505328596802842,0.68630565017444,0.532870766402479,0.940830727127199,NA,163,49.2808,-123.0944
"59150760004",0.392366686034039,0.0960390763765542,0.688467400817,0.532870766402479,0.939127213354935,NA,346,49.2817,-123.0944
"59150760005",0.392845063973242,0.0674422735346359,0.682545129960681,0.512497551524611,0.941245334586205,NA,231,49.2818,-123.0965
"59150761003",0.379422832586735,0.076145648312611,0.69293421580658,0.512497551524611,0.940131809191154,NA,266,49.2827,-123.0965
"59150761004",0.322721807682175,0.103996447602131,0.701488908966679,0.512497551524611,0.935679957599474,NA,378,49.2836,-123.0965
"59150762002",0.361890787742499,0.0507815275310835,0.713628418384413,0.512497551524611,0.940266861352696,NA,164,49.2836,-123.0987
"59150762003",0.318216278184194,0.0149733570159858,0.757043878989494,0.512497551524611,0.939255834210619,NA,20,49.2843,-123.0963
"59150762005",0.270869154572917,0.0445648312611012,0.738284160566932,0.532870766402479,0.934679173200885,NA,139,49.2844,-123.0943
"59150762006",0.304580048453745,0.0515275310834813,0.706897268953793,0.532870766402479,0.936194993334074,NA,167,49.2835,-123.0943
"59150762007",0.332545601262403,0.0833570159857904,0.780333190018272,0.512497551524611,0.937490503704551,NA,295,49.2848,-123.0973
"59150763003",0.411220268651573,0.0796269982238011,0.690566639083645,0.512497551524611,0.941823704516208,NA,280,49.2818,-123.0986
"59150763004",0.336930914815978,0.0336234458259325,0.70175486337549,0.512497551524611,0.939506271344643,NA,95,49.2827,-123.0986
"59150777001",0.314743296531622,0.311385435168739,0.85172571759149,0.510243412975426,0.928802029387075,NA,1212,49.2763,-123.1168
"59150779001",0.302178691031177,0.255435168738899,0.821600183125524,0.544058649451673,0.9286006580151,NA,987,49.2761,-123.123
"59150780004",0.299444804660433,0.204458259325044,0.862436249630273,0.484172599081864,0.932690426561578,NA,782,49.2778,-123.1223
"59150780005",0.312218613418087,0.266376554174067,0.848823098729005,0.495637840600112,0.930739898338625,NA,1031,49.2771,-123.1214
"59150780006",0.320604598123439,0.0569982238010657,0.861122685088473,0.484172599081864,0.939101823063246,NA,189,49.2791,-123.1243
"59150780007",0.334026160495594,0.085595026642984,0.858599568883958,0.484172599081864,0.938929119094541,NA,304,49.2784,-123.1233
"59150782001",0.317754889529664,0.12538188277087,0.855997064953806,0.484172599081864,0.936527207212222,NA,464,49.2797,-123.1253
"59150784002",0.292887850837957,0.169644760213144,0.758674580454691,0.495637840600112,0.932269975747496,NA,642,49.277,-123.1275
"59150785006",0.204733077737281,0.245488454706927,0.731693797126536,0.544058649451673,0.922513945183355,NA,947,49.2746,-123.1271
"59150785014",0.201116397098782,0.0714209591474245,0.699400246640082,0.544058649451673,0.929288635614504,NA,247,49.2751,-123.1281
"59150785015",0.239733826183764,0.0776376554174067,0.727739686462581,0.544058649451673,0.931272992523998,NA,272,49.2757,-123.1277
"59150785017",0.209823369321966,0.109467140319716,0.672072618130376,0.545024779682589,0.92793088943155,NA,400,49.2759,-123.1292
"59150785018",0.245362231548342,0.0172113676731794,0.699983367961435,0.544058649451673,0.9340349593081,NA,29,49.2761,-123.1283
"59150786001",0.207684216255852,0.150746003552398,0.740604015296066,0.544058649451673,0.926618840694117,NA,566,49.274,-123.1261
"59150787001",0.201148884314777,0.131349911190053,0.734175883871909,0.544058649451673,0.92699604148101,NA,488,49.2736,-123.1249
"59150788001",0.256860308994999,0.0607282415630551,0.790662614909291,0.544058649451673,0.93310620040162,NA,204,49.2745,-123.1238
"59150788002",0.261999214084885,0.135079928952043,0.764577887970733,0.544058649451673,0.930404586712634,NA,503,49.2741,-123.1229
"59150790002",0.183507620407791,0.134333925399645,0.599663351692448,0.537351110659208,0.924805279387592,NA,500,49.2755,-123.1316
"59150790003",0.153368123010032,0.135079928952043,0.558755733063891,0.537351110659208,0.922599513480106,NA,503,49.2748,-123.1327
"59150790004",0.159229828916597,0.0545115452930728,0.585575417187242,0.499365459154687,0.928040668199762,NA,179,49.2762,-123.1328
"59150791003",0.208858786591622,0.157460035523979,0.652320257463746,0.471268930584749,0.927324349960631,NA,593,49.2772,-123.1311
"59150791004",0.18363108296219,0.01,0.621613226329219,0.483450373141524,0.932163094955629,NA,0,49.277,-123.1324
"59150792004",0.162991234405798,0.01,0.611867696295785,0.483450373141524,0.93087984669975,NA,0,49.2771,-123.1329
"59150792005",0.159068672805547,0.222611012433393,0.638349357377028,0.471268930584749,0.920960377628838,NA,855,49.278,-123.1329
"59150793003",0.187802203807799,0.253943161634103,0.705400006079799,0.471268930584749,0.922445360413691,NA,981,49.2787,-123.1318
"59150795003",0.217172049374217,0.109964476021314,0.745994771360135,0.471268930584749,0.930659324206579,NA,402,49.2794,-123.1307
"59150795004",0.15391524867716,0.129360568383659,0.74712154015868,0.471268930584749,0.925879815775106,NA,480,49.2807,-123.1328
"59150816001",0.176690542507135,0.0890763765541741,0.734462843380022,0.471268930584749,0.928873389373196,NA,318,49.2851,-123.1353
"59150817003",0.157484787207371,0.152238010657194,0.698580403944454,0.471268930584749,0.924768182973885,NA,572,49.2848,-123.137
"59150819003",0.145402775531753,0.113197158081705,0.695093060837694,0.471268930584749,0.925647678501078,NA,415,49.2837,-123.1374
"59150820003",0.132538902734848,0.142788632326821,0.681290816776358,0.471268930584749,0.923435784014072,NA,534,49.283,-123.1385
"59150821001",0.124544622741509,0.127619893428064,0.677601860247627,0.471268930584749,0.923563711301259,NA,473,49.2822,-123.1372
"59150822001",0.13982731838594,0.118170515097691,0.713485204753194,0.471268930584749,0.925211356148802,NA,435,49.2829,-123.1362
"59150823003",0.133799925523741,0.128117229129663,0.726552557802896,0.471268930584749,0.924509178595268,NA,475,49.2819,-123.1347
"59150824003",0.121528561135276,0.109467140319716,0.684281600971524,0.471268930584749,0.924220045328336,NA,400,49.2812,-123.1358
"59150827003",0.102813128263484,0.01,0.625867963354456,0.471268930584749,0.927335859401673,NA,0,49.2806,-123.1397
"59150827004",0.117630630406821,0.123641207815275,0.651859519499782,0.471268930584749,0.92308550435855,NA,457,49.2814,-123.1383
"59150828001",0.118357818947941,0.0975310834813499,0.633401946649907,0.471268930584749,0.924198113296441,NA,352,49.2831,-123.1407
"59150828004",0.116515803300448,0.0920603907637655,0.64899250968134,0.471268930584749,0.924443710735763,NA,330,49.2823,-123.1396
"59150828005",0.108291195405299,0.01,0.614394487464293,0.471268930584749,0.927674253279663,NA,0,49.2819,-123.1409
"59150831001",0.109538639211678,0.01,0.584486730449934,0.471268930584749,0.927728457144091,NA,0,49.2838,-123.1428
"59150831003",0.119439523833693,0.166660746003552,0.617041453251027,0.471268930584749,0.920797310355239,NA,630,49.2839,-123.1419
"59150832001",0.112001087815963,0.01,0.571110444807323,0.471268930584749,0.927872603268006,NA,0,49.2857,-123.1432
"59150832002",0.132214385578177,0.200230905861456,0.606272696477105,0.471268930584749,0.91980948458316,NA,765,49.2864,-123.1415
"59150832003",0.118216411356378,0.01,0.58389536685934,0.471268930584749,0.928278109284859,NA,0,49.2855,-123.1422
"59150837003",0.262912293600228,0.122397868561279,0.72598280186719,0.471268930584749,0.932926139568704,NA,452,49.2882,-123.1357
"59150840001",0.269591525514923,0.117424511545293,0.781531943217529,0.471268930584749,0.933897779668604,NA,432,49.2896,-123.1336
"59150841001",0.262475752259732,0.13582593250444,0.810077662224395,0.471268930584749,0.932926125481913,NA,506,49.2903,-123.1326
"59150845001",0.260857166725645,0.0699289520426288,0.747987565250075,0.471268930584749,0.935039911169617,NA,241,49.2873,-123.1343
"59150845002",0.240368085388478,0.117673179396092,0.772466891216666,0.471268930584749,0.931982716564264,NA,433,49.2865,-123.1332
"59150846001",0.21949899372126,0.0562522202486678,0.719376092698425,0.471268930584749,0.932874755984919,NA,186,49.2866,-123.1354
"59150846002",0.205395178595115,0.157708703374778,0.754240747620413,0.471268930584749,0.928069488811178,NA,594,49.2858,-123.1343
"59150850002",0.211662938229752,0.113694493783304,0.927231658388931,0.484172599081864,0.93069307327483,NA,417,49.2885,-123.1246
"59150850003",0.19310290816927,0.153978685612789,0.965643967739522,0.484172599081864,0.928447013540678,NA,579,49.2875,-123.1224
"59150850004",0.224092529050883,0.0711722912966252,0.9448200601407,0.484172599081864,0.932873002097499,NA,246,49.2868,-123.1237
"59150850007",0.213387693175253,0.01,0.986684199621608,0.484172599081864,0.934160296247717,NA,0,49.2857,-123.1203
"59150850008",0.190151895876332,0.01,0.99,0.484172599081864,0.932727424086265,NA,0,49.2866,-123.1199
"59150850009",0.22127555135211,0.01,0.984345731804896,0.484172599081864,0.934646338397826,NA,0,49.2855,-123.1216
"59150850010",0.244587154468207,0.267371225577265,0.911249036509877,0.484172599081864,0.927621762482592,NA,1035,49.288,-123.1255
"59150859003",0.158198904783054,0.112451154529307,0.607783340933697,0.471268930584749,0.925796646668636,NA,412,49.2905,-123.1414
"59150861003",0.127120490641597,0.0470515097690941,0.577908690227502,0.471268930584749,0.926921729533955,NA,149,49.2892,-123.1433
"59150861004",0.143116463762436,0.12538188277087,0.574859636020118,0.471268930584749,0.923851739037753,NA,464,49.2898,-123.1425
"59150863007",0.126914675552633,0.01,0.574982844929376,0.471268930584749,0.928821646615757,NA,0,49.2873,-123.1422
"59150863009",0.136427188802561,0.0351154529307282,0.606097654824079,0.471268930584749,0.928213315214799,NA,101,49.2883,-123.1418
"59150863010",0.15300507261895,0.133090586145648,0.623803160357847,0.471268930584749,0.924620753411411,NA,495,49.2888,-123.141
"59150863011",0.132595863830492,0.01,0.596986697744564,0.471268930584749,0.929200986362483,NA,0,49.2877,-123.142
"59150863012",0.121615592925884,0.01,0.570910373892283,0.471268930584749,0.928481978573686,NA,0,49.2881,-123.1433
"59150864001",0.168514064250821,0.13582593250444,0.646111775769406,0.471268930584749,0.925697631238158,NA,506,49.2895,-123.1399
"59150865004",0.169869089262636,0.127619893428064,0.641147156633928,0.471268930584749,0.926117316886871,NA,473,49.2878,-123.1394
"59150865008",0.199530164576044,0.0659502664298401,0.674916216091614,0.471268930584749,0.9310254963679,NA,225,49.2885,-123.1384
"59150866003",0.234071145794153,0.150994671403197,0.699252147186104,0.471268930584749,0.929683132136973,NA,567,49.2892,-123.1373
"59150871002",0.156491116866766,0.0291474245115453,0.457875494991415,0.537351110659208,0.92809430606164,NA,77,49.274,-123.147
"59150871003",0.169311353909651,0.0500355239786856,0.472074393056137,0.537351110659208,0.927542315189804,NA,161,49.273,-123.1471
"59150871004",0.171609013098216,0.0870870337477797,0.418704646587095,0.537351110659208,0.924622451239963,NA,310,49.2759,-123.1434
"59150871006",0.101653808410165,0.01,0.368496752004261,0.459760806715509,0.927090250229912,NA,0,49.2777,-123.1478
"59150872001",0.126777761745516,0.0251687388987567,0.390212737359076,0.490873408867392,0.927084438757912,NA,61,49.2766,-123.1489
"59150872002",0.139998675889289,0.0393428063943162,0.413455993434427,0.535413193975741,0.926264340175774,NA,118,49.2758,-123.1489
"59150872003",0.139170805164624,0.0358614564831261,0.439377598316793,0.535413193975741,0.926622611469176,NA,104,49.2749,-123.1489
"59150872004",0.151055392473378,0.0249200710479574,0.434828855504394,0.537351110659208,0.927981727970502,NA,60,49.2749,-123.147
"59150872005",0.15827093836906,0.0214387211367673,0.41099750435604,0.537351110659208,0.928536731338751,NA,46,49.2758,-123.1469
"59150872006",0.133451497458808,0.0184547069271758,0.392302801681189,0.499365459154687,0.927874137672145,NA,34,49.2765,-123.1469
"59150873001",0.125170368026737,0.0229307282415631,0.421260551752138,0.535413193975741,0.926653575003828,NA,52,49.2758,-123.1508
"59150873002",0.120928140568265,0.0269094138543517,0.440379249243384,0.535413193975741,0.926217506640494,NA,68,49.2749,-123.1512
"59150873003",0.13280453974877,0.0582415630550622,0.484493874971107,0.535413193975741,0.925114267308102,NA,194,49.2735,-123.1508
"59150873004",0.132451312958928,0.0592362344582593,0.479826589213144,0.535413193975741,0.924997681621379,NA,198,49.2735,-123.152
"59150874001",0.118335687454712,0.01,0.441861629072636,0.535413193975741,0.927222365228214,NA,0,49.275,-123.1533
"59150874002",0.133051618871889,0.0831083481349911,0.497865087422955,0.535413193975741,0.923732186900704,NA,294,49.2721,-123.1538
"59150874003",0.147910989206542,0.0841030195381883,0.49222562549681,0.535413193975741,0.924443884598741,NA,298,49.2721,-123.1514
"59150875001",0.12556406856259,0.0721669626998224,0.493491552441619,0.535413193975741,0.923932591861593,NA,250,49.2722,-123.1562
"59150875002",0.121927371435303,0.0796269982238011,0.505443202911013,0.535413193975741,0.9233919780637,NA,280,49.2713,-123.1562
"59150876001",0.123687331841661,0.0828596802841918,0.466812094124188,0.535413193975741,0.922893753533646,NA,293,49.2722,-123.1585
"59150876002",0.118197920081294,0.0813676731793961,0.478191131769123,0.535413193975741,0.922806845017767,NA,287,49.2713,-123.1586
"59150877001",0.121498557195614,0.0990230905861456,0.487754529974878,0.56733914418497,0.921627658364841,NA,358,49.2704,-123.1586
"59150878001",0.118322474975432,0.0763943161634103,0.457884756213387,0.535413193975741,0.922912855201093,NA,267,49.2714,-123.161
"59150878002",0.121482178735701,0.077886323268206,0.472637236457747,0.56733914418497,0.922768968651761,NA,273,49.2705,-123.161
"59150879001",0.129343734147598,0.0843516873889876,0.488519207125735,0.56733914418497,0.922947632434535,NA,299,49.2696,-123.161
"59150879002",0.130834521254374,0.0858436944937833,0.501721435720517,0.56733914418497,0.923073046170839,NA,305,49.2696,-123.1586
"59150879003",0.133160038567886,0.0174600355239787,0.501696199528277,0.56733914418497,0.927267833419284,NA,30,49.2687,-123.1587
"59150880001",0.132381518816282,0.0323801065719361,0.47472286681307,0.56733914418497,0.926228702568983,NA,90,49.2696,-123.1634
"59150880002",0.143597475637776,0.0624689165186501,0.478731583569451,0.56733914418497,0.924958555224824,NA,211,49.2687,-123.1634
"59150880003",0.141122530843421,0.0811190053285968,0.497223133604102,0.56733914418497,0.923852515165321,NA,286,49.2687,-123.161
"59150881001",0.1247987478575,0.0428241563055062,0.427333959218282,0.535413193975741,0.925265039937976,NA,132,49.2723,-123.1633
"59150881002",0.1237034123561,0.0731616341030195,0.445016582526803,0.535413193975741,0.923286031158114,NA,254,49.2722,-123.1609
"59150881003",0.122218961693724,0.0348667850799289,0.439885807316084,0.535413193975741,0.925747002889071,NA,100,49.2714,-123.1633
"59150881004",0.122572012069798,0.0368561278863233,0.459337481772105,0.56733914418497,0.925352682326795,NA,108,49.2705,-123.1633
"59150882001",0.12888368252737,0.0281527531083481,0.422797575637874,0.535413193975741,0.926497674921476,NA,73,49.2715,-123.1671
"59150882002",0.134674515711263,0.0405861456483126,0.445666256921091,0.56733914418497,0.925666439928001,NA,123,49.2706,-123.1672
"59150882003",0.125374458944145,0.0328774422735346,0.462434325748303,0.56733914418497,0.925773392791237,NA,92,49.2706,-123.1654
"59150882004",0.115975623981505,0.0390941385435169,0.441980039446507,0.535413193975741,0.925124044434991,NA,117,49.2715,-123.1654
"59150882005",0.129203248859656,0.0353641207815275,0.477574014245996,0.56733914418497,0.925886800106884,NA,102,49.2697,-123.1654
"59150882006",0.145069424515187,0.0579928952042629,0.482476238005286,0.56733914418497,0.92534352127552,NA,193,49.2688,-123.1654
"59150883001",0.103261400537081,0.0652042628774423,0.356425158173188,0.533686445417205,0.921610050189208,NA,222,49.2721,-123.1744
"59150883002",0.141497792843085,0.01,0.432906335817707,0.535413193975741,0.92850092415219,NA,0,49.2712,-123.1685
"59150883003",0.125828923086504,0.0249200710479574,0.427333959218282,0.535413193975741,0.926574348844729,NA,60,49.2722,-123.1652
"59150883006",0.123758314269359,0.0356127886323268,0.358611869417711,0.551676919220163,0.925030420683284,NA,103,49.2707,-123.1766
"59150883007",0.121402982000892,0.01,0.358611869417711,0.533686445417205,0.927258479096908,NA,0,49.2713,-123.1767
"59150883008",0.123554743794927,0.0298934280639432,0.377316135273427,0.551676919220163,0.925619379381417,NA,80,49.2707,-123.1747
"59150884001",0.122089826366216,0.019449378330373,0.449359582779024,0.535413193975741,0.926814846172101,NA,38,49.2736,-123.1601
"59150884002",0.120722781518447,0.0753996447602131,0.431961946904684,0.535413193975741,0.922816446560212,NA,263,49.2731,-123.1609
"59150884003",0.122299196353492,0.0269094138543517,0.413715210021813,0.535413193975741,0.926176349333153,NA,68,49.2731,-123.1632
"59150885003",0.101897168471871,0.0112433392539964,0.268288035989164,0.533686445417205,0.925747479953587,NA,5,49.2726,-123.1883
"59150885004",0.143223059968511,0.01,0.240216989075203,0.693359932121025,0.926222896327361,NA,0,49.27,-123.2024
"59150885005",0.14028133197361,0.0124866785079929,0.23824142417816,0.880462695489519,0.924489357248262,NA,10,49.2699,-123.2033
"59150885007",0.117848042122622,0.01,0.198203277841474,0.575935810658799,0.925901168029603,NA,0,49.2729,-123.2039
"59150885008",0.104030412814759,0.115186500888099,0.25232650231853,0.619598665561062,0.912672057170816,NA,423,49.2707,-123.1917
"59150885009",0.114192872438115,0.01,0.206003563322952,0.580827652968741,0.925718730992158,NA,0,49.2723,-123.1992
"59150886004",0.15159886612584,0.0291474245115453,0.228275865447815,0.880462695489519,0.922624372935516,NA,77,49.266,-123.2075
"59150886008",0.106062349954714,0.0154706927175844,0.282614022627444,0.595550803170257,0.924980403001171,NA,22,49.2663,-123.1895
"59150886009",0.112189254674518,0.0144760213143872,0.293659690805246,0.775268179802148,0.924145757518819,NA,18,49.2656,-123.1894
"59150886010",0.122516601321437,0.0137300177619893,0.287203474330688,0.595550803170257,0.926013124776209,NA,15,49.2664,-123.1881
"59150886015",0.100471454045907,0.0189520426287744,0.263320491522701,0.775268179802148,0.923016575707653,NA,36,49.2662,-123.1922
"59150886016",0.0983887548681042,0.0162166962699822,0.275387915184418,0.775268179802148,0.923327314941329,NA,25,49.2666,-123.1914
"59150886017",0.108051938540862,0.01,0.285787587655141,0.595550803170257,0.925670329675214,NA,0,49.2677,-123.1891
"59150886018",0.111124565103318,0.0167140319715808,0.274439851837781,0.595550803170257,0.925050292320009,NA,27,49.267,-123.1897
"59150886019",0.0766293093360655,0.01,0.262408383719537,0.775268179802148,0.923109537505563,NA,0,49.2673,-123.1917
"59150886020",0.102767308034102,0.01,0.273731606876161,0.775268179802148,0.924163981780788,NA,0,49.2682,-123.1914
"59150886024",0.117596748035146,0.0201953818827709,0.244227201549285,0.693359932121025,0.923891737363727,NA,41,49.2686,-123.2018
"59150886025",0.112209373461791,0.0642095914742451,0.284606952157051,0.577692076286711,0.920357605325451,NA,218,49.2691,-123.1891
"59150886026",0.106390765045076,0.0124866785079929,0.243781878362297,0.775268179802148,0.923864756927655,NA,10,49.2668,-123.1987
"59150887002",0.119390619838372,0.0385968028419183,0.248947617521629,0.775268179802148,0.921263813565069,NA,115,49.2644,-123.1994
"59150887004",0.125973195705208,0.0403374777975133,0.268355682603122,0.775268179802148,0.921658718788541,NA,122,49.2632,-123.1954
