"fromId","n_amenities"
"59151819001",3
"59151820001",3
"59151820002",3
"59151820003",3
"59151820004",3
"59151821001",3
"59151821002",3
"59151822004",3
"59151822008",4
"59151822009",3
"59151824002",7
"59151824003",6
"59151824004",7
"59151825002",9
"59151827002",3
"59151827005",3
"59151827006",3
"59151827010",3
"59151827011",3
"59151827012",4
"59151827013",3
"59151828016",2
"59151828022",4
"59151828023",2
"59151828024",2
"59151828025",2
"59151828026",2
"59151828027",3
"59151829003",4
"59151829004",3
"59151829005",3
"59151830002",4
"59151830005",3
"59151831001",9
"59151831006",4
"59151831007",4
"59151831008",4
"59151831009",4
"59151831010",6
"59151831011",4
"59151831012",4
"59151831013",6
"59151831014",5
"59151831015",6
"59151831016",6
"59151831017",6
"59151831021",4
"59151831022",5
"59151831023",5
"59151831024",6
"59151831025",4
"59151831026",4
"59151832001",8
"59151832002",7
"59151832003",8
"59151833001",10
"59151833003",4
"59151833004",4
"59151833005",4
"59151833006",8
"59151838001",4
"59151838002",3
"59151838003",5
"59151838004",5
"59151838005",4
"59151838006",4
"59151838013",6
"59151838014",4
"59151839001",3
"59151839005",5
"59151839007",4
"59151840001",5
"59151840002",5
"59151840004",5
"59151840005",5
"59151841001",6
"59151841002",5
"59151842001",6
"59151842002",6
"59151842003",6
"59151842004",5
"59151843001",6
"59151843002",6
"59151843003",6
"59151844003",6
"59151844004",6
"59151845001",6
"59151845002",6
"59151845004",6
"59151845005",6
"59151845006",6
"59151846001",6
"59151846004",6
"59151847001",6
"59151847002",6
"59151848002",6
"59151848003",6
"59151848004",9
"59151849001",6
"59151849002",6
"59151849003",6
"59151850001",7
"59151850003",8
"59151850005",7
"59151851001",6
"59151851002",6
"59151851003",6
"59151852001",6
"59151852002",6
"59151853001",6
"59151853002",6
"59151853003",6
"59151853004",6
"59151854001",6
"59151854002",6
"59151855001",6
"59151855002",6
"59151857002",6
"59151857003",6
"59151858002",6
"59151860002",6
"59151861002",6
"59151861003",6
"59151861005",6
"59151861006",6
"59151861008",6
"59151861009",6
"59151861012",6
"59151861013",6
"59151861014",6
"59151862003",6
"59151862004",6
"59151865001",6
"59151866002",6
"59151866008",6
"59151871001",6
"59151872001",6
"59151872002",6
"59151872003",6
"59151872004",6
"59151873001",6
"59151874001",6
"59151874003",6
"59151880001",6
"59151881001",6
"59151881002",6
"59151882001",6
"59151882002",6
"59151882003",6
"59151883002",6
"59151883006",6
"59151884001",6
"59151884002",6
"59151885001",6
"59151886001",6
"59151886002",6
"59151886003",6
"59151887001",6
"59151887002",6
"59151887003",6
"59151887004",6
"59151887005",6
"59151888003",3
"59151889008",4
"59151889009",4
"59151889010",4
"59151890001",4
"59151890002",4
"59151891001",4
"59151891002",4
"59151891003",4
"59151892002",4
"59151892003",4
"59151892004",3
"59151892005",4
"59151893001",4
"59151893002",4
"59151897001",4
"59151897003",4
"59151897009",4
"59151898001",4
"59151898004",4
"59151898005",4
"59151898006",4
"59151898007",4
"59151898008",4
"59151898009",4
"59151898010",4
"59151899005",4
"59151899012",4
"59151899015",4
"59151899016",4
"59151899017",3
"59151899018",3
"59151899019",1
"59151900002",3
"59151900004",6
"59151900005",4
"59151900006",5
"59151900007",4
"59151901001",6
"59151901002",6
"59151901003",6
"59151902001",6
"59151902002",6
"59151902003",6
"59151902004",6
"59151902005",6
"59151903001",6
"59151903002",6
"59151903005",6
"59151903006",6
"59151903007",7
"59151903008",6
"59151904001",7
"59151904002",7
"59151904003",6
"59151904004",7
"59151904005",10
"59151905002",17
"59151905003",18
"59151905005",5
"59151905006",5
"59151905008",5
"59151905010",5
"59151906001",34
"59151906002",26
"59151906003",20
"59151906004",18
"59151906005",23
"59151906006",18
"59151906007",15
"59151907001",35
"59151907002",34
"59151907003",34
"59151907004",31
"59151907005",28
"59151907006",26
"59151907007",26
"59151908001",34
"59151908002",37
"59151908005",36
"59151908006",40
"59151908007",40
"59151908008",35
"59151908009",35
"59151908010",33
"59151908011",38
"59151909001",33
"59151909004",31
"59151909006",25
"59151909009",26
"59151909010",26
"59151909011",32
"59151910003",25
"59151910004",30
"59151910008",34
"59151910012",17
"59151910013",34
"59151910015",26
"59151910016",14
"59151911001",14
"59151911003",8
"59151911004",10
"59151911005",14
"59151911009",19
"59151911015",5
"59151911017",19
"59151911018",9
"59151912003",3
"59151912008",3
"59151912015",6
"59151912016",5
"59151912017",3
"59151912020",1
"59151912022",3
"59151913002",67
"59151913003",69
"59151913004",67
"59151913011",34
"59151913020",37
"59151913021",37
"59151913022",67
"59151913023",63
"59151913024",67
"59151913025",67
"59151914002",55
"59151914003",52
"59151914005",37
"59151914006",37
"59151914007",34
"59151914008",54
"59151915001",49
"59151915002",34
"59151915003",51
"59151915004",60
"59151915005",43
"59151916001",56
"59151916004",51
"59151916005",38
"59151916006",40
"59151916008",38
"59151916009",38
"59151916011",56
"59151916012",38
"59151917001",59
"59151917002",55
"59151917003",40
"59151917004",54
"59151918001",56
"59151918002",56
"59151918003",61
"59151918004",54
"59151918006",35
"59151918007",38
"59151918008",40
"59151918010",43
"59151919003",65
"59151919004",64
"59151919005",64
"59151919006",64
"59151919009",63
"59151919010",65
"59151919011",61
"59151920013",63
"59151920017",64
"59151920018",66
"59151921003",65
"59151921004",65
"59151921005",67
"59151921007",67
"59151922003",67
"59151922004",67
"59151922007",67
"59151922008",67
"59151922009",67
"59151922010",67
"59151923004",67
"59151923007",67
"59151923011",67
"59151923019",67
"59151923020",67
"59151923021",68
"59151923022",67
"59151923023",69
"59151924002",69
"59151924004",67
"59151924005",67
"59151924010",69
"59151924011",67
"59151924012",67
"59151925002",67
"59151925003",67
"59151925004",67
"59151925005",68
"59151925006",67
"59151925007",69
"59151925008",67
"59151925009",67
"59151926001",66
"59151926002",66
"59151926003",66
"59151926004",67
"59151927001",69
"59151927002",66
"59151927005",64
"59151929001",51
"59151931001",66
"59151931002",65
"59151931003",61
"59151931004",59
"59151931005",55
"59151931006",44
"59151931009",41
"59151931010",40
"59151931011",63
"59151931013",63
"59151931014",64
"59151931015",42
"59151931016",51
"59151932001",55
"59151932002",46
"59151932003",38
"59151932004",38
"59151932005",40
"59151932006",37
"59151932012",28
"59151932013",37
"59151932014",40
"59151933003",32
"59151934001",32
"59151934002",32
"59151934003",17
"59151935001",26
"59151935002",21
"59151935003",16
"59151936001",10
"59151937001",10
"59151937002",7
"59151938001",7
"59151938002",6
"59151938003",6
"59151938004",6
"59151938005",6
"59151939001",6
"59151940001",6
"59151941001",6
"59151941002",6
"59151941003",6
"59151941004",8
"59151941005",6
"59151941006",6
"59151942001",8
"59151942002",8
"59151942003",8
"59151942004",6
"59151942005",6
"59151943001",8
"59151944001",10
"59151944002",7
"59151944003",7
"59151944004",7
"59151944005",7
"59151944007",6
"59151944008",6
"59151945001",15
"59151945002",12
"59151945003",9
"59151945004",9
"59151945005",9
"59151945006",9
"59151948004",21
"59151948005",22
"59151948008",21
"59151949004",27
"59151949005",17
"59151950002",18
"59151950004",11
"59151950010",20
"59151950011",11
"59151951002",9
"59151952001",14
"59151952002",14
"59151952003",11
"59151952006",9
"59151955001",10
"59151955002",10
"59151956001",10
"59151956002",10
"59151957001",10
"59151958001",10
"59151958002",10
"59151958003",10
"59151958004",10
"59151959001",10
"59151959002",10
"59151960001",10
"59151961002",10
"59151961004",10
"59151961005",10
"59151962001",10
"59151962003",10
"59151962004",10
"59151962005",10
"59151963001",10
"59151963002",10
"59151963003",10
"59151964001",10
"59151965001",10
"59151965002",10
"59151965003",10
"59151965004",10
"59151968001",9
"59151969001",9
"59151970001",9
"59151970002",9
"59151971001",9
"59151971002",9
"59151971006",9
"59151971007",9
"59151972003",9
"59151972005",9
"59151972006",9
"59151973002",9
"59151973003",9
"59151973004",9
"59151973005",9
"59151974002",9
"59151975003",9
"59151978001",9
"59151978002",9
"59151978003",8
"59151979001",10
"59151979002",9
"59151979003",9
"59151979004",8
"59151980001",10
"59151980002",9
"59151986004",10
"59151987001",10
"59151987002",9
"59151988001",9
"59151988002",9
"59151989001",8
"59151989002",9
"59151990001",8
"59151991002",8
"59151991003",8
"59151991006",8
"59151992001",8
"59151992002",8
"59151993001",10
"59151994001",8
"59151994002",8
"59151994003",8
"59151995001",8
"59151997002",10
"59151997003",10
"59151997004",10
"59151997005",10
"59151998003",8
"59151998004",8
"59151998007",8
"59151998009",8
"59151998010",8
"59151998011",8
"59151999001",8
"59151999002",8
"59151999003",8
"59152000002",8
"59152000003",8
"59152000004",8
"59152000005",8
"59152001001",8
"59152001002",8
"59152001003",8
"59152003001",7
"59152003002",6
"59152003003",7
"59152004001",8
"59152004002",6
"59152004003",8
"59152005002",6
"59152005005",6
"59152006001",6
"59152007001",6
"59152007002",6
"59152008001",6
"59152009001",6
"59152010003",8
"59152010004",8
"59152010005",8
"59152010007",8
"59152010008",8
"59152011004",8
"59152012001",8
"59152012002",8
"59152012003",8
"59152013001",8
"59152013002",8
"59152013003",8
"59152014003",8
"59152014004",9
"59152014005",9
"59152014006",9
"59152015001",9
"59152015002",9
"59152015003",9
"59152016003",8
"59152016004",8
"59152016005",8
"59152016006",8
"59152016007",8
"59152017003",8
"59152017004",8
"59152017005",8
"59152018006",9
"59152019001",7
"59152019002",7
"59152021001",7
"59152021003",7
"59152021004",6
"59152022001",6
"59152022002",6
"59152022003",5
"59152022004",7
"59152024001",7
"59152025001",7
"59152025002",9
"59152025003",9
"59152026002",8
"59152026005",7
"59152027002",7
"59152027003",8
"59152028004",9
"59152029001",9
"59152029002",8
"59152029003",9
"59152030001",8
"59152030002",9
"59152030003",9
"59152032005",10
"59152032008",9
"59152032009",9
"59152032010",9
"59152032011",8
"59152033001",8
"59152033002",8
"59152033003",8
"59152034001",7
"59152034003",7
"59152034004",8
"59152034005",8
"59152035004",8
"59152036001",8
"59152037001",8
"59152037002",8
"59152040001",9
"59152040002",8
"59152041001",9
"59152041002",8
"59152041003",8
"59152041004",8
"59152042002",8
"59152042003",8
"59152042004",7
"59152043001",7
"59152044001",8
"59152044002",7
"59152046001",7
"59152046002",7
"59152046003",7
"59152047001",7
"59152047002",7
"59152047003",8
"59152047004",8
"59152048001",7
"59152049001",8
"59152050001",6
"59152050002",6
"59152050003",8
"59152051001",6
"59152052004",6
"59152052005",6
"59152052006",9
"59152052007",6
"59152053001",5
"59152053002",6
"59152053003",5
"59152054001",5
"59152054002",5
"59152055003",5
"59152055004",5
"59152056001",5
"59152056002",5
"59152057001",5
"59152057002",5
"59152058001",5
"59152058002",5
"59152059001",5
"59152060002",5
"59152060004",7
"59152060005",5
"59152060009",5
"59152061001",5
"59152062001",5
"59152063001",7
"59152063003",7
"59152063004",7
"59152063007",5
"59152063008",5
"59152064002",5
"59152064010",3
"59152064012",3
"59152064013",3
"59152064016",3
"59152064017",5
"59152064018",5
"59152064019",5
"59152064020",5
"59152064021",5
"59152065001",5
"59152065003",5
"59152065004",5
"59152066001",5
"59152066002",5
"59152067001",5
"59152067002",5
"59152067003",5
"59152068001",5
"59152068002",5
"59152069001",5
"59152069003",5
"59152069004",5
"59152069005",5
"59152070001",5
"59152070002",5
"59152070003",5
"59152071001",6
"59152071002",6
"59152071003",5
"59152071004",6
"59152072001",6
"59152072002",6
"59152073001",6
"59152073002",6
"59152074001",6
"59152074002",7
"59152075009",6
"59152075010",6
"59152076001",6
"59152077003",6
"59152078004",6
"59152079001",6
"59152080001",6
"59152081001",6
"59152081002",6
"59152082003",6
"59152082004",6
"59152083001",6
"59152083002",6
"59152083003",6
"59152084001",4
"59152084002",4
"59152086001",4
"59152086002",4
"59152086003",6
"59152086004",4
"59152087001",6
"59152087002",6
"59152087003",6
"59152088001",6
"59152088002",6
"59152088003",6
"59152088004",6
"59152089001",6
"59152089002",6
"59152090001",6
"59152090002",6
"59152090003",6
"59152090004",6
"59152091001",6
"59152091002",6
"59152092001",6
"59152092002",6
"59152092006",6
"59152092007",6
"59152092008",6
"59152093001",6
"59152094001",6
"59152095001",6
"59152096002",6
"59152096004",6
"59152097001",6
"59152100003",6
"59152101001",7
"59152102001",7
"59152102002",7
"59152102003",7
"59152104001",7
"59152105001",7
"59152106001",7
"59152106002",7
"59152107004",7
"59152108001",7
"59152109001",7
"59152109002",7
"59152109006",7
"59152110001",7
"59152110002",7
"59152111001",7
"59152111002",6
"59152111003",6
"59152112001",6
"59152113001",6
"59152113002",6
"59152113003",6
"59152113004",6
"59152113005",6
"59152113006",6
"59152114001",6
"59152114002",6
"59152114003",6
"59152114004",6
"59152115001",6
"59152115002",6
"59152115003",6
"59152116001",6
"59152116002",6
"59152116003",6
"59152117001",6
"59152117002",6
"59152117003",6
"59152118001",6
"59152118005",6
"59152119001",6
"59152120001",6
"59152121001",6
"59152122001",6
"59152122002",6
"59152122003",6
"59152123001",6
"59152123002",6
"59152123003",6
"59152124001",4
"59152124002",6
"59152125001",6
"59152125002",6
"59152125003",4
"59152125004",4
"59152125005",4
"59152125006",4
"59152126001",4
"59152126002",6
"59152126003",4
"59152126004",4
"59152127001",4
"59152127002",4
"59152127003",4
"59152128003",4
"59152128004",4
"59152128005",4
"59152128006",4
"59152128007",4
"59152129001",3
"59152129002",4
"59152129003",4
"59152130003",3
"59152131001",3
"59152131002",3
"59152131003",3
"59152132001",5
"59152132002",5
"59152132003",5
"59152132004",3
"59152133001",5
"59152133002",5
"59152134001",4
"59152134002",4
"59152135001",4
"59152135002",4
"59152135003",4
"59152135004",4
"59152135005",5
"59152136001",4
"59152136002",4
"59152136003",4
"59152136004",4
"59152137001",4
"59152137004",4
"59152137005",4
"59152137006",4
"59152138001",4
"59152138002",4
"59152138003",5
"59152139001",4
"59152139002",4
"59152139003",4
"59152139004",4
"59152140003",5
"59152140005",4
"59152140006",4
"59152143001",6
"59152143002",4
"59152143003",6
"59152144001",5
"59152144002",6
"59152145001",4
"59152145002",5
"59152145003",5
"59152146001",5
"59152146002",5
"59152146003",5
"59152147001",5
"59152147002",5
"59152148003",5
"59152149001",12
"59152149002",10
"59152149003",7
"59152150001",11
"59152150002",15
"59152150003",11
"59152150004",15
"59152150005",10
"59152151001",15
"59152151002",18
"59152151003",11
"59152151004",15
"59152152001",9
"59152152002",9
"59152152003",9
"59152152004",6
"59152152005",15
"59152153001",18
"59152153002",23
"59152154001",26
"59152154002",11
"59152154003",11
"59152154004",15
"59152155002",35
"59152155004",31
"59152155005",18
"59152155006",15
"59152155009",34
"59152155010",35
"59152156001",6
"59152156002",6
"59152157002",12
"59152158001",7
"59152159001",6
"59152159002",6
"59152159003",6
"59152159004",6
"59152160001",6
"59152163001",6
"59152163002",7
"59152163003",7
"59152163004",7
"59152164001",6
"59152164002",6
"59152164003",6
"59152164004",6
"59152165001",5
"59152165002",6
"59152165003",6
"59152166001",4
"59152167001",5
"59152167002",5
"59152167003",5
"59152167004",6
"59152167005",6
"59152169001",6
"59152169002",6
"59152169003",6
"59152169004",6
"59152169005",6
"59152170001",5
"59152170002",6
"59152171003",7
"59152171004",7
"59152171005",7
"59152171006",7
"59152171007",7
"59152171016",7
"59152171017",7
"59152171018",8
"59152172001",7
"59152172002",7
"59152172003",7
"59152173001",9
"59152173002",8
"59152173003",10
"59152173004",8
"59152173005",8
"59152174002",10
"59152174003",16
"59152175001",32
"59152175004",16
"59152175005",21
"59152175006",25
"59152176001",21
"59152177001",27
"59152177002",18
"59152178001",39
"59152178002",36
"59152178003",33
"59152178004",36
"59152179001",50
"59152179002",38
"59152179003",38
"59152180001",46
"59152181001",56
"59152181002",56
"59152181003",50
"59152181004",40
"59152182004",54
"59152182008",50
"59152182011",54
"59152183010",38
"59152184003",35
"59152184004",34
"59152184005",30
"59152184006",34
"59152184007",35
"59152184008",38
"59152185005",54
"59152186001",46
"59152186002",43
"59152186003",31
"59152186004",35
"59152186005",27
"59152186006",29
"59152187001",69
"59152187002",70
"59152187014",73
"59152187015",70
"59152187016",70
"59152187027",68
"59152187028",63
"59152187030",5
"59152187031",50
"59152187037",71
"59152187038",70
"59152187039",70
"59152187041",72
"59152187042",70
"59152187043",68
"59152187044",6
"59152187045",55
"59152187046",73
"59152187048",75
"59152187049",76
"59152187050",47
"59152187052",70
"59152187054",65
"59152187055",76
"59152187056",73
"59152187058",58
"59152187059",70
"59152187060",76
"59152187061",69
"59152187062",67
"59152187063",32
"59152187064",66
"59152187065",56
"59152188005",66
"59152188006",67
"59152188011",69
"59152188012",67
"59152188014",68
"59152188015",65
"59152188016",66
"59152188019",69
"59152188020",69
"59152188024",69
"59152188025",67
"59152188026",69
"59152189001",67
"59152189007",51
"59152189010",65
"59152189013",63
"59152189015",67
"59152189016",52
"59152189017",63
"59152190001",47
"59152190002",56
"59152190003",47
"59152190004",41
"59152190005",51
"59152191001",51
"59152191002",39
"59152191003",55
"59152191004",57
"59152191005",56
"59152192003",68
"59152192004",68
"59152192005",68
"59152192006",66
"59152192007",66
"59152192008",66
"59152192011",67
"59152192012",65
"59152193001",63
"59152193002",66
"59152193003",61
"59152193004",53
"59152193005",58
"59152194001",68
"59152194002",68
"59152194003",68
"59152194004",67
"59152194005",67
"59152194006",67
"59152194007",66
"59152194008",66
"59152194009",67
"59152195001",65
"59152195002",61
"59152196006",68
"59152196007",68
"59152196009",69
"59152196023",68
"59152197001",66
"59152197002",65
"59152197003",63
"59152197004",63
"59152198001",58
"59152198002",58
"59152198003",56
"59152198004",58
"59152199001",59
"59152199002",56
"59152199003",49
"59152199004",51
"59152199005",47
"59152199006",57
"59152199007",58
"59152200001",51
"59152200002",62
"59152200003",54
"59152201001",55
"59152201002",47
"59152201003",40
"59152201004",40
"59152201005",45
"59152202005",41
"59152202015",39
"59152202016",40
"59152203010",40
"59152203020",40
"59152203021",38
"59152203022",33
"59152204003",12
"59152204004",28
"59152204007",33
"59152205002",22
"59152205003",24
"59152205004",30
"59152206001",20
"59152207001",31
"59152207002",23
"59152207003",20
"59152208001",17
"59152208002",11
"59152208003",11
"59152209001",14
"59152209002",14
"59152209006",10
"59152210001",11
"59152210002",10
"59152211001",14
"59152212001",11
"59152212002",11
"59152212003",10
"59152213001",20
"59152214001",13
"59152214002",13
"59152214003",13
"59152214004",11
"59152214005",14
"59152217001",19
"59152218001",21
"59152218002",19
"59152219001",14
"59152219002",13
"59152219003",15
"59152220001",11
"59152220002",12
"59152220003",12
"59152221001",11
"59152221002",11
"59152221003",8
"59152222001",19
"59152222002",12
"59152223001",26
"59152223002",23
"59152223003",18
"59152223004",18
"59152224001",41
"59152224002",35
"59152224003",37
"59152224004",37
"59152225001",40
"59152225002",38
"59152225004",38
"59152225010",33
"59152225011",34
"59152225012",31
"59152226001",57
"59152226002",53
"59152227001",46
"59152227002",41
"59152227003",41
"59152227004",38
"59152227005",41
"59152228001",39
"59152228002",38
"59152228003",35
"59152229003",29
"59152230001",15
"59152231001",42
"59152231002",40
"59152231003",38
"59152232001",40
"59152232002",38
"59152233001",8
"59152233008",8
"59152233009",9
"59152233010",8
"59152233011",8
"59152234001",9
"59152234002",9
"59152234003",8
"59152234004",8
"59152234005",10
"59152234006",8
"59152235003",8
"59152235004",9
"59152236001",10
"59152236002",9
"59152236003",9
"59152236004",9
"59152237001",10
"59152238001",10
"59152238002",10
"59152239001",9
"59152239004",8
"59152239005",9
"59152239006",9
"59152239008",10
"59152239009",9
"59152239011",9
"59152239012",9
"59152240001",7
"59152240002",7
"59152240003",7
"59152240004",7
"59152241003",7
"59152241006",7
"59152242001",7
"59152242002",6
"59152243001",6
"59152243002",6
"59152244001",7
"59152244002",7
"59152244003",7
"59152245001",9
"59152245002",9
"59152245003",9
"59152245004",9
"59152245005",9
"59152245007",7
"59152245008",7
"59152245009",7
"59152245010",9
"59152246001",7
"59152247001",6
"59152247002",6
"59152248001",6
"59152248002",6
"59152248007",6
"59152249001",5
"59152249002",5
"59152250001",6
"59152250002",5
"59152250003",5
"59152250004",5
"59152251002",6
"59152251003",5
"59152251020",7
"59152251021",8
"59152251022",5
"59152251023",7
"59152251024",7
"59152251025",7
"59152251026",6
"59152253001",7
"59152254001",9
"59152254002",8
"59152254003",8
"59152255001",9
"59152256002",5
"59152256003",2
"59152256004",5
"59152257001",3
"59152257002",3
"59152257003",3
"59152257004",4
"59152257005",3
"59152258001",1
"59152258004",4
"59152258006",5
"59152259001",3
"59152259003",4
"59152259004",3
"59152259007",4
"59152259008",5
"59152259009",4
"59152260001",4
"59152260002",4
"59152260003",4
"59152264001",4
"59152264002",4
"59152264003",4
"59152264004",4
"59152264005",4
"59152265001",4
"59152265002",4
"59152265003",4
"59152266001",4
"59152266002",4
"59152266003",4
"59152266004",4
"59152266005",4
"59152267001",4
"59152267002",4
"59152267003",4
"59152267004",4
"59152268001",4
"59152268002",4
"59152268003",4
"59152268004",4
"59152268005",4
"59152268006",4
"59152269001",4
"59152269005",4
"59152269006",2
"59152269007",4
"59152270001",4
"59152270002",4
"59152270004",4
"59152270006",4
"59152270007",4
"59152270009",4
"59152270013",3
"59152270014",3
"59152270015",3
"59152270016",4
"59152271001",4
"59152271002",4
"59152271003",4
"59152271004",4
"59152272001",4
"59152272002",4
"59152273001",4
"59152273002",4
"59152273003",4
"59152273007",4
"59152274001",4
"59152274004",4
"59152275002",6
"59152275004",4
"59152275005",6
"59152276002",4
"59152276004",4
"59152276006",4
"59152277002",4
"59152277003",6
"59152278001",4
"59152279002",4
"59152279005",4
"59152280001",4
"59152280003",4
"59152281001",4
"59152281002",4
"59152281003",4
"59152281004",4
"59152282001",4
"59152283001",4
"59152284001",4
"59152284003",4
"59152284004",3
"59152284005",3
"59152284006",3
"59152284009",4
"59152285001",4
"59152285003",4
"59152285004",4
"59152285007",4
"59152286001",4
"59152286002",3
"59152286003",3
"59152288001",4
"59152288003",3
"59152288004",3
"59152288009",3
"59152289001",3
"59152289006",3
"59152289007",3
"59152289008",3
"59152289009",3
"59152290003",3
"59152290005",3
"59152290006",3
"59152290007",3
"59152290012",3
"59152291029",4
"59152291050",8
"59152291064",4
"59152291065",3
"59152291066",8
"59152291067",5
"59152291068",5
"59152291069",5
"59152291070",2
"59152291071",8
"59152291073",3
"59152292001",3
"59152292002",3
"59152292005",3
"59152294009",7
"59152294011",5
"59152294014",7
"59152294015",8
"59152294016",8
"59152294017",8
"59152294018",7
"59152294019",8
"59152294020",8
"59152295003",7
"59152295006",6
"59152295007",7
"59152295009",7
"59152295011",5
"59152295012",7
"59152296007",8
"59152296010",8
"59152296011",7
"59152296012",7
"59152296013",7
"59152296014",8
"59152296015",7
"59152296016",7
"59152296017",7
"59152296018",7
"59152296019",8
"59152296021",9
"59152296022",8
"59152296023",8
"59152296024",7
"59152297002",7
"59152297004",7
"59152297005",8
"59152297006",7
"59152297010",7
"59152297011",7
"59152297012",7
"59152297013",7
"59152299002",5
"59152299006",8
"59152299007",8
"59152300012",7
"59152300013",7
"59152300014",7
"59152300015",5
"59152302002",8
"59152302004",11
"59152302005",10
"59152302006",8
"59152303001",7
"59152303002",7
"59152303003",7
"59152303004",7
"59152304001",8
"59152304002",7
"59152305001",7
"59152305002",7
"59152305003",8
"59152306004",7
"59152306005",8
"59152306006",10
"59152306009",11
"59152306014",10
"59152306015",8
"59152306016",10
"59152307001",11
"59152307003",11
"59152307004",11
"59152308002",11
"59152308003",11
"59152308005",11
"59152308007",11
"59152309001",11
"59152309002",11
"59152312002",11
"59152312004",11
"59152313003",11
"59152313004",11
"59152313005",11
"59152314001",11
"59152315001",10
"59152315002",10
"59152315003",10
"59152316001",10
"59152316002",10
"59152316003",10
"59152317001",10
"59152317002",10
"59152317005",10
"59152318001",10
"59152318002",10
"59152319001",10
"59152319002",10
"59152319003",10
"59152319004",10
"59152319005",10
"59152319006",10
"59152319007",10
"59152319013",10
"59152319014",10
"59152319015",11
"59152320001",11
"59152320002",11
"59152321001",7
"59152321010",10
"59152321011",7
"59152321014",7
"59152321015",10
"59152321016",10
"59152321020",10
"59152321021",10
"59152321022",7
"59152322003",3
"59152322012",3
"59152322019",4
"59152322020",3
"59152322022",10
"59152322025",4
"59152323006",15
"59152323007",11
"59152323008",11
"59152323013",11
"59152323014",11
"59152323015",4
"59152324001",10
"59152324002",10
"59152324003",11
"59152324004",11
"59152325001",11
"59152325004",11
"59152326001",11
"59152326002",11
"59152326003",14
"59152327001",12
"59152327003",11
"59152327004",13
"59152328001",11
"59152328002",11
"59152328003",13
"59152329001",14
"59152329002",16
"59152330001",16
"59152330002",14
"59152331002",16
"59152331003",11
"59152331004",11
"59152332004",15
"59152332008",16
"59152332009",19
"59152333002",17
"59152333003",16
"59152333004",20
"59152334002",20
"59152334003",20
"59152334005",20
"59152334006",20
"59152335001",19
"59152335003",19
"59152335004",20
"59152335005",19
"59152336001",18
"59152336002",19
"59152336003",19
"59152336006",19
"59152336010",19
"59152336011",19
"59152336012",19
"59152337001",17
"59152337002",17
"59152337003",18
"59152337004",19
"59152338001",14
"59152338002",14
"59152339001",14
"59152339002",14
"59152339003",16
"59152339004",16
"59152339005",16
"59152340021",17
"59152340022",15
"59152340023",15
"59152340024",13
"59152340025",19
"59152340026",18
"59152340027",19
"59152340028",8
"59152340029",16
"59152340030",15
"59152340031",15
"59152340032",15
"59152341001",20
"59152342003",19
"59152342006",20
"59152342009",20
"59152343004",19
"59152344001",19
"59152344002",19
"59152344003",19
"59152345004",19
"59152345005",19
"59152345006",19
"59152346001",19
"59152346002",19
"59152347001",19
"59152347002",19
"59152348002",19
"59152350001",19
"59152350003",19
"59152350004",19
"59152351001",19
"59152351002",19
"59152352003",19
"59152352007",19
"59152352011",19
"59152353001",19
"59152353002",19
"59152354001",17
"59152354002",14
"59152355001",14
"59152355002",14
"59152355003",14
"59152355004",14
"59152356001",14
"59152356002",14
"59152356004",14
"59152356005",14
"59152356006",14
"59152356009",14
"59152357001",14
"59152357002",14
"59152357003",14
"59152358001",14
"59152359003",19
"59152359004",16
"59152359005",16
"59152359006",15
"59152359007",17
"59152360001",15
"59152360002",13
"59152360003",15
"59152361001",13
"59152361002",13
"59152361003",13
"59152362001",13
"59152362003",13
"59152362004",12
"59152362005",12
"59152363001",12
"59152363002",12
"59152363003",13
"59152363004",13
"59152363005",13
"59152364001",12
"59152364002",12
"59152364003",12
"59152364004",13
"59152365001",13
"59152365003",13
"59152365006",13
"59152366001",13
"59152366002",13
"59152366003",13
"59152366004",13
"59152366005",13
"59152367001",13
"59152367002",13
"59152367003",13
"59152367004",13
"59152367005",13
"59152367006",13
"59152368001",13
"59152368002",13
"59152368003",13
"59152368004",13
"59152368006",13
"59152368007",13
"59152368008",14
"59152368009",13
"59152369001",13
"59152369002",13
"59152369003",13
"59152369004",13
"59152370001",14
"59152370002",13
"59152370003",14
"59152370004",14
"59152370005",14
"59152371001",14
"59152371002",14
"59152372001",14
"59152372002",14
"59152372003",14
"59152372004",14
"59152372008",14
"59152373001",14
"59152373002",14
"59152373003",14
"59152374001",14
"59152374003",14
"59152374004",8
"59152374005",12
"59152375001",14
"59152375002",14
"59152375003",14
"59152375004",14
"59152377001",14
"59152377004",14
"59152377005",14
"59152377006",14
"59152377007",14
"59152377008",14
"59152377009",14
"59152377011",14
"59152377012",14
"59152377013",14
"59152380005",14
"59152380006",15
"59152380009",16
"59152380010",14
"59152381002",14
"59152381005",14
"59152382002",19
"59152382005",17
"59152382006",17
"59152382008",17
"59152382009",19
"59152382010",17
"59152382011",17
"59152383003",19
"59152383004",19
"59152383005",19
"59152384001",19
"59152384002",19
"59152384005",19
"59152385001",19
"59152386005",19
"59152386006",19
"59152386008",19
"59152386011",19
"59152386012",19
"59152386015",19
"59152386016",19
"59152386017",19
"59152387001",19
"59152388003",19
"59152388004",19
"59152389003",18
"59152389010",19
"59152390012",19
"59152390014",21
"59152390018",21
"59152390019",19
"59152390020",19
"59152390023",20
"59152391008",19
"59152391010",19
"59152391011",19
"59152391012",19
