id,subdiv,pop,lat,lon
59152050002,Surrey,373,49.1246,-122.8315
59152050003,Surrey,351,49.1256,-122.8277
59152051001,Surrey,637,49.1239,-122.8264
59152052004,Surrey,130,49.121,-122.8298
59152052005,Surrey,719,49.1215,-122.8316
59152052006,Surrey,449,49.1209,-122.8259
59152052007,Surrey,144,49.121,-122.8277
59152053001,Surrey,92,49.1254,-122.8411
59152053002,Surrey,980,49.1224,-122.8372
59152053003,Surrey,93,49.1259,-122.8361
59152054001,Surrey,53,49.1246,-122.842
59152054002,Surrey,"1,493",49.1222,-122.8429
59152055003,Surrey,97,49.1238,-122.8473
59152055004,Surrey,236,49.125,-122.8467
59152056001,Surrey,233,49.1253,-122.8497
59152056002,Surrey,102,49.1238,-122.8497
59152057001,Surrey,"1,475",49.1229,-122.8538
59152057002,Surrey,5,49.12,-122.8548
59152058001,Surrey,184,49.1213,-122.8519
59152058002,Surrey,134,49.1207,-122.8496
59152059001,Surrey,591,49.1212,-122.848
59152060002,Surrey,156,49.1162,-122.85
59152060004,Surrey,79,49.115,-122.8469
59152060005,Surrey,118,49.1167,-122.8483
59152060009,Surrey,462,49.1176,-122.8478
59152061001,Surrey,617,49.1138,-122.8492
59152062001,Surrey,565,49.1133,-122.8538
59152063001,Surrey,165,49.1115,-122.8511
59152063003,Surrey,184,49.1103,-122.8477
59152063004,Surrey,92,49.1109,-122.8462
59152063007,Surrey,380,49.1101,-122.8518
59152063008,Surrey,450,49.1094,-122.8523
59152064002,Surrey,293,49.1104,-122.8573
59152064010,Surrey,184,49.1097,-122.8635
59152064012,Surrey,238,49.1063,-122.8623
59152064013,Surrey,122,49.1091,-122.8635
59152064016,Surrey,0,49.1082,-122.8623
59152064017,Surrey,419,49.1065,-122.8513
59152064018,Surrey,457,49.111,-122.8663
59152064019,Surrey,349,49.1104,-122.8585
59152064020,Surrey,84,49.1106,-122.8612
59152064021,Surrey,734,49.1098,-122.8627
59152065001,Surrey,203,49.114,-122.8619
59152065003,Surrey,119,49.1122,-122.8621
59152065004,Surrey,768,49.1134,-122.8628
59152066001,Surrey,293,49.1176,-122.8609
59152066002,Surrey,377,49.1157,-122.8598
59152067001,Surrey,643,49.1175,-122.8658
59152067002,Surrey,229,49.1173,-122.863
59152067003,Surrey,154,49.1165,-122.8657
59152068001,Surrey,96,49.1222,-122.8629
59152068002,Surrey,537,49.1207,-122.8601
59152069001,Surrey,159,49.1173,-122.8574
59152069003,Surrey,42,49.1165,-122.8561
59152069004,Surrey,47,49.1164,-122.8542
59152069005,Surrey,448,49.1173,-122.8537
59152070001,Surrey,122,49.1227,-122.858
59152070002,Surrey,186,49.123,-122.8555
59152070003,Surrey,108,49.1212,-122.8579
59152071001,Surrey,149,49.1245,-122.8633
59152071002,Surrey,750,49.1244,-122.86
59152071003,Surrey,61,49.1247,-122.8587
59152071004,Surrey,132,49.1259,-122.858
59152072001,Surrey,325,49.1303,-122.8581
59152072002,Surrey,"1,151",49.1287,-122.8597
59152073001,Surrey,492,49.1286,-122.8652
59152073002,Surrey,372,49.1275,-122.8636
59152074001,Surrey,397,49.1318,-122.8653
59152074002,Surrey,544,49.1327,-122.8595
59152075009,Surrey,822,49.1305,-122.8705
59152075010,Surrey,0,49.1329,-122.8686
59152076001,Surrey,535,49.1295,-122.872
59152077003,Surrey,422,49.1287,-122.8707
59152078004,Surrey,"1,992",49.1303,-122.8762
59152079001,Surrey,757,49.1288,-122.8805
59152080001,Surrey,509,49.1325,-122.8805
59152081001,Surrey,612,49.1325,-122.8834
59152081002,Surrey,247,49.1288,-122.8834
59152082003,Surrey,0,49.134,-122.8889
59152082004,Surrey,"1,720",49.1304,-122.8876
59152083001,Delta,5,49.1322,-122.892
59152083002,Delta,309,49.1316,-122.8948
59152083003,Delta,175,49.1287,-122.8916
59152084001,Delta,73,49.1291,-122.8944
59152084002,Delta,201,49.1281,-122.8963
59152086001,Delta,109,49.1329,-122.9047
59152086002,Delta,183,49.1328,-122.902
59152086003,Delta,242,49.1322,-122.8992
59152086004,Delta,107,49.1311,-122.8997
59152087001,Delta,106,49.1336,-122.8978
59152087002,Delta,302,49.1322,-122.8969
59152087003,Delta,51,49.1322,-122.8958
59152088001,Delta,80,49.1356,-122.9007
59152088002,Delta,125,49.136,-122.898
59152088003,Delta,101,49.1352,-122.898
59152088004,Delta,175,49.1344,-122.8987
59152089001,Delta,443,49.1378,-122.903
59152089002,Delta,159,49.1349,-122.9026
59152090001,Delta,232,49.1391,-122.9003
59152090002,Delta,120,49.1386,-122.898
59152090003,Delta,83,49.1379,-122.8983
59152090004,Delta,163,49.1396,-122.8973
59152091001,Delta,135,49.1385,-122.8933
59152091002,Delta,"1,228",49.1369,-122.8941
59152092001,Surrey,260,49.1417,-122.8868
59152092002,Surrey,934,49.1407,-122.8874
59152092006,Surrey,5,49.1357,-122.8873
59152092007,Surrey,0,49.1375,-122.8882
59152092008,Surrey,545,49.1386,-122.8883
59152093001,Surrey,195,49.1397,-122.8824
59152094001,Surrey,794,49.1419,-122.8817
59152095001,Surrey,708,49.1371,-122.8811
59152096002,Surrey,198,49.1344,-122.8812
59152096004,Surrey,488,49.1371,-122.8841
59152097001,Surrey,463,49.1351,-122.8777
59152100003,Surrey,532,49.1402,-122.8767
59152101001,Surrey,"1,051",49.1446,-122.8739
59152102001,Surrey,446,49.1466,-122.8777
59152102002,Surrey,428,49.143,-122.8779
59152102003,Surrey,163,49.1466,-122.8766
59152104001,Surrey,653,49.15,-122.8807
59152105001,Surrey,688,49.1504,-122.8847
59152106001,Surrey,0,49.1503,-122.8893
59152106002,Surrey,"1,313",49.1505,-122.8875
59152107004,Surrey,"1,181",49.1541,-122.8865
59152108001,Delta,734,49.1541,-122.8932
59152109001,Delta,114,49.1563,-122.8987
59152109002,Delta,123,49.1564,-122.8956
59152109006,Delta,745,49.1575,-122.8956
59152110001,Delta,225,49.1553,-122.8996
59152110002,Delta,125,49.1548,-122.898
59152111001,Delta,165,49.1541,-122.898
59152111002,Delta,139,49.1533,-122.898
59152111003,Delta,227,49.1529,-122.8993
59152112001,Delta,"1,291",49.1504,-122.8948
59152113001,Delta,330,49.1504,-122.9002
59152113002,Delta,101,49.1496,-122.9041
59152113003,Delta,74,49.1495,-122.9075
59152113004,Delta,98,49.1509,-122.9043
59152113005,Delta,88,49.1514,-122.9077
59152113006,Delta,185,49.1518,-122.9042
59152114001,Delta,199,49.1475,-122.9004
59152114002,Delta,100,49.1481,-122.8973
59152114003,Delta,307,49.1467,-122.9023
59152114004,Delta,161,49.1462,-122.9035
59152115001,Delta,110,49.145,-122.9007
59152115002,Delta,355,49.1449,-122.8994
59152115003,Delta,125,49.143,-122.9007
59152116001,Delta,166,49.1474,-122.895
59152116002,Delta,463,49.1433,-122.897
59152116003,Delta,276,49.1455,-122.898
59152117001,Delta,166,49.1453,-122.894
59152117002,Delta,111,49.1445,-122.8933
59152117003,Delta,517,49.1421,-122.8938
59152118001,Delta,65,49.1474,-122.8935
59152118005,Delta,739,49.1453,-122.8916
59152119001,Surrey,578,49.1456,-122.8891
59152120001,Surrey,965,49.1468,-122.8862
59152121001,Surrey,727,49.1434,-122.8865
59152122001,Delta,351,49.1422,-122.9033
59152122002,Delta,216,49.1425,-122.902
59152122003,Delta,212,49.1411,-122.9001
59152123001,Delta,265,49.1456,-122.9071
59152123002,Delta,132,49.1439,-122.9066
59152123003,Delta,196,49.1451,-122.9049
59152124001,Delta,995,49.14,-122.9098
59152124002,Delta,171,49.1412,-122.9053
59152125001,Delta,174,49.1388,-122.9069
59152125002,Delta,54,49.1382,-122.9066
59152125003,Delta,344,49.1369,-122.9063
59152125004,Delta,28,49.1359,-122.9065
59152125005,Delta,169,49.1352,-122.9064
59152125006,Delta,104,49.1344,-122.9064
59152126001,Delta,105,49.1437,-122.9152
59152126002,Delta,79,49.1435,-122.9132
59152126003,Delta,139,49.1423,-122.9157
59152126004,Delta,210,49.1406,-122.9136
59152127001,Delta,53,49.1393,-122.9178
59152127002,Delta,188,49.1397,-122.9169
59152127003,Delta,179,49.1386,-122.915
59152128003,Delta,276,49.1362,-122.9156
59152128004,Delta,77,49.1358,-122.9121
59152128005,Delta,76,49.1351,-122.9148
59152128006,Delta,99,49.1343,-122.9145
59152128007,Delta,141,49.1391,-122.9205
59152129001,Delta,117,49.1428,-122.9199
59152129002,Delta,211,49.1427,-122.9179
59152129003,Delta,220,49.1412,-122.9202
59152130003,Delta,432,49.146,-122.9174
59152131001,Delta,256,49.147,-122.922
59152131002,Delta,96,49.1464,-122.9195
59152131003,Delta,89,49.1464,-122.9182
59152132001,Delta,83,49.1534,-122.9151
59152132002,Delta,133,49.1527,-122.9161
59152132003,Delta,218,49.1505,-122.9199
59152132004,Delta,143,49.1496,-122.9248
59152133001,Delta,165,49.1506,-122.9155
59152133002,Delta,284,49.1497,-122.9144
59152134001,Delta,100,49.1549,-122.9163
59152134002,Delta,385,49.1546,-122.9148
59152135001,Delta,347,49.1545,-122.9212
59152135002,Delta,79,49.153,-122.9226
59152135003,Delta,112,49.1547,-122.9204
59152135004,Delta,39,49.1535,-122.9199
59152135005,Delta,113,49.1538,-122.9186
59152136001,Delta,315,49.1583,-122.9239
59152136002,Delta,0,49.1563,-122.9254
59152136003,Delta,177,49.1573,-122.9222
59152136004,Delta,180,49.158,-122.9203
59152137001,Delta,67,49.1602,-122.9253
59152137004,Delta,0,49.1568,-122.9273
59152137005,Delta,125,49.1577,-122.9294
59152137006,Delta,300,49.1591,-122.9259
59152138001,Delta,194,49.1604,-122.933
59152138002,Delta,173,49.161,-122.9298
59152138003,Delta,138,49.1584,-122.9304
59152139001,Delta,278,49.1634,-122.9265
59152139002,Delta,90,49.1626,-122.9281
59152139003,Delta,133,49.1614,-122.9264
59152139004,Delta,56,49.1612,-122.9285
59152140003,Delta,122,49.1645,-122.9162
59152140005,Delta,139,49.1639,-122.923
59152140006,Delta,227,49.1639,-122.9195
59152143001,Delta,255,49.1613,-122.9084
59152143002,Delta,98,49.1604,-122.9101
59152143003,Delta,172,49.1607,-122.9062
59152144001,Delta,409,49.1625,-122.9078
59152144002,Delta,108,49.1629,-122.9039
59152145001,Delta,309,49.1653,-122.9108
59152145002,Delta,240,49.1646,-122.9073
59152145003,Delta,185,49.1638,-122.9064
59152146001,Delta,78,49.1655,-122.9096
59152146002,Delta,170,49.1655,-122.9058
59152146003,Delta,367,49.1657,-122.9042
59152147001,Delta,42,49.1699,-122.9098
59152147002,Delta,581,49.1685,-122.9059
59152148003,Delta,322,49.1702,-122.9135
59152149001,Delta,337,49.1746,-122.9118
59152149002,Delta,21,49.1741,-122.9115
59152149003,Delta,220,49.1722,-122.9106
59152150001,Delta,46,49.1748,-122.9086
59152150002,Delta,72,49.1747,-122.9074
59152150003,Delta,86,49.175,-122.9047
59152150004,Delta,97,49.1741,-122.9047
59152150005,Delta,96,49.1727,-122.906
59152151001,Delta,75,49.1762,-122.9082
59152151002,Delta,36,49.1768,-122.9077
59152151003,Delta,265,49.1759,-122.9031
59152151004,Delta,86,49.1758,-122.9047
59152152001,Delta,62,49.1725,-122.9042
59152152002,Delta,68,49.1718,-122.9044
59152152003,Delta,203,49.1721,-122.9025
59152152004,Delta,69,49.171,-122.906
59152152005,Delta,215,49.1721,-122.9001
59152153001,Delta,442,49.1755,-122.8991
59152153002,Delta,144,49.175,-122.898
59152154001,Delta,102,49.1744,-122.895
59152154002,Delta,363,49.1729,-122.8967
59152154003,Delta,55,49.1719,-122.8978
59152154004,Delta,95,49.172,-122.8992
59152155002,Delta,23,49.1746,-122.891
59152155004,Delta,0,49.1735,-122.8909
59152155005,Delta,273,49.1737,-122.8937
59152155006,Delta,271,49.1716,-122.8944
59152155009,Delta,209,49.1744,-122.8922
59152155010,Delta,0,49.1756,-122.8912
59152156001,Delta,419,49.1694,-122.8949
59152156002,Delta,107,49.1681,-122.8965
59152157002,Delta,339,49.1683,-122.8921
59152158001,Delta,"1,122",49.1653,-122.8948
59152159001,Delta,48,49.1646,-122.8991
59152159002,Delta,347,49.1647,-122.9006
59152159003,Delta,92,49.1642,-122.8964
59152159004,Delta,79,49.1646,-122.8953
59152160001,Delta,366,49.1685,-122.8993
59152163001,Delta,138,49.159,-122.8998
59152163002,Delta,102,49.1584,-122.8987
59152163003,Delta,260,49.1588,-122.8959
59152163004,Delta,77,49.1591,-122.893
59152164001,Delta,89,49.16,-122.9071
59152164002,Delta,182,49.1591,-122.9047
59152164003,Delta,103,49.1602,-122.9034
59152164004,Delta,108,49.1584,-122.9055
59152165001,Delta,277,49.1575,-122.9081
59152165002,Delta,344,49.1551,-122.9041
59152165003,Delta,60,49.157,-122.9029
59152166001,Delta,864,49.1584,-122.9165
59152167001,Delta,96,49.1551,-122.9097
59152167002,Delta,135,49.1537,-122.9091
59152167003,Delta,209,49.1529,-122.9101
59152167004,Delta,0,49.1532,-122.9042
59152167005,Delta,39,49.1546,-122.9049
59152169001,Delta,88,49.1482,-122.9101
59152169002,Delta,142,49.1471,-122.9098
59152169003,Delta,145,49.1481,-122.9062
59152169004,Delta,67,49.1466,-122.9089
59152169005,Delta,75,49.1458,-122.9091
59152170001,Delta,154,49.1476,-122.9138
59152170002,Delta,164,49.1468,-122.9118
59152171003,Surrey,5,49.15,-122.8738
59152171004,Surrey,171,49.1567,-122.8834
59152171005,Surrey,0,49.1539,-122.8801
59152171006,Surrey,242,49.1539,-122.8811
59152171007,Surrey,118,49.1512,-122.882
59152171016,Surrey,117,49.1581,-122.8761
59152171017,Surrey,0,49.1626,-122.8878
59152171018,Surrey,0,49.1631,-122.8842
59152172001,Surrey,249,49.1584,-122.8866
59152172002,Surrey,228,49.157,-122.8881
59152172003,Surrey,162,49.1578,-122.8839
59152173001,Surrey,141,49.1677,-122.8815
59152173002,Surrey,133,49.165,-122.8816
59152173003,Surrey,0,49.1646,-122.8895
59152173004,Surrey,312,49.167,-122.8763
59152173005,Surrey,85,49.1651,-122.8747
59152174002,Surrey,"1,294",49.1687,-122.8849
59152174003,Surrey,0,49.1678,-122.89
59152175001,Surrey,28,49.1722,-122.8897
59152175004,Surrey,835,49.1718,-122.8867
59152175005,Surrey,114,49.1734,-122.886
59152175006,Surrey,104,49.1709,-122.8888
59152176001,Surrey,"1,270",49.1736,-122.8825
59152177001,Surrey,102,49.1758,-122.886
59152177002,Surrey,834,49.1752,-122.8877
59152178001,Surrey,73,49.1816,-122.8812
59152178002,Surrey,107,49.1798,-122.8812
59152178003,Surrey,97,49.178,-122.8812
59152178004,Surrey,392,49.178,-122.8846
59152179001,Surrey,92,49.1798,-122.8881
59152179002,Surrey,215,49.1802,-122.8846
59152179003,Surrey,256,49.1793,-122.8846
59152180001,Surrey,501,49.1817,-122.8846
59152181001,Surrey,70,49.1817,-122.8894
59152181002,Surrey,106,49.1817,-122.8881
59152181003,Surrey,94,49.1798,-122.8894
59152181004,Surrey,323,49.178,-122.8887
59152182004,Surrey,78,49.1822,-122.8925
59152182008,Surrey,233,49.1818,-122.8949
59152182011,Surrey,221,49.1811,-122.8916
59152183010,Surrey,631,49.1788,-122.8935
59152184003,Surrey,67,49.1795,-122.8989
59152184004,Surrey,163,49.1786,-122.8989
59152184005,Surrey,154,49.1776,-122.8989
59152184006,Surrey,90,49.1786,-122.9031
59152184007,Surrey,61,49.1798,-122.902
59152184008,Surrey,265,49.1809,-122.8989
59152185005,Surrey,850,49.1841,-122.8962
59152186001,Surrey,95,49.1829,-122.9032
59152186002,Surrey,22,49.1828,-122.9021
59152186003,Surrey,586,49.1803,-122.9062
59152186004,Surrey,59,49.1795,-122.9039
59152186005,Surrey,150,49.1777,-122.9041
59152186006,Surrey,116,49.1778,-122.9099
59152187001,Surrey,39,49.2095,-122.87
59152187002,Surrey,36,49.2087,-122.87
59152187014,Surrey,0,49.2004,-122.8796
59152187015,Surrey,22,49.1995,-122.88
59152187016,Surrey,24,49.1987,-122.8804
59152187027,Surrey,0,49.1967,-122.8968
59152187028,Surrey,0,49.198,-122.8982
59152187030,Surrey,0,49.1775,-122.9157
59152187031,Surrey,50,49.1834,-122.9048
59152187037,Surrey,0,49.2066,-122.8692
59152187038,Surrey,98,49.208,-122.8691
59152187039,Surrey,57,49.2073,-122.8691
59152187041,Surrey,5,49.2001,-122.8736
59152187042,Surrey,10,49.1965,-122.8747
59152187043,Surrey,0,49.1946,-122.8771
59152187044,Surrey,0,49.1777,-122.9133
59152187045,Surrey,0,49.1866,-122.9011
59152187046,Surrey,0,49.2045,-122.8734
59152187048,Surrey,0,49.2061,-122.8752
59152187049,Surrey,0,49.2018,-122.8773
59152187050,Surrey,67,49.1925,-122.906
59152187052,Surrey,0,49.1978,-122.8878
59152187054,Surrey,10,49.1989,-122.8925
59152187055,Surrey,0,49.2034,-122.8793
59152187056,Surrey,10,49.2044,-122.8734
59152187058,Surrey,0,49.1931,-122.8988
59152187059,Surrey,17,49.1968,-122.877
59152187060,Surrey,0,49.2028,-122.8829
59152187061,Surrey,0,49.193,-122.8926
59152187062,Surrey,0,49.19,-122.8969
59152187063,Surrey,0,49.1856,-122.9063
59152187064,Surrey,15,49.1949,-122.8825
59152187065,Surrey,0,49.1875,-122.9024
59152188005,Surrey,45,49.1875,-122.8825
59152188006,Surrey,169,49.1894,-122.8825
59152188011,Surrey,0,49.1913,-122.8826
59152188012,Surrey,61,49.1876,-122.8886
59152188014,Surrey,73,49.1913,-122.8797
59152188015,Surrey,10,49.1892,-122.8802
59152188016,Surrey,210,49.1888,-122.8855
59152188019,Surrey,0,49.1878,-122.8902
59152188020,Surrey,15,49.1894,-122.8886
59152188024,Surrey,0,49.1918,-122.8873
59152188025,Surrey,131,49.1881,-122.8938
59152188026,Surrey,0,49.1912,-122.8903
59152189001,Surrey,71,49.1867,-122.8886
59152189007,Surrey,93,49.1835,-122.8867
59152189010,Surrey,45,49.1863,-122.8865
59152189013,Surrey,0,49.1833,-122.8903
59152189015,Surrey,205,49.1858,-122.8898
59152189016,Surrey,406,49.1847,-122.8873
59152189017,Surrey,23,49.1836,-122.8913
59152190001,Surrey,67,49.1863,-122.8825
59152190002,Surrey,110,49.1851,-122.8824
59152190003,Surrey,85,49.1839,-122.8826
59152190004,Surrey,131,49.183,-122.8826
59152190005,Surrey,91,49.1835,-122.8853
59152191001,Surrey,111,49.1835,-122.8796
59152191002,Surrey,131,49.1817,-122.8797
59152191003,Surrey,95,49.1834,-122.878
59152191004,Surrey,48,49.1839,-122.877
59152191005,Surrey,193,49.1834,-122.8751
59152192003,Surrey,51,49.189,-122.8775
59152192004,Surrey,61,49.189,-122.8761
59152192005,Surrey,65,49.189,-122.8748
59152192006,Surrey,51,49.1874,-122.8743
59152192007,Surrey,78,49.1871,-122.8754
59152192008,Surrey,45,49.1876,-122.8776
59152192011,Surrey,60,49.1853,-122.8738
59152192012,Surrey,224,49.187,-122.8781
59152193001,Surrey,52,49.1868,-122.872
59152193002,Surrey,88,49.1857,-122.8726
59152193003,Surrey,79,49.1858,-122.8707
59152193004,Surrey,318,49.1864,-122.8691
59152193005,Surrey,271,49.1834,-122.8706
59152194001,Surrey,55,49.1909,-122.8761
59152194002,Surrey,55,49.1908,-122.8747
59152194003,Surrey,52,49.1908,-122.8733
59152194004,Surrey,57,49.1908,-122.8719
59152194005,Surrey,68,49.1908,-122.8706
59152194006,Surrey,69,49.1889,-122.8706
59152194007,Surrey,45,49.189,-122.872
59152194008,Surrey,48,49.189,-122.8734
59152194009,Surrey,27,49.1878,-122.8729
59152195001,Surrey,253,49.1908,-122.8688
59152195002,Surrey,246,49.1889,-122.8688
59152196006,Surrey,33,49.1925,-122.8757
59152196007,Surrey,44,49.1927,-122.8768
59152196009,Surrey,446,49.1949,-122.8693
59152196023,Surrey,390,49.1953,-122.8724
59152197001,Surrey,173,49.1899,-122.8669
59152197002,Surrey,172,49.1898,-122.8654
59152197003,Surrey,212,49.19,-122.8638
59152197004,Surrey,73,49.1889,-122.8625
59152198001,Surrey,281,49.1862,-122.8669
59152198002,Surrey,196,49.1863,-122.8653
59152198003,Surrey,185,49.1862,-122.8639
59152198004,Surrey,19,49.1876,-122.8625
59152199001,Surrey,33,49.1868,-122.8622
59152199002,Surrey,51,49.186,-122.8619
59152199003,Surrey,169,49.185,-122.8617
59152199004,Surrey,100,49.1858,-122.8585
59152199005,Surrey,92,49.1849,-122.8583
59152199006,Surrey,124,49.1875,-122.859
59152199007,Surrey,114,49.187,-122.8605
59152200001,Surrey,214,49.1912,-122.8597
59152200002,Surrey,157,49.1903,-122.8594
59152200003,Surrey,278,49.1891,-122.8586
59152201001,Surrey,772,49.1896,-122.8554
59152201002,Surrey,880,49.1903,-122.8532
59152201003,Surrey,10,49.1902,-122.851
59152201004,Surrey,10,49.1893,-122.8509
59152201005,Surrey,447,49.1912,-122.8511
59152202005,Surrey,62,49.1858,-122.854
59152202015,Surrey,0,49.185,-122.8488
59152202016,Surrey,"1,120",49.1847,-122.8515
59152203010,Surrey,519,49.1878,-122.8526
59152203020,Surrey,0,49.19,-122.8488
59152203021,Surrey,0,49.1898,-122.8465
59152203022,Surrey,0,49.1865,-122.8482
59152204003,Surrey,790,49.1894,-122.8378
59152204004,Surrey,0,49.1906,-122.8405
59152204007,Surrey,0,49.1899,-122.8437
59152205002,Surrey,581,49.181,-122.8485
59152205003,Surrey,0,49.1818,-122.8455
59152205004,Surrey,196,49.1821,-122.8481
59152206001,Surrey,997,49.1788,-122.8484
59152207001,Surrey,223,49.1801,-122.854
59152207002,Surrey,364,49.178,-122.8547
59152207003,Surrey,102,49.178,-122.8519
59152208001,Surrey,235,49.1765,-122.8541
59152208002,Surrey,259,49.1747,-122.8541
59152208003,Surrey,199,49.1743,-122.8521
59152209001,Surrey,97,49.1762,-122.8507
59152209002,Surrey,94,49.1747,-122.85
59152209006,Surrey,729,49.1732,-122.8483
59152210001,Surrey,139,49.1724,-122.8535
59152210002,Surrey,350,49.1709,-122.8537
59152211001,Surrey,365,49.1731,-122.8557
59152212001,Surrey,239,49.1709,-122.8599
59152212002,Surrey,230,49.1715,-122.8582
59152212003,Surrey,65,49.17,-122.8614
59152213001,Surrey,"1,053",49.1745,-122.8612
59152214001,Surrey,76,49.1722,-122.8644
59152214002,Surrey,112,49.1713,-122.864
59152214003,Surrey,241,49.1726,-122.8633
59152214004,Surrey,169,49.1703,-122.8646
59152214005,Surrey,139,49.1712,-122.8666
59152217001,Surrey,"1,011",49.1736,-122.8693
59152218001,Surrey,430,49.1756,-122.8724
59152218002,Surrey,120,49.1744,-122.8715
59152219001,Surrey,296,49.1726,-122.8722
59152219002,Surrey,146,49.1708,-122.8715
59152219003,Surrey,166,49.1731,-122.8702
59152220001,Surrey,274,49.1735,-122.875
59152220002,Surrey,204,49.1709,-122.875
59152220003,Surrey,122,49.1709,-122.8729
59152221001,Surrey,226,49.172,-122.8799
59152221002,Surrey,111,49.171,-122.8786
59152221003,Surrey,125,49.1709,-122.8771
59152222001,Surrey,93,49.175,-122.8806
59152222002,Surrey,415,49.1736,-122.8782
59152223001,Surrey,72,49.1767,-122.8806
59152223002,Surrey,91,49.1767,-122.8778
59152223003,Surrey,202,49.1749,-122.8771
59152223004,Surrey,201,49.1762,-122.875
59152224001,Surrey,137,49.1808,-122.8765
59152224002,Surrey,500,49.1791,-122.8779
59152224003,Surrey,61,49.1787,-122.8769
59152224004,Surrey,99,49.1786,-122.875
59152225001,Surrey,43,49.1803,-122.8741
59152225002,Surrey,58,49.1794,-122.8741
59152225004,Surrey,105,49.1803,-122.872
59152225010,Surrey,274,49.1785,-122.8707
59152225011,Surrey,251,49.1794,-122.8707
59152225012,Surrey,156,49.1776,-122.8707
59152226001,Surrey,79,49.182,-122.8741
59152226002,Surrey,434,49.1813,-122.8716
59152227001,Surrey,187,49.1838,-122.8649
59152227002,Surrey,105,49.1827,-122.8644
59152227003,Surrey,122,49.182,-122.8644
59152227004,Surrey,65,49.1812,-122.8636
59152227005,Surrey,150,49.1817,-122.8667
59152228001,Surrey,123,49.1797,-122.8671
59152228002,Surrey,99,49.1797,-122.8657
59152228003,Surrey,494,49.1786,-122.8645
59152229003,Surrey,846,49.1789,-122.8596
59152230001,Surrey,470,49.1754,-122.8585
59152231001,Surrey,353,49.1828,-122.8601
59152231002,Surrey,247,49.1836,-122.8582
59152231003,Surrey,185,49.1813,-122.8595
59152232001,Surrey,357,49.1833,-122.8538
59152232002,Surrey,287,49.182,-122.8543
59152233001,Surrey,149,49.1697,-122.8778
59152233008,Surrey,116,49.1688,-122.8779
59152233009,Surrey,271,49.1692,-122.875
59152233010,Surrey,151,49.1679,-122.8778
59152233011,Surrey,111,49.1678,-122.875
59152234001,Surrey,110,49.1695,-122.8726
59152234002,Surrey,71,49.1686,-122.8726
59152234003,Surrey,135,49.1677,-122.8724
59152234004,Surrey,130,49.1669,-122.872
59152234005,Surrey,259,49.1685,-122.8697
59152234006,Surrey,53,49.166,-122.8728
59152235003,Surrey,90,49.1633,-122.8724
59152235004,Surrey,595,49.1648,-122.8703
59152236001,Surrey,300,49.1686,-122.8655
59152236002,Surrey,77,49.1676,-122.866
59152236003,Surrey,118,49.1681,-122.8627
59152236004,Surrey,75,49.169,-122.861
59152237001,Surrey,804,49.1663,-122.8625
59152238001,Surrey,264,49.1644,-122.8642
59152238002,Surrey,518,49.1642,-122.8599
59152239001,Surrey,270,49.1616,-122.8666
59152239004,Surrey,5,49.1518,-122.8651
59152239005,Surrey,17,49.1518,-122.8595
59152239006,Surrey,136,49.1491,-122.8561
59152239008,Surrey,0,49.161,-122.8597
59152239009,Surrey,10,49.1573,-122.8622
59152239011,Surrey,0,49.1598,-122.8652
59152239012,Surrey,185,49.1617,-122.8639
59152240001,Surrey,0,49.1451,-122.8614
59152240002,Surrey,5,49.1428,-122.8656
59152240003,Surrey,135,49.1401,-122.8644
59152240004,Surrey,833,49.139,-122.8607
59152241003,Surrey,305,49.1429,-122.8715
59152241006,Surrey,308,49.1446,-122.8694
59152242001,Surrey,246,49.1388,-122.8665
59152242002,Surrey,453,49.1364,-122.8647
59152243001,Surrey,137,49.135,-122.8643
59152243002,Surrey,506,49.1351,-122.8657
59152244001,Surrey,224,49.136,-122.8588
59152244002,Surrey,116,49.1349,-122.8589
59152244003,Surrey,515,49.1351,-122.8601
59152245001,Surrey,587,49.1458,-122.8527
59152245002,Surrey,0,49.1436,-122.8493
59152245003,Surrey,0,49.1436,-122.8466
59152245004,Surrey,15,49.1418,-122.8485
59152245005,Surrey,5,49.1387,-122.8471
59152245007,Surrey,15,49.135,-122.8543
59152245008,Surrey,5,49.1427,-122.854
59152245009,Surrey,0,49.1376,-122.8516
59152245010,Surrey,0,49.1358,-122.847
59152246001,Surrey,558,49.1325,-122.8553
59152247001,Surrey,259,49.132,-122.8535
59152247002,Surrey,277,49.1324,-122.852
59152248001,Surrey,32,49.1322,-122.8504
59152248002,Surrey,77,49.1312,-122.8497
59152248007,Surrey,362,49.1322,-122.8477
59152249001,Surrey,590,49.1294,-122.8497
59152249002,Surrey,52,49.1283,-122.8469
59152250001,Surrey,33,49.1307,-122.8529
59152250002,Surrey,242,49.1287,-122.8539
59152250003,Surrey,95,49.1276,-122.8497
59152250004,Surrey,85,49.1267,-122.8497
59152251002,Surrey,106,49.1312,-122.8424
59152251003,Surrey,28,49.1304,-122.8424
59152251020,Surrey,0,49.132,-122.8405
59152251021,Surrey,0,49.1331,-122.8432
59152251022,Surrey,106,49.1291,-122.843
59152251023,Surrey,0,49.1285,-122.8357
59152251024,Surrey,0,49.1282,-122.8366
59152251025,Surrey,0,49.1284,-122.8376
59152251026,Surrey,"1,004",49.1276,-122.8374
59152253001,Surrey,"1,099",49.1354,-122.8366
59152254001,Surrey,0,49.1354,-122.8441
59152254002,Surrey,617,49.136,-122.8407
