fromId,type,avg_time,toId,sd_time,time_group
59152119001,museum,44.94872,2169,2.151483,45-60
59152119001,theatre/performance and concert hall,44.10256,7955,2.036443,45-60
59152120001,gallery,45.12821,8915,2.092335,45-60
59152120001,library or archives,19.89744,8658,0.9117615,15-30
59152120001,museum,42.12821,2169,2.092335,30-45
59152120001,theatre/performance and concert hall,41.28205,7955,1.932393,30-45
59152121001,gallery,50.46154,8915,2.292392,45-60
59152121001,library or archives,17,8658,0.4268328,15-30
59152121001,museum,47.46154,2169,2.292392,45-60
59152121001,theatre/performance and concert hall,46.61538,7955,2.122751,45-60
59152122001,gallery,61.64103,8915,7.655363,45-60
59152122001,library or archives,35.69231,4234,8.861964,30-45
59152122001,museum,58.64103,2169,7.655363,45-60
59152122001,theatre/performance and concert hall,57.74359,7955,7.785675,45-60
59152122002,gallery,58,8915,5.09902,45-60
59152122002,library or archives,31.28205,4234,5.296219,30-45
59152122002,museum,55,2169,5.09902,45-60
59152122002,theatre/performance and concert hall,54.15385,7955,5.148012,45-60
59152122003,gallery,60.41026,8915,7.524409,45-60
59152122003,library or archives,34.48718,4234,8.875963,30-45
59152122003,museum,57.41026,2169,7.524409,45-60
59152122003,theatre/performance and concert hall,56.53846,7955,7.670333,45-60
59152123001,gallery,61.23077,8915,4.251696,45-60
59152123001,library or archives,31.94872,4234,4.370648,30-45
59152123001,museum,58.23077,2169,4.251696,45-60
59152123001,theatre/performance and concert hall,57.38462,7955,4.320181,45-60
59152123002,gallery,61.41026,8915,4.302496,45-60
59152123002,library or archives,31.48718,4234,4.382212,30-45
59152123002,museum,58.41026,2169,4.302496,45-60
59152123002,theatre/performance and concert hall,57.5641,7955,4.31518,45-60
59152123003,gallery,61.53846,8915,4.494711,45-60
59152123003,library or archives,33.15385,4234,4.258357,30-45
59152123003,museum,58.53846,2169,4.494711,45-60
59152123003,theatre/performance and concert hall,57.71795,7955,4.518667,45-60
59152124001,gallery,56.10256,8915,5.113423,45-60
59152124001,library or archives,26.38462,4234,5.259655,15-30
59152124001,museum,53.10256,2169,5.113423,45-60
59152124001,theatre/performance and concert hall,52.28205,7955,5.139879,45-60
59152124002,gallery,60.23077,8915,4.521653,45-60
59152124002,library or archives,32.46154,4234,4.552883,30-45
59152124002,museum,57.20513,2169,4.502511,45-60
59152124002,theatre/performance and concert hall,56.4359,7955,4.541011,45-60
59152125001,gallery,59.23077,8915,4.642263,45-60
59152125001,library or archives,30.4359,4234,4.661121,30-45
59152125001,museum,56.23077,2169,4.642263,45-60
59152125001,theatre/performance and concert hall,55.35897,7955,4.676296,45-60
59152125002,gallery,59.48718,8915,4.604756,45-60
59152125002,library or archives,30.92308,4234,4.59052,30-45
59152125002,museum,56.48718,2169,4.604756,45-60
59152125002,theatre/performance and concert hall,55.61538,7955,4.643135,45-60
59152125003,gallery,58.71795,8915,4.610907,45-60
59152125003,library or archives,31.46154,4234,4.800472,30-45
59152125003,museum,55.69231,2169,4.589197,45-60
59152125003,theatre/performance and concert hall,54.92308,7955,4.681344,45-60
59152125004,gallery,57.64103,8915,4.704349,45-60
59152125004,library or archives,29.25641,4234,4.897464,45-60
59152125004,museum,54.64103,2169,4.704349,45-60
59152125004,theatre/performance and concert hall,53.92308,7955,4.72053,45-60
59152125005,gallery,57.84615,8915,4.732522,45-60
59152125005,library or archives,29.48718,4234,4.898291,45-60
59152125005,museum,54.84615,2169,4.732522,45-60
59152125005,theatre/performance and concert hall,54.07692,7955,4.753861,45-60
59152125006,gallery,56.5641,8915,4.99892,45-60
59152125006,library or archives,28.05128,4234,5.144996,15-30
59152125006,museum,53.53846,2169,5.020202,45-60
59152125006,theatre/performance and concert hall,52.76923,7955,5.044338,45-60
59152126001,gallery,56.79487,8915,5.000945,45-60
59152126001,library or archives,26.92308,4234,5.218311,15-30
59152126001,museum,53.79487,2169,5.000945,45-60
59152126001,theatre/performance and concert hall,52.97436,7955,5.034027,45-60
59152126002,gallery,53.87179,8915,5.242436,45-60
59152126002,library or archives,23.97436,4234,5.551136,15-30
59152126002,museum,50.84615,2169,5.25927,45-60
59152126002,theatre/performance and concert hall,50.02564,7955,5.293925,45-60
59152126003,gallery,56.53846,8915,5.087891,45-60
59152126003,library or archives,26.64103,4234,5.248996,15-30
59152126003,museum,53.51282,2169,5.103517,45-60
59152126003,theatre/performance and concert hall,52.71795,7955,5.119358,45-60
59152126004,gallery,58.97436,8915,4.521802,45-60
59152126004,library or archives,29.66667,4234,4.775669,45-60
59152126004,museum,55.97436,2169,4.521802,45-60
59152126004,theatre/performance and concert hall,55.23077,7955,4.527469,45-60
59152127001,gallery,63,8915,4.019688,45-60
59152127001,library or archives,33.17949,4234,4.057947,30-45
59152127001,museum,59.97436,2169,4.042454,45-60
59152127001,theatre/performance and concert hall,59.17949,7955,4.051457,45-60
59152127002,gallery,62.38462,8915,4.171428,45-60
59152127002,library or archives,32.48718,4234,4.166734,30-45
59152127002,museum,59.38462,2169,4.171428,45-60
59152127002,theatre/performance and concert hall,58.53846,7955,4.172883,45-60
59152127003,gallery,56.74359,8915,5.066494,45-60
59152127003,library or archives,27.48718,4234,5.205623,15-30
59152127003,museum,53.71795,2169,5.0884219999999996,45-60
59152127003,theatre/performance and concert hall,52.97436,7955,5.086034,45-60
59152128003,gallery,58.94872,8915,4.599478,45-60
59152128003,library or archives,30.05128,4234,4.756982,30-45
59152128003,museum,55.89744,2169,4.627122,45-60
59152128003,theatre/performance and concert hall,55.20513,7955,4.595075,45-60
59152128004,gallery,54.76923,8915,5.183281,45-60
59152128004,library or archives,25.38462,4234,5.412536,15-30
59152128004,museum,51.74359,2169,5.204846,45-60
59152128004,theatre/performance and concert hall,50.97436,7955,5.218828,45-60
59152128005,gallery,58.35897,8915,4.726672,45-60
59152128005,library or archives,29.12821,4234,4.878414,45-60
59152128005,museum,55.33333,2169,4.720244,45-60
59152128005,theatre/performance and concert hall,54.5641,7955,4.733947,45-60
59152128006,gallery,55.05128,8915,5.150108,45-60
59152128006,library or archives,25.79487,4234,5.361557,15-30
59152128006,museum,52.05128,2169,5.150108,45-60
59152128006,theatre/performance and concert hall,51.28205,7955,5.185753,45-60
59152128007,gallery,66.97436,8915,3.240266,45-60
59152128007,library or archives,37.12821,4234,3.349623,30-45
59152128007,museum,63.97436,2169,3.240266,45-60
59152128007,theatre/performance and concert hall,63.10256,7955,3.299082,45-60
59152129001,gallery,66.07692,8915,3.319675,45-60
59152129001,library or archives,36.20513,4234,3.442608,30-45
59152129001,museum,63.07692,2169,3.319675,45-60
59152129001,theatre/performance and concert hall,62.23077,7955,3.390867,45-60
59152129002,gallery,58.69231,8915,4.629163,45-60
59152129002,library or archives,28.79487,4234,4.835066,15-30
59152129002,museum,55.66667,2169,4.647203,45-60
59152129002,theatre/performance and concert hall,54.87179,7955,4.657645,45-60
59152129003,gallery,64.46154,8915,3.676713,45-60
59152129003,library or archives,34.5641,4234,3.711964,30-45
59152129003,museum,61.4359,2169,3.697758,45-60
59152129003,theatre/performance and concert hall,60.61538,7955,3.703593,45-60
59152130003,gallery,59.74359,8915,4.440946,45-60
59152130003,library or archives,29.84615,4234,4.642699,45-60
59152130003,museum,56.74359,2169,4.440946,45-60
59152130003,theatre/performance and concert hall,55.92308,7955,4.46262,45-60
59152131001,gallery,64.84615,8915,3.667341,45-60
59152131001,library or archives,34.94872,4234,3.634257,30-45
59152131001,museum,61.84615,2169,3.667341,45-60
59152131001,theatre/performance and concert hall,61,7955,3.713418,45-60
59152131002,gallery,63.89744,8915,3.669181,45-60
59152131002,library or archives,34,4234,3.77666,30-45
59152131002,museum,60.89744,2169,3.669181,45-60
59152131002,theatre/performance and concert hall,60.07692,7955,3.680565,45-60
59152131003,gallery,60.76923,8915,4.270225,45-60
59152131003,library or archives,30.84615,4234,4.475303,30-45
59152131003,museum,57.76923,2169,4.270225,45-60
59152131003,theatre/performance and concert hall,56.92308,7955,4.282059,45-60
59152132001,gallery,52.89744,8915,2.741445,45-60
59152132001,library or archives,14,4234,0.4268328,<15
59152132001,museum,49.82051,2169,2.770824,45-60
59152132001,theatre/performance and concert hall,49.10256,7955,2.64371,45-60
59152132002,gallery,52.35897,8915,2.600477,45-60
59152132002,library or archives,14,4234,0.4268328,<15
59152132002,museum,49.28205,2169,2.635274,45-60
59152132002,theatre/performance and concert hall,48.51282,7955,2.522236,45-60
59152132003,gallery,56.48718,8915,2.799171,45-60
59152132003,library or archives,24,4234,1.946657,15-30
59152132003,museum,53.28205,2169,3.008311,45-60
59152132003,theatre/performance and concert hall,52.76923,7955,2.590078,45-60
59152133001,gallery,54.33333,8915,2.985344,45-60
59152133001,library or archives,15,4234,0.4268328,15-30
59152133001,museum,51.30769,2169,3.018834,45-60
59152133001,theatre/performance and concert hall,50.5641,7955,2.881839,45-60
59152133002,gallery,53.07692,8915,2.84128,45-60
59152133002,library or archives,15,4234,0.4268328,15-30
59152133002,museum,50.02564,2169,2.869872,45-60
59152133002,theatre/performance and concert hall,49.28205,7955,2.723665,45-60
59152134001,gallery,54,8915,3.086473,45-60
59152134001,library or archives,13,4234,0.4268328,<15
59152134001,museum,50.82051,2169,3.11931,45-60
59152134001,theatre/performance and concert hall,50.41026,7955,2.917443,45-60
59152134002,gallery,55.33333,8915,2.967662,45-60
59152134002,library or archives,14,4234,0.4268328,<15
59152134002,museum,52.12821,2169,3.138718,45-60
59152134002,theatre/performance and concert hall,51.74359,7955,2.908408,45-60
59152135001,gallery,56.58974,8915,2.816474,45-60
59152135001,library or archives,16,4234,0.4268328,15-30
59152135001,museum,53.4359,2169,2.9982,45-60
59152135001,theatre/performance and concert hall,52.87179,7955,2.696777,45-60
59152135002,gallery,54.25641,8915,3.904909,45-60
59152135002,library or archives,21.66667,4234,2.976516,15-30
59152135002,museum,50.84615,2169,3.943939,45-60
59152135002,theatre/performance and concert hall,50.84615,7955,3.801236,45-60
59152135003,gallery,54.4359,8915,3.041769,45-60
59152135003,library or archives,13,4234,0.4268328,<15
59152135003,museum,51.35897,2169,3.056375,45-60
59152135003,theatre/performance and concert hall,50.87179,7955,2.921603,45-60
59152135004,gallery,55.66667,8915,2.698278,45-60
59152135004,library or archives,17,4234,0.4268328,15-30
59152135004,museum,52.48718,2169,2.855021,45-60
59152135004,theatre/performance and concert hall,51.97436,7955,2.539034,45-60
59152135005,gallery,52.69231,8915,2.921372,45-60
59152135005,library or archives,12,4234,0.4268328,<15
59152135005,museum,49.58974,2169,2.9622,45-60
59152135005,theatre/performance and concert hall,49,7955,2.828427,45-60
59152136001,gallery,52.30769,8915,4.299044,45-60
59152136001,library or archives,20.20513,4234,3.894527,15-30
59152136001,museum,49.02564,2169,4.220796,45-60
59152136001,theatre/performance and concert hall,49.07692,7955,4.119176,45-60
59152136002,gallery,52.25641,8915,4.024386,45-60
59152136002,library or archives,20.35897,4234,3.572462,15-30
59152136002,museum,48.79487,2169,4.22511,45-60
59152136002,theatre/performance and concert hall,49.05128,7955,3.979875,45-60
59152136003,gallery,53.61538,8915,4.069239,45-60
59152136003,library or archives,21.48718,4234,3.959478,15-30
59152136003,museum,50.23077,2169,4.12605,45-60
59152136003,theatre/performance and concert hall,50.35897,7955,3.963566,45-60
59152136004,gallery,54.38462,8915,3.870369,45-60
59152136004,library or archives,14,4234,0.4268328,<15
59152136004,museum,51.23077,2169,3.963395,45-60
59152136004,theatre/performance and concert hall,50.92308,7955,3.709054,45-60
59152137001,gallery,51.10256,8915,3.033106,45-60
59152137001,library or archives,27.53846,4234,5.134231,15-30
59152137001,museum,48.07692,2169,3.038218,45-60
59152137001,theatre/performance and concert hall,47.23077,7955,2.986474,45-60
59152137004,gallery,53.74359,8915,4.037443,45-60
59152137004,library or archives,22,4234,3.583588,15-30
59152137004,museum,50.35897,2169,4.119831,45-60
59152137004,theatre/performance and concert hall,50.4359,7955,4.037944,45-60
59152137005,gallery,53.74359,8915,2.881136,45-60
59152137005,library or archives,31.05128,4234,3.538872,30-45
59152137005,museum,50.69231,2169,2.948272,45-60
59152137005,theatre/performance and concert hall,49.89744,7955,2.807836,45-60
59152137006,gallery,51.02564,8915,2.924373,45-60
59152137006,library or archives,26.97436,4234,4.515979,15-30
59152137006,museum,48,2169,2.964705,45-60
59152137006,theatre/performance and concert hall,47.15385,7955,2.870343,45-60
59152138001,gallery,46.41026,8915,3.574161,45-60
59152138001,library or archives,43.66667,4234,10.99362,30-45
59152138001,museum,43.41026,2169,3.574161,30-45
59152138001,theatre/performance and concert hall,42.51282,7955,3.648156,30-45
59152138002,gallery,46.28205,8915,3.463712,45-60
59152138002,library or archives,30.28205,4234,5.409294,30-45
59152138002,museum,43.28205,2169,3.463712,30-45
59152138002,theatre/performance and concert hall,42.38462,7955,3.521478,30-45
59152138003,gallery,52.53846,8915,3.259368,45-60
59152138003,library or archives,49.97436,4234,10.49683,45-60
59152138003,museum,49.53846,2169,3.259368,45-60
59152138003,theatre/performance and concert hall,48.64103,7955,3.312553,45-60
59152139001,gallery,49.51282,8915,3.251492,45-60
59152139001,library or archives,45.53846,4234,11.21054,45-60
59152139001,museum,46.51282,2169,3.251492,45-60
59152139001,theatre/performance and concert hall,45.61538,7955,3.30562,45-60
59152139002,gallery,47.17949,8915,3.669732,45-60
59152139002,library or archives,44.38462,4234,10.89571,45-60
59152139002,museum,44.17949,2169,3.669732,45-60
59152139002,theatre/performance and concert hall,43.28205,7955,3.734256,30-45
59152139003,gallery,49.51282,8915,3.093897,45-60
59152139003,library or archives,31.05128,4234,4.27938,30-45
59152139003,museum,46.51282,2169,3.093897,45-60
59152139003,theatre/performance and concert hall,45.61538,7955,3.117146,45-60
59152139004,gallery,47.38462,8915,3.167395,45-60
59152139004,library or archives,28.38462,4234,4.665751,15-30
59152139004,museum,44.38462,2169,3.167395,45-60
59152139004,theatre/performance and concert hall,43.48718,7955,3.21077,30-45
59152140003,gallery,45.12821,8915,3.826359,45-60
59152140003,library or archives,30.79487,4234,5.242436,30-45
59152140003,museum,42.12821,2169,3.826359,30-45
59152140003,theatre/performance and concert hall,41.23077,7955,3.876118,30-45
59152140005,gallery,46,8915,3.769685,45-60
59152140005,library or archives,40.05128,4234,12.54035,30-45
59152140005,museum,43,2169,3.769685,30-45
59152140005,theatre/performance and concert hall,42.10256,7955,3.844305,30-45
59152140006,gallery,50.23077,8915,3.343978,45-60
59152140006,library or archives,45.05128,4234,11.70009,45-60
59152140006,museum,47.23077,2169,3.343978,45-60
59152140006,theatre/performance and concert hall,46.35897,7955,3.328404,45-60
59152143001,gallery,51.20513,8915,3.079469,45-60
59152143001,library or archives,12,4234,0.4268328,<15
59152143001,museum,48.12821,2169,3.20509,45-60
59152143001,theatre/performance and concert hall,47.41026,7955,2.9622,45-60
59152143002,gallery,49.71795,8915,2.68474,45-60
59152143002,library or archives,9,4234,0.4268328,<15
59152143002,museum,46.66667,2169,2.698278,45-60
59152143002,theatre/performance and concert hall,45.92308,7955,2.548318,45-60
59152143003,gallery,51.30769,8915,3.487978,45-60
59152143003,library or archives,14,4234,0.4268328,<15
59152143003,museum,48.30769,2169,3.487978,45-60
59152143003,theatre/performance and concert hall,47.58974,7955,3.234013,45-60
59152144001,gallery,51.25641,8915,5.870165,45-60
59152144001,library or archives,16,4234,0.4268328,15-30
59152144001,museum,48.23077,2169,5.895857,45-60
59152144001,theatre/performance and concert hall,47.48718,7955,5.830373,45-60
59152144002,gallery,50.89744,8915,4.210231,45-60
59152144002,library or archives,24.74359,4234,2.358835,15-30
59152144002,museum,47.84615,2169,4.233566,45-60
59152144002,theatre/performance and concert hall,47.10256,7955,4.011791,45-60
59152145001,gallery,47.71795,8915,3.933317,45-60
59152145001,library or archives,24.46154,4234,6.344688,15-30
59152145001,museum,44.71795,2169,3.933317,45-60
59152145001,theatre/performance and concert hall,43.87179,7955,3.833231,30-45
59152145002,gallery,52.35897,8915,5.746794,45-60
59152145002,library or archives,29.07692,4234,6.690074,45-60
59152145002,museum,49.33333,2169,5.768943,45-60
59152145002,theatre/performance and concert hall,48.53846,7955,5.748438,45-60
59152145003,gallery,52.79487,8915,5.849784,45-60
59152145003,library or archives,29.5641,4234,6.695619,45-60
59152145003,museum,49.71795,2169,5.933618,45-60
59152145003,theatre/performance and concert hall,48.97436,7955,5.842166,45-60
59152146001,gallery,48.84615,8915,3.766462,45-60
59152146001,library or archives,26.23077,4234,6.110653,15-30
59152146001,museum,45.84615,2169,3.766462,45-60
59152146001,theatre/performance and concert hall,44.97436,7955,3.731002,45-60
59152146002,gallery,53.10256,8915,5.784712,45-60
59152146002,library or archives,29.79487,4234,8.357724,45-60
59152146002,museum,50.07692,2169,5.814612,45-60
59152146002,theatre/performance and concert hall,49.33333,7955,5.732334,45-60
59152146003,gallery,52.17949,8915,5.679473,45-60
59152146003,library or archives,31.38462,4234,8.527403,30-45
59152146003,museum,49.12821,2169,5.727034,45-60
59152146003,theatre/performance and concert hall,48.35897,7955,5.691578,45-60
59152147001,gallery,46.38462,8915,3.957773,45-60
59152147001,library or archives,26.66667,4234,5.975095,15-30
59152147001,museum,43.38462,2169,3.957773,30-45
59152147001,theatre/performance and concert hall,42.51282,7955,3.878902,30-45
59152147002,gallery,52.33333,8915,5.67234,45-60
59152147002,library or archives,32.76923,4234,7.985057,30-45
59152147002,museum,49.30769,2169,5.69466,45-60
59152147002,theatre/performance and concert hall,48.46154,7955,5.725502,45-60
59152148003,gallery,44.71795,8915,4.260891,45-60
59152148003,library or archives,28.84615,4234,5.532385,15-30
59152148003,museum,41.71795,2169,4.260891,30-45
59152148003,theatre/performance and concert hall,40.84615,7955,4.214876,30-45
59152149001,gallery,42.17949,8915,4.179346,30-45
59152149001,library or archives,30.5641,4234,5.174812,30-45
59152149001,museum,39.17949,2169,4.179346,30-45
59152149001,theatre/performance and concert hall,38.28205,7955,4.198676,30-45
59152149002,gallery,43.02564,8915,4.151646,30-45
59152149002,library or archives,30.92308,4234,5.101004,30-45
59152149002,museum,40.02564,2169,4.151646,30-45
59152149002,theatre/performance and concert hall,39.12821,7955,4.168677,30-45
59152149003,gallery,43.84615,8915,4.368177,30-45
59152149003,library or archives,24.71795,4234,6.32018,15-30
59152149003,museum,40.84615,2169,4.368177,30-45
59152149003,theatre/performance and concert hall,39.92308,7955,4.391287,30-45
59152150001,gallery,44.64103,8915,3.199401,45-60
59152150001,library or archives,28,4234,5.684698,15-30
59152150001,museum,41.64103,2169,3.199401,30-45
59152150001,theatre/performance and concert hall,40.76923,7955,3.174417,30-45
59152150002,gallery,43.25641,8915,3.345995,30-45
59152150002,library or archives,26.38462,4234,6.055078,15-30
59152150002,museum,40.25641,2169,3.345995,30-45
59152150002,theatre/performance and concert hall,39.38462,7955,3.329417,30-45
59152150003,gallery,44.23077,8915,3.190954,45-60
59152150003,library or archives,29.35897,4234,5.513081,45-60
59152150003,museum,41.23077,2169,3.190954,30-45
59152150003,theatre/performance and concert hall,40.33333,7955,3.198135,30-45
59152150004,gallery,45.05128,8915,6.419332,45-60
59152150004,library or archives,27.12821,4234,8.829316,15-30
59152150004,museum,42.05128,2169,6.419332,30-45
59152150004,theatre/performance and concert hall,41.15385,7955,6.507237,30-45
59152150005,gallery,45.66667,8915,3.21455,45-60
59152150005,library or archives,28.53846,4234,5.628154,15-30
59152150005,museum,42.66667,2169,3.21455,30-45
59152150005,theatre/performance and concert hall,41.82051,7955,3.161211,30-45
59152151001,gallery,43.53846,8915,3.830942,30-45
59152151001,library or archives,26.46154,4234,6.047384,15-30
59152151001,museum,40.53846,2169,3.830942,30-45
59152151001,theatre/performance and concert hall,39.69231,7955,3.763774,30-45
59152151002,gallery,41.74359,8915,4.314711,30-45
59152151002,library or archives,26.71795,4234,5.898031,15-30
59152151002,museum,38.74359,2169,4.314711,30-45
59152151002,theatre/performance and concert hall,37.87179,7955,4.293076,30-45
59152151003,gallery,46.02564,8915,3.752102,45-60
59152151003,library or archives,29.76923,4234,5.536774,45-60
59152151003,museum,43.02564,2169,3.752102,30-45
59152151003,theatre/performance and concert hall,42.12821,7955,3.735882,30-45
59152151004,gallery,44.48718,8915,3.54573,45-60
59152151004,library or archives,28.33333,4234,5.625755,15-30
59152151004,museum,41.48718,2169,3.54573,30-45
59152151004,theatre/performance and concert hall,40.61538,7955,3.513997,30-45
59152152001,gallery,48.25641,8915,5.820644,45-60
59152152001,library or archives,30.92308,4234,8.040636,30-45
59152152001,museum,45.25641,2169,5.820644,45-60
59152152001,theatre/performance and concert hall,44.38462,7955,5.905463,45-60
59152152002,gallery,48.12821,8915,5.827248,45-60
59152152002,library or archives,30.74359,4234,8.061337,30-45
59152152002,museum,45.12821,2169,5.827248,45-60
59152152002,theatre/performance and concert hall,44.25641,7955,5.9148250000000004,45-60
59152152003,gallery,48.76923,8915,5.971254,45-60
59152152003,library or archives,31.38462,4234,8.038118,30-45
59152152003,museum,45.76923,2169,5.971254,45-60
59152152003,theatre/performance and concert hall,44.87179,7955,6.061872,45-60
59152152004,gallery,45.17949,8915,3.409521,45-60
59152152004,library or archives,26.76923,4234,6.010787,15-30
59152152004,museum,42.17949,2169,3.409521,30-45
59152152004,theatre/performance and concert hall,41.30769,7955,3.365098,30-45
59152152005,gallery,44.12821,8915,1.779703,45-60
59152152005,library or archives,31.23077,4234,3.182696,30-45
59152152005,museum,41.12821,2169,1.779703,30-45
59152152005,theatre/performance and concert hall,40.23077,7955,1.693044,30-45
59152153001,gallery,46.46154,8915,2.845552,45-60
59152153001,library or archives,33.61538,4234,2.529982,30-45
59152153001,museum,43.46154,2169,2.845552,30-45
59152153001,theatre/performance and concert hall,42.5641,7955,2.826518,30-45
59152153002,gallery,40.33333,8915,1.510199,30-45
59152153002,library or archives,31.41026,4234,2.642944,30-45
59152153002,museum,37.33333,2169,1.510199,30-45
59152153002,theatre/performance and concert hall,36.53846,7955,1.334682,30-45
59152154001,gallery,39.41026,8915,1.481783,30-45
59152154001,library or archives,31.12821,4234,2.493987,30-45
59152154001,museum,36.41026,2169,1.481783,30-45
59152154001,theatre/performance and concert hall,35.51282,7955,1.393062,30-45
59152154002,gallery,49.33333,8915,3.114764,45-60
59152154002,library or archives,33.46154,4234,2.863988,30-45
59152154002,museum,46.33333,2169,3.114764,45-60
59152154002,theatre/performance and concert hall,45.48718,7955,2.998875,45-60
59152154003,gallery,43.51282,8915,1.6523,30-45
59152154003,library or archives,31.87179,4234,2.820783,30-45
59152154003,museum,40.51282,2169,1.6523,30-45
59152154003,theatre/performance and concert hall,39.66667,7955,1.544657,30-45
59152154004,gallery,47.92308,8915,3.115197,45-60
59152154004,library or archives,32.05128,4234,3.025755,30-45
59152154004,museum,44.92308,2169,3.115197,45-60
59152154004,theatre/performance and concert hall,44.05128,7955,3.017046,45-60
59152155002,gallery,31.66667,8915,1.578362,30-45
59152155002,library or archives,24.38462,8658,1.829803,15-30
59152155002,museum,28.66667,2169,1.578362,15-30
59152155002,theatre/performance and concert hall,27.82051,7955,1.411826,15-30
59152155004,gallery,30.69231,8915,1.624708,30-45
59152155004,library or archives,22.51282,8658,1.714824,15-30
59152155004,museum,27.69231,2169,1.624708,15-30
59152155004,theatre/performance and concert hall,26.87179,7955,1.41755,15-30
59152155005,gallery,41.33333,8915,1.578362,30-45
59152155005,library or archives,30.35897,8658,1.798935,30-45
59152155005,museum,38.33333,2169,1.578362,30-45
59152155005,theatre/performance and concert hall,37.51282,7955,1.393062,30-45
59152155006,gallery,37.89744,8915,1.728931,30-45
59152155006,library or archives,25.84615,8658,1.38675,15-30
59152155006,museum,34.89744,2169,1.728931,30-45
59152155006,theatre/performance and concert hall,34,7955,1.622214,30-45
59152155009,gallery,32.79487,8915,1.764854,30-45
59152155009,library or archives,25.30769,8658,1.672594,15-30
59152155009,museum,29.79487,2169,1.764854,45-60
59152155009,theatre/performance and concert hall,28.97436,7955,1.613874,15-30
59152155010,gallery,33.53846,8915,1.635883,30-45
59152155010,library or archives,26.46154,8658,1.759877,15-30
59152155010,museum,30.53846,2169,1.635883,30-45
59152155010,theatre/performance and concert hall,29.66667,7955,1.474937,45-60
59152156001,gallery,43.58974,8915,1.772865,30-45
59152156001,library or archives,30.51282,8658,1.411826,30-45
59152156001,museum,40.58974,2169,1.772865,30-45
59152156001,theatre/performance and concert hall,39.69231,7955,1.656786,30-45
59152156002,gallery,43.74359,8915,1.697024,30-45
59152156002,library or archives,30.79487,8658,1.524873,30-45
59152156002,museum,40.74359,2169,1.697024,30-45
59152156002,theatre/performance and concert hall,39.82051,7955,1.620133,30-45
59152157002,gallery,37.94872,8915,1.731271,30-45
59152157002,library or archives,25.84615,8658,1.38675,15-30
59152157002,museum,34.94872,2169,1.731271,30-45
59152157002,theatre/performance and concert hall,34.05128,7955,1.621382,30-45
59152158001,gallery,39.23077,8915,1.677428,30-45
59152158001,library or archives,24.82051,8658,1.448625,15-30
59152158001,museum,36.23077,2169,1.677428,30-45
59152158001,theatre/performance and concert hall,35.30769,7955,1.624708,30-45
59152159001,gallery,47.71795,8915,1.82019,45-60
59152159001,library or archives,33.48718,8658,1.315331,30-45
59152159001,museum,44.71795,2169,1.82019,45-60
59152159001,theatre/performance and concert hall,43.84615,7955,1.740213,30-45
59152159002,gallery,54.17949,8915,8.081401,45-60
59152159002,library or archives,37.82051,4234,12.0566,30-45
59152159002,museum,51.15385,2169,8.106328,45-60
59152159002,theatre/performance and concert hall,50.35897,7955,8.106161,45-60
59152159003,gallery,42.82051,8915,1.819077,30-45
59152159003,library or archives,28.64103,8658,1.477679,15-30
59152159003,museum,39.82051,2169,1.819077,30-45
59152159003,theatre/performance and concert hall,38.97436,7955,1.646163,30-45
59152159004,gallery,40.84615,8915,1.740213,30-45
59152159004,library or archives,26.53846,8658,1.411348,15-30
59152159004,museum,37.84615,2169,1.740213,30-45
59152159004,theatre/performance and concert hall,37.02564,7955,1.613874,30-45
59152160001,gallery,44.38462,8915,1.648211,45-60
59152160001,library or archives,31.15385,4234,3.360282,30-45
59152160001,museum,41.38462,2169,1.648211,30-45
59152160001,theatre/performance and concert hall,40.51282,7955,1.553803,30-45
59152163001,gallery,46.28205,8915,1.776287,45-60
59152163001,library or archives,28.28205,8658,1.145902,15-30
59152163001,museum,43.28205,2169,1.776287,30-45
59152163001,theatre/performance and concert hall,42.46154,7955,1.635883,30-45
59152163002,gallery,45.15385,8915,1.814249,45-60
59152163002,library or archives,27.02564,8658,1.135253,15-30
59152163002,museum,42.15385,2169,1.814249,30-45
59152163002,theatre/performance and concert hall,41.30769,7955,1.688254,30-45
59152163003,gallery,41.4359,8915,1.970772,30-45
59152163003,library or archives,23.4359,8658,1.187542,15-30
59152163003,museum,38.4359,2169,1.970772,30-45
59152163003,theatre/performance and concert hall,37.58974,7955,1.831277,30-45
59152163004,gallery,37.35897,8915,1.953232,30-45
59152163004,library or archives,19.4359,8658,1.293605,15-30
59152163004,museum,34.35897,2169,1.953232,30-45
59152163004,theatre/performance and concert hall,33.46154,7955,1.847419,30-45
59152164001,gallery,50.17949,8915,3.093897,45-60
59152164001,library or archives,11,4234,0.4268328,<15
59152164001,museum,47.15385,2169,3.133339,45-60
59152164001,theatre/performance and concert hall,46.35897,7955,2.9867,45-60
59152164002,gallery,50.94872,8915,3.136783,45-60
59152164002,library or archives,13,4234,0.4268328,<15
59152164002,museum,47.94872,2169,3.136783,45-60
59152164002,theatre/performance and concert hall,47.28205,7955,3.008311,45-60
59152164003,gallery,51.23077,8915,4.151484,45-60
59152164003,library or archives,23.89744,4234,2.257093,15-30
59152164003,museum,48.05128,2169,4.217437,45-60
59152164003,theatre/performance and concert hall,47.46154,7955,3.992402,45-60
59152164004,gallery,50.69231,8915,3.155228,45-60
59152164004,library or archives,10,4234,0.4268328,<15
59152164004,museum,47.64103,2169,3.191165,45-60
59152164004,theatre/performance and concert hall,47.05128,7955,3.03444,45-60
