"DBUID","score","norm_score"
"59150704002",1.7874821370173,0.750540950383473
"59153146032",1.78685881849695,0.750279123049129
"59150553008",1.7865522818479,0.750150361154402
"59153269001",1.78639888372796,0.750085925685977
"59150892001",1.78628610401535,0.750038552135287
"59153812002",1.78587021059315,0.749863854508713
"59150350005",1.78550835900834,0.749711857363135
"59153330003",1.78524110087576,0.749599594559853
"59150894005",1.78445369765584,0.749268842818339
"59150667005",1.78352253521675,0.748877704465623
"59150513004",1.78296866707535,0.748645050029241
"59153311003",1.78229727997192,0.748363031302275
"59150625002",1.78177710661645,0.748144530489911
"59150974005",1.78109840782602,0.747859440460792
"59150628001",1.7802097140908,0.747486141249967
"59150056003",1.779872612172,0.74734454029649
"59153216002",1.77959967787698,0.74722989319941
"59153250001",1.77918120861852,0.747054113582938
"59151457001",1.77886254187842,0.746920256396958
"59150619002",1.77809010952321,0.746595793224567
"59150018007",1.77789447227082,0.746513615046606
"59153251011",1.77780987471035,0.746478079516974
"59150048002",1.77693060368627,0.746108738352094
"59150663007",1.77657818220999,0.745960702359759
"59150634002",1.77574433079837,0.745610439877236
"59150327025",1.77507780027276,0.745330461174405
"59150390002",1.77479639393653,0.745212255363933
"59150705004",1.77455547755953,0.745111057516073
"59150965001",1.77448743426623,0.745082475669839
"59153988004",1.77447938841197,0.745079095977907
"59150373008",1.77276015182625,0.744356924058345
"59150632017",1.77253300190013,0.744261508860961
"59150341002",1.77243590647616,0.74422072355585
"59153146009",1.77174997875058,0.743932596984798
"59150604003",1.77114402867813,0.74367806533359
"59150633001",1.77075973447927,0.743516641081934
"59150336001",1.77010614088802,0.743242096587985
"59150589006",1.76943790840434,0.742961402971144
"59151423002",1.76912318673733,0.742829202928241
"59150640003",1.76907868569981,0.742810510096806
"59150661013",1.76875489586119,0.742674500933651
"59153146063",1.76841368406676,0.74253117361116
"59150556007",1.76838816884552,0.742520455844648
"59150698003",1.76771442562882,0.742237447423271
"59150595002",1.76753950757871,0.742163972425668
"59153834004",1.76593242133683,0.741488909688032
"59150056027",1.76498867591575,0.741092485805488
"59151373007",1.76390479163597,0.740637196058043
"59150340005",1.76375816331786,0.74057560427083
"59150975004",1.76361082280403,0.740513713323078
"59153201001",1.76319706727404,0.740339913726324
"59150896001",1.76304901558593,0.740277724047088
"59150631003",1.76237076772908,0.739992823434345
"59150682007",1.76234762697109,0.739983103070229
"59150947046",1.76154306779643,0.739645144904147
"59150947033",1.76132173418426,0.739552172871741
"59150513003",1.76052382019977,0.739217006043269
"59150587003",1.76032259169318,0.739132479237545
"59150670005",1.75986909792392,0.738941987441025
"59150619003",1.75981232884584,0.738918141372119
"59153146072",1.75971210313242,0.738876041176921
"59153227006",1.75965290331635,0.738851174067204
"59153254012",1.75965043137263,0.738850135717766
"59153686030",1.75918742780445,0.738655649293747
"59150538011",1.75787836604959,0.738105772884539
"59150628004",1.7574704118849,0.737934410173522
"59150845002",1.75724440081557,0.7378394733573
"59150711002",1.75693588998006,0.737709882197981
"59150327002",1.75628472524238,0.737436357953285
"59150305001",1.75623084845203,0.737413726800931
"59150403003",1.7558320401547,0.737246205846562
"59150975006",1.75525925343861,0.737005604590345
"59153219003",1.75455272620136,0.736708825115441
"59150733005",1.75448634154663,0.736680939986694
"59150630015",1.75401664027459,0.73648364016649
"59150711010",1.75400413770415,0.736478388413842
"59150964010",1.75362047550129,0.736317229634529
"59153652004",1.75314865983753,0.736119041655976
"59150665009",1.75312784833876,0.736110299706123
"59153200006",1.7528258870848,0.735983459723646
"59150070001",1.75270555165773,0.735932912366129
"59150373001",1.75239033583133,0.735800504749678
"59150430002",1.75218630639558,0.735714801402923
"59150750021",1.75181676097615,0.735559572432614
"59150560003",1.75173899572724,0.735526906841651
