DAUID,DBPOP,lat,lon
59152365,338,49.0703,-122.6541
59152366,88,49.0742,-122.6499
59152366,129,49.0734,-122.6509
59152366,58,49.0723,-122.6493
59152366,176,49.0697,-122.65
59152366,107,49.0697,-122.6482
59152367,150,49.0765,-122.6574
59152367,71,49.0765,-122.6557
59152367,81,49.077,-122.6543
59152367,71,49.077,-122.6529
59152367,90,49.0765,-122.6515
59152367,52,49.0752,-122.6536
59152368,52,49.0813,-122.655
59152368,47,49.0805,-122.6564
59152368,91,49.0797,-122.6555
59152368,87,49.0788,-122.6555
59152368,117,49.0765,-122.6501
59152368,58,49.0765,-122.6484
59152368,0,49.0806,-122.6497
59152368,0,49.0789,-122.6508
59152369,369,49.0832,-122.6435
59152369,429,49.0807,-122.6425
59152369,76,49.0793,-122.6402
59152369,114,49.0765,-122.6418
59152370,689,49.0825,-122.6321
59152370,152,49.0831,-122.639
59152370,53,49.0837,-122.6275
59152370,45,49.0878,-122.6267
59152370,106,49.0859,-122.626
59152371,211,49.0846,-122.6228
59152371,118,49.0828,-122.6221
59152372,37,49.0899,-122.6225
59152372,344,49.0879,-122.62299999999999
59152372,101,49.0865,-122.6219
59152372,296,49.0874,-122.618
59152372,16,49.0899,-122.624
59152373,64,49.0846,-122.6202
59152373,182,49.0849,-122.6171
59152373,91,49.0833,-122.6182
59152374,188,49.083999999999996,-122.6126
59152374,77,49.083,-122.6062
59152374,350,49.0791,-122.61399999999999
59152374,0,49.0819,-122.6038
59152375,144,49.0859,-122.6092
59152375,141,49.0856,-122.6058
59152375,147,49.0868,-122.6053
59152375,145,49.0839,-122.6053
59152377,71,49.0955,-122.6156
59152377,261,49.095,-122.6087
59152377,216,49.0939,-122.6054
59152377,347,49.0919,-122.6053
59152377,56,49.0943,-122.6054
59152377,43,49.0956,-122.6055
59152377,204,49.096000000000004,-122.6054
59152377,603,49.0954,-122.6168
59152377,0,49.0935,-122.6101
59152377,0,49.0921,-122.6075
59152380,45,49.09,-122.6276
59152380,36,49.0923,-122.6348
59152380,100,49.093999999999994,-122.6253
59152380,189,49.0916,-122.626
59152381,235,49.0946,-122.62899999999999
59152381,363,49.0958,-122.6322
59152382,0,49.0988,-122.6394
59152382,45,49.093,-122.6452
59152382,22,49.093,-122.6463
59152382,53,49.0914,-122.6453
59152382,192,49.0952,-122.6451
59152382,67,49.0906,-122.646
59152382,358,49.0948,-122.6418
59152383,74,49.0968,-122.645
59152383,0,49.0997,-122.6453
59152383,263,49.0987,-122.648
59152384,5,49.1028,-122.6501
59152384,105,49.1021,-122.6479
59152384,370,49.0996,-122.6495
59152385,756,49.101000000000006,-122.6506
59152386,5,49.1042,-122.6519
59152386,0,49.1053,-122.6531
59152386,351,49.1013,-122.6539
59152386,0,49.1058,-122.654
59152386,0,49.1053,-122.6549
59152386,111,49.1029,-122.6555
59152386,10,49.1046,-122.6544
59152386,29,49.1037,-122.6541
59152387,425,49.1038,-122.6487
59152388,212,49.1024,-122.6407
59152388,393,49.1031,-122.6447
59152389,0,49.1085,-122.6415
59152389,"1,680",49.1078,-122.6463
59152390,158,49.1058,-122.6508
59152390,5,49.1139,-122.6506
59152390,0,49.1117,-122.6514
59152390,246,49.1089,-122.6549
59152390,0,49.1067,-122.656
59152390,23,49.1064,-122.6581
59152391,743,49.102,-122.6582
59152391,134,49.1044,-122.6585
59152391,0,49.1043,-122.6611
59152391,0,49.1033,-122.66
59152392,489,49.1052,-122.6624
59152392,5,49.1093,-122.6642
59152392,40,49.1067,-122.6621
59152392,0,49.1087,-122.6682
59152392,"1,269",49.1061,-122.6666
59152392,34,49.1084,-122.6661
59152392,0,49.1144,-122.6665
59152392,0,49.1143,-122.6607
59152392,0,49.1118,-122.6623
59152393,521,49.1036,-122.6665
59152394,0,49.1108,-122.679
59152394,10,49.1061,-122.6753
59152394,0,49.1141,-122.6717
59152394,5,49.1123,-122.6783
59152394,0,49.111999999999995,-122.6713
59152394,31,49.1085,-122.6768
59152394,0,49.1102,-122.6696
59152394,107,49.107,-122.6711
59152394,744,49.1031,-122.671
59152395,"1,020",49.1206,-122.6722
59152395,0,49.11600000000001,-122.6793
59152395,0,49.1119,-122.6748
59152395,40,49.1181,-122.6783
59152395,371,49.118,-122.6759
59152395,0,49.1179,-122.6716
59152395,0,49.1152,-122.6748
59152396,668,49.1225,-122.6786
59152397,217,49.1231,-122.6779
59152397,374,49.1224,-122.6752
59152398,153,49.1237,-122.6741
59152398,171,49.1228,-122.6748
59152399,234,49.1248,-122.6725
59152399,254,49.1235,-122.6711
59152403,128,49.1371,-122.6557
59152403,81,49.1347,-122.6556
59152403,93,49.1315,-122.6544
59152403,55,49.1359,-122.6478
59152406,70,49.1422,-122.6289
59152406,373,49.153999999999996,-122.6401
59152406,58,49.1539,-122.6357
59152406,93,49.1557,-122.64399999999999
59152406,45,49.155,-122.6438
59152406,382,49.153999999999996,-122.6439
59152406,77,49.1515,-122.6364
59152406,90,49.1515,-122.6355
59152406,196,49.1514,-122.6368
59152406,446,49.1499,-122.6301
59152406,828,49.1433,-122.618
59152406,0,49.1516,-122.62299999999999
59152406,68,49.1488,-122.6368
59152406,132,49.1495,-122.6371
59152406,53,49.1498,-122.6394
59152406,73,49.1495,-122.6417
59152406,"1,157",49.1509,-122.6425
59152406,724,49.148999999999994,-122.6403
59152407,445,49.1566,-122.6344
59152407,170,49.1554,-122.62700000000001
59152408,129,49.1584,-122.6291
59152408,242,49.1572,-122.62799999999999
59152409,121,49.1607,-122.6303
59152409,321,49.1584,-122.6315
59152410,56,49.1608,-122.6257
59152410,470,49.1602,-122.6273
59152410,0,49.1621,-122.6288
59152411,201,49.1631,-122.6311
59152411,204,49.1636,-122.6294
59152414,154,49.1711,-122.6401
59152414,"1,633",49.1672,-122.6417
59152415,26,49.1713,-122.6382
59152415,245,49.1697,-122.6374
59152415,147,49.1704,-122.63600000000001
59152416,79,49.1708,-122.6328
59152416,93,49.1708,-122.6343
59152416,93,49.1701,-122.6321
59152417,0,49.1697,-122.6344
59152417,0,49.1684,-122.6327
59152417,658,49.1669,-122.632
59152418,"1,832",49.1699,-122.6269
59152419,228,49.1734,-122.6288
59152419,136,49.1716,-122.6296
59152420,201,49.1763,-122.6347
59152420,107,49.1742,-122.6318
59152420,222,49.1735,-122.6334
59152421,517,49.1738,-122.6356
59152422,392,49.1731,-122.6429
59152422,57,49.1731,-122.6407
59152423,287,49.176,-122.6432
59152423,119,49.1752,-122.6405
59152423,57,49.1784,-122.6453
59152423,192,49.1786,-122.6424
59152424,"1,035",49.1747,-122.6517
59152425,115,49.1718,-122.6477
59152425,206,49.17,-122.65
59152425,186,49.1668,-122.6482
59152425,329,49.1687,-122.6487
59152425,122,49.1695,-122.6473
59152426,493,49.1689,-122.6538
59152426,110,49.163999999999994,-122.6548
59152428,94,49.1648,-122.6579
59152428,76,49.1655,-122.656
59152428,"1,034",49.1662,-122.6642
59152428,221,49.1682,-122.6729
59152428,0,49.1638,-122.6636
59152428,560,49.1663,-122.6596
59152431,0,49.1804,-122.6623
59152431,0,49.1782,-122.6625
59152431,0,49.1783,-122.6605
59152431,752,49.1791,-122.6562
59152432,42,49.1821,-122.6611
59152432,440,49.1821,-122.648
59152432,475,49.1787,-122.6493
59152432,62,49.1802,-122.6533
59152432,0,49.1798,-122.676
59152432,75,49.1821,-122.6588
59152432,5,49.1857,-122.6555
59152432,0,49.1782,-122.6765
59152432,0,49.1832,-122.6676
59152432,0,49.1794,-122.6667
59152432,0,49.1816,-122.6644
59152432,0,49.184,-122.6723
59152432,5,49.1888,-122.6701
59152432,15,49.1948,-122.6534
59152432,0,49.1801,-122.6729
59152432,0,49.1826,-122.6668
59152433,40,49.1943,-122.6529
59152434,99,49.2025,-122.61399999999999
59152434,118,49.1805,-122.6112
59152434,398,49.1788,-122.6341
59152434,10,49.1928,-122.6194
59152435,62,49.2138,-122.6091
59152435,156,49.211999999999996,-122.6135
59152435,506,49.2146,-122.6092
59152435,126,49.2124,-122.6037
59152436,600,49.2135,-122.6005
59152436,0,49.2124,-122.6027
59152436,0,49.2116,-122.6019
59152437,0,49.2201,-122.6009
59152437,0,49.2197,-122.6014
59152437,33,49.2165,-122.5995
59152437,5,49.2165,-122.6008
59152437,46,49.2164,-122.603
59152437,0,49.2157,-122.603
59152437,147,49.215,-122.6032
59152437,15,49.2131,-122.6031
59152437,0,49.2165,-122.6058
59152437,57,49.2166,-122.5976
59152437,0,49.2174,-122.5976
59152437,59,49.2174,-122.5952
59152437,122,49.2184,-122.5952
59152437,0,49.2193,-122.6005
59152437,0,49.2186,-122.5991
59152437,164,49.2147,-122.6044
59152437,15,49.2198,-122.5957
59152439,0,49.2197,-122.5922
59152439,366,49.2179,-122.5893
59152439,309,49.2164,-122.5858
59152439,0,49.2173,-122.59200000000001
59152439,10,49.2185,-122.5922
59152440,380,49.2141,-122.5855
59152440,93,49.2129,-122.5878
59152441,59,49.2197,-122.5803
59152441,117,49.2179,-122.5804
59152441,261,49.2147,-122.5809
59152442,166,49.2186,-122.586
59152442,157,49.2176,-122.5867
59152442,389,49.2185,-122.5831
59152443,186,49.2224,-122.5821
59152443,214,49.2214,-122.5827
59152443,110,49.223,-122.5802
59152444,69,49.2238,-122.5875
59152444,161,49.2225,-122.5876
59152444,114,49.2214,-122.5868
59152445,400,49.2235,-122.5914
59152445,90,49.2229,-122.5896
59152445,0,49.2209,-122.5932
59152445,211,49.2238,-122.5932
59152446,244,49.2263,-122.5864
59152446,68,49.226000000000006,-122.5874
59152446,85,49.2253,-122.5874
59152446,65,49.2245,-122.5874
59152448,78,49.2268,-122.5801
59152448,405,49.2256,-122.5825
59152449,237,49.2296,-122.5828
59152449,179,49.2287,-122.5806
59152450,235,49.2368,-122.5842
59152450,513,49.2326,-122.5851
59152451,99,49.2338,-122.59200000000001
59152451,83,49.2338,-122.5909
59152451,405,49.2312,-122.5922
59152451,38,49.231,-122.59200000000001
59152452,22,49.2357,-122.5929
59152452,76,49.2306,-122.6005
59152452,175,49.2325,-122.59700000000001
59152453,166,49.2282,-122.5998
59152453,431,49.2291,-122.5975
59152453,48,49.2292,-122.5967
59152454,347,49.2325,-122.6078
59152454,5,49.2338,-122.6025
59152454,125,49.2293,-122.6052
59152454,45,49.2286,-122.6038
59152454,146,49.2293,-122.60700000000001
59152455,25,49.2248,-122.6074
59152455,"1,160",49.2259,-122.6057
59152456,34,49.225,-122.5961
59152456,"1,596",49.2247,-122.5979
59152458,466,49.2195,-122.6058
59152459,122,49.2191,-122.6031
59152459,70,49.2182,-122.6031
59152459,46,49.2173,-122.6031
59152459,0,49.2173,-122.6058
59152459,153,49.2182,-122.6058
59152459,55,49.22,-122.6031
59152460,579,49.2197,-122.6086
59152460,106,49.2185,-122.6086
59152460,104,49.2174,-122.6086
59152460,67,49.2164,-122.6086
59152461,105,49.2198,-122.6176
59152461,74,49.2198,-122.6153
59152461,34,49.2193,-122.6135
59152461,22,49.2201,-122.6133
59152461,30,49.2197,-122.6121
59152461,32,49.2197,-122.6109
59152461,39,49.2185,-122.6114
59152461,39,49.2175,-122.6114
59152461,51,49.2184,-122.6138
59152461,78,49.2165,-122.6121
59152462,224,49.2224,-122.6143
59152462,121,49.2224,-122.6122
59152462,113,49.2223,-122.6109
59152462,105,49.2223,-122.6096
59152462,195,49.2223,-122.60799999999999
59152463,122,49.224,-122.6209
59152463,502,49.2216,-122.6195
59152463,37,49.2228,-122.6163
59152463,69,49.223,-122.6191
59152464,568,49.2262,-122.6158
59152464,59,49.225,-122.6196
59152465,133,49.2294,-122.6178
59152465,78,49.2297,-122.6161
59152465,126,49.2293,-122.6148
59152466,152,49.2282,-122.6114
59152466,287,49.23,-122.6125
59152466,174,49.23,-122.6093
59152467,46,49.2378,-122.6152
59152467,136,49.2331,-122.6188
59152467,208,49.2294,-122.6207
59152467,36,49.2299,-122.6215
59152468,213,49.2334,-122.6268
59152468,164,49.2312,-122.6273
59152468,60,49.2304,-122.6237
59152469,167,49.2303,-122.6304
59152469,282,49.2288,-122.6266
59152470,5,49.2457,-122.6301
59152470,144,49.2497,-122.6115
59152470,90,49.2398,-122.6077
59152470,0,49.2348,-122.602
59152470,129,49.24,-122.5914
59152470,44,49.2362,-122.5964
59152471,337,49.2374,-122.5724
59152471,32,49.2353,-122.5652
59152472,494,49.2311,-122.5687
59152472,0,49.2285,-122.5577
59152472,0,49.2332,-122.55799999999999
59152474,228,49.2194,-122.5695
59152474,207,49.2194,-122.5661
59152474,174,49.2183,-122.5632
59152474,389,49.2186,-122.5592
59152474,38,49.2178,-122.5583
59152477,360,49.2172,-122.5777
59152477,182,49.2143,-122.5777
59152477,196,49.2147,-122.5759
59152478,141,49.2185,-122.5762
59152478,214,49.2182,-122.574
59152478,44,49.2189,-122.5728
59152479,117,49.2215,-122.5781
59152479,629,49.2246,-122.5769
59152480,271,49.2096,-122.5816
59152480,478,49.2109,-122.5868
59152480,282,49.2085,-122.5881
59152480,264,49.2066,-122.5843
59152481,478,49.2097,-122.5916
59152481,0,49.2037,-122.5817
59152481,0,49.2047,-122.5911
59152482,238,49.2107,-122.5972
59152483,437,49.1895,-122.5634
59152483,0,49.1899,-122.5684
59152483,173,49.1963,-122.5641
59152483,18,49.1904,-122.5756
59152483,224,49.1973,-122.5718
59152491,0,49.1401,-122.6021
59152491,117,49.1316,-122.5912
59152491,0,49.1305,-122.5817
59152491,0,49.1351,-122.6118
59152491,10,49.1209,-122.62799999999999
59152491,20,49.123999999999995,-122.6258
59152491,313,49.1251,-122.6034
59152491,165,49.1369,-122.5979
59152491,0,49.1402,-122.5912
59152492,158,49.1239,-122.5718
59152492,88,49.1175,-122.5632
59152492,134,49.1301,-122.5707
59152492,0,49.1312,-122.5683
59152494,87,49.1068,-122.5472
59152494,0,49.1225,-122.5461
59152494,393,49.1166,-122.5484
59152495,94,49.1068,-122.5449
59152495,81,49.1059,-122.5434
59152495,64,49.1069,-122.5414
59152495,177,49.1061,-122.5391
59152496,15,49.1045,-122.5471
59152496,609,49.1103,-122.5668
59152497,73,49.0948,-122.5398
59152497,949,49.0967,-122.54799999999999
59152498,171,49.0998,-122.5634
59152498,44,49.0976,-122.5564
59152498,168,49.093,-122.5647
59152498,29,49.0934,-122.5568
59152499,138,49.1015,-122.5783
59152499,39,49.1018,-122.5746
59152499,490,49.0967,-122.5738
59152500,68,49.0879,-122.5767
59152500,359,49.0825,-122.5654
59152500,0,49.0833,-122.5724
59152500,197,49.0844,-122.5754
59152501,139,49.0969,-122.5926
59152501,276,49.1005,-122.6141
59152501,0,49.0883,-122.5954
59152501,95,49.0867,-122.5862
59152501,190,49.1116,-122.5927
59152502,719,49.1121,-122.6329
59152502,5,49.1058,-122.6278
59152502,0,49.1011,-122.631
59152502,148,49.108999999999995,-122.6144
59152502,123,49.1166,-122.6142
59152507,0,49.0601,-122.5012
59152507,88,49.0539,-122.4915
59152507,0,49.0585,-122.5009
59152507,387,49.0531,-122.5048
59152507,10,49.0589,-122.4956
59152510,128,49.055,-122.4886
59152510,182,49.0542,-122.4886
59152510,94,49.0535,-122.4878
59152511,53,49.0573,-122.4889
59152511,120,49.0574,-122.4871
59152511,163,49.0561,-122.4883
59152511,66,49.0567,-122.4846
59152512,55,49.0569,-122.4907
59152512,115,49.0569,-122.4823
59152512,50,49.0562,-122.4817
59152512,29,49.0584,-122.4905
59152512,0,49.0582,-122.4869
59152512,154,49.058,-122.4914
59152512,215,49.0585,-122.4856
59152514,244,49.0612,-122.4842
59152514,108,49.0617,-122.4789
59152514,117,49.0609,-122.4789
59152515,0,49.0588,-122.4818
59152515,5,49.0588,-122.4795
59152515,799,49.0595,-122.4764
59152515,55,49.0593,-122.4715
59152516,427,49.056999999999995,-122.4786
59152517,48,49.0568,-122.4715
59152517,102,49.0567,-122.4691
59152517,68,49.0575,-122.469
59152517,95,49.0552,-122.4731
59152517,156,49.0547,-122.4689
59152517,101,49.056999999999995,-122.4743
59152518,105,49.0544,-122.4765
59152518,203,49.0535,-122.4749
59152518,106,49.0527,-122.4765
59152518,54,49.0544,-122.4723
59152519,208,49.0517,-122.4764
59152519,197,49.0522,-122.4723
59152520,127,49.0502,-122.4724
59152520,248,49.0494,-122.4649
59152520,107,49.052,-122.4686
59152520,112,49.052,-122.4699
59152523,26,49.0609,-122.4605
59152523,969,49.0591,-122.4651
59152524,225,49.0612,-122.4653
59152524,89,49.0636,-122.4666
59152524,838,49.0682,-122.4653
59152531,30,49.0857,-122.5454
59152531,78,49.0774,-122.5429
59152531,75,49.0725,-122.5419
59152531,49,49.0879,-122.5504
59152531,138,49.078,-122.5536
59152531,288,49.0862,-122.5495
59152531,165,49.0828,-122.5416
59152531,34,49.0861,-122.5405
59152531,0,49.0876,-122.5417
59152537,0,49.2052,-122.4935
59152537,382,49.2148,-122.5243
59152537,334,49.2154,-122.4909
59152537,17,49.2111,-122.4938
59152538,17,49.2062,-122.5411
59152538,0,49.2068,-122.5372
59152538,101,49.2009,-122.556
59152538,683,49.1934,-122.55
59152538,59,49.1963,-122.5365
59152538,341,49.1942,-122.5393
59152538,78,49.1971,-122.5371
59152538,"1,112",49.2007,-122.5458
59152539,757,49.2134,-122.5462
59152539,86,49.2181,-122.5337
59152539,137,49.2197,-122.53200000000001
59152540,25,49.2231,-122.5339
59152540,160,49.222,-122.53200000000001
59152540,85,49.2208,-122.53200000000001
59152540,82,49.2232,-122.5311
59152541,0,49.2272,-122.5569
59152541,106,49.224,-122.5515
59152541,249,49.224,-122.5404
59152542,82,49.2329,-122.5308
59152542,373,49.2269,-122.5283
59152543,216,49.2247,-122.5177
59152543,106,49.2342,-122.5199
59152544,0,49.231,-122.5566
59152544,89,49.2286,-122.5496
59152544,30,49.2304,-122.5469
59152544,79,49.2399,-122.5347
59152544,253,49.2459,-122.5223
59152544,5,49.2464,-122.5324
59152544,325,49.2324,-122.5436
59152546,0,49.2648,-122.6108
59152546,295,49.256,-122.57799999999999
59152546,0,49.2501,-122.5368
59152546,0,49.2942,-122.4547
59152546,31,49.2549,-122.5846
59152546,0,49.2545,-122.5844
59152546,0,49.2539,-122.5858
59152546,16,49.2542,-122.5873
59152546,20,49.2541,-122.5865
59152546,0,49.2506,-122.5867
59152546,36,49.25,-122.5869
59152546,0,49.2497,-122.5893
59152546,125,49.2503,-122.5896
59152546,0,49.2529,-122.5882
59152546,42,49.2534,-122.5875
59152546,0,49.256,-122.5822
59152546,109,49.2523,-122.57
59152546,0,49.2495,-122.5925
59152546,"1,101",49.2505,-122.5922
59152546,577,49.2469,-122.5893
59152546,595,49.3081,-122.5395
59152547,118,49.2311,-122.5054
59152547,120,49.2316,-122.4936
59152547,213,49.2239,-122.5015
59152547,144,49.2293,-122.4898
59152547,294,49.2377,-122.4931
59152548,58,49.2311,-122.4576
59152548,97,49.2257,-122.4627
59152548,31,49.2316,-122.4646
59152548,0,49.2413,-122.426
59152548,505,49.2401,-122.4481
59152559,47,49.0413,-122.6634
59152559,139,49.0356,-122.6758
59152559,244,49.0449,-122.6575
59152559,47,49.033,-122.6727
59152559,10,49.0371,-122.6598
59152560,377,49.042,-122.6777
59152560,211,49.042,-122.6721
59152561,81,49.0493,-122.6749
59152561,351,49.0484,-122.6637
59152561,0,49.0483,-122.6664
59152561,0,49.0475,-122.6661
59152562,105,49.0565,-122.6612
59152562,67,49.052,-122.6639
59152562,97,49.0493,-122.6556
59152562,83,49.0493,-122.6501
59152562,199,49.0421,-122.652
59152563,201,49.0575,-122.6759
59152563,86,49.0547,-122.6733
59152563,138,49.0565,-122.6667
59152564,168,49.0655,-122.6709
59152564,114,49.0638,-122.6623
59152564,225,49.0595,-122.6522
59152566,69,49.0735,-122.6675
59152566,439,49.0708,-122.667
59152566,59,49.0679,-122.6678
59152567,87,49.0679,-122.6723
59152567,129,49.0716,-122.6741
59152567,68,49.0706,-122.6724
59152567,93,49.0697,-122.6723
59152567,110,49.0688,-122.6724
59152568,0,49.0742,-122.677
59152568,0,49.0742,-122.6764
59152568,0,49.0742,-122.6758
59152568,154,49.0733,-122.677
59152568,10,49.0748,-122.676
59152568,141,49.0733,-122.6723
59152569,107,49.0724,-122.6793
59152569,21,49.0706,-122.6774
59152569,108,49.0692,-122.676
59152569,76,49.0688,-122.6774
59152569,83,49.0688,-122.6787
59152569,74,49.0694,-122.68
59152570,77,49.067,-122.6773
59152570,121,49.065,-122.6799
59152570,144,49.0656,-122.6773
59152570,135,49.0636,-122.6773
59152571,70,49.066,-122.6724
59152571,65,49.0641,-122.6718
59152571,171,49.0647,-122.6741
59152571,50,49.0614,-122.675
59152572,0,49.0711,-122.6861
59152572,76,49.0638,-122.6861
59152572,18,49.0565,-122.6832
59152572,48,49.0565,-122.6888
59152572,97,49.0348,-122.6857
59152572,47,49.0565,-122.708
59152572,69,49.0565,-122.697
59152572,0,49.0475,-122.6942
59152572,0,49.052,-122.6942
59152572,0,49.0502,-122.6942
59152572,10,49.0493,-122.7052
59152572,5,49.0411,-122.693
59152572,15,49.0419,-122.7029
59152572,0,49.0439,-122.6941
59152572,0,49.0457,-122.6859
59152572,0,49.0634,-122.6942
59152572,0,49.0612,-122.6942
59152572,0,49.0623,-122.6988
59152572,10,49.0681,-122.7034
59152573,77,49.0434,-122.7189
59152573,127,49.0398,-122.7189
59152573,10,49.0416,-122.7122
59152573,5,49.0377,-122.7123
59152573,15,49.036,-122.7232
59152573,84,49.0348,-122.7186
59152574,96,49.0347,-122.7021
59152574,0,49.0336,-122.6911
59152574,127,49.0239,-122.6967
59152575,48,49.0275,-122.7242
59152575,15,49.0203,-122.7243
59152575,0,49.003,-122.7331
59152575,41,49.013000000000005,-122.6864
59152575,22,49.0086,-122.6824
59152575,61,49.0052,-122.6862
59152575,160,49.0096,-122.7242
59152575,86,49.0093,-122.7079
59152575,54,49.0094,-122.6968
59152576,169,49.0421,-122.7298
59152576,41,49.033,-122.7407
59152576,49,49.0366,-122.7379
59152576,5,49.0366,-122.7433
59152576,72,49.0348,-122.7298
59152576,0,49.0169,-122.758
59152576,60,49.0255,-122.7609
59152576,136,49.0239,-122.7462
59152577,0,49.0073,-122.7361
59152577,29,49.013000000000005,-122.7407
59152577,121,49.0039,-122.7423
59152577,0,49.0037,-122.7562
59152577,218,49.0029,-122.7442
59152577,159,49.0033,-122.743
59152577,139,49.0075,-122.7458
59152577,143,49.0075,-122.7447
59152577,132,49.0048,-122.7452
59152577,301,49.0053,-122.7481
59152577,0,49.0038,-122.7362
59152577,348,49.0105,-122.7525
59152577,124,49.0089,-122.7433
59152577,34,49.0069,-122.7394
59152577,401,49.0077,-122.7385
59152577,242,49.0049,-122.7422
59152577,344,49.0037,-122.73899999999999
59152577,117,49.0082,-122.7417
59152577,185,49.0067,-122.7427
59152577,58,49.00899999999999,-122.7481
59152578,363,49.0184,-122.7652
59152578,248,49.0217,-122.7661
59152578,0,49.0123,-122.758
59152578,0,49.0159,-122.7607
59152578,0,49.019,-122.7618
59152579,5,49.0089,-122.7669
59152579,115,49.013000000000005,-122.76899999999999
59152579,0,49.0064,-122.7575
59152579,0,49.0066,-122.76
59152580,741,49.0184,-122.7737
59152581,89,49.0193,-122.7799
59152581,120,49.0175,-122.7799
59152581,145,49.0175,-122.7813
59152581,164,49.0175,-122.7827
59152582,33,49.0211,-122.7846
59152582,114,49.0211,-122.7832
59152582,85,49.0211,-122.7814
59152582,62,49.0211,-122.7799
59152582,97,49.0193,-122.7813
59152582,95,49.0193,-122.7827
59152582,90,49.0193,-122.7841
59152583,87,49.0193,-122.7868
59152583,135,49.0193,-122.7854
59152583,110,49.0175,-122.7855
59152583,47,49.0175,-122.7841
59152583,133,49.0175,-122.7868
59152583,108,49.0175,-122.7882
59152584,35,49.0224,-122.7918
59152584,35,49.0215,-122.7924
59152584,5,49.0219,-122.7906
59152584,26,49.0204,-122.7895
59152584,97,49.0193,-122.7895
59152584,76,49.0193,-122.7882
59152584,50,49.0211,-122.7868
59152584,75,49.0211,-122.7855
59152584,26,49.021,-122.7908
59152584,77,49.0212,-122.7887
59152585,47,49.0247,-122.7881
59152585,64,49.0247,-122.7868
59152585,49,49.0247,-122.7854
59152585,41,49.0229,-122.7855
59152585,55,49.0229,-122.7868
59152585,0,49.0227,-122.7903
59152585,52,49.0233,-122.7912
59152585,256,49.0229,-122.7888
59152586,109,49.027,-122.7929
59152586,106,49.0261,-122.7929
59152586,116,49.0246,-122.7912
59152586,51,49.0247,-122.7895
59152587,44,49.0229,-122.7936
59152587,41,49.0221,-122.7942
59152587,54,49.0227,-122.7961
59152587,27,49.0235,-122.7954
59152587,209,49.0248,-122.7938
59152587,15,49.0236,-122.79299999999999
59152588,207,49.0266,-122.7964
59152588,191,49.0248,-122.7964
59152588,211,49.0248,-122.7978
59152589,71,49.0266,-122.8005
59152589,195,49.0266,-122.7991
59152589,196,49.0266,-122.7978
59152589,0,49.0248,-122.7998
59152590,201,49.0284,-122.8004
59152590,163,49.0284,-122.7991
59152590,204,49.0284,-122.7978
59152590,192,49.0284,-122.7964
59152591,292,49.0302,-122.7964
59152591,0,49.0311,-122.8004
59152591,45,49.0302,-122.8004
59152591,118,49.0311,-122.7992
59152591,343,49.0302,-122.7984
59152592,51,49.0267,-122.8019
59152592,195,49.0267,-122.8032
59152592,513,49.0284,-122.8026
59152592,0,49.0285,-122.8012
59152592,109,49.0302,-122.8025
59152592,0,49.0311,-122.8025
59152593,201,49.0267,-122.8046
59152593,330,49.0293,-122.8046
59152593,36,49.0311,-122.8046
59152594,538,49.0294,-122.806
59152595,345,49.0296,-122.8085
59152595,393,49.028999999999996,-122.8074
59152596,699,49.0294,-122.8108
59152597,97,49.0282,-122.8134
59152597,73,49.0274,-122.8135
59152597,90,49.023999999999994,-122.8133
59152597,155,49.0261,-122.8136
59152597,0,49.0261,-122.8133
59152597,83,49.0249,-122.8135
59152598,81,49.0308,-122.8212
59152598,44,49.03,-122.8212
59152598,62,49.0292,-122.8215
59152598,10,49.025,-122.8181
59152598,15,49.0307,-122.8136
59152598,365,49.0281,-122.8173
59152599,59,49.0316,-122.8218
59152599,134,49.0321,-122.8189
59152599,75,49.0325,-122.8163
59152599,164,49.0319,-122.8144
59152600,70,49.0352,-122.8218
59152600,69,49.0343,-122.8218
59152600,57,49.0334,-122.8218
59152600,68,49.0325,-122.8218
59152600,127,49.0339,-122.819
59152600,64,49.0352,-122.819
59152601,85,49.0379,-122.8272
59152601,383,49.0366,-122.82600000000001
59152602,61,49.0447,-122.8333
59152602,181,49.0437,-122.8329
59152602,212,49.0362,-122.8168
59152602,142,49.0419,-122.8227
59152603,242,49.0361,-122.8314
59152603,230,49.0333,-122.8309
59152603,183,49.0372,-122.8328
59152604,295,49.0341,-122.8268
59152604,167,49.0321,-122.8252
59152604,182,49.0323,-122.8321
59152605,27,49.0309,-122.8272
59152605,82,49.0296,-122.8272
59152605,69,49.0301,-122.8254
59152605,51,49.0301,-122.824
59152605,31,49.0285,-122.824
59152605,41,49.0285,-122.8254
59152605,25,49.0273,-122.8254
59152605,33,49.0272,-122.824
59152605,172,49.0276,-122.8282
59152605,124,49.0298,-122.8293
59152606,40,49.0303,-122.8367
59152606,27,49.0307,-122.8352
59152606,20,49.03,-122.8352
59152606,21,49.0294,-122.8352
59152606,20,49.0289,-122.8352
59152606,17,49.0284,-122.8352
59152606,214,49.0279,-122.8404
59152606,22,49.028999999999996,-122.8367
59152606,90,49.0297,-122.8324
59152606,67,49.0307,-122.8324
59152607,114,49.0328,-122.8428
59152607,72,49.034,-122.8396
59152607,381,49.0328,-122.8364
59152607,0,49.0337,-122.8358
59152608,56,49.0303,-122.8446
59152608,201,49.0289,-122.8415
59152608,116,49.0298,-122.8406
59152608,139,49.0308,-122.8406
59152609,61,49.0297,-122.8525
59152609,362,49.0302,-122.8501
