"fromId","avg_time_to_allpoi","sd_time_to_allpoi","avg_sd_time_to_uniquepoi","n_accessible_poi"
"59150940019",72.6528951984205,24.035515520346,3.04646594007913,370
"59150940020",70.6730782861073,23.8855414750989,3.1021101251759,372
"59150940021",69.6963201608907,24.2196266324007,3.07634377147517,372
"59150940022",67.2628638446999,25.59071079956,2.92432708426314,373
"59150940023",70.1653180151964,25.2977415606741,3.01046310999201,372
"59150940024",69.5422493785563,24.8843938600101,2.94463109352697,372
"59150940025",66.1452482755474,24.1454818484253,3.05785136133114,376
"59150940026",67.7751251224511,25.8818681259656,2.90142430154533,373
"59150940030",67.0788721637883,24.037985838697,2.96207559796063,376
"59150940031",67.9086997509435,24.0432399234034,3.02727098895904,374
"59150941001",70.4298918338474,23.9354080594489,3.04977063536793,372
"59150942002",72.0141276369393,24.0344172197999,2.89593493513389,372
"59150942003",71.1751216346421,24.2914043252998,2.77870308185251,372
"59150945002",70.4163568755158,23.13021307543,3.12537447735182,372
"59150945003",71.1644045095752,23.3842057427648,3.00180536248531,371
"59150946001",72.9222164990457,26.033187838441,2.84383965670445,371
"59150946002",74.8945025765975,25.9474994017314,2.8239795858241,367
"59150946003",78.6223770375654,26.4494089661887,2.85982220682803,358
"59150946015",79.4024653486346,24.3758772566253,3.01535676006059,366
"59150946017",75.6497940821571,24.1577802450666,3.02528110321113,368
"59150946018",73.5169004002412,25.7941302906296,2.84269870799555,370
"59150946019",73.8893100609301,24.1514655195775,3.02536917596668,370
"59150946020",75.5839744730139,24.1703579888262,3.03495209949255,369
"59150946021",71.0240771850652,25.8935991885288,2.85882168288518,371
"59150947002",69.7627188456842,24.9960705110891,3.01912551534047,373
"59150947004",66.3244481483787,25.2747524907202,2.96647014118077,375
"59150947010",67.7308564736395,24.4839699456429,2.95883642192017,374
"59150947011",68.0025396900262,24.3732337536779,2.92115196021073,374
"59150947012",65.4004416220453,24.6712040385318,3.03079523403293,378
"59150947013",68.6111004395129,24.3985359868271,2.86878813033706,373
"59150947022",72.2655213420675,26.0297702732964,2.84809358064506,371
"59150947025",64.6112797352642,25.2744058748201,3.03761742621055,380
"59150947026",64.9366214118046,25.3611310409278,3.01660755652644,380
"59150947029",70.8757753082725,25.7903403289977,2.87790966644237,371
"59150947031",70.9330011013474,25.6287622016067,2.8799105724247,371
"59150947032",72.1392793349456,25.828270698049,2.89226672936971,371
