id,employment_proximity
59151892002,0.0371
59151892003,0.0355
59151892004,0.0319
59151892005,0.033
59151893001,0.0368
59151893002,0.0376
59151897001,0.0294
59151897003,0.0351
59151897009,0.0124
59151898001,0.0317
59151898004,0.0305
59151898005,0.0345
59151898006,0.037
59151898007,0.0353
59151898008,0.032
59151898009,0.0363
59151898010,0.0333
59151899005,0.0297
59151899012,0.0303
59151899015,0.0288
59151899016,0.0301
59151899017,0.0057
59151899018,0.0091
59151899019,0.0123
59151900002,0.0371
59151900004,0.0379
59151900005,0.0357
59151900006,0.042
59151900007,0.0349
59151901001,0.0399
59151901002,0.0462
59151901003,0.0411
59151902001,0.0529
59151902002,0.0493
59151902003,0.0669
59151902004,0.0428
59151902005,0.0473
59151903001,0.0534
59151903002,0.0508
59151903005,0.0591
59151903006,0.0607
59151903007,0.0706
59151903008,0.0534
59151904001,0.059
59151904002,0.0555
59151904003,0.0557
59151904004,0.0575
59151904005,0.0612
59151905002,0.0537
59151905003,0.0553
59151905005,0.0546
59151905006,0.0514
59151905008,0.0398
59151905010,0.051
59151906001,0.0704
59151906002,0.0623
59151906003,0.0658
59151906004,0.0652
59151906005,0.0612
59151906006,0.0599
59151906007,0.0612
59151907001,0.06
59151907002,0.0641
59151907003,0.0669
59151907004,0.0636
59151907005,0.0619
59151907006,0.0576
59151907007,0.0571
59151908001,0.0536
59151908002,0.0536
59151908005,0.0604
59151908006,0.0638
59151908007,0.062
59151908008,0.0621
59151908009,0.0601
59151908010,0.0546
59151908011,0.0588
59151909001,0.0519
59151909004,0.0529
59151909006,0.053
59151909009,0.0571
59151909010,0.0541
59151909011,0.0513
59151910003,0.0468
59151910004,0.0493
59151910008,0.0519
59151910012,0.0416
59151910013,0.0488
59151910015,0.0465
59151910016,0.0462
59151911001,0.0437
59151911003,0.0423
59151911004,0.0434
59151911005,0.0449
59151911009,0.0479
59151911015,0.0384
59151911017,0.0455
59151911018,0.0423
59151912003,0.0394
59151912008,0.0387
59151912015,0.044
59151912016,0.0404
59151912017,0.0374
59151912020,0.0263
59151912022,0.039
59151913002,0.0414
59151913003,0.0517
59151913004,0.0445
59151913011,0.0458
59151913020,0.0305
59151913021,0.054
59151913022,0.0266
59151913023,0.0441
59151913024,0.0551
59151913025,0.0254
59151914002,0.0595
59151914003,0.0566
59151914005,0.0507
59151914006,0.0507
59151914007,0.0496
59151914008,0.0565
59151915001,0.0566
59151915002,0.0496
59151915003,0.059
59151915004,0.0616
59151915005,0.0621
59151916001,0.0612
59151916004,0.0649
59151916005,0.0647
59151916006,0.066
59151916008,0.061
59151916009,0.0648
59151916011,0.0618
59151916012,0.0628
59151917001,0.0627
59151917002,0.0676
59151917003,0.0645
59151917004,0.0705
59151918001,0.075
59151918002,0.0751
59151918003,0.0721
59151918004,0.0808
59151918006,0.0705
59151918007,0.0636
59151918008,0.065
59151918010,0.0641
59151919003,0.0675
59151919004,0.0707
59151919005,0.0653
59151919006,0.0667
59151919009,0.0709
59151919010,0.0671
59151919011,0.071
59151920013,0.0791
59151920017,0.0791
59151920018,0.0832
59151921003,0.0717
59151921004,0.0755
59151921005,0.0687
59151921007,0.0742
59151922003,0.0732
59151922004,0.0698
59151922007,0.0726
59151922008,0.0698
59151922009,0.0703
59151922010,0.0715
59151923004,0.0703
59151923007,0.0707
59151923011,0.0741
59151923019,0.0703
59151923020,0.0722
59151923021,0.067
59151923022,0.0699
59151923023,0.0666
59151924002,0.0633
59151924004,0.0697
59151924005,0.0676
59151924010,0.0615
59151924011,0.0629
59151924012,0.065
59151925002,0.0683
59151925003,0.0683
59151925004,0.0672
59151925005,0.0663
59151925006,0.0657
59151925007,0.0684
59151925008,0.0654
59151925009,0.0709
59151926001,0.0716
59151926002,0.0728
59151926003,0.0739
59151926004,0.0697
59151927001,0.0696
59151927002,0.0714
59151927005,0.0767
59151929001,0.0853
59151931001,0.0741
59151931002,0.0737
59151931003,0.0778
59151931004,0.0846
59151931005,0.0852
59151931006,0.0833
59151931009,0.0922
59151931010,0.0974
59151931011,0.0984
59151931013,0.1071
59151931014,0.0789
59151931015,0.0958
59151931016,0.087
59151932001,0.0797
59151932002,0.0888
59151932003,0.0867
59151932004,0.083
59151932005,0.08
59151932006,0.0871
59151932012,0.1003
59151932013,0.1049
59151932014,0.1073
59151933003,0.0807
59151934001,0.0713
59151934002,0.0786
59151934003,0.0798
59151935001,0.0702
59151935002,0.0642
59151935003,0.0634
59151936001,0.0594
59151937001,0.0624
59151937002,0.068
59151938001,0.0719
59151938002,0.0669
59151938003,0.0673
59151938004,0.068
59151938005,0.0694
59151939001,0.0671
59151940001,0.0606
59151941001,0.0727
59151941002,0.0707
59151941003,0.0656
59151941004,0.0616
59151941005,0.0668
59151941006,0.0693
59151942001,0.0729
59151942002,0.0721
59151942003,0.0708
59151942004,0.0685
59151942005,0.0692
59151943001,0.0663
59151944001,0.0739
59151944002,0.075
59151944003,0.0753
59151944004,0.0731
59151944005,0.0744
59151944007,0.0723
59151944008,0.0655
59151945001,0.0809
59151945002,0.0794
59151945003,0.0758
59151945004,0.0816
59151945005,0.0797
59151945006,0.0823
59151948004,0.1121
59151948005,0.1028
59151948008,0.1061
59151949004,0.085
59151949005,0.0892
59151950002,0.0917
59151950004,0.0885
59151950010,0.1009
59151950011,0.0851
59151951002,0.0813
59151952001,0.0843
59151952002,0.092
59151952003,0.0981
59151952006,0.0816
59151955001,0.0699
59151955002,0.0718
59151956001,0.0693
59151956002,0.0723
59151957001,0.0683
59151958001,0.0715
59151958002,0.0728
59151958003,0.0728
59151958004,0.0733
59151959001,0.0721
59151959002,0.0707
59151960001,0.0685
59151961002,0.0674
59151961004,0.0701
59151961005,0.0692
59151962001,0.0698
59151962003,0.071
59151962004,0.0683
59151962005,0.067
59151963001,0.0705
59151963002,0.0732
59151963003,0.073
59151964001,0.0669
59151965001,0.0722
59151965002,0.0708
59151965003,0.0704
59151965004,0.0654
59151968001,0.0765
59151969001,0.0734
59151970001,0.0797
59151970002,0.0777
59151971001,0.0806
59151971002,0.0807
59151971006,0.0777
59151971007,0.0762
59151972003,0.0759
59151972005,0.0814
59151972006,0.0818
59151973002,0.0799
59151973003,0.0779
59151973004,0.0767
59151973005,0.0707
59151974002,0.0754
59151975003,0.0921
59151978001,0.0639
59151978002,0.0652
59151978003,0.0634
59151979001,0.0635
59151979002,0.0641
59151979003,0.0645
59151979004,0.0598
59151980001,0.0641
59151980002,0.0586
59151986004,0.0671
59151987001,0.0614
59151987002,0.063
59151988001,0.0625
59151988002,0.0624
59151989001,0.0656
59151989002,0.0634
59151990001,0.0614
59151991002,0.0639
59151991003,0.0648
59151991006,0.0641
59151992001,0.0681
59151992002,0.0643
59151993001,0.067
59151994001,0.0664
59151994002,0.0631
59151994003,0.0627
59151995001,0.063
59151997002,0.0702
59151997003,0.0732
59151997004,0.069
59151997005,0.0744
59151998003,0.0632
59151998004,0.0631
59151998007,0.0649
59151998009,0.0701
59151998010,0.0631
59151998011,0.0699
59151999001,0.0641
59151999002,0.0603
59151999003,0.0632
59152000002,0.0616
59152000003,0.0638
59152000004,0.0672
59152000005,0.0669
59152001001,0.0685
59152001002,0.0674
59152001003,0.0678
59152003001,0.0643
59152003002,0.0668
59152003003,0.0664
59152004001,0.0629
59152004002,0.065
59152004003,0.061
59152005002,0.0668
59152005005,0.0687
59152006001,0.0657
59152007001,0.0719
59152007002,0.0703
59152008001,0.0633
59152009001,0.0674
59152010003,0.0625
59152010004,0.066
59152010005,0.0804
59152010007,0.0758
59152010008,0.0744
59152011004,0.0617
59152012001,0.0632
59152012002,0.0642
59152012003,0.066
59152013001,0.062
59152013002,0.0618
59152013003,0.0622
59152014003,0.0615
59152014004,0.0621
59152014005,0.064
59152014006,0.0638
59152015001,0.063
59152015002,0.0631
59152015003,0.066
59152016003,0.0648
59152016004,0.0642
59152016005,0.0641
59152016006,0.0723
59152016007,0.067
59152017003,0.0624
59152017004,0.0701
59152017005,0.0686
59152018006,0.0589
59152019001,0.065
59152019002,0.0662
59152021001,0.0573
59152021003,0.0586
59152021004,0.0589
59152022001,0.0549
59152022002,0.0427
59152022003,0.0515
59152022004,0.0521
59152024001,0.0532
59152025001,0.0654
59152025002,0.0614
59152025003,0.056
59152026002,0.0611
59152026005,0.062
59152027002,0.0627
59152027003,0.0606
59152028004,0.0519
59152029001,0.0678
59152029002,0.0573
59152029003,0.0571
59152030001,0.0583
59152030002,0.0579
59152030003,0.0603
59152032005,0.0651
59152032008,0.0714
59152032009,0.0669
59152032010,0.0771
59152032011,0.0636
59152033001,0.0593
59152033002,0.053
59152033003,0.0491
59152034001,0.0568
59152034003,0.0517
59152034004,0.0607
59152034005,0.0584
59152035004,0.0607
59152036001,0.0572
59152037001,0.0567
59152037002,0.0568
59152040001,0.0579
59152040002,0.0549
59152041001,0.0703
59152041002,0.0658
59152041003,0.0645
59152041004,0.0611
59152042002,0.0606
59152042003,0.0629
59152042004,0.0601
59152043001,0.0627
59152044001,0.0631
59152044002,0.0688
59152046001,0.0652
59152046002,0.0693
59152046003,0.0695
59152047001,0.0674
59152047002,0.0647
59152047003,0.0631
59152047004,0.0627
59152048001,0.0678
59152049001,0.0601
59152050001,0.0583
59152050002,0.0583
59152050003,0.0626
59152051001,0.0556
59152052004,0.0584
59152052005,0.0552
59152052006,0.0566
59152052007,0.0572
59152053001,0.0667
59152053002,0.055
59152053003,0.0596
59152054001,0.0649
59152054002,0.0596
59152055003,0.0623
59152055004,0.0635
59152056001,0.0667
59152056002,0.0644
59152057001,0.0602
59152057002,0.0568
59152058001,0.056
59152058002,0.0564
59152059001,0.0537
59152060002,0.0631
59152060004,0.0561
59152060005,0.0597
59152060009,0.0601
59152061001,0.0483
59152062001,0.0536
59152063001,0.0499
59152063003,0.0454
59152063004,0.0489
59152063007,0.0433
59152063008,0.0446
59152064002,0.0494
59152064010,0.0423
59152064012,0.0368
59152064013,0.0418
59152064016,0.0374
59152064017,0.0393
59152064018,0.0414
59152064019,0.0476
59152064020,0.0455
59152064021,0.0414
59152065001,0.0483
59152065003,0.0475
59152065004,0.0457
59152066001,0.0524
59152066002,0.0477
59152067001,0.0437
59152067002,0.0526
59152067003,0.0466
59152068001,0.0582
59152068002,0.0568
59152069001,0.054
59152069003,0.0552
59152069004,0.0515
59152069005,0.0497
59152070001,0.0624
59152070002,0.0592
59152070003,0.0571
59152071001,0.0593
59152071002,0.0609
59152071003,0.0634
59152071004,0.0663
59152072001,0.0709
59152072002,0.0664
59152073001,0.0625
59152073002,0.062
59152074001,0.0696
59152074002,0.0682
59152075009,0.0657
59152075010,0.0688
59152076001,0.0572
59152077003,0.0567
59152078004,0.062
59152079001,0.063
59152080001,0.0659
59152081001,0.0607
59152081002,0.0576
59152082003,0.0633
59152082004,0.06
59152083001,0.0639
59152083002,0.0496
59152083003,0.0576
59152084001,0.0497
59152084002,0.0448
59152086001,0.0459
59152086002,0.0445
59152086003,0.0493
59152086004,0.0449
59152087001,0.0571
59152087002,0.0485
59152087003,0.0503
59152088001,0.0499
59152088002,0.0532
59152088003,0.053
59152088004,0.0562
59152089001,0.0492
59152089002,0.0488
59152090001,0.0529
59152090002,0.0535
59152090003,0.0523
59152090004,0.0552
59152091001,0.0482
59152091002,0.0508
59152092001,0.0622
59152092002,0.0647
59152092006,0.0712
59152092007,0.074
59152092008,0.0664
59152093001,0.0707
59152094001,0.0639
59152095001,0.0647
59152096002,0.0688
59152096004,0.0726
59152097001,0.0632
59152100003,0.0679
59152101001,0.0603
59152102001,0.0597
59152102002,0.0666
59152102003,0.0619
59152104001,0.0584
59152105001,0.0608
59152106001,0.0672
59152106002,0.0669
59152107004,0.0616
59152108001,0.053
59152109001,0.0593
59152109002,0.0624
59152109006,0.0591
59152110001,0.0554
59152110002,0.055
59152111001,0.0549
59152111002,0.0581
59152111003,0.0519
59152112001,0.0473
59152113001,0.0537
59152113002,0.0528
59152113003,0.0478
59152113004,0.0497
59152113005,0.0468
59152113006,0.0498
59152114001,0.0537
59152114002,0.0588
59152114003,0.0498
59152114004,0.0499
59152115001,0.0493
59152115002,0.0528
59152115003,0.0486
59152116001,0.0592
59152116002,0.0518
59152116003,0.0532
59152117001,0.0557
59152117002,0.0573
59152117003,0.0499
59152118001,0.0569
59152118005,0.0594
59152119001,0.0613
59152120001,0.0593
59152121001,0.0625
59152122001,0.0489
59152122002,0.0512
59152122003,0.0472
59152123001,0.0437
59152123002,0.0427
59152123003,0.0464
59152124001,0.043
59152124002,0.0448
59152125001,0.0443
59152125002,0.0462
59152125003,0.045
59152125004,0.0443
59152125005,0.0451
59152125006,0.0468
59152126001,0.0366
59152126002,0.0402
59152126003,0.036
59152126004,0.0369
59152127001,0.033
59152127002,0.0325
59152127003,0.0381
59152128003,0.0366
59152128004,0.04
59152128005,0.0373
59152128006,0.0411
59152128007,0.032
59152129001,0.0324
59152129002,0.0352
59152129003,0.0345
59152130003,0.0356
59152131001,0.0344
59152131002,0.0376
59152131003,0.0377
59152132001,0.043
59152132002,0.0434
59152132003,0.0382
59152132004,0.0327
59152133001,0.0413
59152133002,0.042
59152134001,0.0425
59152134002,0.0402
59152135001,0.0389
59152135002,0.0385
59152135003,0.0401
59152135004,0.041
59152135005,0.042
59152136001,0.0406
59152136002,0.0394
59152136003,0.0383
59152136004,0.0403
59152137001,0.0377
59152137004,0.037
59152137005,0.0335
59152137006,0.0351
59152138001,0.0328
59152138002,0.0353
59152138003,0.0314
59152139001,0.0356
59152139002,0.0316
59152139003,0.0344
59152139004,0.035
59152140003,0.0426
59152140005,0.0397
59152140006,0.0384
59152143001,0.0484
59152143002,0.0439
59152143003,0.0501
59152144001,0.0483
59152144002,0.0536
59152145001,0.0428
59152145002,0.0488
59152145003,0.0512
59152146001,0.0437
59152146002,0.048
59152146003,0.0479
59152147001,0.0452
59152147002,0.0402
59152148003,0.0433
59152149001,0.043
59152149002,0.0446
59152149003,0.0459
59152150001,0.0494
59152150002,0.051
59152150003,0.0488
59152150004,0.0505
59152150005,0.0512
59152151001,0.0496
59152151002,0.0506
59152151003,0.0501
59152151004,0.0489
59152152001,0.0476
59152152002,0.0517
59152152003,0.0485
59152152004,0.0526
59152152005,0.0564
59152153001,0.0537
59152153002,0.0546
59152154001,0.0611
59152154002,0.0549
59152154003,0.0579
59152154004,0.0563
59152155002,0.0734
59152155004,0.073
59152155005,0.0617
59152155006,0.0627
59152155009,0.0701
59152155010,0.0714
59152156001,0.0561
59152156002,0.0588
59152157002,0.0633
59152158001,0.0588
59152159001,0.0552
59152159002,0.0537
59152159003,0.0586
59152159004,0.06
59152160001,0.0537
59152163001,0.0491
59152163002,0.0513
59152163003,0.0497
59152163004,0.0654
59152164001,0.0517
59152164002,0.0507
59152164003,0.0527
59152164004,0.0509
59152165001,0.0476
59152165002,0.0507
59152165003,0.0533
59152166001,0.0381
59152167001,0.0448
59152167002,0.0465
59152167003,0.0465
59152167004,F
59152167005,0.0527
59152169001,0.0475
59152169002,0.0426
59152169003,0.0479
59152169004,0.0429
59152169005,0.0425
59152170001,0.0404
59152170002,0.0438
59152171003,0.0742
59152171004,0.0609
59152171005,0.0658
59152171006,0.0612
59152171007,0.0628
59152171016,0.0598
59152171017,0.0823
59152171018,0.075
59152172001,0.0685
59152172002,0.0642
59152172003,0.0579
59152173001,0.0642
59152173002,0.0699
59152173003,0.0645
59152173004,0.0718
59152173005,0.071
59152174002,0.064
59152174003,0.0707
59152175001,0.0725
59152175004,0.0661
59152175005,0.0683
59152175006,0.0694
59152176001,0.0657
59152177001,0.0613
59152177002,0.062
59152178001,0.0653
59152178002,0.0657
59152178003,0.0664
59152178004,0.0613
59152179001,0.066
59152179002,0.0664
59152179003,0.0649
59152180001,0.0612
59152181001,0.0647
59152181002,0.0654
59152181003,0.0656
59152181004,0.0639
59152182004,0.061
59152182008,0.0566
59152182011,0.0626
59152183010,0.0604
59152184003,0.0508
59152184004,0.0557
59152184005,0.0581
59152184006,0.0517
59152184007,0.0535
59152184008,0.0499
59152185005,0.0544
59152186001,0.0478
59152186002,0.0471
59152186003,0.0467
59152186004,0.0492
59152186005,0.054
59152186006,0.0488
59152187001,0.0607
59152187002,0.0617
59152187014,0.0658
59152187015,0.063
59152187016,0.0671
59152187027,0.0536
59152187028,0.0468
59152187030,0.0231
59152187031,0.0514
59152187037,0.0628
59152187038,0.0614
59152187039,0.0673
59152187041,0.0604
59152187042,0.0644
59152187043,0.058
59152187044,0.003
59152187045,0.048
59152187046,0.0625
59152187048,0.0405
59152187049,0.0662
59152187050,0.0411
59152187052,0.0555
59152187054,0.0477
59152187055,0.0624
59152187056,0.0629
59152187058,0.0009
59152187059,0.0654
59152187060,0.0536
59152187061,0.0614
59152187062,0.0561
59152187063,0.0348
59152187064,0.0614
59152187065,0.0448
59152188005,0.06
59152188006,0.0611
59152188011,0.0631
59152188012,0.0622
59152188014,0.0673
59152188015,0.0555
59152188016,0.0616
59152188019,0.0587
59152188020,0.0633
59152188024,0.0612
59152188025,0.0576
59152188026,0.064
59152189001,0.0622
59152189007,0.0628
59152189010,0.0589
59152189013,0.0627
59152189015,0.0595
59152189016,0.0609
59152189017,0.0613
59152190001,0.0577
59152190002,0.0625
59152190003,0.0616
59152190004,0.0646
59152190005,0.064
59152191001,0.0638
59152191002,0.0642
59152191003,0.0615
59152191004,0.0628
59152191005,0.06
59152192003,0.0639
59152192004,0.0643
59152192005,0.0648
59152192006,0.0678
59152192007,0.0677
59152192008,0.0661
59152192011,0.0658
59152192012,0.0644
59152193001,0.0672
59152193002,0.0657
59152193003,0.0669
59152193004,0.0675
59152193005,0.0676
59152194001,0.0672
59152194002,0.0677
59152194003,0.0686
59152194004,0.0669
59152194005,0.0684
59152194006,0.0669
59152194007,0.0669
59152194008,0.0686
59152194009,0.0677
59152195001,0.0678
59152195002,0.0689
59152196006,0.0686
59152196007,0.0675
59152196009,0.0671
59152196023,0.0594
59152197001,0.0715
59152197002,0.0727
59152197003,0.0744
59152197004,0.0734
59152198001,0.0727
59152198002,0.0735
59152198003,0.0733
59152198004,0.0764
59152199001,0.0737
59152199002,0.0739
59152199003,0.0713
59152199004,0.082
59152199005,0.0818
59152199006,0.0758
59152199007,0.0734
59152200001,0.0756
59152200002,0.0787
59152200003,0.0757
59152201001,0.0846
59152201002,0.0811
59152201003,0.0948
59152201004,0.1029
59152201005,0.0973
59152202005,0.0748
59152202015,0.1051
59152202016,0.0789
59152203010,0.0945
59152203020,0.1137
59152203021,0.1022
59152203022,0.1401
59152204003,0.0975
59152204004,0.1023
59152204007,0.105
59152205002,0.105
59152205003,0.1046
59152205004,0.076
59152206001,0.0798
59152207001,0.0839
59152207002,0.0758
59152207003,0.0808
59152208001,0.0809
59152208002,0.0768
59152208003,0.0786
59152209001,0.0775
59152209002,0.0772
59152209006,0.0689
59152210001,0.074
59152210002,0.0774
59152211001,0.0778
59152212001,0.0732
59152212002,0.0747
59152212003,0.0747
59152213001,0.0673
59152214001,0.0724
59152214002,0.073
59152214003,0.0717
59152214004,0.0718
59152214005,0.0759
59152217001,0.0727
59152218001,0.0711
59152218002,0.0738
59152219001,0.0708
59152219002,0.0712
59152219003,0.0719
59152220001,0.0708
59152220002,0.0683
59152220003,0.0704
59152221001,0.0686
59152221002,0.0688
59152221003,0.069
59152222001,0.0619
59152222002,0.0625
59152223001,0.0661
59152223002,0.065
59152223003,0.0659
59152223004,0.0654
59152224001,0.0646
59152224002,0.0598
59152224003,0.0621
59152224004,0.0628
59152225001,0.0672
59152225002,0.0688
59152225004,0.0677
59152225010,0.0713
59152225011,0.0714
59152225012,0.0727
59152226001,0.0673
59152226002,0.068
59152227001,0.0752
59152227002,0.0711
59152227003,0.0752
59152227004,0.0748
59152227005,0.0708
59152228001,0.0742
59152228002,0.073
59152228003,0.0714
59152229003,0.0751
59152230001,0.0727
59152231001,0.0767
59152231002,0.0726
59152231003,0.0791
59152232001,0.077
59152232002,0.0793
59152233001,0.0681
59152233008,0.0691
59152233009,0.0664
59152233010,0.0705
59152233011,0.0708
59152234001,0.069
59152234002,0.0695
59152234003,0.069
59152234004,0.0691
59152234005,0.0726
59152234006,0.071
59152235003,0.075
59152235004,0.0741
59152236001,0.0692
59152236002,0.0713
59152236003,0.0719
59152236004,0.071
59152237001,0.0724
59152238001,0.0703
59152238002,0.0684
59152239001,0.0758
59152239004,0.0918
59152239005,0.0825
59152239006,0.0853
59152239008,0.0763
59152239009,0.0842
59152239011,0.0769
59152239012,0.0727
59152240001,0.0839
59152240002,0.0828
59152240003,0.0778
59152240004,0.087
59152241003,0.0731
59152241006,0.0822
59152242001,0.0747
59152242002,0.0646
59152243001,0.0616
59152243002,0.0678
59152244001,0.0793
59152244002,0.0769
59152244003,0.0762
59152245001,0.0766
59152245002,0.0855
59152245003,0.0818
59152245004,0.0955
59152245005,0.1007
59152245007,0.0843
59152245008,0.0868
59152245009,0.0921
59152245010,0.0893
59152246001,0.0748
59152247001,0.0751
59152247002,0.0753
59152248001,0.0832
59152248002,0.081
59152248007,0.0779
59152249001,0.07
59152249002,0.0765
59152250001,0.0747
59152250002,0.0715
59152250003,0.0695
59152250004,0.0706
59152251002,0.0795
59152251003,0.0761
59152251020,0.0766
59152251021,0.084
59152251022,0.0772
59152251023,0.068
59152251024,0.0672
59152251025,0.0676
59152251026,0.0654
59152253001,0.07
59152254001,0.102
59152254002,0.0838
59152254003,0.0913
59152255001,0.0733
59152256002,0.0413
59152256003,0.0124
59152256004,0.0398
59152256005,0.0146
59152257001,0.0309
59152257002,0.0304
59152257003,0.0305
59152257004,0.0305
59152257005,0.0249
59152258001,0.0084
59152258004,0.0266
59152258006,0.026
59152259001,0.0272
59152259003,0.0288
59152259004,0.0324
59152259007,0.0352
59152259008,0.03
59152259009,0.0301
59152260001,0.0297
59152260002,0.028
59152260003,0.0297
59152264001,0.0306
59152264002,0.0329
59152264003,0.0353
59152264004,0.0321
59152264005,0.0308
59152265001,0.029
59152265002,0.0346
59152265003,0.0338
59152266001,0.032
59152266002,0.0319
59152266003,0.0318
59152266004,0.0337
59152266005,0.0326
59152267001,0.0295
59152267002,0.0307
59152267003,0.0334
59152267004,0.033
59152268001,0.0304
59152268002,0.0291
59152268003,0.0296
59152268004,0.0296
59152268005,0.0278
59152268006,0.0289
59152269001,0.0263
59152269005,0.03
59152269006,0.0268
59152269007,0.0288
59152270001,0.0355
59152270002,0.0367
59152270004,0.0385
59152270006,0.0339
59152270007,0.0383
59152270009,0.0286
59152270013,0.0064
59152270014,0.0278
59152270015,0.0265
59152270016,0.0326
59152271001,0.0386
59152271002,0.0405
59152271003,0.0408
59152271004,0.0399
59152272001,0.0383
59152272002,0.0399
59152273001,0.0422
59152273002,0.0422
59152273003,0.0435
59152273007,0.0429
59152274001,0.0471
59152274004,0.0446
59152275002,0.0584
59152275004,0.0506
59152275005,0.0528
59152276002,0.0467
59152276004,0.0447
59152276006,0.0467
59152277002,0.0433
59152277003,0.052
59152278001,0.0484
59152279002,0.0413
59152279005,0.0426
59152280001,0.0453
59152280003,0.0398
59152281001,0.0379
59152281002,0.0355
59152281003,0.0394
59152281004,0.0411
59152282001,0.0348
59152283001,0.038
59152284001,0.0357
59152284003,0.038
59152284004,0.0386
59152284005,0.0407
59152284006,0.0361
59152284009,0.0332
59152285001,0.0411
59152285003,0.0378
59152285004,0.0438
59152285007,0.0385
59152286001,0.0413
59152286002,0.0454
59152286003,0.0411
59152288001,0.0315
59152288003,0.0323
59152288004,0.0302
59152288009,0.0306
59152289001,0.0296
59152289006,0.0228
59152289007,0.0356
59152289008,0.0255
59152289009,0.0256
59152290003,0.0314
59152290005,0.0312
59152290006,0.03
59152290007,0.0308
59152290012,0.0256
59152291002,0.0061
59152291029,0.0308
59152291039,0.0226
59152291050,0.0241
59152291064,0.0335
59152291065,0.0327
59152291066,0.0295
59152291067,0.0421
59152291068,0.0348
59152291069,0.0282
59152291070,0.0179
59152291071,0.0241
59152291072,0.0056
59152291073,0.0158
59152291074,0.0103
59152292001,0.0289
59152292002,0.0303
59152292005,0.0355
59152294009,0.0451
59152294011,0.0487
59152294014,0.0446
59152294015,0.0393
59152294016,0.0447
59152294017,0.0531
59152294018,0.0523
59152294019,0.0505
59152294020,0.0526
59152295003,0.049
59152295006,0.0514
59152295007,0.0546
59152295009,0.0522
59152295011,0.0561
59152295012,0.0595
59152296007,0.0535
59152296010,0.0541
59152296011,0.0574
59152296012,0.0577
59152296013,0.0563
59152296014,0.0523
59152296015,0.0492
59152296016,0.0514
59152296017,0.0545
59152296018,0.0558
59152296019,0.0555
59152296021,0.0527
59152296022,0.0551
59152296023,0.0642
59152296024,0.0479
59152297002,0.0503
59152297004,0.0461
59152297005,0.0474
59152297006,0.0477
59152297010,0.0456
59152297011,0.0479
59152297012,0.0478
59152297013,0.0455
59152299002,0.0436
59152299006,0.0489
59152299007,0.0541
59152300012,0.0497
59152300013,0.052
59152300014,0.0437
59152300015,0.0295
59152302002,0.0396
59152302004,0.042
59152302005,0.0414
59152302006,0.0394
59152303001,0.0397
59152303002,0.0391
59152303003,0.0392
59152303004,0.0407
59152304001,0.0402
59152304002,0.0381
59152305001,0.0373
59152305002,0.0405
59152305003,0.0407
59152306004,0.0438
59152306005,0.0444
59152306006,0.0446
59152306009,0.0412
59152306014,0.0413
59152306015,0.0377
59152306016,0.0462
59152307001,0.0419
59152307003,0.0392
59152307004,0.0418
59152308002,0.0429
59152308003,0.0431
59152308005,0.0453
59152308007,0.0417
59152309001,0.038
59152309002,0.039
59152312002,0.0386
59152312004,0.0406
59152313003,0.0421
59152313004,0.0411
59152313005,0.0409
59152314001,0.0402
59152315001,0.0417
59152315002,0.0408
59152315003,0.0397
59152316001,0.0429
59152316002,0.0422
59152316003,0.0436
59152317001,0.0417
59152317002,0.0446
59152317005,0.045
59152318001,0.0453
59152318002,0.0456
59152319001,0.0503
59152319002,0.0528
59152319003,0.0491
59152319004,0.0491
59152319005,0.0498
59152319006,0.0506
59152319007,0.0451
59152319013,0.0514
59152319014,0.0509
59152319015,0.0543
59152320001,0.0445
59152320002,0.0396
59152321001,0.0345
59152321010,0.0456
59152321011,0.0438
59152321014,0.0421
59152321015,0.0459
59152321016,0.0528
59152321020,0.0491
59152321021,0.0483
59152321022,0.0466
59152322003,0.0318
59152322012,0.0223
59152322019,0.0214
59152322020,0.0173
59152322022,0.0412
59152322025,0.0248
59152323006,0.0321
59152323007,0.0344
59152323008,0.0322
59152323013,0.0339
59152323014,0.0459
59152323015,0.0246
59152324001,0.0442
59152324002,0.0429
59152324003,0.039
59152324004,0.0415
59152325001,0.0418
59152325004,0.0415
59152326001,0.0385
59152326002,0.0403
59152326003,0.0402
59152327001,0.0427
59152327003,0.0442
59152327004,0.0432
59152328001,0.0416
59152328002,0.0407
59152328003,0.043
59152329001,0.0469
59152329002,0.0444
59152330001,0.0464
59152330002,0.0464
59152331002,0.0487
59152331003,0.0462
59152331004,0.0464
59152332004,0.0441
59152332008,0.0475
59152332009,0.0533
59152333002,0.0493
59152333003,0.0447
59152333004,0.0491
59152334002,0.0514
59152334003,0.0506
59152334005,0.0502
59152334006,0.052
59152335001,0.0495
59152335003,0.0491
59152335004,0.0554
59152335005,0.0537
59152336001,0.0509
59152336002,0.0495
59152336003,0.0564
59152336006,0.0553
59152336010,0.0495
59152336011,0.0497
59152336012,0.0549
59152337001,0.0486
59152337002,0.048
59152337003,0.0475
59152337004,0.0504
59152338001,0.043
59152338002,0.038
59152339001,0.0397
59152339002,0.04
59152339003,0.0428
59152339004,0.0439
59152339005,0.0438
59152340021,0.0343
59152340022,0.0395
59152340023,0.0397
59152340024,0.0259
59152340025,0.0425
59152340026,0.0528
59152340027,0.06
59152340028,0.025
59152340029,0.0452
59152340030,0.0394
59152340031,0.0374
