id,prox_emp,prox_pharma,prox_childcare,prox_health,prox_grocery,prox_educpri,prox_educsec,prox_lib,prox_parks,prox_transit
59150532006,0.1538,0.1367,0.1277,0.0423,0.1107,0.1751,0.2858,0.0659,0.043,0.0546
59150533002,0.1513,0.1183,0.0918,0.038,0.0391,0.2077,0.3151,0.1025,0.0268,0.0473
59150533003,0.1512,0.1064,0.0987,0.0436,0.0312,0.1651,0.2593,0.0532,0.0287,0.0354
59150533004,0.1533,0.1218,0.1063,0.0416,0.1036,0.1559,0.259,0.0641,0.0346,0.0506
59150533005,0.1557,0.1274,0.0969,0.0443,0.0749,0.1558,0.2558,0.0618,0.0196,0.0563
59150533007,0.1541,0.1409,0.1089,0.039,0.1149,0.1274,0.2282,0.0693,0.0359,0.0661
59150533010,0.1533,0.1284,0.0755,0.04,0.0572,0.1679,0.2601,0.1023,0.0353,0.071
59150533011,0.1573,0.187,0.0936,0.0414,0.095,0.1421,0.2328,0.0567,0.0274,0.0895
59150534001,0.1562,0.1074,0.0794,0.0464,0.0416,0.133,0.2082,0.0602,0.0346,0.0394
59150534002,0.1554,0.1016,0.0792,0.0425,0.0349,0.1435,0.2243,0.0549,0.0337,0.0487
59150534003,0.1508,0.1254,0.0754,0.0411,0.0535,0.1651,0.2557,0.1023,0.0352,0.0628
59150534004,0.1525,0.17,0.0945,0.0393,0.0514,0.1432,0.2337,0.1043,0.0285,0.1015
59150534005,0.1591,0.1241,0.0724,0.0445,0.0502,0.1322,0.2148,0.1031,0.028,0.06
59150534006,0.1596,0.14,0.0772,0.046,0.0441,0.1253,0.2024,0.1038,0.0288,0.0475
59150534007,0.16,0.1076,0.0913,0.044,0.0634,0.1228,0.2094,0.0577,0.0286,0.0598
59150534008,0.1577,0.1856,0.0984,0.0414,0.0906,0.1286,0.2232,0.0635,0.0282,0.0837
59150535001,0.16,0.0792,0.0861,0.0451,0.0347,0.1157,0.1914,0.1032,0.0418,0.0415
59150535002,0.1599,0.0867,0.085,0.0452,0.0364,0.1188,0.1992,0.1036,0.0292,0.0495
59150535003,0.1559,0.0686,0.102,0.0383,0.0435,0.1052,0.1894,0.0607,0.0308,0.0412
59150535004,0.1558,0.0553,0.0975,0.0391,0.0271,0.0997,0.1776,0.1038,0.0324,0.0389
59150535005,0.1579,0.079,0.1095,0.0351,0.0569,0.1144,0.2075,0.0666,0.0307,0.049
59150535006,0.1578,0.0927,0.1121,0.0356,0.0838,0.1173,0.2159,0.0707,0.0316,0.0567
59150536003,0.1609,0.0704,0.0923,0.049,0.0351,0.1202,0.194,0.0572,0.0371,0.04
59150536004,0.1642,0.0653,0.102,0.0461,0.0544,0.1731,0.2252,0.0592,0.1114,0.0343
59150537001,0.1701,0.0869,0.0993,0.0514,0.0973,0.1839,0.2018,0.0707,0.0694,0.0362
59150537002,0.1651,0.0531,0.1391,0.0434,0.0574,0.1902,0.24,0.0629,0.0574,0.0287
59150537003,0.1643,0.0524,0.0939,0.0418,0.024,0.1444,0.1856,0.0545,0.0841,0.0306
59150538004,0.1721,0.1437,0.0895,0.0574,0.1605,0.2023,0.2265,0.0824,0.0741,0.0398
59150538011,0.1662,0.0851,0.0811,0.0519,0.0999,0.1542,0.1988,0.1001,0.0763,0.028
59150538012,0.1628,0.0716,0.0745,0.0454,0.062,0.1402,0.1807,0.113,0.0723,0.0236
59150538013,0.1643,0.0859,0.0662,0.0485,0.066,0.1319,0.1701,0.0824,0.055,0.0259
59150539001,0.1592,0.0535,0.0789,0.0515,0.027,0.1445,0.1862,0.0714,0.0501,0.0261
59150539002,0.1547,0.0596,0.0815,0.0459,0.0344,0.1486,0.1915,0.0647,0.0457,0.0333
59150539003,0.1576,0.0829,0.0842,0.0464,0.0317,0.154,0.2328,0.0659,0.028,0.0318
59150539004,0.1588,0.0719,0.073,0.0513,0.0313,0.126,0.1624,0.0729,0.0531,0.0319
59150539005,0.1615,0.0793,0.0783,0.0503,0.0357,0.125,0.1964,0.0653,0.0376,0.0378
59150539006,0.1604,0.105,0.0777,0.0458,0.0347,0.0966,0.1624,0.0597,0.042,0.0436
59150540001,0.1528,0.0516,0.1374,0.0619,0.0198,0.1249,0.161,0.0672,0.0298,0.0349
59150540002,0.1532,0.0529,0.0972,0.0552,0.0201,0.137,0.1766,0.1089,0.0156,0.0394
59150540003,0.1557,0.0468,0.1058,0.0565,0.0196,0.1282,0.1652,0.1076,0.0245,0.032
59150540004,0.1526,0.0645,0.0822,0.0424,0.0287,0.1296,0.167,0.1085,0.0427,0.0362
59150540005,0.1534,0.0663,0.0863,0.0439,0.0253,0.1383,0.2133,0.1075,0.0223,0.0416
59150540006,0.1539,0.0768,0.0934,0.0465,0.0352,0.1469,0.2256,0.1074,0.0231,0.0492
59150540007,0.1542,0.0559,0.1004,0.0603,0.0287,0.1467,0.1891,0.0629,0.017,0.0429
59150541002,0.156,0.0559,0.1227,0.073,0.0451,0.1407,0.1813,0.0854,0.0609,0.0423
59150541003,0.1521,0.0494,0.1187,0.0663,0.0408,0.1427,0.1839,0.0787,0.0656,0.0378
59150541004,0.1548,0.035,0.1219,0.0677,0.0162,0.1414,0.1823,0.0679,0.1061,0.0367
59150541005,0.1552,0.0674,0.1136,0.0707,0.0488,0.1452,0.1872,0.0769,0.0358,0.0436
59150541006,0.1527,0.0663,0.0923,0.0615,0.0267,0.1768,0.2622,0.0635,0.0213,0.0437
59150541007,0.1531,0.1175,0.0947,0.0599,0.0202,0.226,0.3266,0.0582,0.0316,0.0386
59150541008,0.1532,0.0774,0.1092,0.0603,0.0203,0.2005,0.294,0.0553,0.0379,0.0325
59150541009,0.1514,0.1185,0.1018,0.0506,0.0277,0.3606,0.5054,0.0973,0.0323,0.0368
59150541010,0.1523,0.0944,0.0874,0.0481,0.0275,0.4258,0.5911,0.0974,0.0299,0.0381
59150541011,0.1507,0.075,0.0973,0.0453,0.0258,0.1729,0.2622,0.054,0.0265,0.0414
59150541012,0.1574,0.056,0.1206,0.0823,0.0517,0.1398,0.1802,0.0973,0.0478,0.0555
59150541013,0.156,0.0614,0.1327,0.071,0.0614,0.1357,0.1749,0.1016,0.0334,0.0611
59150542001,0.1563,0.0381,0.1126,0.066,0.0593,0.1258,0.1995,0.0753,0.0167,0.0308
59150542002,0.156,0.0482,0.1215,0.0656,0.0556,0.1327,0.2086,0.0854,0.0204,0.0386
59150542003,0.1598,0.0518,0.138,0.0746,0.0628,0.1342,0.208,0.0973,0.0257,0.06
59150542004,0.1545,0.0619,0.1695,0.0668,0.0521,0.1271,0.1638,0.0761,0.0244,0.0391
59150542005,0.1579,0.024,0.1187,0.0649,0.0138,0.1128,0.1454,0.1123,0.029,0.0263
59150543001,0.1567,0.0373,0.0864,0.0644,0.0236,0.0921,0.1768,0.0641,0.0114,0.0112
59150543002,0.1537,0.0341,0.0772,0.0543,0.0404,0.0609,0.125,0.1091,0.0105,0.018
59150543004,0.1561,0.0357,0.1182,0.0695,0.0616,0.1388,0.2339,0.0753,0.0215,0.0255
59150543005,0.1547,0.0389,0.1258,0.068,0.0595,0.1482,0.2497,0.0796,0.0217,0.0264
59150543006,0.1536,0.0562,0.2,0.0706,0.0691,0.204,0.3131,0.113,0.0119,0.0356
59150543007,0.1551,0.0596,0.1436,0.0731,0.0612,0.1769,0.2732,0.096,0.0137,0.0402
59150543008,0.1578,0.0411,0.1299,0.0777,0.0754,0.1624,0.2505,0.0834,0.0139,0.0371
59150543011,0.1593,0.0261,0.1041,0.0725,0.1107,0.1306,0.2174,0.0761,0.0122,0.0282
59150544005,0.1529,0.0811,0.1269,0.0867,0.1204,0.1589,0.2436,0.2852,0.0111,0.027
59150545001,0.1537,0.0413,0.0722,0.0676,0.0074,0.089,0.3675,0.0532,0.0495,0.0194
59150545002,0.1612,0.0361,0.0798,0.0702,0.0259,0.088,0.1765,0.0629,0.0123,0.0103
59150545005,0.1579,0.0977,0.1949,0.0703,0.0613,0.2135,0.3472,0.0973,0.0141,0.0275
59150545006,0.1461,0.0603,0.1981,0.0679,0.0628,0.4603,0.6719,0.1062,0.0154,0.0316
59150545007,0.1529,0.0729,0.1754,0.0844,0.0656,0.2551,0.3927,0.1372,0.0125,0.0406
59150545008,0.1509,0.0803,0.1922,0.0796,0.0751,0.2536,0.3831,0.1372,0.0216,0.0376
59150545009,0.1527,0.0931,0.0968,0.0893,0.0289,0.1329,0.2579,0.0721,0.0293,0.0427
59150545010,0.1491,0.0742,0.1016,0.0882,0.0365,0.1607,0.3115,0.0714,0.0204,0.0279
59150545012,0.1651,0.0381,0.0578,0.0806,0.0351,0.0718,0.1417,0.106,0.0135,0.0186
59150545013,0.1592,0.0417,0.0787,0.0622,0.0355,0.0924,0.1673,0.1125,0.0128,0.0155
59150546001,0.1521,0.0573,0.147,0.0732,0.0405,0.161,0.2545,0.1016,0.0255,0.0381
59150546002,0.1465,0.0539,0.1665,0.071,0.0333,0.1612,0.249,0.0834,0.0284,0.0406
59150546003,0.1446,0.0461,0.1788,0.0666,0.0292,0.1608,0.2449,0.0729,0.0299,0.0339
59150546004,0.1461,0.0379,0.1402,0.0734,..,0.1659,0.2557,0.0672,0.032,0.0401
59150546005,0.145,0.0463,0.17,0.0658,0.0311,0.1511,0.234,0.0778,0.0267,0.0304
59150547001,0.1458,0.0363,0.1792,0.0672,0.0326,0.167,0.2558,0.0814,0.0301,0.0274
59150548001,0.1423,0.0244,0.2062,0.0643,..,0.1858,0.2752,0.0516,0.032,0.0424
59150548002,0.1392,0.0216,0.1522,0.0597,..,0.1792,0.231,0.0524,0.0302,0.0383
59150548003,0.1403,0.0313,0.1616,0.0551,..,0.1775,0.2667,0.0528,0.0292,0.0382
59150548004,0.1391,0.0267,0.1499,0.0632,..,0.2123,0.2737,0.0641,0.0377,0.0329
59150549001,0.1405,0.0208,0.1093,0.0607,..,0.1818,0.2343,..,0.0295,0.0417
59150549002,0.1383,0.0081,0.1076,0.0679,..,0.1525,0.1966,..,0.0228,0.0391
59150549003,0.1374,0.0164,0.1087,0.0568,..,0.1304,0.1681,..,0.0182,0.0446
59150549004,0.1418,0.0255,0.1358,0.0635,..,0.1353,0.214,..,0.0179,0.0534
59150549005,0.1402,0.0306,0.1351,0.0652,..,0.1528,0.2332,..,0.0319,0.0479
59150549006,0.1409,0.0373,0.1437,0.0654,..,0.1799,0.3001,0.0486,0.0383,0.0447
59150550001,0.145,0.0745,0.1556,0.0814,..,0.1338,0.2166,0.0508,0.0182,0.0552
59150550002,0.1496,0.1306,0.1186,0.0858,0.0295,0.1416,0.2342,0.0737,0.0274,0.0586
59150550003,0.147,0.0698,0.1206,0.0759,..,0.1537,0.245,0.0624,0.0213,0.0482
59150550004,0.1432,0.0263,0.126,0.0666,..,0.3189,0.4473,0.052,0.063,0.043
59150550005,0.1417,0.0332,0.1354,0.067,..,0.2213,0.3218,0.052,0.0482,0.0438
59150550006,0.1414,0.035,0.1009,0.0641,..,0.2263,0.2917,..,0.0413,0.0458
59150551001,0.1432,0.0729,0.0704,0.074,..,0.06,0.1143,..,0.0152,0.0586
59150551002,0.1434,0.0688,0.0995,0.0757,..,0.0995,0.1685,0.047,0.0182,0.0528
59150551003,0.1379,0.0542,0.1178,0.0672,..,0.1963,0.2876,0.047,0.0286,0.0482
59150551004,0.1387,0.0537,0.0831,0.0654,..,0.1418,0.1828,..,0.0218,0.0507
59150551005,0.137,0.0451,0.0886,0.0634,..,0.1545,0.1991,..,0.0233,0.0485
59150551006,0.1396,0.0296,0.1018,0.0636,..,0.14,0.1805,..,0.0189,0.0469
59150551007,0.1371,0.0157,0.1055,0.0587,..,0.1263,0.1628,..,0.0159,0.0477
59150551008,0.1379,0.0163,0.1063,0.05,0.0073,0.087,0.1121,..,0.0137,0.0552
59150552001,0.147,0.0742,0.0652,0.0712,..,0.1044,0.1345,..,0.0112,0.0865
59150552002,0.1443,0.0699,0.0754,0.0712,..,0.1058,0.1705,..,0.0128,0.0696
59150552003,0.1414,0.0574,0.0733,0.0665,..,0.1004,0.1295,..,0.0176,0.0547
59150552004,0.144,0.0623,0.0721,0.0673,..,0.1182,0.1523,..,0.0145,0.0642
59150552005,0.1376,0.025,0.071,0.0484,..,0.103,0.1328,..,0.0164,0.0499
59150552006,0.1376,0.0176,0.0876,0.0482,..,0.0947,0.122,..,0.0143,0.0523
59150552007,0.1357,0.0148,0.0882,0.0481,0.0079,0.088,0.1134,..,0.0125,0.0551
59150552008,0.1382,0.0156,0.1064,0.0495,0.0089,0.0821,0.1058,..,0.0213,0.0673
59150553001,0.1368,0.0623,0.0379,0.0592,..,0.1226,0.1581,0.0672,0.0123,0.0531
59150553002,0.1387,0.0558,0.0374,0.058,..,0.1143,0.1473,0.0607,0.0109,0.057
59150553003,0.1413,0.0577,0.0537,0.0615,..,0.1082,0.1395,0.0549,..,0.0613
59150553004,0.149,0.1056,0.0566,0.0668,..,0.1049,0.1353,0.0497,..,0.0834
59150553005,0.144,0.0578,0.0682,0.0605,..,0.1159,0.1494,0.0497,0.0123,0.0609
59150553006,0.14,0.0476,0.0599,0.0579,..,0.1177,0.1517,0.0549,0.0105,0.0488
59150553007,0.1367,0.0535,0.043,0.0479,..,0.1232,0.1588,0.0607,..,0.0436
59150553008,0.1335,0.0584,0.0528,0.0475,..,0.1319,0.1701,0.0672,..,0.0434
59150553009,0.1335,0.0208,0.0501,0.0465,0.008,0.1363,0.1757,0.0516,..,0.0406
59150553010,0.1355,0.0279,0.0575,0.0498,0.0079,0.1256,0.1619,0.0473,0.0105,0.0462
59150553011,0.1401,0.0311,0.0548,0.0522,0.0079,0.0966,0.1245,..,0.0123,0.0561
59150553012,0.1403,0.0227,0.0879,0.0513,0.0094,0.0861,0.111,..,0.0106,0.0832
59150553013,0.1277,0.0157,0.0533,0.0388,0.0102,0.0913,0.1177,..,..,0.045
59150554001,0.1167,0.036,0.0466,0.0315,..,0.3409,0.4394,0.0602,..,0.0323
59150554002,0.1207,0.0208,0.0545,0.034,..,0.3202,0.4127,0.0567,..,0.0378
59150554003,0.1232,0.0153,0.0516,0.0349,0.007,0.2188,0.282,0.0567,..,0.0383
59150554004,0.1249,0.0096,0.0484,0.0366,0.0079,0.1669,0.2151,0.052,..,0.0423
59150554005,0.1281,0.0158,0.0487,0.0414,0.0097,0.133,0.1714,..,..,0.0432
59150554006,0.1287,0.0157,0.0492,0.0397,0.0105,0.1007,0.1298,..,..,0.0402
59150554007,0.1288,0.029,0.055,0.0415,0.0072,0.1504,0.1938,0.0562,..,0.0353
59150554008,0.1302,0.0431,0.0509,0.0423,..,0.1765,0.2275,0.0618,..,0.0369
59150554009,0.1272,0.0491,0.0475,0.0394,..,0.2267,0.2922,0.0679,0.01,0.0365
59150555001,0.1342,0.147,0.0433,0.0555,..,0.1537,0.1982,0.1321,0.0442,0.0533
59150555002,0.1327,0.1489,0.0474,0.0499,..,0.1409,0.1816,0.1321,0.039,0.042
59150555003,0.1302,0.104,0.0432,0.049,..,0.1379,0.1778,0.1148,0.0331,0.0399
59150555004,0.1278,0.0791,0.0402,0.0431,..,0.17,0.2191,0.0973,0.0282,0.0357
59150555005,0.1292,0.0555,0.0369,0.0442,..,0.1086,0.14,0.0854,0.0246,0.0312
59150555006,0.1333,0.0656,0.0431,0.0481,..,0.1374,0.1771,0.0714,0.0205,0.0439
59150555007,0.136,0.1087,0.0331,0.0548,..,0.1287,0.1658,0.0714,0.0235,0.0505
59150555008,0.1323,0.0788,0.0408,0.0505,..,0.1263,0.1628,0.0854,0.029,0.0486
59150556001,0.1366,0.2072,0.0415,0.0621,..,0.1429,0.1842,0.217,0.056,0.0622
59150556002,0.1297,0.1968,0.0408,0.0504,..,0.1275,0.1643,0.217,0.0508,0.0466
59150556005,0.1291,0.1994,0.0499,0.0427,..,0.0853,0.1099,0.1662,0.0483,0.0454
59150556006,0.128,0.1484,0.0413,0.0481,..,0.12,0.1546,0.1744,0.0414,0.0423
59150556007,0.1213,0.1303,0.0428,0.038,..,0.1175,0.1515,0.1399,0.0339,0.0419
59150556009,0.1317,0.2055,0.0492,0.0531,..,0.1084,0.1397,0.359,0.0782,0.0604
59150556010,0.1354,0.199,0.0486,0.0526,..,0.1037,0.1337,0.378,0.0799,0.0604
59150557004,0.1182,0.0452,0.1017,0.0358,..,0.1841,0.2373,0.0854,0.0221,0.0399
59150557005,0.1171,0.0302,0.0511,0.0332,..,0.1849,0.2383,0.0635,..,0.0364
59150557006,0.1211,0.0704,0.051,0.037,..,0.1336,0.1722,0.0973,0.0247,0.0389
59150557007,0.1183,0.0727,0.0439,0.0343,..,0.1229,0.1584,0.096,0.026,0.0332
59150557011,0.1253,0.1491,0.0537,0.0414,..,0.1016,0.131,0.1744,0.0369,0.0497
59150557012,0.1229,0.0727,0.0765,0.0394,..,0.1453,0.1873,0.1062,0.0149,0.0469
59150557013,0.1307,0.1368,0.0529,0.0439,..,0.0992,0.1278,0.1834,0.0377,0.049
59150557014,0.123,0.0719,0.069,0.0394,..,0.1379,0.1778,0.1001,0.0141,0.0468
59150558001,0.1244,0.1757,0.0526,0.0445,..,0.0724,0.0933,0.1883,0.0442,0.0363
59150558002,0.1273,0.1648,0.0512,0.0426,..,0.0848,0.1093,0.1457,0.0439,0.0434
59150558003,0.1248,0.1346,0.0604,0.0403,..,0.0863,0.1112,0.1187,0.0282,0.0412
59150559001,0.1227,0.1183,0.049,0.0391,..,0.1173,0.1512,0.1016,0.0461,0.0406
59150559002,0.1202,0.0781,0.0455,0.0375,..,0.1165,0.1502,0.0887,0.0367,0.0437
59150559003,0.119,0.0533,0.0383,0.0344,..,0.1135,0.1462,0.0769,0.038,0.051
59150559004,0.1134,0.0778,0.0466,0.033,..,0.07,0.0902,0.0898,0.053,0.0376
59150560001,0.1127,0.0865,0.0672,0.035,..,0.0324,0.0418,0.0796,0.0512,0.0236
59150560002,0.1129,0.0998,0.1073,0.0346,..,0.0623,0.0803,0.0898,0.0462,0.0256
59150560003,0.1176,0.1396,0.0636,0.0408,..,0.0677,0.0873,0.1031,0.0432,0.0313
59150560004,0.1196,0.1698,0.0535,0.0408,..,0.0742,0.0957,0.1208,0.0531,0.0343
59150560005,0.1102,0.0608,0.0283,0.0313,..,0.0384,0.0495,0.0778,0.0457,0.0247
59150560006,0.1097,0.0644,0.0397,0.0331,..,0.0311,0.0401,0.0613,0.0507,0.029
59150561001,0.1027,0.0228,0.0207,0.028,..,0.0276,..,..,0.0423,0.0149
59150561002,0.1059,0.0239,0.0234,0.0301,..,0.0263,..,0.0493,0.1227,0.0224
59150561003,0.1082,0.0334,0.0317,0.0322,..,0.0327,0.0421,0.0572,0.0485,0.0253
59150561004,0.1107,0.0344,0.0311,0.0334,..,0.0651,0.084,0.0641,0.0361,0.0278
59150561005,0.1127,0.0347,0.0328,0.033,..,0.0705,0.0908,0.07,0.037,0.0313
59150561006,0.114,0.027,0.0339,0.0328,..,0.0765,0.0986,0.07,0.035,0.0322
59150561007,0.11,0.0138,0.0279,0.0274,..,0.0673,0.0868,0.0501,0.0999,0.0128
59150561008,0.104,0.0151,0.0263,0.0274,..,0.0276,0.0356,0.048,0.0392,0.0146
59150561009,0.0998,0.0123,0.0233,0.026,..,0.0546,0.0346,..,0.0306,0.0115
59150562001,0.1106,0.0858,0.0504,0.0369,0.017,0.0596,0.0421,0.0778,0.0497,0.0282
59150562002,0.1126,0.1032,0.0529,0.0375,0.015,0.0567,0.0731,0.0887,0.0642,0.0267
59150562003,0.1057,0.0715,0.0303,0.0317,..,0.0539,0.0351,0.0549,0.0363,0.0211
59150562004,0.1161,0.156,0.0585,0.0425,..,0.0843,0.1086,0.1031,0.0662,0.0295
59150562005,0.1171,0.1931,0.0583,0.0446,..,0.0614,0.0791,0.1208,0.0569,0.0309
59150563003,0.1214,0.1852,0.058,0.0444,..,0.0663,0.0854,0.1488,0.0533,0.0329
59150563004,0.1284,0.2557,0.0563,0.0528,..,0.0696,0.0897,0.1834,0.058,0.0432
59150564001,0.1162,0.1801,0.0526,0.0451,0.0191,0.0932,0.0831,0.0876,0.0697,0.0427
59150564002,0.1148,0.1256,0.0527,0.0428,0.0194,0.0917,0.0809,0.0887,0.0801,0.0318
59150564003,0.1196,0.1734,0.0542,0.0457,0.0248,0.0918,0.0828,0.096,0.1247,0.0414
59150564004,0.1246,0.2776,0.0566,0.0536,..,0.0377,0.0485,0.1457,0.0483,0.0427
59150565001,0.1187,0.1696,0.0775,0.0406,0.011,0.0639,0.0823,0.0693,0.0317,0.0244
59150565002,0.1221,0.1399,0.0764,0.0443,0.036,0.0647,0.1177,0.0778,0.0434,0.024
59150565003,0.1213,0.187,0.0646,0.047,0.0245,0.0641,0.0826,0.1016,0.0528,0.0404
59150565004,0.1162,0.1609,0.0579,0.045,0.0252,0.0636,0.082,0.0876,0.0495,0.0369
59150565005,0.1233,0.1973,0.0646,0.0487,0.0085,0.0656,0.0845,0.1187,0.0445,0.0425
59150566001,0.1358,0.2577,0.0542,0.0546,0.0082,0.0455,0.0946,0.1321,0.0542,0.0305
59150567001,0.1231,0.1517,0.073,0.0453,0.0365,0.0661,0.122,0.0887,0.0426,0.0252
59150567002,0.1287,0.1645,0.0812,0.049,0.0427,0.043,0.0954,0.0887,0.0527,0.0275
59150568001,0.1314,0.177,0.0866,0.0501,0.0421,0.0483,0.1055,0.1001,0.056,0.0279
59150568002,0.139,0.1589,0.0783,0.0511,0.0365,0.0649,0.1266,0.1016,0.0576,0.0332
59150568003,0.1367,0.149,0.0841,0.0505,0.0545,0.1041,0.1838,0.1187,0.0572,0.0526
59150569001,0.1379,0.2235,0.0691,0.0517,0.0319,0.055,0.1105,0.1187,0.0562,0.037
59150569002,0.1433,0.2656,0.0638,0.059,0.0084,0.0807,0.1408,0.1372,0.0577,0.0431
59150569003,0.1423,0.2691,0.0514,0.0607,0.0072,0.0978,0.1261,0.1934,0.069,0.0613
59150569004,0.1372,0.2151,0.0572,0.0507,0.0074,0.0929,0.1609,0.1788,0.0667,0.0586
59150570001,0.1327,0.2192,0.054,0.0507,..,0.0766,0.0987,0.2471,0.0642,0.0453
59150570002,0.1327,0.1968,0.0511,0.0479,..,0.0851,0.1097,0.399,0.0838,0.0469
59150570003,0.1317,0.1881,0.0466,0.0467,..,0.0881,0.1136,0.7194,0.1275,0.0497
59150571001,0.1316,0.0593,0.0605,0.0527,0.0071,0.088,0.1537,0.0745,0.0467,0.0198
59150571002,0.1302,0.0754,0.0765,0.0478,0.0079,0.1398,0.2239,0.0834,0.0566,0.0253
59150571003,0.1345,0.0488,0.1147,0.0524,..,0.1401,0.2187,0.0659,0.0501,0.0229
59150571004,0.1341,0.0368,0.0555,0.054,..,0.114,0.1882,0.0602,0.0468,0.0216
59150571006,0.1345,0.2038,0.064,0.0527,0.0076,0.1005,0.1718,0.1427,0.0635,0.0593
59150571007,0.1261,0.0962,0.0589,0.0422,..,0.2463,0.3534,0.0973,0.0787,0.0193
59150571008,0.1307,0.1302,0.0488,0.0503,..,0.2523,0.3253,0.1095,0.0689,0.0435
59150571009,0.1314,0.1043,0.0464,0.0514,..,0.1822,0.2349,0.0934,0.0477,0.0438
59150571010,0.1324,0.0523,0.059,0.0477,..,0.1786,0.2654,0.0737,0.0462,0.0313
59150571013,0.1345,0.0374,0.056,0.0528,..,0.0861,0.1522,0.0613,0.0468,0.0192
59150572002,0.1431,..,0.0446,0.0602,0.0514,0.0734,0.1501,..,0.0596,0.0176
59150572003,0.1398,0.007,0.0456,0.0569,0.0662,0.0667,0.1524,0.054,0.0652,0.0123
59150572004,0.1364,0.0068,0.0465,0.0522,0.0351,0.0737,0.1483,0.0524,0.0619,0.0129
59150572006,0.1391,0.0143,0.0495,0.0587,0.081,0.0359,0.1262,0.0562,0.0594,0.016
59150572007,0.1341,0.081,0.0859,0.051,0.083,0.0565,0.141,0.0769,0.0887,0.0262
59150572008,0.1341,0.1204,0.1336,0.0477,0.0638,0.0649,0.131,0.0865,0.0487,0.0298
59150572011,0.1285,0.0236,0.0407,0.043,..,0.044,0.0979,0.0592,0.0362,0.0136
59150573001,0.1384,0.0069,0.0431,0.0567,0.0725,0.037,0.1207,0.0536,0.0549,0.013
59150575003,0.1356,0.0115,0.0582,0.0423,0.3103,0.0891,0.352,..,0.1035,0.0173
59150575004,0.133,0.0113,0.04,0.0366,0.0789,0.0681,0.148,..,0.0564,0.021
59150575005,0.1321,0.0107,0.0402,0.0357,0.0786,0.0664,0.145,..,0.0596,0.0214
59150575006,0.1303,0.0139,0.038,0.033,0.0709,0.0688,0.1587,..,0.0887,0.0161
59150575007,0.143,0.0157,0.0564,0.0521,0.1557,0.0977,0.2242,..,0.0752,0.0362
59150577009,0.1453,0.0222,0.0355,0.061,0.0602,0.0736,0.145,..,0.0277,0.0329
59150577013,0.1408,0.0213,0.0877,0.0558,0.0934,0.0926,0.1663,..,0.0382,0.0488
59150577014,0.1294,0.0314,0.0718,0.0358,0.1756,0.083,0.1868,..,0.0988,0.0331
59150578001,0.1254,0.0082,0.1438,0.0396,0.0576,0.2921,0.415,..,0.1157,0.0325
59150578004,0.1337,0.0195,0.1005,0.045,0.1413,0.0825,0.1651,..,0.0988,0.0319
59150578005,0.1278,0.0128,0.1213,0.042,0.1208,0.0921,0.1684,..,0.0889,0.0305
59150578012,0.1281,0.0088,0.1857,0.0428,0.0612,0.2279,0.3337,..,0.1125,0.0436
59150578013,0.1262,0.0134,0.1117,0.0389,0.1028,0.1201,0.2025,..,0.088,0.0486
59150578014,0.1272,0.01,0.1148,0.0425,0.069,0.1293,0.2096,..,0.0968,0.0383
59150579001,0.1517,0.0352,0.1064,0.0662,0.1245,0.1268,0.2381,..,0.0252,0.0307
59150579002,0.1492,0.0337,0.1018,0.0678,0.0878,0.1325,0.246,..,0.0292,0.0335
59150579003,0.1466,0.0275,0.0798,0.0654,0.0922,0.0885,0.1589,..,0.0343,0.0395
59150579004,0.141,0.0156,0.1006,0.0544,0.1008,0.1153,0.2221,..,0.029,0.031
59150579005,0.1375,0.0115,0.1023,0.0516,0.0799,0.1359,0.2196,..,0.0483,0.0362
59150579006,0.142,0.0184,0.094,0.057,0.0808,0.1003,0.1741,..,0.0461,0.0394
59150580001,0.1362,0.0066,0.1039,0.0552,0.0765,0.089,0.1591,..,0.0328,0.0295
59150580002,0.1362,0.0072,0.0994,0.055,0.0716,0.0888,0.1891,..,0.0245,0.0303
59150580003,0.1342,0.0081,0.148,0.0523,0.0689,0.0901,0.1875,..,0.0478,0.0307
59150580004,0.1414,0.008,0.1104,0.0573,0.0748,0.0884,0.191,..,0.0262,0.0277
59150580005,0.143,0.0205,0.1033,0.0589,0.1057,0.0822,0.1489,..,0.0326,0.0267
59150580006,0.147,0.0238,0.1021,0.0615,0.105,0.0759,0.1394,..,0.0327,0.0274
59150580007,0.1447,0.0229,0.0996,0.0607,0.1024,0.08,0.1778,..,0.0254,0.0263
59150581001,0.147,0.0492,0.1162,0.0661,0.1701,0.0802,0.1733,0.0553,0.024,0.0356
59150581002,0.144,0.0493,0.117,0.0637,0.1862,0.0855,0.1726,0.0577,0.0236,0.0418
59150581003,0.1428,0.0132,0.1164,0.0625,0.1106,0.0893,0.1719,0.0524,0.0327,0.0327
59150581004,0.1392,..,0.1093,0.0583,0.0603,0.0907,0.167,0.048,0.0229,0.0289
59150581005,0.1448,0.0149,0.1002,0.0603,0.0849,0.0792,0.1486,..,0.0214,0.0247
59150581006,0.1463,0.0162,0.0984,0.063,0.098,0.0744,0.146,0.0483,0.0225,0.0243
59150581007,0.1506,0.0268,0.115,0.0676,0.1103,0.0989,0.1956,0.0493,0.037,0.0255
59150582001,0.1555,0.0429,0.1143,0.07,0.1402,0.0977,0.1815,..,0.053,0.0264
59150582002,0.1522,0.0296,0.1115,0.0651,0.0921,0.0979,0.1759,..,0.0367,0.0232
