"fromId","type","time_groups","pop"
"59151340001","gallery","45",166
"59151340001","library or archives","30",166
"59151340001","museum","30",166
"59151340001","theatre/performance and concert hall","45",166
"59151340002","gallery","45",207
"59151340002","library or archives","15",207
"59151340002","museum","30",207
"59151340002","theatre/performance and concert hall","45",207
"59151340003","gallery","45",906
"59151340003","library or archives","15",906
"59151340003","museum","30",906
"59151340003","theatre/performance and concert hall","30",906
"59151341001","gallery","30",780
"59151341001","library or archives","15",780
"59151341001","museum","30",780
"59151341001","theatre/performance and concert hall","30",780
"59151341002","gallery","30",10
"59151341002","library or archives","15",10
"59151341002","museum","30",10
"59151341002","theatre/performance and concert hall","30",10
"59151341003","gallery","30",5
"59151341003","library or archives","15",5
"59151341003","museum","30",5
"59151341003","theatre/performance and concert hall","30",5
"59151342001","gallery","30",46
"59151342001","library or archives","15",46
"59151342001","museum","30",46
"59151342001","theatre/performance and concert hall","30",46
"59151342002","gallery","30",135
"59151342002","library or archives","30",135
"59151342002","museum","30",135
"59151342002","theatre/performance and concert hall","30",135
"59151342003","gallery","30",222
"59151342003","library or archives","15",222
"59151342003","museum","30",222
"59151342003","theatre/performance and concert hall","30",222
"59151342004","gallery","30",0
"59151342004","library or archives","15",0
"59151342004","museum","30",0
"59151342004","theatre/performance and concert hall","30",0
"59151343001","gallery","30",995
"59151343001","library or archives","15",995
"59151343001","museum","30",995
"59151343001","theatre/performance and concert hall","30",995
"59151345001","gallery","45",426
"59151345001","library or archives","30",426
"59151345001","museum","45",426
"59151345001","theatre/performance and concert hall","30",426
"59151345002","gallery","45",330
"59151345002","library or archives","30",330
"59151345002","museum","45",330
"59151345002","theatre/performance and concert hall","45",330
"59151346001","gallery","45",230
"59151346001","library or archives","30",230
"59151346001","museum","30",230
"59151346001","theatre/performance and concert hall","30",230
"59151346003","gallery","45",296
"59151346003","library or archives","30",296
"59151346003","museum","30",296
"59151346003","theatre/performance and concert hall","30",296
"59151346004","gallery","30",0
"59151346004","library or archives","15",0
"59151346004","museum","30",0
"59151346004","theatre/performance and concert hall","30",0
"59151347001","gallery","45",286
"59151347001","library or archives","30",286
"59151347001","museum","45",286
"59151347001","theatre/performance and concert hall","45",286
"59151347002","gallery","45",119
"59151347002","library or archives","30",119
"59151347002","museum","45",119
"59151347002","theatre/performance and concert hall","45",119
"59151347003","gallery","45",161
"59151347003","library or archives","30",161
"59151347003","museum","45",161
"59151347003","theatre/performance and concert hall","30",161
"59151347004","gallery","45",70
"59151347004","library or archives","30",70
"59151347004","museum","30",70
"59151347004","theatre/performance and concert hall","30",70
"59151347005","gallery","45",54
"59151347005","library or archives","30",54
"59151347005","museum","45",54
"59151347005","theatre/performance and concert hall","30",54
"59151348001","gallery","45",117
"59151348001","library or archives","30",117
"59151348001","museum","45",117
"59151348001","theatre/performance and concert hall","45",117
"59151348002","gallery","45",287
"59151348002","library or archives","30",287
"59151348002","museum","45",287
"59151348002","theatre/performance and concert hall","45",287
"59151348003","gallery","45",125
"59151348003","library or archives","30",125
"59151348003","museum","45",125
"59151348003","theatre/performance and concert hall","45",125
"59151349003","gallery","45",90
"59151349003","library or archives","30",90
"59151349003","museum","45",90
"59151349003","theatre/performance and concert hall","45",90
"59151349004","gallery","45",309
"59151349004","library or archives","30",309
"59151349004","museum","45",309
"59151349004","theatre/performance and concert hall","45",309
"59151350001","gallery","45",185
"59151350001","library or archives","45",185
"59151350001","museum","45",185
"59151350001","theatre/performance and concert hall","45",185
"59151350003","gallery","45",138
"59151350003","library or archives","30",138
"59151350003","museum","45",138
"59151350003","theatre/performance and concert hall","45",138
"59151350004","gallery","45",301
"59151350004","library or archives","30",301
"59151350004","museum","45",301
"59151350004","theatre/performance and concert hall","45",301
"59151350005","gallery","45",61
"59151350005","library or archives","30",61
"59151350005","museum","45",61
"59151350005","theatre/performance and concert hall","45",61
"59151351002","gallery","45",0
"59151351002","library or archives","30",0
"59151351002","museum","45",0
"59151351002","theatre/performance and concert hall","30",0
"59151351003","gallery","45",784
"59151351003","library or archives","30",784
"59151351003","museum","45",784
"59151351003","theatre/performance and concert hall","30",784
"59151352001","gallery","30",101
"59151352001","library or archives","30",101
"59151352001","museum","30",101
"59151352001","theatre/performance and concert hall","30",101
"59151352002","gallery","45",303
"59151352002","library or archives","30",303
"59151352002","museum","45",303
"59151352002","theatre/performance and concert hall","30",303
"59151353001","gallery","30",289
"59151353001","library or archives","30",289
"59151353001","museum","30",289
"59151353001","theatre/performance and concert hall","30",289
"59151353002","gallery","45",165
"59151353002","library or archives","30",165
"59151353002","museum","45",165
"59151353002","theatre/performance and concert hall","30",165
"59151354001","gallery","30",124
"59151354001","library or archives","30",124
"59151354001","museum","30",124
"59151354001","theatre/performance and concert hall","30",124
"59151354002","gallery","30",356
"59151354002","library or archives","30",356
"59151354002","museum","30",356
"59151354002","theatre/performance and concert hall","30",356
"59151355001","gallery","30",121
"59151355001","library or archives","30",121
"59151355001","museum","30",121
"59151355001","theatre/performance and concert hall","30",121
"59151355002","gallery","30",223
"59151355002","library or archives","30",223
"59151355002","museum","30",223
"59151355002","theatre/performance and concert hall","30",223
"59151355003","gallery","30",334
"59151355003","library or archives","30",334
"59151355003","museum","30",334
"59151355003","theatre/performance and concert hall","30",334
"59151356001","gallery","30",10
"59151356001","library or archives","30",10
"59151356001","museum","30",10
"59151356001","theatre/performance and concert hall","30",10
"59151356004","gallery","30",64
"59151356004","library or archives","30",64
"59151356004","museum","30",64
"59151356004","theatre/performance and concert hall","30",64
"59151356006","gallery","30",1116
"59151356006","library or archives","30",1116
"59151356006","museum","30",1116
"59151356006","theatre/performance and concert hall","30",1116
"59151356007","gallery","30",0
"59151356007","library or archives","15",0
"59151356007","museum","30",0
"59151356007","theatre/performance and concert hall","15",0
"59151357001","gallery","45",139
"59151357001","library or archives","30",139
"59151357001","museum","45",139
"59151357001","theatre/performance and concert hall","30",139
"59151357002","gallery","30",287
"59151357002","library or archives","30",287
"59151357002","museum","30",287
"59151357002","theatre/performance and concert hall","30",287
"59151357003","gallery","30",201
"59151357003","library or archives","30",201
"59151357003","museum","30",201
"59151357003","theatre/performance and concert hall","30",201
"59151358001","gallery","30",144
"59151358001","library or archives","30",144
"59151358001","museum","30",144
"59151358001","theatre/performance and concert hall","30",144
"59151358002","gallery","30",133
"59151358002","library or archives","15",133
"59151358002","museum","30",133
"59151358002","theatre/performance and concert hall","30",133
"59151358003","gallery","30",205
"59151358003","library or archives","15",205
"59151358003","museum","30",205
"59151358003","theatre/performance and concert hall","30",205
"59151359001","gallery","30",121
"59151359001","library or archives","30",121
"59151359001","museum","30",121
"59151359001","theatre/performance and concert hall","30",121
"59151359002","gallery","30",126
"59151359002","library or archives","30",126
"59151359002","museum","30",126
"59151359002","theatre/performance and concert hall","30",126
"59151359003","gallery","30",116
"59151359003","library or archives","30",116
"59151359003","museum","30",116
"59151359003","theatre/performance and concert hall","30",116
"59151359004","gallery","45",98
"59151359004","library or archives","30",98
"59151359004","museum","30",98
"59151359004","theatre/performance and concert hall","30",98
"59151359005","gallery","45",133
"59151359005","library or archives","30",133
"59151359005","museum","30",133
"59151359005","theatre/performance and concert hall","30",133
"59151360001","gallery","30",159
"59151360001","library or archives","15",159
"59151360001","museum","30",159
"59151360001","theatre/performance and concert hall","30",159
"59151360002","gallery","30",132
"59151360002","library or archives","30",132
"59151360002","museum","30",132
"59151360002","theatre/performance and concert hall","30",132
"59151360007","gallery","45",143
"59151360007","library or archives","30",143
"59151360007","museum","30",143
"59151360007","theatre/performance and concert hall","30",143
"59151360008","gallery","45",118
"59151360008","library or archives","30",118
"59151360008","museum","30",118
"59151360008","theatre/performance and concert hall","30",118
"59151361001","gallery","30",136
"59151361001","library or archives","15",136
"59151361001","museum","30",136
"59151361001","theatre/performance and concert hall","30",136
"59151361002","gallery","30",142
"59151361002","library or archives","15",142
"59151361002","museum","30",142
"59151361002","theatre/performance and concert hall","30",142
"59151361003","gallery","30",152
"59151361003","library or archives","15",152
"59151361003","museum","30",152
"59151361003","theatre/performance and concert hall","30",152
"59151361004","gallery","45",108
"59151361004","library or archives","15",108
"59151361004","museum","30",108
"59151361004","theatre/performance and concert hall","30",108
"59151362004","gallery","45",176
"59151362004","library or archives","30",176
"59151362004","museum","30",176
"59151362004","theatre/performance and concert hall","30",176
"59151362007","gallery","45",144
"59151362007","library or archives","15",144
"59151362007","museum","30",144
"59151362007","theatre/performance and concert hall","30",144
"59151362008","gallery","45",259
"59151362008","library or archives","15",259
"59151362008","museum","30",259
"59151362008","theatre/performance and concert hall","30",259
"59151363001","gallery","30",111
"59151363001","library or archives","15",111
"59151363001","museum","30",111
"59151363001","theatre/performance and concert hall","30",111
"59151363002","gallery","30",158
"59151363002","library or archives","15",158
"59151363002","museum","30",158
"59151363002","theatre/performance and concert hall","30",158
"59151363003","gallery","45",131
"59151363003","library or archives","15",131
"59151363003","museum","30",131
"59151363003","theatre/performance and concert hall","30",131
"59151363004","gallery","30",144
"59151363004","library or archives","15",144
"59151363004","museum","30",144
"59151363004","theatre/performance and concert hall","30",144
"59151363005","gallery","30",114
"59151363005","library or archives","15",114
"59151363005","museum","30",114
"59151363005","theatre/performance and concert hall","30",114
"59151364001","gallery","45",153
"59151364001","library or archives","15",153
"59151364001","museum","30",153
"59151364001","theatre/performance and concert hall","30",153
"59151364002","gallery","30",161
"59151364002","library or archives","15",161
"59151364002","museum","30",161
"59151364002","theatre/performance and concert hall","30",161
"59151364003","gallery","30",146
"59151364003","library or archives","15",146
"59151364003","museum","30",146
"59151364003","theatre/performance and concert hall","30",146
"59151364004","gallery","45",109
"59151364004","library or archives","15",109
"59151364004","museum","30",109
"59151364004","theatre/performance and concert hall","30",109
"59151364005","gallery","30",149
"59151364005","library or archives","15",149
"59151364005","museum","30",149
"59151364005","theatre/performance and concert hall","30",149
"59151365001","gallery","45",160
"59151365001","library or archives","15",160
"59151365001","museum","30",160
"59151365001","theatre/performance and concert hall","30",160
"59151365002","gallery","45",117
"59151365002","library or archives","15",117
"59151365002","museum","30",117
"59151365002","theatre/performance and concert hall","30",117
"59151365003","gallery","45",136
"59151365003","library or archives","15",136
"59151365003","museum","30",136
"59151365003","theatre/performance and concert hall","30",136
"59151365004","gallery","45",121
"59151365004","library or archives","15",121
"59151365004","museum","30",121
"59151365004","theatre/performance and concert hall","30",121
"59151366001","gallery","30",150
"59151366001","library or archives","15",150
"59151366001","museum","15",150
"59151366001","theatre/performance and concert hall","30",150
"59151366002","gallery","45",110
"59151366002","library or archives","15",110
"59151366002","museum","15",110
"59151366002","theatre/performance and concert hall","30",110
"59151366003","gallery","45",122
"59151366003","library or archives","15",122
"59151366003","museum","30",122
"59151366003","theatre/performance and concert hall","30",122
"59151366004","gallery","45",0
"59151366004","library or archives","15",0
"59151366004","museum","30",0
"59151366004","theatre/performance and concert hall","30",0
"59151366007","gallery","30",114
"59151366007","library or archives","15",114
"59151366007","museum","30",114
"59151366007","theatre/performance and concert hall","30",114
"59151367001","gallery","45",81
"59151367001","library or archives","30",81
"59151367001","museum","30",81
"59151367001","theatre/performance and concert hall","30",81
"59151367002","gallery","45",123
"59151367002","library or archives","15",123
"59151367002","museum","30",123
"59151367002","theatre/performance and concert hall","30",123
"59151367003","gallery","45",120
"59151367003","library or archives","15",120
"59151367003","museum","30",120
"59151367003","theatre/performance and concert hall","30",120
"59151367006","gallery","45",231
"59151367006","library or archives","30",231
"59151367006","museum","30",231
"59151367006","theatre/performance and concert hall","30",231
"59151368001","gallery","45",107
"59151368001","library or archives","15",107
"59151368001","museum","30",107
"59151368001","theatre/performance and concert hall","30",107
"59151368009","gallery","45",111
"59151368009","library or archives","30",111
"59151368009","museum","30",111
"59151368009","theatre/performance and concert hall","30",111
"59151368010","gallery","45",107
"59151368010","library or archives","15",107
"59151368010","museum","30",107
"59151368010","theatre/performance and concert hall","30",107
"59151368011","gallery","45",135
"59151368011","library or archives","15",135
"59151368011","museum","30",135
"59151368011","theatre/performance and concert hall","30",135
"59151368012","gallery","30",0
"59151368012","library or archives","15",0
"59151368012","museum","30",0
"59151368012","theatre/performance and concert hall","30",0
"59151368013","gallery","45",108
"59151368013","library or archives","15",108
"59151368013","museum","30",108
"59151368013","theatre/performance and concert hall","30",108
"59151369001","gallery","45",316
"59151369001","library or archives","30",316
"59151369001","museum","30",316
"59151369001","theatre/performance and concert hall","30",316
"59151369002","gallery","45",244
"59151369002","library or archives","30",244
"59151369002","museum","30",244
"59151369002","theatre/performance and concert hall","30",244
"59151369003","gallery","45",142
"59151369003","library or archives","30",142
"59151369003","museum","30",142
"59151369003","theatre/performance and concert hall","30",142
"59151370001","gallery","45",106
"59151370001","library or archives","15",106
"59151370001","museum","30",106
"59151370001","theatre/performance and concert hall","30",106
"59151370002","gallery","45",152
"59151370002","library or archives","15",152
"59151370002","museum","30",152
"59151370002","theatre/performance and concert hall","30",152
"59151370003","gallery","45",138
"59151370003","library or archives","30",138
"59151370003","museum","30",138
"59151370003","theatre/performance and concert hall","30",138
"59151370004","gallery","45",121
"59151370004","library or archives","30",121
"59151370004","museum","30",121
"59151370004","theatre/performance and concert hall","30",121
"59151370005","gallery","45",129
"59151370005","library or archives","30",129
"59151370005","museum","30",129
"59151370005","theatre/performance and concert hall","30",129
"59151370006","gallery","45",122
"59151370006","library or archives","15",122
"59151370006","museum","30",122
"59151370006","theatre/performance and concert hall","30",122
"59151371001","gallery","45",189
"59151371001","library or archives","30",189
"59151371001","museum","45",189
"59151371001","theatre/performance and concert hall","45",189
"59151371002","gallery","45",242
"59151371002","library or archives","15",242
"59151371002","museum","30",242
"59151371002","theatre/performance and concert hall","30",242
"59151371003","gallery","45",107
"59151371003","library or archives","15",107
"59151371003","museum","30",107
"59151371003","theatre/performance and concert hall","30",107
"59151371004","gallery","45",109
"59151371004","library or archives","30",109
"59151371004","museum","30",109
"59151371004","theatre/performance and concert hall","30",109
"59151372001","gallery","45",66
"59151372001","library or archives","30",66
"59151372001","museum","30",66
"59151372001","theatre/performance and concert hall","30",66
"59151372003","gallery","45",95
"59151372003","library or archives","30",95
"59151372003","museum","30",95
"59151372003","theatre/performance and concert hall","45",95
"59151372004","gallery","45",102
"59151372004","library or archives","30",102
"59151372004","museum","45",102
"59151372004","theatre/performance and concert hall","45",102
"59151372005","gallery","45",91
"59151372005","library or archives","30",91
"59151372005","museum","30",91
"59151372005","theatre/performance and concert hall","45",91
"59151372008","gallery","45",200
"59151372008","library or archives","30",200
"59151372008","museum","30",200
"59151372008","theatre/performance and concert hall","30",200
"59151373001","gallery","45",157
"59151373001","library or archives","30",157
"59151373001","museum","45",157
"59151373001","theatre/performance and concert hall","45",157
"59151373002","gallery","45",347
"59151373002","library or archives","30",347
"59151373002","museum","45",347
"59151373002","theatre/performance and concert hall","45",347
"59151373004","gallery","45",141
"59151373004","library or archives","15",141
"59151373004","museum","30",141
"59151373004","theatre/performance and concert hall","30",141
"59151373007","gallery","45",83
"59151373007","library or archives","30",83
"59151373007","museum","30",83
"59151373007","theatre/performance and concert hall","30",83
"59151374001","gallery","45",104
"59151374001","library or archives","30",104
"59151374001","museum","45",104
"59151374001","theatre/performance and concert hall","45",104
"59151374002","gallery","45",0
"59151374002","library or archives","30",0
"59151374002","museum","45",0
"59151374002","theatre/performance and concert hall","45",0
"59151374003","gallery","45",203
"59151374003","library or archives","30",203
"59151374003","museum","45",203
"59151374003","theatre/performance and concert hall","45",203
"59151374004","gallery","45",124
"59151374004","library or archives","30",124
"59151374004","museum","45",124
"59151374004","theatre/performance and concert hall","45",124
"59151374005","gallery","45",135
"59151374005","library or archives","30",135
"59151374005","museum","30",135
"59151374005","theatre/performance and concert hall","30",135
"59151374006","gallery","45",126
"59151374006","library or archives","30",126
"59151374006","museum","30",126
"59151374006","theatre/performance and concert hall","30",126
"59151375001","gallery","45",48
"59151375001","library or archives","30",48
"59151375001","museum","45",48
"59151375001","theatre/performance and concert hall","45",48
"59151375002","gallery","45",256
"59151375002","library or archives","30",256
"59151375002","museum","45",256
"59151375002","theatre/performance and concert hall","45",256
"59151375003","gallery","45",0
"59151375003","library or archives","30",0
"59151375003","museum","45",0
"59151375003","theatre/performance and concert hall","45",0
"59151375004","gallery","45",125
"59151375004","library or archives","30",125
"59151375004","museum","45",125
"59151375004","theatre/performance and concert hall","45",125
"59151375005","gallery","45",138
"59151375005","library or archives","30",138
"59151375005","museum","45",138
"59151375005","theatre/performance and concert hall","45",138
"59151376001","gallery","45",26
"59151376001","library or archives","45",26
"59151376001","museum","45",26
"59151376001","theatre/performance and concert hall","45",26
"59151376002","gallery","45",17
"59151376002","library or archives","30",17
"59151376002","museum","45",17
"59151376002","theatre/performance and concert hall","45",17
"59151376004","gallery","60",0
"59151376004","library or archives","45",0
"59151376004","museum","45",0
"59151376004","theatre/performance and concert hall","45",0
"59151376006","gallery","45",86
"59151376006","library or archives","30",86
"59151376006","museum","45",86
"59151376006","theatre/performance and concert hall","30",86
"59151376010","gallery","45",33
"59151376010","library or archives","45",33
"59151376010","museum","45",33
"59151376010","theatre/performance and concert hall","45",33
"59151376012","gallery","45",225
"59151376012","library or archives","30",225
"59151376012","museum","45",225
"59151376012","theatre/performance and concert hall","30",225
"59151376015","gallery","45",548
"59151376015","library or archives","45",548
"59151376015","museum","45",548
"59151376015","theatre/performance and concert hall","45",548
"59151377001","gallery","45",443
"59151377001","library or archives","30",443
"59151377001","museum","45",443
"59151377001","theatre/performance and concert hall","45",443
"59151377002","gallery","45",40
"59151377002","library or archives","30",40
"59151377002","museum","45",40
"59151377002","theatre/performance and concert hall","45",40
"59151378001","gallery","45",202
"59151378001","library or archives","30",202
"59151378001","museum","45",202
"59151378001","theatre/performance and concert hall","45",202
"59151378002","gallery","45",154
"59151378002","library or archives","30",154
"59151378002","museum","45",154
"59151378002","theatre/performance and concert hall","45",154
"59151379007","gallery","45",0
"59151379007","library or archives","30",0
"59151379007","museum","30",0
"59151379007","theatre/performance and concert hall","30",0
"59151379008","gallery","45",104
"59151379008","library or archives","30",104
"59151379008","museum","30",104
"59151379008","theatre/performance and concert hall","30",104
"59151379010","gallery","45",101
"59151379010","library or archives","30",101
"59151379010","museum","45",101
"59151379010","theatre/performance and concert hall","45",101
"59151379013","gallery","45",178
"59151379013","library or archives","30",178
"59151379013","museum","45",178
"59151379013","theatre/performance and concert hall","45",178
"59151380001","gallery","45",156
"59151380001","library or archives","30",156
"59151380001","museum","30",156
"59151380001","theatre/performance and concert hall","30",156
"59151380002","gallery","45",68
"59151380002","library or archives","30",68
"59151380002","museum","30",68
"59151380002","theatre/performance and concert hall","30",68
"59151380003","gallery","45",241
"59151380003","library or archives","15",241
"59151380003","museum","30",241
"59151380003","theatre/performance and concert hall","30",241
"59151380004","gallery","45",139
"59151380004","library or archives","30",139
"59151380004","museum","30",139
"59151380004","theatre/performance and concert hall","30",139
"59151381001","gallery","45",122
"59151381001","library or archives","30",122
"59151381001","museum","30",122
"59151381001","theatre/performance and concert hall","30",122
"59151381002","gallery","45",140
"59151381002","library or archives","30",140
"59151381002","museum","30",140
"59151381002","theatre/performance and concert hall","30",140
"59151381003","gallery","45",189
"59151381003","library or archives","30",189
"59151381003","museum","45",189
"59151381003","theatre/performance and concert hall","45",189
"59151381004","gallery","45",215
"59151381004","library or archives","30",215
"59151381004","museum","45",215
"59151381004","theatre/performance and concert hall","45",215
"59151382001","gallery","45",191
"59151382001","library or archives","30",191
"59151382001","museum","30",191
"59151382001","theatre/performance and concert hall","30",191
"59151382004","gallery","45",451
"59151382004","library or archives","30",451
"59151382004","museum","45",451
"59151382004","theatre/performance and concert hall","45",451
"59151383001","gallery","45",195
"59151383001","library or archives","30",195
"59151383001","museum","45",195
"59151383001","theatre/performance and concert hall","45",195
"59151383002","gallery","45",76
"59151383002","library or archives","30",76
"59151383002","museum","45",76
"59151383002","theatre/performance and concert hall","45",76
"59151383003","gallery","45",135
"59151383003","library or archives","30",135
"59151383003","museum","45",135
"59151383003","theatre/performance and concert hall","45",135
"59151383004","gallery","45",275
"59151383004","library or archives","30",275
"59151383004","museum","45",275
"59151383004","theatre/performance and concert hall","45",275
"59151384001","gallery","45",119
"59151384001","library or archives","30",119
"59151384001","museum","45",119
"59151384001","theatre/performance and concert hall","45",119
"59151384002","gallery","45",248
"59151384002","library or archives","45",248
"59151384002","museum","45",248
"59151384002","theatre/performance and concert hall","45",248
"59151384003","gallery","45",74
"59151384003","library or archives","45",74
"59151384003","museum","45",74
"59151384003","theatre/performance and concert hall","45",74
"59151385001","gallery","45",76
"59151385001","library or archives","30",76
"59151385001","museum","45",76
"59151385001","theatre/performance and concert hall","45",76
"59151385002","gallery","45",157
"59151385002","library or archives","45",157
"59151385002","museum","45",157
"59151385002","theatre/performance and concert hall","45",157
"59151385003","gallery","45",107
"59151385003","library or archives","30",107
"59151385003","museum","45",107
"59151385003","theatre/performance and concert hall","45",107
"59151385004","gallery","45",98
"59151385004","library or archives","30",98
"59151385004","museum","45",98
"59151385004","theatre/performance and concert hall","45",98
"59151385005","gallery","45",121
"59151385005","library or archives","30",121
"59151385005","museum","45",121
"59151385005","theatre/performance and concert hall","45",121
"59151385006","gallery","45",137
"59151385006","library or archives","30",137
"59151385006","museum","45",137
"59151385006","theatre/performance and concert hall","45",137
"59151386001","gallery","45",133
"59151386001","library or archives","30",133
"59151386001","museum","45",133
"59151386001","theatre/performance and concert hall","45",133
"59151386002","gallery","45",104
"59151386002","library or archives","30",104
"59151386002","museum","45",104
"59151386002","theatre/performance and concert hall","45",104
"59151386003","gallery","45",94
"59151386003","library or archives","30",94
"59151386003","museum","45",94
"59151386003","theatre/performance and concert hall","45",94
"59151386004","gallery","45",79
"59151386004","library or archives","30",79
"59151386004","museum","45",79
"59151386004","theatre/performance and concert hall","45",79
"59151386005","gallery","45",38
"59151386005","library or archives","30",38
"59151386005","museum","45",38
"59151386005","theatre/performance and concert hall","45",38
"59151386006","gallery","45",59
"59151386006","library or archives","30",59
"59151386006","museum","45",59
"59151386006","theatre/performance and concert hall","45",59
"59151386007","gallery","45",89
"59151386007","library or archives","30",89
"59151386007","museum","45",89
"59151386007","theatre/performance and concert hall","45",89
"59151386008","gallery","45",54
"59151386008","library or archives","30",54
"59151386008","museum","45",54
"59151386008","theatre/performance and concert hall","45",54
"59151387002","gallery","45",113
"59151387002","library or archives","30",113
"59151387002","museum","45",113
"59151387002","theatre/performance and concert hall","45",113
"59151387004","gallery","45",60
"59151387004","library or archives","30",60
"59151387004","museum","45",60
"59151387004","theatre/performance and concert hall","45",60
"59151387006","gallery","45",108
"59151387006","library or archives","30",108
"59151387006","museum","45",108
"59151387006","theatre/performance and concert hall","30",108
"59151387007","gallery","45",80
"59151387007","library or archives","15",80
"59151387007","museum","45",80
"59151387007","theatre/performance and concert hall","30",80
"59151387008","gallery","45",108
"59151387008","library or archives","30",108
"59151387008","museum","45",108
"59151387008","theatre/performance and concert hall","45",108
"59151387009","gallery","45",15
"59151387009","library or archives","30",15
"59151387009","museum","45",15
"59151387009","theatre/performance and concert hall","30",15
"59151387010","gallery","45",15
"59151387010","library or archives","30",15
"59151387010","museum","45",15
"59151387010","theatre/performance and concert hall","30",15
"59151387015","gallery","45",104
"59151387015","library or archives","30",104
"59151387015","museum","45",104
"59151387015","theatre/performance and concert hall","30",104
"59151387016","gallery","45",130
"59151387016","library or archives","30",130
"59151387016","museum","45",130
"59151387016","theatre/performance and concert hall","45",130
"59151388003","gallery","45",116
"59151388003","library or archives","30",116
"59151388003","museum","45",116
"59151388003","theatre/performance and concert hall","45",116
"59151388004","gallery","45",74
"59151388004","library or archives","30",74
"59151388004","museum","45",74
"59151388004","theatre/performance and concert hall","30",74
"59151388005","gallery","45",96
"59151388005","library or archives","30",96
"59151388005","museum","45",96
"59151388005","theatre/performance and concert hall","30",96
"59151388006","gallery","45",87
"59151388006","library or archives","30",87
"59151388006","museum","45",87
"59151388006","theatre/performance and concert hall","30",87
"59151388007","gallery","45",116
"59151388007","library or archives","30",116
"59151388007","museum","45",116
"59151388007","theatre/performance and concert hall","45",116
"59151389001","gallery","45",163
"59151389001","library or archives","15",163
"59151389001","museum","45",163
"59151389001","theatre/performance and concert hall","30",163
"59151389002","gallery","45",102
"59151389002","library or archives","15",102
"59151389002","museum","45",102
"59151389002","theatre/performance and concert hall","45",102
"59151389003","gallery","45",93
"59151389003","library or archives","30",93
"59151389003","museum","45",93
"59151389003","theatre/performance and concert hall","45",93
"59151389004","gallery","45",97
"59151389004","library or archives","30",97
"59151389004","museum","45",97
"59151389004","theatre/performance and concert hall","45",97
"59151389005","gallery","45",177
"59151389005","library or archives","30",177
"59151389005","museum","45",177
"59151389005","theatre/performance and concert hall","45",177
"59151390001","gallery","45",0
"59151390001","library or archives","30",0
"59151390001","museum","45",0
"59151390001","theatre/performance and concert hall","45",0
"59151390007","gallery","45",92
"59151390007","library or archives","30",92
"59151390007","museum","45",92
"59151390007","theatre/performance and concert hall","45",92
"59151390008","gallery","45",98
"59151390008","library or archives","30",98
"59151390008","museum","45",98
"59151390008","theatre/performance and concert hall","45",98
"59151390009","gallery","45",92
"59151390009","library or archives","30",92
"59151390009","museum","45",92
"59151390009","theatre/performance and concert hall","45",92
"59151390010","gallery","45",50
"59151390010","library or archives","30",50
"59151390010","museum","45",50
"59151390010","theatre/performance and concert hall","45",50
"59151390015","gallery","45",82
"59151390015","library or archives","45",82
"59151390015","museum","45",82
"59151390015","theatre/performance and concert hall","60",82
"59151390016","gallery","45",197
"59151390016","library or archives","45",197
"59151390016","museum","45",197
"59151390016","theatre/performance and concert hall","45",197
"59151391001","gallery","30",0
"59151391001","library or archives","45",0
"59151391001","museum","30",0
"59151391001","theatre/performance and concert hall","45",0
"59151391002","gallery","45",339
"59151391002","library or archives","45",339
"59151391002","museum","45",339
"59151391002","theatre/performance and concert hall","45",339
"59151391003","gallery","45",207
"59151391003","library or archives","30",207
"59151391003","museum","45",207
"59151391003","theatre/performance and concert hall","45",207
"59151392007","gallery","45",42
"59151392007","library or archives","45",42
"59151392007","museum","60",42
"59151392007","theatre/performance and concert hall","60",42
"59151392008","gallery","45",105
"59151392008","library or archives","45",105
"59151392008","museum","45",105
"59151392008","theatre/performance and concert hall","60",105
"59151392009","gallery","45",72
"59151392009","library or archives","30",72
"59151392009","museum","45",72
"59151392009","theatre/performance and concert hall","45",72
"59151392011","gallery","45",0
"59151392011","library or archives","30",0
"59151392011","museum","45",0
"59151392011","theatre/performance and concert hall","45",0
"59151392015","gallery","45",0
"59151392015","library or archives","30",0
"59151392015","museum","45",0
"59151392015","theatre/performance and concert hall","30",0
"59151392018","gallery","30",0
"59151392018","library or archives","30",0
"59151392018","museum","30",0
"59151392018","theatre/performance and concert hall","30",0
"59151392023","gallery","45",0
"59151392023","library or archives","30",0
"59151392023","museum","45",0
"59151392023","theatre/performance and concert hall","30",0
"59151392025","gallery","45",372
"59151392025","library or archives","45",372
"59151392025","museum","45",372
"59151392025","theatre/performance and concert hall","45",372
"59151392026","gallery","45",0
"59151392026","library or archives","30",0
"59151392026","museum","45",0
"59151392026","theatre/performance and concert hall","45",0
"59151392027","gallery","45",0
"59151392027","library or archives","30",0
"59151392027","museum","45",0
"59151392027","theatre/performance and concert hall","30",0
"59151393001","gallery","30",0
"59151393001","library or archives","30",0
"59151393001","museum","30",0
"59151393001","theatre/performance and concert hall","30",0
"59151393002","gallery","30",0
"59151393002","library or archives","30",0
"59151393002","museum","45",0
"59151393002","theatre/performance and concert hall","30",0
"59151393003","gallery","30",0
"59151393003","library or archives","30",0
"59151393003","museum","30",0
"59151393003","theatre/performance and concert hall","30",0
"59151393008","gallery","30",100
"59151393008","library or archives","45",100
"59151393008","museum","30",100
"59151393008","theatre/performance and concert hall","45",100
"59151393009","gallery","30",126
