"fromId","type","time_groups","pop"
"2.92249256317264e-313","gallery","45",46
"2.92249256317264e-313","library or archives","30",46
"2.92249256317264e-313","museum","45",46
"2.92249256317264e-313","theatre/performance and concert hall","45",46
"2.92249256322205e-313","gallery","45",73
"2.92249256322205e-313","library or archives","30",73
"2.92249256322205e-313","museum","45",73
"2.92249256322205e-313","theatre/performance and concert hall","45",73
"2.92249256327145e-313","gallery","45",41
"2.92249256327145e-313","library or archives","45",41
"2.92249256327145e-313","museum","45",41
"2.92249256327145e-313","theatre/performance and concert hall","45",41
"2.92249256332086e-313","gallery","45",89
"2.92249256332086e-313","library or archives","45",89
"2.92249256332086e-313","museum","45",89
"2.92249256332086e-313","theatre/performance and concert hall","45",89
"2.92249256337027e-313","gallery","45",73
"2.92249256337027e-313","library or archives","45",73
"2.92249256337027e-313","museum","45",73
"2.92249256337027e-313","theatre/performance and concert hall","45",73
"2.92249256341967e-313","gallery","60",114
"2.92249256341967e-313","library or archives","45",114
"2.92249256341967e-313","museum","45",114
"2.92249256341967e-313","theatre/performance and concert hall","45",114
"2.92249261233217e-313","gallery","60",54
"2.92249261233217e-313","library or archives","45",54
"2.92249261233217e-313","museum","60",54
"2.92249261233217e-313","theatre/performance and concert hall","60",54
"2.92249261248039e-313","gallery","60",74
"2.92249261248039e-313","library or archives","45",74
"2.92249261248039e-313","museum","60",74
"2.92249261248039e-313","theatre/performance and concert hall","45",74
"2.9224926125792e-313","gallery","60",68
"2.9224926125792e-313","library or archives","45",68
"2.9224926125792e-313","museum","60",68
"2.9224926125792e-313","theatre/performance and concert hall","60",68
"2.92249261272742e-313","gallery","45",69
"2.92249261272742e-313","library or archives","45",69
"2.92249261272742e-313","museum","45",69
"2.92249261272742e-313","theatre/performance and concert hall","45",69
"2.92249261277683e-313","gallery","60",109
"2.92249261277683e-313","library or archives","45",109
"2.92249261277683e-313","museum","60",109
"2.92249261277683e-313","theatre/performance and concert hall","45",109
"2.92249261282624e-313","gallery","60",184
"2.92249261282624e-313","library or archives","45",184
"2.92249261282624e-313","museum","60",184
"2.92249261282624e-313","theatre/performance and concert hall","60",184
"2.92249266183755e-313","gallery","60",72
"2.92249266183755e-313","library or archives","60",72
"2.92249266183755e-313","museum","60",72
"2.92249266183755e-313","theatre/performance and concert hall","60",72
"2.92249266188696e-313","gallery","60",81
"2.92249266188696e-313","library or archives","45",81
"2.92249266188696e-313","museum","60",81
"2.92249266188696e-313","theatre/performance and concert hall","60",81
"2.92249266208458e-313","gallery","60",46
"2.92249266208458e-313","library or archives","45",46
"2.92249266208458e-313","museum","60",46
"2.92249266208458e-313","theatre/performance and concert hall","60",46
"2.92249266228221e-313","gallery","60",61
"2.92249266228221e-313","library or archives","45",61
"2.92249266228221e-313","museum","60",61
"2.92249266228221e-313","theatre/performance and concert hall","60",61
"2.92249266233161e-313","gallery","60",93
"2.92249266233161e-313","library or archives","60",93
"2.92249266233161e-313","museum","60",93
"2.92249266233161e-313","theatre/performance and concert hall","60",93
"2.92249266243043e-313","gallery","60",158
"2.92249266243043e-313","library or archives","45",158
"2.92249266243043e-313","museum","60",158
"2.92249266243043e-313","theatre/performance and concert hall","60",158
"2.92249266247983e-313","gallery","60",44
"2.92249266247983e-313","library or archives","45",44
"2.92249266247983e-313","museum","60",44
"2.92249266247983e-313","theatre/performance and concert hall","60",44
"2.9224927111453e-313","gallery","60",10
"2.9224927111453e-313","library or archives","45",10
"2.9224927111453e-313","museum","60",10
"2.9224927111453e-313","theatre/performance and concert hall","60",10
"2.92249271124411e-313","gallery","60",68
"2.92249271124411e-313","library or archives","45",68
"2.92249271124411e-313","museum","60",68
"2.92249271124411e-313","theatre/performance and concert hall","60",68
"2.92249271129352e-313","gallery","60",51
"2.92249271129352e-313","library or archives","45",51
"2.92249271129352e-313","museum","60",51
"2.92249271129352e-313","theatre/performance and concert hall","60",51
"2.92249271134293e-313","gallery","60",34
"2.92249271134293e-313","library or archives","45",34
"2.92249271134293e-313","museum","60",34
"2.92249271134293e-313","theatre/performance and concert hall","60",34
"2.92249271154055e-313","gallery","60",120
"2.92249271154055e-313","library or archives","45",120
"2.92249271154055e-313","museum","60",120
"2.92249271154055e-313","theatre/performance and concert hall","60",120
"2.92249271183699e-313","gallery","60",33
"2.92249271183699e-313","library or archives","45",33
"2.92249271183699e-313","museum","60",33
"2.92249271183699e-313","theatre/performance and concert hall","60",33
"2.92249271193581e-313","gallery","60",0
"2.92249271193581e-313","library or archives","45",0
"2.92249271193581e-313","museum","60",0
"2.92249271193581e-313","theatre/performance and concert hall","60",0
"2.92249271198521e-313","gallery","60",482
"2.92249271198521e-313","library or archives","45",482
"2.92249271198521e-313","museum","60",482
"2.92249271198521e-313","theatre/performance and concert hall","60",482
"2.92249276065068e-313","gallery","60",0
"2.92249276065068e-313","library or archives","45",0
"2.92249276065068e-313","museum","60",0
"2.92249276065068e-313","theatre/performance and concert hall","60",0
"2.92249276089771e-313","gallery","60",98
"2.92249276089771e-313","library or archives","45",98
"2.92249276089771e-313","museum","60",98
"2.92249276089771e-313","theatre/performance and concert hall","60",98
"2.92249276124356e-313","gallery","60",80
"2.92249276124356e-313","library or archives","45",80
"2.92249276124356e-313","museum","60",80
"2.92249276124356e-313","theatre/performance and concert hall","60",80
"2.92249276129296e-313","gallery","60",72
"2.92249276129296e-313","library or archives","45",72
"2.92249276129296e-313","museum","60",72
"2.92249276129296e-313","theatre/performance and concert hall","60",72
"2.92249276134237e-313","gallery","60",68
"2.92249276134237e-313","library or archives","45",68
"2.92249276134237e-313","museum","60",68
"2.92249276134237e-313","theatre/performance and concert hall","60",68
"2.9224927615894e-313","gallery","60",354
"2.9224927615894e-313","library or archives","45",354
"2.9224927615894e-313","museum","60",354
"2.9224927615894e-313","theatre/performance and concert hall","60",354
"2.92249281000784e-313","gallery","60",10
"2.92249281000784e-313","library or archives","60",10
"2.92249281000784e-313","museum","60",10
"2.92249281000784e-313","theatre/performance and concert hall","60",10
"2.92249281005724e-313","gallery","60",83
"2.92249281005724e-313","library or archives","60",83
"2.92249281005724e-313","museum","60",83
"2.92249281005724e-313","theatre/performance and concert hall","60",83
"2.92249281010665e-313","gallery","60",0
"2.92249281010665e-313","library or archives","60",0
"2.92249281010665e-313","museum","60",0
"2.92249281010665e-313","theatre/performance and concert hall","60",0
"2.92249281045249e-313","gallery","60",75
"2.92249281045249e-313","library or archives","60",75
"2.92249281045249e-313","museum","60",75
"2.92249281045249e-313","theatre/performance and concert hall","60",75
"2.92249281099597e-313","gallery","60",0
"2.92249281099597e-313","library or archives","60",0
"2.92249281099597e-313","museum","60",0
"2.92249281099597e-313","theatre/performance and concert hall","60",0
"2.92249281104537e-313","gallery","60",10
"2.92249281104537e-313","library or archives","60",10
"2.92249281104537e-313","museum","60",10
"2.92249281104537e-313","theatre/performance and concert hall","60",10
"2.92249281109478e-313","gallery","60",0
"2.92249281109478e-313","library or archives","60",0
"2.92249281109478e-313","museum","60",0
"2.92249281109478e-313","theatre/performance and concert hall","60",0
"2.92249281114419e-313","gallery","75",0
"2.92249281114419e-313","library or archives","75",0
"2.92249281114419e-313","museum","60",0
"2.92249281114419e-313","theatre/performance and concert hall","75",0
"2.9224928594144e-313","gallery","45",71
"2.9224928594144e-313","library or archives","45",71
"2.9224928594144e-313","museum","45",71
"2.9224928594144e-313","theatre/performance and concert hall","45",71
"2.92249285946381e-313","gallery","45",65
"2.92249285946381e-313","library or archives","45",65
"2.92249285946381e-313","museum","45",65
"2.92249285946381e-313","theatre/performance and concert hall","45",65
"2.92249285956262e-313","gallery","60",111
"2.92249285956262e-313","library or archives","60",111
"2.92249285956262e-313","museum","60",111
"2.92249285956262e-313","theatre/performance and concert hall","60",111
"2.92249285961203e-313","gallery","60",61
"2.92249285961203e-313","library or archives","45",61
"2.92249285961203e-313","museum","60",61
"2.92249285961203e-313","theatre/performance and concert hall","60",61
"2.92249285966143e-313","gallery","60",51
"2.92249285966143e-313","library or archives","45",51
"2.92249285966143e-313","museum","60",51
"2.92249285966143e-313","theatre/performance and concert hall","60",51
"2.92249285971084e-313","gallery","45",169
"2.92249285971084e-313","library or archives","45",169
"2.92249285971084e-313","museum","45",169
"2.92249285971084e-313","theatre/performance and concert hall","45",169
"2.92249290877156e-313","gallery","45",68
"2.92249290877156e-313","library or archives","45",68
"2.92249290877156e-313","museum","45",68
"2.92249290877156e-313","theatre/performance and concert hall","45",68
"2.92249290882097e-313","gallery","60",144
"2.92249290882097e-313","library or archives","45",144
"2.92249290882097e-313","museum","60",144
"2.92249290882097e-313","theatre/performance and concert hall","60",144
"2.92249290887037e-313","gallery","45",224
"2.92249290887037e-313","library or archives","45",224
"2.92249290887037e-313","museum","45",224
"2.92249290887037e-313","theatre/performance and concert hall","45",224
"2.92249290891978e-313","gallery","45",146
"2.92249290891978e-313","library or archives","45",146
"2.92249290891978e-313","museum","45",146
"2.92249290891978e-313","theatre/performance and concert hall","45",146
"2.92249290896918e-313","gallery","45",57
"2.92249290896918e-313","library or archives","45",57
"2.92249290896918e-313","museum","45",57
"2.92249290896918e-313","theatre/performance and concert hall","45",57
"2.92249295817812e-313","gallery","45",100
"2.92249295817812e-313","library or archives","30",100
"2.92249295817812e-313","museum","45",100
"2.92249295817812e-313","theatre/performance and concert hall","45",100
"2.92249295832634e-313","gallery","45",57
"2.92249295832634e-313","library or archives","30",57
"2.92249295832634e-313","museum","45",57
"2.92249295832634e-313","theatre/performance and concert hall","45",57
"2.92249295837575e-313","gallery","45",79
"2.92249295837575e-313","library or archives","30",79
"2.92249295837575e-313","museum","45",79
"2.92249295837575e-313","theatre/performance and concert hall","45",79
"2.92249295842516e-313","gallery","45",58
"2.92249295842516e-313","library or archives","30",58
"2.92249295842516e-313","museum","45",58
"2.92249295842516e-313","theatre/performance and concert hall","45",58
"2.92249295852397e-313","gallery","45",5
"2.92249295852397e-313","library or archives","30",5
"2.92249295852397e-313","museum","45",5
"2.92249295852397e-313","theatre/performance and concert hall","45",5
"2.92249295857338e-313","gallery","45",75
"2.92249295857338e-313","library or archives","30",75
"2.92249295857338e-313","museum","45",75
"2.92249295857338e-313","theatre/performance and concert hall","45",75
"2.92249295867219e-313","gallery","45",230
"2.92249295867219e-313","library or archives","45",230
"2.92249295867219e-313","museum","45",230
"2.92249295867219e-313","theatre/performance and concert hall","45",230
"2.9224929587216e-313","gallery","45",0
"2.9224929587216e-313","library or archives","30",0
"2.9224929587216e-313","museum","45",0
"2.9224929587216e-313","theatre/performance and concert hall","45",0
"2.92249300758469e-313","gallery","45",41
"2.92249300758469e-313","library or archives","30",41
"2.92249300758469e-313","museum","45",41
"2.92249300758469e-313","theatre/performance and concert hall","45",41
"2.92249300763409e-313","gallery","30",347
"2.92249300763409e-313","library or archives","30",347
"2.92249300763409e-313","museum","30",347
"2.92249300763409e-313","theatre/performance and concert hall","30",347
"2.9224930076835e-313","gallery","45",131
"2.9224930076835e-313","library or archives","30",131
"2.9224930076835e-313","museum","30",131
"2.9224930076835e-313","theatre/performance and concert hall","30",131
"2.92249300773291e-313","gallery","30",77
"2.92249300773291e-313","library or archives","30",77
"2.92249300773291e-313","museum","30",77
"2.92249300773291e-313","theatre/performance and concert hall","30",77
"2.92249305699125e-313","gallery","30",72
"2.92249305699125e-313","library or archives","30",72
"2.92249305699125e-313","museum","30",72
"2.92249305699125e-313","theatre/performance and concert hall","30",72
"2.92249305704066e-313","gallery","30",0
"2.92249305704066e-313","library or archives","30",0
"2.92249305704066e-313","museum","30",0
"2.92249305704066e-313","theatre/performance and concert hall","30",0
"2.92249305709007e-313","gallery","30",18
"2.92249305709007e-313","library or archives","30",18
"2.92249305709007e-313","museum","30",18
"2.92249305709007e-313","theatre/performance and concert hall","30",18
"2.92249305713947e-313","gallery","30",5
"2.92249305713947e-313","library or archives","30",5
"2.92249305713947e-313","museum","30",5
"2.92249305713947e-313","theatre/performance and concert hall","30",5
"2.92249305723829e-313","gallery","45",69
"2.92249305723829e-313","library or archives","30",69
"2.92249305723829e-313","museum","45",69
"2.92249305723829e-313","theatre/performance and concert hall","45",69
"2.92249305728769e-313","gallery","45",70
"2.92249305728769e-313","library or archives","30",70
"2.92249305728769e-313","museum","45",70
"2.92249305728769e-313","theatre/performance and concert hall","45",70
"2.9224930573371e-313","gallery","45",87
"2.9224930573371e-313","library or archives","30",87
"2.9224930573371e-313","museum","30",87
"2.9224930573371e-313","theatre/performance and concert hall","30",87
"2.92249305743591e-313","gallery","30",270
"2.92249305743591e-313","library or archives","30",270
"2.92249305743591e-313","museum","30",270
"2.92249305743591e-313","theatre/performance and concert hall","30",270
"2.92249310649663e-313","gallery","45",25
"2.92249310649663e-313","library or archives","45",25
"2.92249310649663e-313","museum","45",25
"2.92249310649663e-313","theatre/performance and concert hall","45",25
"2.92249310654604e-313","gallery","30",156
"2.92249310654604e-313","library or archives","30",156
"2.92249310654604e-313","museum","30",156
"2.92249310654604e-313","theatre/performance and concert hall","30",156
"2.92249310659544e-313","gallery","45",53
"2.92249310659544e-313","library or archives","30",53
"2.92249310659544e-313","museum","45",53
"2.92249310659544e-313","theatre/performance and concert hall","45",53
"2.92249310664485e-313","gallery","45",123
"2.92249310664485e-313","library or archives","30",123
"2.92249310664485e-313","museum","45",123
"2.92249310664485e-313","theatre/performance and concert hall","45",123
"2.92249310679307e-313","gallery","30",213
"2.92249310679307e-313","library or archives","30",213
"2.92249310679307e-313","museum","30",213
"2.92249310679307e-313","theatre/performance and concert hall","30",213
"2.92249310684248e-313","gallery","45",149
"2.92249310684248e-313","library or archives","45",149
"2.92249310684248e-313","museum","45",149
"2.92249310684248e-313","theatre/performance and concert hall","45",149
"2.92249310689188e-313","gallery","45",285
"2.92249310689188e-313","library or archives","30",285
"2.92249310689188e-313","museum","30",285
"2.92249310689188e-313","theatre/performance and concert hall","30",285
"2.92249315639726e-313","gallery","30",0
"2.92249315639726e-313","library or archives","15",0
"2.92249315639726e-313","museum","15",0
"2.92249315639726e-313","theatre/performance and concert hall","15",0
"2.92249315659489e-313","gallery","30",505
"2.92249315659489e-313","library or archives","15",505
"2.92249315659489e-313","museum","30",505
"2.92249315659489e-313","theatre/performance and concert hall","15",505
"2.92249315664429e-313","gallery","30",149
"2.92249315664429e-313","library or archives","30",149
"2.92249315664429e-313","museum","30",149
"2.92249315664429e-313","theatre/performance and concert hall","30",149
"2.92249320530976e-313","gallery","30",160
"2.92249320530976e-313","library or archives","30",160
"2.92249320530976e-313","museum","30",160
"2.92249320530976e-313","theatre/performance and concert hall","30",160
"2.92249320535917e-313","gallery","30",270
"2.92249320535917e-313","library or archives","15",270
"2.92249320535917e-313","museum","30",270
"2.92249320535917e-313","theatre/performance and concert hall","15",270
"2.92249320540857e-313","gallery","30",613
"2.92249320540857e-313","library or archives","30",613
"2.92249320540857e-313","museum","30",613
"2.92249320540857e-313","theatre/performance and concert hall","30",613
"2.92249320550739e-313","gallery","30",0
"2.92249320550739e-313","library or archives","30",0
"2.92249320550739e-313","museum","30",0
"2.92249320550739e-313","theatre/performance and concert hall","30",0
"2.92249325471632e-313","gallery","30",134
"2.92249325471632e-313","library or archives","30",134
"2.92249325471632e-313","museum","30",134
"2.92249325471632e-313","theatre/performance and concert hall","30",134
"2.92249325476573e-313","gallery","30",93
"2.92249325476573e-313","library or archives","30",93
"2.92249325476573e-313","museum","30",93
"2.92249325476573e-313","theatre/performance and concert hall","30",93
"2.92249325491395e-313","gallery","30",206
"2.92249325491395e-313","library or archives","30",206
"2.92249325491395e-313","museum","30",206
"2.92249325491395e-313","theatre/performance and concert hall","30",206
"2.92249325496336e-313","gallery","30",221
"2.92249325496336e-313","library or archives","30",221
"2.92249325496336e-313","museum","30",221
"2.92249325496336e-313","theatre/performance and concert hall","30",221
"2.92249325501276e-313","gallery","45",82
"2.92249325501276e-313","library or archives","45",82
"2.92249325501276e-313","museum","30",82
"2.92249325501276e-313","theatre/performance and concert hall","30",82
"2.92249325506217e-313","gallery","45",78
"2.92249325506217e-313","library or archives","45",78
"2.92249325506217e-313","museum","45",78
"2.92249325506217e-313","theatre/performance and concert hall","45",78
"2.92249330417229e-313","gallery","60",35
"2.92249330417229e-313","library or archives","45",35
"2.92249330417229e-313","museum","45",35
"2.92249330417229e-313","theatre/performance and concert hall","45",35
"2.92249330432051e-313","gallery","45",109
"2.92249330432051e-313","library or archives","45",109
"2.92249330432051e-313","museum","45",109
"2.92249330432051e-313","theatre/performance and concert hall","45",109
"2.92249330451814e-313","gallery","30",0
"2.92249330451814e-313","library or archives","30",0
"2.92249330451814e-313","museum","30",0
"2.92249330451814e-313","theatre/performance and concert hall","30",0
"2.92249330491339e-313","gallery","60",57
"2.92249330491339e-313","library or archives","45",57
"2.92249330491339e-313","museum","45",57
"2.92249330491339e-313","theatre/performance and concert hall","45",57
"2.9224933049628e-313","gallery","45",130
"2.9224933049628e-313","library or archives","45",130
"2.9224933049628e-313","museum","45",130
"2.9224933049628e-313","theatre/performance and concert hall","45",130
"2.92249330501221e-313","gallery","60",163
"2.92249330501221e-313","library or archives","60",163
"2.92249330501221e-313","museum","60",163
"2.92249330501221e-313","theatre/performance and concert hall","60",163
"2.92249330506161e-313","gallery","45",66
"2.92249330506161e-313","library or archives","45",66
"2.92249330506161e-313","museum","45",66
"2.92249330506161e-313","theatre/performance and concert hall","45",66
"2.92249330511102e-313","gallery","60",200
"2.92249330511102e-313","library or archives","60",200
"2.92249330511102e-313","museum","60",200
"2.92249330511102e-313","theatre/performance and concert hall","60",200
"2.92249335348005e-313","gallery","45",67
"2.92249335348005e-313","library or archives","45",67
"2.92249335348005e-313","museum","45",67
"2.92249335348005e-313","theatre/performance and concert hall","45",67
"2.92249335357886e-313","gallery","45",77
"2.92249335357886e-313","library or archives","45",77
"2.92249335357886e-313","museum","45",77
"2.92249335357886e-313","theatre/performance and concert hall","45",77
"2.92249335362827e-313","gallery","60",101
"2.92249335362827e-313","library or archives","45",101
"2.92249335362827e-313","museum","45",101
"2.92249335362827e-313","theatre/performance and concert hall","45",101
"2.9224933538753e-313","gallery","30",161
"2.9224933538753e-313","library or archives","30",161
"2.9224933538753e-313","museum","30",161
"2.9224933538753e-313","theatre/performance and concert hall","30",161
"2.92249335392471e-313","gallery","45",142
"2.92249335392471e-313","library or archives","30",142
"2.92249335392471e-313","museum","45",142
"2.92249335392471e-313","theatre/performance and concert hall","45",142
"2.92249335397411e-313","gallery","45",64
"2.92249335397411e-313","library or archives","30",64
"2.92249335397411e-313","museum","45",64
"2.92249335397411e-313","theatre/performance and concert hall","45",64
"2.92249340288661e-313","gallery","45",67
"2.92249340288661e-313","library or archives","30",67
"2.92249340288661e-313","museum","30",67
"2.92249340288661e-313","theatre/performance and concert hall","30",67
"2.92249340293602e-313","gallery","45",49
"2.92249340293602e-313","library or archives","30",49
"2.92249340293602e-313","museum","45",49
"2.92249340293602e-313","theatre/performance and concert hall","45",49
"2.92249340298542e-313","gallery","45",67
"2.92249340298542e-313","library or archives","30",67
"2.92249340298542e-313","museum","45",67
"2.92249340298542e-313","theatre/performance and concert hall","45",67
"2.92249340303483e-313","gallery","45",120
"2.92249340303483e-313","library or archives","30",120
"2.92249340303483e-313","museum","45",120
"2.92249340303483e-313","theatre/performance and concert hall","45",120
"2.92249340308424e-313","gallery","45",83
"2.92249340308424e-313","library or archives","30",83
"2.92249340308424e-313","museum","45",83
"2.92249340308424e-313","theatre/performance and concert hall","45",83
"2.92249340313364e-313","gallery","45",57
"2.92249340313364e-313","library or archives","30",57
"2.92249340313364e-313","museum","45",57
"2.92249340313364e-313","theatre/performance and concert hall","45",57
"2.92249340318305e-313","gallery","45",188
"2.92249340318305e-313","library or archives","30",188
"2.92249340318305e-313","museum","45",188
"2.92249340318305e-313","theatre/performance and concert hall","45",188
"2.92249340323246e-313","gallery","45",116
"2.92249340323246e-313","library or archives","30",116
"2.92249340323246e-313","museum","30",116
"2.92249340323246e-313","theatre/performance and concert hall","30",116
"2.92249345224377e-313","gallery","30",185
"2.92249345224377e-313","library or archives","30",185
"2.92249345224377e-313","museum","30",185
"2.92249345224377e-313","theatre/performance and concert hall","30",185
"2.92249345229318e-313","gallery","45",195
"2.92249345229318e-313","library or archives","30",195
"2.92249345229318e-313","museum","30",195
"2.92249345229318e-313","theatre/performance and concert hall","30",195
"2.92249345234258e-313","gallery","45",195
"2.92249345234258e-313","library or archives","30",195
"2.92249345234258e-313","museum","30",195
"2.92249345234258e-313","theatre/performance and concert hall","30",195
"2.92249345239199e-313","gallery","45",65
"2.92249345239199e-313","library or archives","30",65
"2.92249345239199e-313","museum","45",65
"2.92249345239199e-313","theatre/performance and concert hall","45",65
"2.92249350165033e-313","gallery","45",127
"2.92249350165033e-313","library or archives","30",127
"2.92249350165033e-313","museum","45",127
"2.92249350165033e-313","theatre/performance and concert hall","45",127
"2.92249350169974e-313","gallery","45",221
"2.92249350169974e-313","library or archives","30",221
"2.92249350169974e-313","museum","45",221
"2.92249350169974e-313","theatre/performance and concert hall","30",221
"2.92249350184796e-313","gallery","45",115
"2.92249350184796e-313","library or archives","30",115
"2.92249350184796e-313","museum","45",115
"2.92249350184796e-313","theatre/performance and concert hall","45",115
"2.92249360046346e-313","gallery","45",1075
"2.92249360046346e-313","library or archives","15",1075
"2.92249360046346e-313","museum","30",1075
"2.92249360046346e-313","theatre/performance and concert hall","30",1075
"2.92249369927659e-313","gallery","30",100
"2.92249369927659e-313","library or archives","30",100
"2.92249369927659e-313","museum","30",100
"2.92249369927659e-313","theatre/performance and concert hall","30",100
"2.922493699326e-313","gallery","30",105
"2.922493699326e-313","library or archives","30",105
"2.922493699326e-313","museum","30",105
"2.922493699326e-313","theatre/performance and concert hall","30",105
"2.9224936993754e-313","gallery","30",758
"2.9224936993754e-313","library or archives","15",758
"2.9224936993754e-313","museum","30",758
"2.9224936993754e-313","theatre/performance and concert hall","30",758
"2.92249369942481e-313","gallery","30",0
"2.92249369942481e-313","library or archives","15",0
"2.92249369942481e-313","museum","30",0
"2.92249369942481e-313","theatre/performance and concert hall","30",0
"2.92249369947422e-313","gallery","30",0
"2.92249369947422e-313","library or archives","15",0
"2.92249369947422e-313","museum","30",0
"2.92249369947422e-313","theatre/performance and concert hall","30",0
"2.92249369952362e-313","gallery","30",59
"2.92249369952362e-313","library or archives","30",59
"2.92249369952362e-313","museum","30",59
"2.92249369952362e-313","theatre/performance and concert hall","30",59
"2.92249369967184e-313","gallery","30",23
"2.92249369967184e-313","library or archives","15",23
"2.92249369967184e-313","museum","30",23
"2.92249369967184e-313","theatre/performance and concert hall","30",23
"2.92249369972125e-313","gallery","30",0
"2.92249369972125e-313","library or archives","15",0
"2.92249369972125e-313","museum","30",0
"2.92249369972125e-313","theatre/performance and concert hall","30",0
"2.92249369977066e-313","gallery","30",501
"2.92249369977066e-313","library or archives","30",501
"2.92249369977066e-313","museum","30",501
"2.92249369977066e-313","theatre/performance and concert hall","30",501
"2.92249369986947e-313","gallery","30",0
"2.92249369986947e-313","library or archives","15",0
"2.92249369986947e-313","museum","15",0
"2.92249369986947e-313","theatre/performance and concert hall","15",0
"2.92249369991888e-313","gallery","30",0
"2.92249369991888e-313","library or archives","30",0
"2.92249369991888e-313","museum","30",0
"2.92249369991888e-313","theatre/performance and concert hall","30",0
"2.92249369996828e-313","gallery","30",0
"2.92249369996828e-313","library or archives","15",0
"2.92249369996828e-313","museum","30",0
"2.92249369996828e-313","theatre/performance and concert hall","30",0
"2.92249370001769e-313","gallery","30",10
"2.92249370001769e-313","library or archives","30",10
"2.92249370001769e-313","museum","30",10
"2.92249370001769e-313","theatre/performance and concert hall","30",10
"2.92249374868316e-313","gallery","30",16
"2.92249374868316e-313","library or archives","30",16
"2.92249374868316e-313","museum","30",16
"2.92249374868316e-313","theatre/performance and concert hall","30",16
"2.92249374873256e-313","gallery","30",100
"2.92249374873256e-313","library or archives","30",100
"2.92249374873256e-313","museum","30",100
"2.92249374873256e-313","theatre/performance and concert hall","30",100
"2.92249374878197e-313","gallery","45",78
"2.92249374878197e-313","library or archives","30",78
"2.92249374878197e-313","museum","30",78
"2.92249374878197e-313","theatre/performance and concert hall","30",78
"2.92249374883138e-313","gallery","45",117
"2.92249374883138e-313","library or archives","30",117
"2.92249374883138e-313","museum","45",117
"2.92249374883138e-313","theatre/performance and concert hall","30",117
"2.92249374888078e-313","gallery","30",668
"2.92249374888078e-313","library or archives","30",668
"2.92249374888078e-313","museum","30",668
"2.92249374888078e-313","theatre/performance and concert hall","30",668
"2.92249374893019e-313","gallery","30",81
"2.92249374893019e-313","library or archives","30",81
"2.92249374893019e-313","museum","30",81
"2.92249374893019e-313","theatre/performance and concert hall","30",81
"2.92249374922663e-313","gallery","30",19
"2.92249374922663e-313","library or archives","30",19
"2.92249374922663e-313","museum","30",19
"2.92249374922663e-313","theatre/performance and concert hall","30",19
"2.92249374927604e-313","gallery","30",20
"2.92249374927604e-313","library or archives","15",20
"2.92249374927604e-313","museum","30",20
"2.92249374927604e-313","theatre/performance and concert hall","30",20
"2.92249374932544e-313","gallery","30",21
"2.92249374932544e-313","library or archives","15",21
"2.92249374932544e-313","museum","30",21
"2.92249374932544e-313","theatre/performance and concert hall","30",21
"2.92249379818853e-313","gallery","45",1191
"2.92249379818853e-313","library or archives","30",1191
"2.92249379818853e-313","museum","45",1191
"2.92249379818853e-313","theatre/performance and concert hall","45",1191
"2.92249384749629e-313","gallery","45",156
"2.92249384749629e-313","library or archives","30",156
"2.92249384749629e-313","museum","45",156
"2.92249384749629e-313","theatre/performance and concert hall","45",156
"2.92249384754569e-313","gallery","45",479
"2.92249384754569e-313","library or archives","30",479
"2.92249384754569e-313","museum","45",479
"2.92249384754569e-313","theatre/performance and concert hall","30",479
"2.9224938475951e-313","gallery","45",43
"2.9224938475951e-313","library or archives","30",43
"2.9224938475951e-313","museum","30",43
"2.9224938475951e-313","theatre/performance and concert hall","30",43
"2.92249389690285e-313","gallery","45",195
"2.92249389690285e-313","library or archives","30",195
"2.92249389690285e-313","museum","45",195
"2.92249389690285e-313","theatre/performance and concert hall","45",195
"2.92249389695226e-313","gallery","45",178
"2.92249389695226e-313","library or archives","30",178
"2.92249389695226e-313","museum","45",178
"2.92249389695226e-313","theatre/performance and concert hall","45",178
"2.92249389700166e-313","gallery","45",186
"2.92249389700166e-313","library or archives","30",186
"2.92249389700166e-313","museum","45",186
"2.92249389700166e-313","theatre/performance and concert hall","45",186
"2.92249394630941e-313","gallery","45",1153
"2.92249394630941e-313","library or archives","30",1153
"2.92249394630941e-313","museum","45",1153
"2.92249394630941e-313","theatre/performance and concert hall","45",1153
"2.92249399571598e-313","gallery","45",383
"2.92249399571598e-313","library or archives","30",383
"2.92249399571598e-313","museum","45",383
"2.92249399571598e-313","theatre/performance and concert hall","45",383
"2.92249399576539e-313","gallery","45",198
"2.92249399576539e-313","library or archives","30",198
"2.92249399576539e-313","museum","45",198
"2.92249399576539e-313","theatre/performance and concert hall","45",198
"2.92249404512254e-313","gallery","45",126
"2.92249404512254e-313","library or archives","30",126
"2.92249404512254e-313","museum","45",126
"2.92249404512254e-313","theatre/performance and concert hall","45",126
"2.92249404517195e-313","gallery","45",153
"2.92249404517195e-313","library or archives","30",153
"2.92249404517195e-313","museum","45",153
"2.92249404517195e-313","theatre/performance and concert hall","45",153
"2.92249404522136e-313","gallery","45",139
"2.92249404522136e-313","library or archives","30",139
"2.92249404522136e-313","museum","45",139
"2.92249404522136e-313","theatre/performance and concert hall","45",139
"2.92249404527076e-313","gallery","45",149
"2.92249404527076e-313","library or archives","30",149
"2.92249404527076e-313","museum","45",149
"2.92249404527076e-313","theatre/performance and concert hall","45",149
"2.92249404532017e-313","gallery","45",388
"2.92249404532017e-313","library or archives","30",388
"2.92249404532017e-313","museum","45",388
