"id","weight"
"2093",0.474118485952241
"2241",0.852564102564103
"2359",0.541945384638638
"2713",0.414620222372254
"2714",0.630372389806352
"2880",0.52469682620626
"3232",0.585287097240972
"4982",0.60945916298789
"6063",0.622332461011706
"6064",0.622332461011706
"6886",0.351015162147128
"6888",0.590319424753387
"6900",0.67441552583062
"6988",0.466894044938899
"7270",0.64712551057214
"7472",0.52469682620626
"7755",0.531931968847313
"8202",0.54816181774288
"8811",0.566733756508857
"9122",0.603076194585629
"9123",0.603076194585629
"9360",0.541945384638638
"9567",0.522740379784343
"215",0.584478559006861
"1930",0.400096274147251
"4234",0.565732236486953
"4537",0.501194556310702
"4905",0.499606941588074
"5342",0.559016013732995
"5394",0.454357292493415
"5574",0.540040216455311
"5739",0.461545618129803
"6382",0.513889246908115
"6383",0.513889246908115
"6388",0.443182059085447
"6831",0.498571291742618
"7420",0.462388634315158
"7514",0.445736772986787
"7803",0.400096274147251
"8405",0.542952126914391
"8613",0.486467713826204
"8653",0.493086472937525
"8809",0.540040216455311
"9194",0.464193134200341
"9482",0.546106260728902
"9564",0.597311820425028
"115",0.428458283604367
"358",0.479980965830022
"1942",0.288958733770054
"1964",0.432846331734584
"2087",0.453730155616948
"2244",0.552287042381382
"3775",0.51770523374297
"3873",0.505202361806135
"7212",0.393173639640478
"9270",0.511040005379628
"1886",0.410396644830607
"2721",0.314696173652811
"2256",0.489023737608643
"1936",0.169593148125704
"2581",0.175587271534127
"2769",0.206800445930881
"2823",0.200308133434225
"3794",0.206800445930881
"3973",0.195332619232462
"4442",0.206800445930881
"5134",0.189103432160963
"5139",0.19439236458016
"5212",0.197213128537065
"5792",0.0726693657420323
"5988",0.181385508556654
"6347",0.190944764188387
"7038",0.193544899799589
"7046",0.213119550829342
"7055",0.206800445930881
"7511",0.206800445930881
"7656",0.206800445930881
"8371",0.206800445930881
"8658",0.251943343924476
"9255",0.250012748597654
"9441",0.198467271696625
"1916",0.0726693657420323
"1940",0.0726693657420323
"1991",0.0726693657420323
"2217",0.0726693657420323
"2729",0.0726693657420323
"286",0.0726693657420323
"3023",0.0726693657420323
"3060",0.0726693657420323
"3061",0.0726693657420323
"3078",0.0726693657420323
"3079",0.0726693657420323
"3143",0.0726693657420323
"3379",0.0726693657420323
"3396",0.0726693657420323
"3543",0.0726693657420323
"3946",0.0726693657420323
"3969",0.0726693657420323
"3987",0.0726693657420323
"41",0.0726693657420323
"4253",0.0726693657420323
"4387",0.0726693657420323
"4446",0.0726693657420323
"4448",0.0726693657420323
"4590",0.0726693657420323
"4610",0.0726693657420323
"4644",0.0726693657420323
"4719",0.0726693657420323
"479",0.0726693657420323
"487",0.0726693657420323
"4879",0.0726693657420323
"4921",0.0726693657420323
"4953",0.0726693657420323
"4972",0.0726693657420323
"4975",0.0726693657420323
"4977",0.0726693657420323
"4980",0.0726693657420323
"5023",0.0726693657420323
"5055",0.0726693657420323
"5056",0.0726693657420323
"5101",0.0726693657420323
"5232",0.0726693657420323
"5239",0.0726693657420323
"5397",0.0726693657420323
"5618",0.0726693657420323
"5620",0.0726693657420323
"5696",0.0726693657420323
"5954",0.0726693657420323
"5961",0.0726693657420323
"6004",0.0726693657420323
"6881",0.0726693657420323
"6883",0.0726693657420323
"6901",0.0726693657420323
"7346",0.0726693657420323
"7361",0.0726693657420323
"7640",0.0726693657420323
"7702",0.0726693657420323
"7792",0.0726693657420323
"7802",0.0726693657420323
"7850",0.0726693657420323
"8277",0.0726693657420323
"8278",0.0726693657420323
"8440",0.0726693657420323
"8721",0.0726693657420323
"8746",0.0726693657420323
"8808",0.0726693657420323
"8982",0.0726693657420323
"9324",0.0726693657420323
"4739",0.0726693657420323
"4690",0.0726693657420323
"4647",0.0726693657420323
"4655",0.0726693657420323
"5570",0.0726693657420323
"4620",0.0726693657420323
"4619",0.0726693657420323
"97",0.0726693657420323
"9787",0.0726693657420323
"3492",0.0726693657420323
"4611",0.0726693657420323
"5508",0.0726693657420323
"3874",0.0726693657420323
"4614",0.0726693657420323
"4607",0.0726693657420323
"5572",0.0726693657420323
"4682",0.0726693657420323
"463",0.0726693657420323
"213",0.0726693657420323
"7471",0.0726693657420323
"123",0.0726693657420323
